,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
71,GO:0046321,positive regulation of fatty acid oxidation,GO:0046321,0.3373899,23.03972,67.67996,KLHL25,Positive Regulation Of Fatty Acid Oxidation (GO:0046321)
72,GO:0031324,negative regulation of cellular metabolic process,GO:0031324,0.3373899,7.426415,25.06764,TIGAR;AMH,Negative Regulation Of Cellular Metabolic Process (GO:0031324)
73,GO:0030099,myeloid cell differentiation,GO:0030099,0.3373899,5.985393,18.00913,TET2;ZFPM1,Myeloid Cell Differentiation (GO:0030099)
74,GO:0046330,positive regulation of JNK cascade,GO:0046330,0.3373899,4.753749,12.47325,TNFRSF19;AXIN1,Positive Regulation Of JNK Cascade (GO:0046330)
75,GO:1901800,positive regulation of proteasomal protein catabolic process,GO:1901800,0.3373899,4.241991,13.79894,AXIN1;MDM2;PRICKLE1,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)
76,GO:0034616,response to laminar fluid shear stress,GO:0034616,0.3418998,13.16155,32.68707,ASS1,Response To Laminar Fluid Shear Stress (GO:0034616)
77,GO:0062125,regulation of mitochondrial gene expression,GO:0062125,0.3418998,13.16155,32.68707,METTL4,Regulation Of Mitochondrial Gene Expression (GO:0062125)
78,GO:0048311,mitochondrion distribution,GO:0048311,0.3418998,13.16155,32.68707,TRAK1,Mitochondrion Distribution (GO:0048311)
79,GO:0055123,digestive system development,GO:0055123,0.3418998,13.16155,32.68707,COBL,Digestive System Development (GO:0055123)
80,GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,GO:1904706,0.3418998,13.16155,32.68707,CDKN1A,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)
81,GO:1902306,negative regulation of sodium ion transmembrane transport,GO:1902306,0.3418998,13.16155,32.68707,PRKCE,Negative Regulation Of Sodium Ion Transmembrane Transport (GO:1902306)
82,GO:0035162,embryonic hemopoiesis,GO:0035162,0.3433579,11.51519,27.30318,ZFPM1,Embryonic Hemopoiesis (GO:0035162)
83,GO:0032673,regulation of interleukin-4 production,GO:0032673,0.3433579,11.51519,27.30318,ZFPM1,Regulation Of Interleukin-4 Production (GO:0032673)
84,GO:0031054,pre-miRNA processing,GO:0031054,0.3433579,11.51519,27.30318,TUT7,pre-miRNA Processing (GO:0031054)
85,GO:0106057,negative regulation of calcineurin-mediated signaling,GO:0106057,0.3433579,11.51519,27.30318,HOMER2,Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057)
86,GO:0001516,prostaglandin biosynthetic process,GO:0001516,0.3490596,10.23468,23.24299,AMH,Prostaglandin Biosynthetic Process (GO:0001516)
87,GO:0019896,axonal transport of mitochondrion,GO:0019896,0.3490596,10.23468,23.24299,TRAK1,Axonal Transport Of Mitochondrion (GO:0019896)
88,GO:0007175,negative regulation of epidermal growth factor-activated receptor activity,GO:0007175,0.3490596,10.23468,23.24299,SOCS6,Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)
89,GO:0010526,retrotransposon silencing,GO:0010526,0.3551351,9.21028,20.0875,TUT7,Retrotransposon Silencing (GO:0010526)
90,GO:0071241,cellular response to inorganic substance,GO:0071241,0.3551351,9.21028,20.0875,NSMCE3,Cellular Response To Inorganic Substance (GO:0071241)
91,GO:0031663,lipopolysaccharide-mediated signaling pathway,GO:0031663,0.3551351,9.21028,20.0875,PRKCE,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663)
92,GO:0006388,"tRNA splicing, via endonucleolytic cleavage and ligation",GO:0006388,0.3551351,9.21028,20.0875,TSEN2,"tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)"
93,GO:0034142,toll-like receptor 4 signaling pathway,GO:0034142,0.3597608,8.372133,17.5753,PRKCE,Toll-Like Receptor 4 Signaling Pathway (GO:0034142)
94,GO:0051052,regulation of DNA metabolic process,GO:0051052,0.3621059,2.44386,4.921913,USP37;NSMCE3;HDAC8,Regulation Of DNA Metabolic Process (GO:0051052)
95,GO:0071044,histone mRNA catabolic process,GO:0071044,0.3648752,7.082674,13.85127,TUT7,Histone mRNA Catabolic Process (GO:0071044)
96,GO:0048025,"negative regulation of mRNA splicing, via spliceosome",GO:0048025,0.3648752,7.082674,13.85127,PCBP4,"Negative Regulation Of mRNA Splicing, Via Spliceosome (GO:0048025)"
97,GO:0061008,hepaticobiliary system development,GO:0061008,0.3648752,7.082674,13.85127,COBL,Hepaticobiliary System Development (GO:0061008)
98,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,GO:0043123,0.367212,2.360048,4.583455,TRIM62;TNFRSF19;TRIM22,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)
99,GO:0006493,protein O-linked glycosylation,GO:0006493,0.3672264,3.083333,5.955167,TET2;TRAK1,Protein O-linked Glycosylation (GO:0006493)
100,GO:2000272,negative regulation of signaling receptor activity,GO:2000272,0.3724496,6.576101,12.44146,SOCS6,Negative Regulation Of Signaling Receptor Activity (GO:2000272)
101,GO:1903036,positive regulation of response to wounding,GO:1903036,0.3724496,6.137072,11.24698,PRKCE,Positive Regulation Of Response To Wounding (GO:1903036)
102,GO:0018022,peptidyl-lysine methylation,GO:0018022,0.3724496,6.137072,11.24698,METTL21A,Peptidyl-Lysine Methylation (GO:0018022)
103,GO:0045429,positive regulation of nitric oxide biosynthetic process,GO:0045429,0.3724496,6.137072,11.24698,ASS1,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)
104,GO:0051055,negative regulation of lipid biosynthetic process,GO:0051055,0.3742199,5.752921,10.22434,KLHL25,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)
105,GO:0097696,receptor signaling pathway via STAT,GO:0097696,0.3742199,5.752921,10.22434,SOCS6,Receptor Signaling Pathway Via STAT (GO:0097696)
106,GO:0006306,DNA methylation,GO:0006306,0.3742199,5.752921,10.22434,METTL4,DNA Methylation (GO:0006306)
107,GO:0002230,positive regulation of defense response to virus by host,GO:0002230,0.3742199,5.752921,10.22434,TRIM22,Positive Regulation Of Defense Response To Virus By Host (GO:0002230)
108,GO:0032469,endoplasmic reticulum calcium ion homeostasis,GO:0032469,0.3756384,5.112669,8.571228,KCTD17,Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)
109,GO:0048706,embryonic skeletal system development,GO:0048706,0.3756384,5.413964,9.340794,COL1A1,Embryonic Skeletal System Development (GO:0048706)
110,GO:0045666,positive regulation of neuron differentiation,GO:0045666,0.3756384,5.413964,9.340794,TCF4,Positive Regulation Of Neuron Differentiation (GO:0045666)
111,GO:0090090,negative regulation of canonical Wnt signaling pathway,GO:0090090,0.3756384,2.678698,4.603869,AXIN1;PRICKLE1,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)
112,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,GO:0042059,0.3815959,4.843089,7.896105,SOCS6,Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)
113,GO:0043200,response to amino acid,GO:0043200,0.3815959,4.843089,7.896105,SPAAR,Response To Amino Acid (GO:0043200)
114,GO:0071526,semaphorin-plexin signaling pathway,GO:0071526,0.3819887,4.600467,7.30001,SEMA6B,Semaphorin-Plexin Signaling Pathway (GO:0071526)
115,GO:0051781,positive regulation of cell division,GO:0051781,0.3819887,4.600467,7.30001,PRKCE,Positive Regulation Of Cell Division (GO:0051781)
116,GO:0051963,regulation of synapse assembly,GO:0051963,0.3889892,4.380952,6.77063,MYCBP2,Regulation Of Synapse Assembly (GO:0051963)
117,GO:0007399,nervous system development,GO:0007399,0.4025823,1.686189,2.518267,SEMA6B;ENC1;PCDH1;TRAK1,Nervous System Development (GO:0007399)
118,GO:1902275,regulation of chromatin organization,GO:1902275,0.4034564,3.999187,5.874066,METTL4,Regulation Of Chromatin Organization (GO:1902275)
119,GO:0001818,negative regulation of cytokine production,GO:0001818,0.4036877,2.223687,3.222999,HOMER2;ZFPM1,Negative Regulation Of Cytokine Production (GO:0001818)
120,GO:0001954,positive regulation of cell-matrix adhesion,GO:0001954,0.4036877,3.832165,5.492094,ENC1,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)
121,GO:0031648,protein destabilization,GO:0031648,0.4058963,3.678505,5.146563,MDM2,Protein Destabilization (GO:0031648)
122,GO:2000379,positive regulation of reactive oxygen species metabolic process,GO:2000379,0.4058963,3.678505,5.146563,CDKN1A,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)
123,GO:0009267,cellular response to starvation,GO:0009267,0.4362966,1.940417,2.449721,CDKN1A;GAS2L1,Cellular Response To Starvation (GO:0009267)
124,GO:0042306,regulation of protein import into nucleus,GO:0042306,0.4366531,3.063863,3.826256,MDFIC,Regulation Of Protein Import Into Nucleus (GO:0042306)
125,GO:0016575,histone deacetylation,GO:0016575,0.4437358,2.964727,3.623442,HDAC8,Histone Deacetylation (GO:0016575)
126,GO:0071277,cellular response to calcium ion,GO:0071277,0.4440842,2.871787,3.436098,KCNH1,Cellular Response To Calcium Ion (GO:0071277)
127,GO:0007032,endosome organization,GO:0007032,0.5034772,2.134753,2.058293,SNX10,Endosome Organization (GO:0007032)
128,GO:0048732,gland development,GO:0048732,0.5086168,2.086024,1.974812,COBL,Gland Development (GO:0048732)
129,GO:0048584,positive regulation of response to stimulus,GO:0048584,0.5552238,1.697992,1.350367,TIGAR,Positive Regulation Of Response To Stimulus (GO:0048584)
130,GO:0006887,exocytosis,GO:0006887,0.5713949,1.580245,1.176508,RAB3IL1,Exocytosis (GO:0006887)
131,GO:0010256,endomembrane system organization,GO:0010256,0.58338,1.230341,0.8801826,DYNC2H1;SNX10,Endomembrane System Organization (GO:0010256)
132,GO:0007264,small GTPase mediated signal transduction,GO:0007264,0.6062985,1.366718,0.8825432,CDKN1A,Small GTPase Mediated Signal Transduction (GO:0007264)
133,GO:0006954,inflammatory response,GO:0006954,0.6222626,1.253617,0.7390878,SERPINA3,Inflammatory Response (GO:0006954)
134,GO:0006470,protein dephosphorylation,GO:0006470,0.6565022,1.088229,0.5464555,PPP2R5B,Protein Dephosphorylation (GO:0006470)
