term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__CRIZOTINIB,-0.7119075012212928,-1.4085178124689208,0.550303137780832,17.74%,PTPN12;KIT;NTRK2;EML4,DGIdb_Drug_Targets_2024__CRIZOTINIB
DGIdb_Drug_Targets_2024__CELECOXIB,0.4744801754316011,1.3972762598064346,0.6426338121844856,0.49%,VEGFA;CTNNB1,DGIdb_Drug_Targets_2024__CELECOXIB
DGIdb_Drug_Targets_2024__HYDROCHLOROTHIAZIDE,-0.6641295275096624,-1.3802875840943238,0.6088925983710806,25.93%,PDE3A;PTGS1;VASP;USP5;LRRC15;CSK,DGIdb_Drug_Targets_2024__HYDROCHLOROTHIAZIDE
DGIdb_Drug_Targets_2024__XL999,-0.7412526082414581,-1.3777829368390813,0.59813956124862,9.65%,KIT;FGFR2;SRC,DGIdb_Drug_Targets_2024__XL999
DGIdb_Drug_Targets_2024__VANDETANIB,-0.6159868873934422,-1.377574735305666,0.5966680446834522,9.65%,FYN;MAP2K2;ROCK2;LCK;SRC,DGIdb_Drug_Targets_2024__VANDETANIB
DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE,0.475044828519443,1.3766678556547611,0.631121242502445,8.98%,CTNNB1;FGFR4;FAS,DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE
DGIdb_Drug_Targets_2024__SELUMETINIB,-0.6699002362735578,-1.369769257839999,0.6019783270151802,17.74%,MAP2K2;GNA11;GNAQ;FGFR2;EML4,DGIdb_Drug_Targets_2024__SELUMETINIB
DGIdb_Drug_Targets_2024__CYC 116,-0.5680935316845399,-1.3677646809729334,0.6027776065570224,9.65%,FYN;KIT;ROCK2;ROCK1;LCK;SRC,DGIdb_Drug_Targets_2024__CYC 116
DGIdb_Drug_Targets_2024__NORTRIPTYLINE,-0.7770255420969135,-1.359687525416007,0.6058449512703139,22.14%,EPHX1;UST;PPM1A;CES1,DGIdb_Drug_Targets_2024__NORTRIPTYLINE
DGIdb_Drug_Targets_2024__SORAFENIB,0.4081605227388355,1.3395379657250213,0.6361071898456385,0.49%,VEGFA;CTNNB1,DGIdb_Drug_Targets_2024__SORAFENIB
DGIdb_Drug_Targets_2024__CARFILZOMIB,-0.5193909612137402,-1.3352204086081605,0.6121219952217707,38.00%,PSMD12;PSMF1;PSMD3;PSMD13;PSMC6;PSMD6;PSME2;PSMD1;PSMC1;PSMD14;PSMD5;PSMD11;PSMB9;PSMD8;PSMC4;PSMB10;PSMC3;PSMD2;PSMD7;PSMC5;PSMC2;PSMB3;PSME1;PSMD4;PSMA6;PSMA3;PSMB2;PSMA2;PSMB8;PSMD9,DGIdb_Drug_Targets_2024__CARFILZOMIB
DGIdb_Drug_Targets_2024__DICLOFENAC,-0.685912309829136,-1.305331173558132,0.6415034357962356,21.08%,UGT2B7;PTGS1;GGT1;PLA2G4A,DGIdb_Drug_Targets_2024__DICLOFENAC
DGIdb_Drug_Targets_2024__SOTRASTAURIN,-0.5955972634918988,-1.2888242809155688,0.6426642956851183,2.09%,PRKG1;PRKCD,DGIdb_Drug_Targets_2024__SOTRASTAURIN
DGIdb_Drug_Targets_2024__METHYLPHENIDATE,-0.656462364535823,-1.2829779330929485,0.6465039265859754,27.72%,ESYT2;ALDH1L1;CORO7;PDIA2;PURA;ETFDH,DGIdb_Drug_Targets_2024__METHYLPHENIDATE
DGIdb_Drug_Targets_2024__OLANZAPINE,0.6000642837568043,1.2797167925791852,0.6980479084554275,6.07%,PTPRN2;GCG,DGIdb_Drug_Targets_2024__OLANZAPINE
DGIdb_Drug_Targets_2024__CARBOPLATIN,0.410856084656215,1.2727792545461143,0.6906549981757203,6.58%,VEGFA;RRM1;ASS1;HLA-C,DGIdb_Drug_Targets_2024__CARBOPLATIN
DGIdb_Drug_Targets_2024__ENTRECTINIB,-0.5408045331331202,-1.255532366792498,0.6858708909535381,17.74%,FYN;KIT;LCK;SRC;NTRK2;BTK;EML4,DGIdb_Drug_Targets_2024__ENTRECTINIB
DGIdb_Drug_Targets_2024__MIDOSTAURIN,-0.6087343079339094,-1.2375076585479785,0.7038565880878818,17.56%,PRKCD;KIT;PRKCB;IDH2,DGIdb_Drug_Targets_2024__MIDOSTAURIN
DGIdb_Drug_Targets_2024__ENALAPRIL,-0.6626323165490349,-1.235262023730322,0.7089322217100016,0.61%,PDE5A,DGIdb_Drug_Targets_2024__ENALAPRIL
DGIdb_Drug_Targets_2024__PD 0166285,-0.5380288681776008,-1.2342804509147864,0.7102676692286277,10.89%,FYN;MAP2K2;LCK;SRC;NTRK2,DGIdb_Drug_Targets_2024__PD 0166285
DGIdb_Drug_Targets_2024__ATENOLOL,-0.6148055017829447,-1.2241589751300876,0.713014037128841,24.05%,ARAP1;TGFB1;SLC4A1;PLA2G4A;LRRC15,DGIdb_Drug_Targets_2024__ATENOLOL
DGIdb_Drug_Targets_2024__TOZASERTIB,-0.5191828342997837,-1.221110905997571,0.7163720714289096,27.84%,FYN;MAP2K2;LCK;SRC;NTRK2;BTK;MYLK;IRAK4;LYN,DGIdb_Drug_Targets_2024__TOZASERTIB
DGIdb_Drug_Targets_2024__BEVACIZUMAB,0.3698700050948086,1.2071094496784114,0.7475364729324538,0.06%,VEGFA,DGIdb_Drug_Targets_2024__BEVACIZUMAB
DGIdb_Drug_Targets_2024__VINBLASTINE,-0.6257200645013232,-1.2068635408771688,0.7290074567999212,13.71%,TBXA2R;TUBB1;TUBA4A,DGIdb_Drug_Targets_2024__VINBLASTINE
DGIdb_Drug_Targets_2024__PI 88,-0.6914532265643998,-1.2010095635088032,0.7406913804915679,9.55%,HPSE;FGFR2,DGIdb_Drug_Targets_2024__PI 88
DGIdb_Drug_Targets_2024__ALISERTIB,-0.5930002953199315,-1.2009534434099916,0.7397196225761979,17.08%,LCK;SRC;NTRK2;BTK,DGIdb_Drug_Targets_2024__ALISERTIB
DGIdb_Drug_Targets_2024__CETUXIMAB,0.4806998148337119,1.1927885969840462,0.7651208858273715,0.49%,CTNNB1,DGIdb_Drug_Targets_2024__CETUXIMAB
DGIdb_Drug_Targets_2024__DASATINIB,-0.4852100733075865,-1.18662590864717,0.755879148383854,17.56%,FYN;MAP2K2;KIT;LCK;SRC;CRKL;BTK;IDH2,DGIdb_Drug_Targets_2024__DASATINIB
DGIdb_Drug_Targets_2024__SORAFENIB TOSYLATE,0.5143766330996365,1.1734822613298104,0.7721837745597612,0.06%,VEGFA,DGIdb_Drug_Targets_2024__SORAFENIB TOSYLATE
DGIdb_Drug_Targets_2024__VINCRISTINE,0.3881176188792267,1.1722096440387906,0.7624486486700006,6.19%,CAPG;VWF;SULF2,DGIdb_Drug_Targets_2024__VINCRISTINE
DGIdb_Drug_Targets_2024__LENVATINIB,-0.6316514846065753,-1.164816375845669,0.7685770605059571,9.55%,KIT;FGFR2,DGIdb_Drug_Targets_2024__LENVATINIB
DGIdb_Drug_Targets_2024__DIGITOXIN,-0.6216922865895771,-1.142724104646574,0.7815001004991234,33.33%,TOP2B;STAT3;IDH1,DGIdb_Drug_Targets_2024__DIGITOXIN
DGIdb_Drug_Targets_2024__LUSUTROMBOPAG,0.5589307411907655,1.1373430393379425,0.7913537839496023,44.19%,SERPINC1;F2;F5;PROC;PROS1,DGIdb_Drug_Targets_2024__LUSUTROMBOPAG
DGIdb_Drug_Targets_2024__PEMBROLIZUMAB,-0.5846832894693333,-1.1264757949088442,0.798647836752998,4.31%,KIT,DGIdb_Drug_Targets_2024__PEMBROLIZUMAB
DGIdb_Drug_Targets_2024__ACETAZOLAMIDE,0.5511219285562589,1.1228508349859276,0.8109131810604804,1.82%,CA4,DGIdb_Drug_Targets_2024__ACETAZOLAMIDE
DGIdb_Drug_Targets_2024__IL 2,-0.5480542157520829,-1.1166830963666805,0.8071196777659986,1.36%,FYN,DGIdb_Drug_Targets_2024__IL 2
DGIdb_Drug_Targets_2024__CARBAMAZEPINE,-0.6102926777061493,-1.1062732330681342,0.8143837950233364,28.06%,PRRC2A;GGT1;BAG6;HLA-B,DGIdb_Drug_Targets_2024__CARBAMAZEPINE
DGIdb_Drug_Targets_2024__EPTIFIBATIDE,-0.6329617406307814,-1.105877285170789,0.8147261309324344,17.99%,ITGA2B;ITGB3,DGIdb_Drug_Targets_2024__EPTIFIBATIDE
DGIdb_Drug_Targets_2024__SULFASALAZINE,-0.6059791413011262,-1.104346217828588,0.8157235962822995,34.43%,PTGS1;ACAT1;HLA-B;G6PD,DGIdb_Drug_Targets_2024__SULFASALAZINE
DGIdb_Drug_Targets_2024__MASITINIB,-0.5317513961938066,-1.1031606202905515,0.8166586713911583,9.65%,KIT;FGFR2;SRC,DGIdb_Drug_Targets_2024__MASITINIB
DGIdb_Drug_Targets_2024__FORETINIB,-0.6154423993221194,-1.1006983261132517,0.8151289409260797,4.31%,KIT,DGIdb_Drug_Targets_2024__FORETINIB
DGIdb_Drug_Targets_2024__PLATINUM,0.5271971896256167,1.0981951060778166,0.8144816091581841,13.25%,STMN1;XRCC5;XRCC1;CD74,DGIdb_Drug_Targets_2024__PLATINUM
DGIdb_Drug_Targets_2024__MORPHINE,-0.5663190952982111,-1.0954728825216833,0.8190551891195228,16.77%,TBXA2R;TAOK3;HMOX2,DGIdb_Drug_Targets_2024__MORPHINE
DGIdb_Drug_Targets_2024__ASPIRIN,-0.488683099981975,-1.0934098675820552,0.8216160999351011,37.15%,TBXAS1;PTGS1;TGFB1;ITGA2B;FCER1G;TAPBP;PLA2G4A;GP6;CDH15;CDH13;LPA;HLA-DRB1;HLA-DPB1;ECHS1,DGIdb_Drug_Targets_2024__ASPIRIN
DGIdb_Drug_Targets_2024__DABIGATRAN,-0.6188466327561044,-1.0831053375000572,0.8331100612639953,6.52%,ADK,DGIdb_Drug_Targets_2024__DABIGATRAN
DGIdb_Drug_Targets_2024__MITOXANTRONE,0.5118842315340679,1.0827133294859692,0.835249314149897,21.78%,DCK;RPSA;CBX1,DGIdb_Drug_Targets_2024__MITOXANTRONE
DGIdb_Drug_Targets_2024__ETOPOSIDE,-0.5139088688894583,-1.081951501274229,0.8356152181798081,27.54%,TOP2B;SF3B1;TGFB1;ACTR2;ITGAL,DGIdb_Drug_Targets_2024__ETOPOSIDE
DGIdb_Drug_Targets_2024__ANG1005,-0.5739429643527406,-1.0807354982278436,0.8365464665105287,38.85%,TUBB1;TUBA4A;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__ANG1005
DGIdb_Drug_Targets_2024__PF 06263507,-0.592243116253321,-1.080216840054916,0.8300476514714804,38.85%,TUBB1;TUBA4A;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__PF 06263507
DGIdb_Drug_Targets_2024__AGS 16C3F,-0.592243116253321,-1.080216840054916,0.8300476514714804,38.85%,TUBB1;TUBA4A;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__AGS 16C3F
DGIdb_Drug_Targets_2024__ENFORTUMAB VEDOTIN,-0.592243116253321,-1.080216840054916,0.8300476514714804,38.85%,TUBB1;TUBA4A;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__ENFORTUMAB VEDOTIN
DGIdb_Drug_Targets_2024__EPOTHILONE D,-0.592243116253321,-1.080216840054916,0.8300476514714804,38.85%,TUBB1;TUBA4A;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__EPOTHILONE D
DGIdb_Drug_Targets_2024__DOLASTATIN 10,-0.592243116253321,-1.080216840054916,0.8300476514714804,38.85%,TUBB1;TUBA4A;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__DOLASTATIN 10
DGIdb_Drug_Targets_2024__TRASTUZUMAB EMTANSINE,-0.592243116253321,-1.080216840054916,0.8300476514714804,38.85%,TUBB1;TUBA4A;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__TRASTUZUMAB EMTANSINE
DGIdb_Drug_Targets_2024__IXABEPILONE,-0.592243116253321,-1.080216840054916,0.8300476514714804,38.85%,TUBB1;TUBA4A;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__IXABEPILONE
DGIdb_Drug_Targets_2024__ABT 751,-0.592243116253321,-1.080216840054916,0.8300476514714804,38.85%,TUBB1;TUBA4A;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__ABT 751
DGIdb_Drug_Targets_2024__ARSENIC TRIOXIDE,0.458966565349544,1.0789191543014875,0.8337389873918096,54.20%,TXNRD2;FAS;MAPK1;FGFR1;SERPINE1;TXNRD1;GSTO1,DGIdb_Drug_Targets_2024__ARSENIC TRIOXIDE
DGIdb_Drug_Targets_2024__PHENYTOIN,0.4948669749091275,1.0771046582217214,0.834740583970314,5.37%,VEGFA;TG,DGIdb_Drug_Targets_2024__PHENYTOIN
DGIdb_Drug_Targets_2024__PAZOPANIB,0.3335729442472576,1.0769589516944718,0.8313359632157971,8.19%,VEGFA;HDAC2;MAP4K4;FGFR3;PDGFRA,DGIdb_Drug_Targets_2024__PAZOPANIB
DGIdb_Drug_Targets_2024__ATALUREN,0.2561617829419214,1.0731482855561505,0.8298228284732044,18.80%,RPL3;RPL7;RPL8;RPL23A;RPS27;RPL15;RPL29;RPL27A;RPS2;RPL19;RPL13;RPS5;RPL24;RPL21;RPS6;RPSA;RPL28;RPL27;RPL12,DGIdb_Drug_Targets_2024__ATALUREN
DGIdb_Drug_Targets_2024__INFIGRATINIB,-0.6025097999976351,-1.06643557416869,0.8468278375918956,9.55%,KIT;FGFR2,DGIdb_Drug_Targets_2024__INFIGRATINIB
DGIdb_Drug_Targets_2024__XL228,-0.5845164921933695,-1.0590567110296707,0.8548272917485834,9.65%,FGFR2;SRC,DGIdb_Drug_Targets_2024__XL228
DGIdb_Drug_Targets_2024__BORTEZOMIB,-0.3979411895976793,-1.0564504232803242,0.8586878548561405,38.00%,PSMD12;PSMF1;PSMD3;CTSL;PSMD13;PSMC6;PSMD6;PSME2;PSMD1;PSMC1;PSMD14;PSMD5;PSMD11;PSMB9;PSMD8;PSMC4;PSMB10;PSMC3;PSMD2;PSMD7;PSMC5;PSMC2;PSMB3;PSME1;PSMD4;PSMA6;PSMA3;PSMB2;PSMA2;PSMB8;PSMD9,DGIdb_Drug_Targets_2024__BORTEZOMIB
DGIdb_Drug_Targets_2024__TRASTUZUMAB,0.4233576642335764,1.0511862182283689,0.8277558133590371,57.78%,EPCAM;ANXA1;MET;EGFR;FCGR2A;AKT2;KRAS;FCGR3A;ARID1A,DGIdb_Drug_Targets_2024__TRASTUZUMAB
DGIdb_Drug_Targets_2024__CABAZITAXEL,-0.5893557107067409,-1.0413477274110985,0.8723506545276513,38.85%,TUBB1;TUBA4A;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__CABAZITAXEL
DGIdb_Drug_Targets_2024__ASG 5ME,-0.5839857385521433,-1.0367298516670078,0.8713331462859836,38.85%,TUBB1;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__ASG 5ME
DGIdb_Drug_Targets_2024__PONATINIB,-0.4978440790828838,-1.0330441647851325,0.8694566782144522,17.74%,KIT;FGFR2;SRC;EML4,DGIdb_Drug_Targets_2024__PONATINIB
DGIdb_Drug_Targets_2024__DORLIMOMAB ARITOX,0.2460797962476375,1.0292122498967469,0.8448465544506615,18.80%,RPL3;RPL7;RPL8;RPL23A;RPS27;RPL15;RPL29;RPL27A;RPS2;RPL19;RPL13;RPS5;RPL24;RPL21;RPS6;RPSA;RPL28;RPL27;RPL12,DGIdb_Drug_Targets_2024__DORLIMOMAB ARITOX
DGIdb_Drug_Targets_2024__PODOFILOX,-0.5893694186241283,-1.0257320631372076,0.8772160591209578,38.85%,TUBB1;TUBA4A;TUBB;TUBB4A,DGIdb_Drug_Targets_2024__PODOFILOX
DGIdb_Drug_Targets_2024__TALAZOPARIB,-0.5616819844901907,-1.0209312008413154,0.8807078846484324,42.28%,IDH2;PSMD4;IDH1;PARP1;ARID1A,DGIdb_Drug_Targets_2024__TALAZOPARIB
DGIdb_Drug_Targets_2024__PREDNISONE,0.4302395225577746,1.0181212950972869,0.8554890897255634,5.37%,VWF;TG,DGIdb_Drug_Targets_2024__PREDNISONE
DGIdb_Drug_Targets_2024__MERCAPTOPURINE,-0.4848120081945067,-1.0163081516275023,0.8827574106516702,40.82%,ALDH1A1;PPAT;PRPS1;CPT1A;IDH1;HLA-DRB1;HPRT1,DGIdb_Drug_Targets_2024__MERCAPTOPURINE
DGIdb_Drug_Targets_2024__VORINOSTAT,-0.4986082191652869,-1.014016601194652,0.8837874617908779,9.95%,HDAC6;GNA11;TUBB1,DGIdb_Drug_Targets_2024__VORINOSTAT
DGIdb_Drug_Targets_2024__DABRAFENIB,-0.5769168333278563,-0.996414067598356,0.888232562529701,35.91%,MAP2K2;EML4;G6PD;HLA-DRB1,DGIdb_Drug_Targets_2024__DABRAFENIB
DGIdb_Drug_Targets_2024__TANDUTINIB,-0.5602764657087065,-0.995283483349744,0.8870561413684005,4.31%,KIT,DGIdb_Drug_Targets_2024__TANDUTINIB
DGIdb_Drug_Targets_2024__BUMETANIDE,0.4637074707732438,0.985754341680034,0.8757688530654684,1.09%,SLC12A2,DGIdb_Drug_Targets_2024__BUMETANIDE
DGIdb_Drug_Targets_2024__RADIOTHERAPY,-0.5684031466963317,-0.980703903726898,0.8971497485961906,33.33%,TGFB1;CDH2;IDH1,DGIdb_Drug_Targets_2024__RADIOTHERAPY
DGIdb_Drug_Targets_2024__DISULFIRAM,-0.5125909957043742,-0.9753227398735091,0.8967767775149181,10.34%,ALDH1A1;GGT1,DGIdb_Drug_Targets_2024__DISULFIRAM
DGIdb_Drug_Targets_2024__GOSSYPOL,-0.4988489280599566,-0.967600098871742,0.8997509856800417,13.28%,BCL2L1;TGFB1,DGIdb_Drug_Targets_2024__GOSSYPOL
DGIdb_Drug_Targets_2024__MT 3724,0.2389755262459612,0.9671214705820544,0.8688356867180062,18.80%,RPL3;RPL7;RPL8;RPL23A;RPS27;RPL15;RPL29;RPL27A;RPS2;RPL19;RPL13;RPS5;RPL24;RPL21;RPS6;RPSA;RPL27;RPL12,DGIdb_Drug_Targets_2024__MT 3724
DGIdb_Drug_Targets_2024__CYCLOHEXIMIDE,0.2328677121015993,0.9659981375447664,0.8627049462540538,18.80%,RPL3;RPL7;RPL8;RPL23A;RPS27;RPL15;RPL29;RPL27A;RPS2;RPL19;RPL13;RPS5;RPL24;RPL21;RPS6;RPSA;RPL28;RPL27;RPL12,DGIdb_Drug_Targets_2024__CYCLOHEXIMIDE
DGIdb_Drug_Targets_2024__PRAVASTATIN,0.3597078514911745,0.9619642215908754,0.8604487118716374,64.15%,MMP3;MTTP;LPL;MMP2;APOE;RHOA;ADAMTS1;ACE;LDLR;APOB;HLA-DRB1,DGIdb_Drug_Targets_2024__PRAVASTATIN
DGIdb_Drug_Targets_2024__REGORAFENIB,-0.4708150906776361,-0.9618755301220704,0.8991512753504923,9.55%,KIT;FGFR2,DGIdb_Drug_Targets_2024__REGORAFENIB
DGIdb_Drug_Targets_2024__FLUTICASONE PROPIONATE,-0.5310446593588496,-0.9531327639936856,0.90619321687794,27.21%,CCL5;PLA2G4A;CD14,DGIdb_Drug_Targets_2024__FLUTICASONE PROPIONATE
DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:707,-0.4006886295084709,-0.9529842472894304,0.9050513541767962,2.18%,ITPR1,DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:707
DGIdb_Drug_Targets_2024__NINTEDANIB,-0.4772585726370249,-0.9510470119424496,0.9048665582244512,9.55%,KIT;FGFR2,DGIdb_Drug_Targets_2024__NINTEDANIB
DGIdb_Drug_Targets_2024__OXALIPLATIN,-0.5440461725394896,-0.948358167781177,0.9070681111976014,45.71%,FGFR2;GNA13;DPYD;SELE;KRAS,DGIdb_Drug_Targets_2024__OXALIPLATIN
DGIdb_Drug_Targets_2024__QUIZARTINIB,-0.5313594830729919,-0.942294482453719,0.909168955908127,17.56%,KIT;IDH2,DGIdb_Drug_Targets_2024__QUIZARTINIB
DGIdb_Drug_Targets_2024__NILOTINIB,-0.5225205714083891,-0.9378798035153024,0.9126127067862868,36.18%,KIT;ABI1;DDR2;PDGFRB,DGIdb_Drug_Targets_2024__NILOTINIB
DGIdb_Drug_Targets_2024__NICOTINE,-0.4789476771546748,-0.9377885414899334,0.9113898426202556,18.50%,EPB41;TGFB1;POR,DGIdb_Drug_Targets_2024__NICOTINE
DGIdb_Drug_Targets_2024__TRAMETINIB,-0.4535984022944765,-0.9317557316175366,0.913988760723816,9.55%,MAP2K2;KIT;FGFR2,DGIdb_Drug_Targets_2024__TRAMETINIB
DGIdb_Drug_Targets_2024__SUNITINIB,-0.4086380214028237,-0.9259239744523936,0.9141952156624904,9.55%,PTPN12;PDGFB;KIT;FGFR2,DGIdb_Drug_Targets_2024__SUNITINIB
DGIdb_Drug_Targets_2024__LOVASTATIN,-0.4531624074198552,-0.9226113453171048,0.9161326587925128,42.98%,THBS1;CETP;IDH1;TFPI;APOB;LDLR,DGIdb_Drug_Targets_2024__LOVASTATIN
DGIdb_Drug_Targets_2024__TAMOXIFEN,-0.4180035608064316,-0.9222994123732412,0.9153782328762018,17.02%,GGT1;TGFB1;CETP;HEXB,DGIdb_Drug_Targets_2024__TAMOXIFEN
DGIdb_Drug_Targets_2024__PIOGLITAZONE,-0.4878575314393429,-0.9172833911910424,0.9171320032023932,18.02%,TGFB1;THBS1;SLC2A1,DGIdb_Drug_Targets_2024__PIOGLITAZONE
DGIdb_Drug_Targets_2024__VASOPRESSIN,0.4059556365846246,0.9171717554102906,0.8774570322549603,59.48%,THBS4;MAPK14;CAMK2B;ACE;SERPINE1;HSPB1,DGIdb_Drug_Targets_2024__VASOPRESSIN
DGIdb_Drug_Targets_2024__CURCUMIN,-0.4074508000433928,-0.915758190886828,0.915990431386568,38.85%,PTGS1;TUBB1;TUBA4A;APP;TUBB;TUBB4B;TUBB4A,DGIdb_Drug_Targets_2024__CURCUMIN
DGIdb_Drug_Targets_2024__VATALANIB,-0.4876047508043135,-0.9156139642559435,0.9149081576478674,4.31%,KIT,DGIdb_Drug_Targets_2024__VATALANIB
