term,fdr,Odds Ratio,Combined Score,Genes,description
Binding and Uptake of Ligands by Scavenger Receptors,0.006441228,4.741012,38.87923,HPX;IGLV5-37;CD163;COL4A2;IGKV2D-30;HP;HBB;IGLV7-43;IGKV2-30,Binding and Uptake of Ligands by Scavenger Receptors
Erythrocytes Take up Oxygen and Release Carbon Dioxide,0.007465433,33.39286,264.7349,CA1;CA2;HBB,Erythrocytes Take up Oxygen and Release Carbon Dioxide
Activation of C3 and C5,0.007465433,33.39286,264.7349,CFP;CFB;C2,Activation of C3 and C5
Digestion of Dietary Carbohydrate,0.009740485,inf,inf,CHIT1;AMY2A,Digestion of Dietary Carbohydrate
Terminal Pathway of Complement,0.01051213,26.7102,199.6432,C6;C7;C8B,Terminal Pathway of Complement
Classical Antibody-Mediated Complement Activation,0.01219227,5.294056,38.51347,C1QB;IGLV5-37;C1QA;IGKV2D-30;IGLV7-43;IGKV2-30;C1QC,Classical Antibody-Mediated Complement Activation
Erythrocytes Take up Carbon Dioxide and Release Oxygen,0.01339493,22.2551,157.6878,CA1;CA2;HBB,Erythrocytes Take up Carbon Dioxide and Release Oxygen
O2 CO2 Exchange in Erythrocytes,0.01339493,22.2551,157.6878,CA1;CA2;HBB,O2 CO2 Exchange in Erythrocytes
Creation of C4 and C2 Activators,0.02084839,4.665467,30.78562,C1QB;IGLV5-37;C1QA;IGKV2D-30;IGLV7-43;IGKV2-30;C1QC,Creation of C4 and C2 Activators
TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors,0.02159335,88.48649,577.0157,KIT;VEGFA,TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors
Intrinsic Pathway of Fibrin Clot Formation,0.02160713,9.416006,61.01089,F12;F11;A2M;KLKB1,Intrinsic Pathway of Fibrin Clot Formation
Cell Surface Interactions at the Vascular Wall,0.03099113,3.177083,19.31536,IGLV5-37;CEACAM1;IGKV2D-30;CEACAM6;CEACAM5;INPP5D;IGLV7-43;MERTK;SELE;IGKV2-30,Cell Surface Interactions at the Vascular Wall
Modulation by Mtb of Host Immune System,0.0364729,44.23649,258.4566,MRC1;B2M,Modulation by Mtb of Host Immune System
Alternative Complement Activation,0.0364729,44.23649,258.4566,CFP;CFB,Alternative Complement Activation
Ephrin Signaling,0.04034916,12.12987,69.1579,EFNB2;EPHB2;EPHB4,Ephrin Signaling
"Platelet Activation, Signaling and Aggregation",0.04034916,2.677501,15.18844,SERPINA3;ITIH4;ORM1;CLEC3B;AHSG;APOH;RARRES2;TIMP1;PPBP;A1BG;A2M;VEGFA,"Platelet Activation, Signaling and Aggregation"
Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS),0.04665013,11.11735,61.08675,F12;F11;KLKB1,Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS)
Fibronectin Matrix Formation,0.0524089,29.48649,157.6517,CEACAM1;CEACAM6,Fibronectin Matrix Formation
Formation of the Cornified Envelope,0.05687318,6.380626,33.39655,CELA2A;SPINK5;PKP1;PRSS8,Formation of the Cornified Envelope
Keratinization,0.06173875,6.15966,31.55048,CELA2A;SPINK5;PKP1;PRSS8,Keratinization
Diseases of Hemostasis,0.07054832,8.889796,44.09108,F12;F11;KLKB1,Diseases of Hemostasis
Formation of Fibrin Clot (Clotting Cascade),0.08783972,5.409714,25.49248,F12;F11;A2M;KLKB1,Formation of Fibrin Clot (Clotting Cascade)
Heme Degradation,0.09241918,17.68649,81.96155,FABP1;BLVRB,Heme Degradation
Chemokine Receptors Bind Chemokines,0.1497955,12.62934,52.0901,CCL5;PPBP,Chemokine Receptors Bind Chemokines
EPH-ephrin Mediated Repulsion of Cells,0.1669468,5.790594,22.76355,EFNB2;EPHB2;EPHB4,EPH-ephrin Mediated Repulsion of Cells
"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS",0.1669468,11.04899,43.26829,EXT1;EXT2,"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS"
Defective EXT2 Causes Exostoses 2,0.1669468,11.04899,43.26829,EXT1;EXT2,Defective EXT2 Causes Exostoses 2
Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors,0.1669468,11.04899,43.26829,KIT;VEGFA,Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors
Role of LAT2 NTAL LAB on Calcium Mobilization,0.1718031,3.387147,13.08739,IGLV5-37;IGKV2D-30;IGHE;IGLV7-43;IGKV2-30,Role of LAT2 NTAL LAB on Calcium Mobilization
Chaperone Mediated Autophagy,0.2151006,8.836486,31.47804,HBB;RNASE1,Chaperone Mediated Autophagy
Crosslinking of Collagen Fibrils,0.2151006,8.836486,31.47804,COL4A2;PXDN,Crosslinking of Collagen Fibrils
Amyloid Fiber Formation,0.2151006,4.929705,17.50111,CST3;APOA4;B2M,Amyloid Fiber Formation
Cytoprotection by HMOX1,0.2151006,4.929705,17.50111,FABP1;HBB;BLVRB,Cytoprotection by HMOX1
EPHB-mediated Forward Signaling,0.2196713,4.752915,16.46635,EFNB2;EPHB2;EPHB4,EPHB-mediated Forward Signaling
FCERI Mediated MAPK Activation,0.2196713,3.017241,10.42743,IGLV5-37;IGKV2D-30;IGHE;IGLV7-43;IGKV2-30,FCERI Mediated MAPK Activation
Interleukin-10 Signaling,0.2196713,8.031941,27.38732,CCL5;TIMP1,Interleukin-10 Signaling
Metabolic Disorders of Biological Oxidation Enzymes,0.2196713,8.031941,27.38732,ACY1;GSS,Metabolic Disorders of Biological Oxidation Enzymes
Metabolism of Angiotensinogen to Angiotensins,0.2196713,8.031941,27.38732,CPB2;ACE,Metabolism of Angiotensinogen to Angiotensins
FCERI Mediated Ca+2 Mobilization,0.2196713,2.976552,10.14695,IGLV5-37;IGKV2D-30;IGHE;IGLV7-43;IGKV2-30,FCERI Mediated Ca+2 Mobilization
Extracellular Matrix Organization,0.2415583,2.102084,6.926978,DDR1;CEACAM1;COL4A2;CEACAM6;PXDN;TIMP1;ITGB6;A2M;KLKB1,Extracellular Matrix Organization
Glycogen Metabolism,0.2431929,7.361486,24.07352,GBE1;PYGL,Glycogen Metabolism
Triglyceride Catabolism,0.2555432,6.794179,21.34471,FABP1;FABP4,Triglyceride Catabolism
Metabolism of Porphyrins,0.2555432,6.794179,21.34471,FABP1;BLVRB,Metabolism of Porphyrins
Biosynthesis of E-series 18(S)-resolvins,0.2555432,43.94631,136.986,LTA4H,Biosynthesis of E-series 18(S)-resolvins
Biosynthesis of EPA-derived SPMs,0.2555432,43.94631,136.986,LTA4H,Biosynthesis of EPA-derived SPMs
Glucocorticoid Biosynthesis,0.2555432,43.94631,136.986,SERPINA6,Glucocorticoid Biosynthesis
Presynaptic Depolarization and Calcium Channel Opening,0.2555432,43.94631,136.986,CACNA2D1,Presynaptic Depolarization and Calcium Channel Opening
HS-GAG Biosynthesis,0.2719647,6.307915,19.06618,EXT1;EXT2,HS-GAG Biosynthesis
Plasma Lipoprotein Assembly,0.2719647,6.307915,19.06618,APOA4;A2M,Plasma Lipoprotein Assembly
Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,0.2899909,2.331159,6.81638,IGLV5-37;IGKV2D-30;IGLV7-43;B2M;LILRA3;IGKV2-30,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell
N-glycan Antennae Elongation in the Medial trans-Golgi,0.2899909,5.886486,17.14075,FUCA1;B4GALT5,N-glycan Antennae Elongation in the Medial trans-Golgi
Activation of Matrix Metalloproteinases,0.2899909,5.886486,17.14075,TIMP1;KLKB1,Activation of Matrix Metalloproteinases
Transcriptional Regulation of White Adipocyte Differentiation,0.3121056,5.517736,15.49677,FABP4;ADIPOQ,Transcriptional Regulation of White Adipocyte Differentiation
Triglyceride Metabolism,0.3121056,5.517736,15.49677,FABP1;FABP4,Triglyceride Metabolism
"tRNA-derived Small RNA (tsRNA or tRNA-related Fragment, tRF) Biogenesis",0.3177757,21.9698,59.81934,ANG,"tRNA-derived Small RNA (tsRNA or tRNA-related Fragment, tRF) Biogenesis"
Formation of Lateral Plate Mesoderm,0.3177757,21.9698,59.81934,SHH,Formation of Lateral Plate Mesoderm
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,0.3177757,21.9698,59.81934,BAX,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
Regulation of Gene Expression by Hypoxia-inducible Factor,0.3177757,21.9698,59.81934,VEGFA,Regulation of Gene Expression by Hypoxia-inducible Factor
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.3177757,2.420165,6.581835,CST3;AHSG;IGFBP2;FUCA2;TIMP1,Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
Drug ADME,0.3372501,3.320918,8.788799,BCHE;ACY1;SERPINA6,Drug ADME
Sialic Acid Metabolism,0.3414339,4.903153,12.84991,ST6GALNAC1;NPL,Sialic Acid Metabolism
FCGR Activation,0.352278,2.611201,6.686546,IGLV5-37;IGKV2D-30;IGLV7-43;IGKV2-30,FCGR Activation
Infection With Mycobacterium Tuberculosis,0.352278,4.411486,10.82593,MRC1;B2M,Infection With Mycobacterium Tuberculosis
Neurofascin Interactions,0.352278,14.6443,35.82316,CNTN1,Neurofascin Interactions
Prednisone ADME,0.352278,14.6443,35.82316,SERPINA6,Prednisone ADME
Digestion of Dietary Lipid,0.352278,14.6443,35.82316,PNLIP,Digestion of Dietary Lipid
Tyrosine Catabolism,0.352278,14.6443,35.82316,HPD,Tyrosine Catabolism
CD22 Mediated BCR Regulation,0.352278,3.017161,7.352384,IGKV2D-30;IGLV7-43;IGKV2-30,CD22 Mediated BCR Regulation
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes,0.352278,4.200772,9.986747,FABP4;ADIPOQ,Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes,0.352278,4.200772,9.986747,FABP4;ADIPOQ,Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes
Late Endosomal Microautophagy,0.352278,4.200772,9.986747,HBB;RNASE1,Late Endosomal Microautophagy
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,0.352278,4.200772,9.986747,FABP4;ADIPOQ,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis
Role of Phospholipids in Phagocytosis,0.352278,2.430475,5.760249,IGLV5-37;IGKV2D-30;IGLV7-43;IGKV2-30,Role of Phospholipids in Phagocytosis
Interleukin-4 and Interleukin-13 Signaling,0.352278,2.885093,6.75314,IGHE;TIMP1;VEGFA,Interleukin-4 and Interleukin-13 Signaling
Anti-inflammatory Response Favouring Leishmania Parasite Infection,0.352278,2.116256,4.87339,IGLV5-37;CD163;IGKV2D-30;IGLV7-43;IGKV2-30,Anti-inflammatory Response Favouring Leishmania Parasite Infection
Leishmania Parasite Growth and Survival,0.352278,2.116256,4.87339,IGLV5-37;CD163;IGKV2D-30;IGLV7-43;IGKV2-30,Leishmania Parasite Growth and Survival
Peptide Hormone Metabolism,0.352278,2.823274,6.47822,BCHE;CPB2;ACE,Peptide Hormone Metabolism
FCERI Mediated NF-kB Activation,0.352278,2.095966,4.766102,IGLV5-37;IGKV2D-30;IGHE;IGLV7-43;IGKV2-30,FCERI Mediated NF-kB Activation
Degradation of the Extracellular Matrix,0.352278,2.333453,5.282917,COL4A2;TIMP1;A2M;KLKB1,Degradation of the Extracellular Matrix
Retinoid Metabolism and Transport,0.352278,3.834313,8.57153,APOA4;PNLIP,Retinoid Metabolism and Transport
AMPK Inhibits chREBP Transcriptional Activation Activity,0.352278,10.98154,24.53427,ADIPOQ,AMPK Inhibits chREBP Transcriptional Activation Activity
N-glycan Trimming and Elongation in the cis-Golgi,0.352278,10.98154,24.53427,MAN1A1,N-glycan Trimming and Elongation in the cis-Golgi
Formation of Axial Mesoderm,0.352278,10.98154,24.53427,SHH,Formation of Axial Mesoderm
Neurotransmitter Clearance,0.352278,10.98154,24.53427,BCHE,Neurotransmitter Clearance
Biosynthesis of DHA-derived SPMs,0.352278,10.98154,24.53427,LTA4H,Biosynthesis of DHA-derived SPMs
Glycogen Storage Diseases,0.352278,10.98154,24.53427,GBE1,Glycogen Storage Diseases
Glycogen Synthesis,0.352278,10.98154,24.53427,GBE1,Glycogen Synthesis
HDL Assembly,0.352278,10.98154,24.53427,A2M,HDL Assembly
VEGF Binds to VEGFR Leading to Receptor Dimerization,0.352278,10.98154,24.53427,VEGFA,VEGF Binds to VEGFR Leading to Receptor Dimerization
VEGF Ligand-Receptor Interactions,0.352278,10.98154,24.53427,VEGFA,VEGF Ligand-Receptor Interactions
Vitamin D (Calciferol) Metabolism,0.352278,10.98154,24.53427,GC,Vitamin D (Calciferol) Metabolism
Release of Hh-Np From the Secreting Cell,0.352278,10.98154,24.53427,SHH,Release of Hh-Np From the Secreting Cell
Release of Apoptotic Factors From the Mitochondria,0.352278,10.98154,24.53427,BAX,Release of Apoptotic Factors From the Mitochondria
DAP12 Interactions,0.372264,3.673986,7.971272,SIGLEC14;B2M,DAP12 Interactions
FCGR3A-mediated IL10 Synthesis,0.3756543,2.215411,4.722011,IGLV5-37;IGKV2D-30;IGLV7-43;IGKV2-30,FCGR3A-mediated IL10 Synthesis
Post-translational Protein Phosphorylation,0.3756543,2.215411,4.722011,CST3;AHSG;FUCA2;TIMP1,Post-translational Protein Phosphorylation
Nectin Necl Trans Heterodimerization,0.3756543,8.783893,18.11973,NECTIN1,Nectin Necl Trans Heterodimerization
Biosynthesis of Specialized Proresolving Mediators (SPMs),0.3756543,8.783893,18.11973,LTA4H,Biosynthesis of Specialized Proresolving Mediators (SPMs)
CD163 Mediating an Anti-Inflammatory Response,0.3756543,8.783893,18.11973,CD163,CD163 Mediating an Anti-Inflammatory Response
Glycosphingolipid Biosynthesis,0.3756543,8.783893,18.11973,B4GALT5,Glycosphingolipid Biosynthesis
Phenylalanine and Tyrosine Metabolism,0.3756543,8.783893,18.11973,HPD,Phenylalanine and Tyrosine Metabolism
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,0.3756543,8.783893,18.11973,BAX,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
Defective F9 Activation,0.3756543,8.783893,18.11973,F11,Defective F9 Activation
Ligand-receptor Interactions,0.3756543,8.783893,18.11973,SHH,Ligand-receptor Interactions
Reactions Specific to the Complex N-glycan Synthesis Pathway,0.3756543,8.783893,18.11973,FUCA1,Reactions Specific to the Complex N-glycan Synthesis Pathway
Adipogenesis,0.3756543,3.390333,6.939762,FABP4;ADIPOQ,Adipogenesis
Metabolism of Fat-Soluble Vitamins,0.3756543,3.390333,6.939762,APOA4;PNLIP,Metabolism of Fat-Soluble Vitamins
Diseases of Metabolism,0.4006767,1.765453,3.473689,EXT1;EXT2;ACY1;GSS;GBE1;CFP,Diseases of Metabolism
EPH-Ephrin Signaling,0.4006767,2.409647,4.737481,EFNB2;EPHB2;EPHB4,EPH-Ephrin Signaling
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes,0.40648,3.147201,6.088903,FABP4;ADIPOQ,Epigenetic Regulation by WDR5-containing Histone Modifying Complexes
Aspirin ADME,0.40648,7.318792,14.04963,BCHE,Aspirin ADME
TGFBR3 PTM Regulation,0.40648,7.318792,14.04963,TIMP1,TGFBR3 PTM Regulation
Urea Cycle,0.40648,7.318792,14.04963,OTC,Urea Cycle
Peptide Ligand-Binding Receptors,0.4187489,3.038211,5.71817,CCL5;PPBP,Peptide Ligand-Binding Receptors
Anchoring Fibril Formation,0.4454645,6.272291,11.27176,COL4A2,Anchoring Fibril Formation
Synthesis of Leukotrienes (LT) and Eoxins (EX),0.4454645,6.272291,11.27176,LTA4H,Synthesis of Leukotrienes (LT) and Eoxins (EX)
Defective Factor IX Causes Hemophilia B,0.4454645,6.272291,11.27176,F11,Defective Factor IX Causes Hemophilia B
GPCR Ligand Binding,0.4573155,2.170626,3.81773,SHH;CCL5;PPBP,GPCR Ligand Binding
Heparan Sulfate Heparin (HS-GAG) Metabolism,0.4573155,2.752111,4.778887,EXT1;EXT2,Heparan Sulfate Heparin (HS-GAG) Metabolism
Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers,0.4573155,2.135286,3.687641,IGKV2D-30;IGLV7-43;IGKV2-30,Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers
Adherens Junctions Interactions,0.4573155,2.668305,4.513596,ANG;NECTIN1,Adherens Junctions Interactions
Diseases Associated With Glycosaminoglycan Metabolism,0.4573155,2.668305,4.513596,EXT1;EXT2,Diseases Associated With Glycosaminoglycan Metabolism
Visual Phototransduction,0.4573155,2.668305,4.513596,APOA4;PNLIP,Visual Phototransduction
Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression,0.4573155,5.487416,9.274753,B2M,Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression
Apoptotic Cleavage of Cell Adhesion Proteins,0.4573155,5.487416,9.274753,PKP1,Apoptotic Cleavage of Cell Adhesion Proteins
HuR (ELAVL1) Binds and Stabilizes mRNA,0.4573155,5.487416,9.274753,ENPP2,HuR (ELAVL1) Binds and Stabilizes mRNA
Chylomicron Remodeling,0.4573155,5.487416,9.274753,APOA4,Chylomicron Remodeling
Lysine Catabolism,0.4573155,5.487416,9.274753,PIPOX,Lysine Catabolism
Potential Therapeutics for SARS,0.4677017,1.822341,3.026383,IGKV2D-30;IGLV7-43;IGKV2-30;VEGFA,Potential Therapeutics for SARS
Endosomal Vacuolar Pathway,0.4790278,4.876957,7.782071,B2M,Endosomal Vacuolar Pathway
N-Glycan Antennae Elongation,0.4790278,4.876957,7.782071,B4GALT5,N-Glycan Antennae Elongation
NOTCH2 Activation and Transmission of Signal to the Nucleus,0.4790278,4.876957,7.782071,CNTN1,NOTCH2 Activation and Transmission of Signal to the Nucleus
Activation of SMO,0.4790278,4.876957,7.782071,SHH,Activation of SMO
Glutathione Synthesis and Recycling,0.4790278,4.876957,7.782071,GSS,Glutathione Synthesis and Recycling
Chylomicron Assembly,0.4790278,4.876957,7.782071,APOA4,Chylomicron Assembly
Aflatoxin Activation and Detoxification,0.5043384,4.388591,6.631978,ACY1,Aflatoxin Activation and Detoxification
PECAM1 Interactions,0.5043384,4.388591,6.631978,INPP5D,PECAM1 Interactions
Signaling by NOTCH2,0.5043384,4.388591,6.631978,CNTN1,Signaling by NOTCH2
Glycogen Breakdown (Glycogenolysis),0.5043384,4.388591,6.631978,PYGL,Glycogen Breakdown (Glycogenolysis)
Metabolism of Steroid Hormones,0.5043384,4.388591,6.631978,SERPINA6,Metabolism of Steroid Hormones
Assembly of Collagen Fibrils and Other Multimeric Structures,0.5117269,2.315434,3.450391,COL4A2;PXDN,Assembly of Collagen Fibrils and Other Multimeric Structures
Fc Epsilon Receptor (FCERI) Signaling,0.5154098,1.567131,2.311648,IGLV5-37;IGKV2D-30;IGHE;IGLV7-43;IGKV2-30,Fc Epsilon Receptor (FCERI) Signaling
Factors Involved in Megakaryocyte Development and Platelet Production,0.5154098,1.862029,2.737515,HBG2;HBB;HBD,Factors Involved in Megakaryocyte Development and Platelet Production
Metabolism of Vitamins and Cofactors,0.5252487,1.649469,2.374148,ENPP2;APOA4;ACO1;PNLIP,Metabolism of Vitamins and Cofactors
Synthesis of Substrates in N-glycan Biosythesis,0.5252487,2.198986,3.120145,ST6GALNAC1;NPL,Synthesis of Substrates in N-glycan Biosythesis
Cell-cell Junction Organization,0.5252487,2.145023,2.970846,ANG;NECTIN1,Cell-cell Junction Organization
Class A 1 (Rhodopsin-like Receptors),0.5252487,2.145023,2.970846,CCL5;PPBP,Class A 1 (Rhodopsin-like Receptors)
Assembly of Active LPL and LIPC Lipase Complexes,0.5252487,3.65604,4.992832,APOA4,Assembly of Active LPL and LIPC Lipase Complexes
Signaling by NTRK3 (TRKC),0.5252487,3.65604,4.992832,BAX,Signaling by NTRK3 (TRKC)
Paracetamol ADME,0.5252487,3.65604,4.992832,ACY1,Paracetamol ADME
Synthesis of IP3 and IP4 in the Cytosol,0.5252487,3.65604,4.992832,INPP5D,Synthesis of IP3 and IP4 in the Cytosol
"Synthesis, Secretion, and Deacylation of Ghrelin",0.5252487,3.65604,4.992832,BCHE,"Synthesis, Secretion, and Deacylation of Ghrelin"
Interleukin Receptor SHC Signaling,0.5252487,3.65604,4.992832,INPP5D,Interleukin Receptor SHC Signaling
Metabolism of Cofactors,0.5252487,3.65604,4.992832,ACO1,Metabolism of Cofactors
Vitamin B5 (Pantothenate) Metabolism,0.5252487,3.65604,4.992832,ENPP2,Vitamin B5 (Pantothenate) Metabolism
FCGR3A-mediated Phagocytosis,0.5252487,1.589041,2.161128,IGLV5-37;IGKV2D-30;IGLV7-43;IGKV2-30,FCGR3A-mediated Phagocytosis
Parasite Infection,0.5252487,1.589041,2.161128,IGLV5-37;IGKV2D-30;IGLV7-43;IGKV2-30,Parasite Infection
Leishmania Phagocytosis,0.5252487,1.589041,2.161128,IGLV5-37;IGKV2D-30;IGLV7-43;IGKV2-30,Leishmania Phagocytosis
Regulation of Actin Dynamics for Phagocytic Cup Formation,0.5305116,1.574609,2.111449,IGLV5-37;IGKV2D-30;IGLV7-43;IGKV2-30,Regulation of Actin Dynamics for Phagocytic Cup Formation
Developmental Biology,0.5305116,1.242691,1.663329,CELA2A;ADIPOQ;SPINK5;EFNB2;CEACAM1;SHH;FABP4;COL4A2;KIT;CNTN1;PKP1;PRSS8;EPHB2;EPHB4,Developmental Biology
Regulation of KIT Signaling,0.5438532,3.37429,4.394078,KIT,Regulation of KIT Signaling
VEGFR2 Mediated Cell Proliferation,0.5438532,3.37429,4.394078,VEGFA,VEGFR2 Mediated Cell Proliferation
Non-integrin membrane-ECM Interactions,0.5476794,1.99785,2.576321,DDR1;COL4A2,Non-integrin membrane-ECM Interactions
O-glycosylation of TSR Domain-Containing Proteins,0.5606005,3.13279,3.896818,CFP,O-glycosylation of TSR Domain-Containing Proteins
Synthesis of PC,0.5606005,3.13279,3.896818,BCHE,Synthesis of PC
Defective B3GALTL Causes PpS,0.5606005,3.13279,3.896818,CFP,Defective B3GALTL Causes PpS
Miscellaneous Transport and Binding Events,0.5606005,3.13279,3.896818,AZGP1,Miscellaneous Transport and Binding Events
NCAM1 Interactions,0.5820164,2.92349,3.478813,COL4A2,NCAM1 Interactions
Activated NOTCH1 Transmits Signal to the Nucleus,0.5820164,2.92349,3.478813,CNTN1,Activated NOTCH1 Transmits Signal to the Nucleus
Heme Signaling,0.5820164,2.92349,3.478813,HBB,Heme Signaling
Glycosaminoglycan Metabolism,0.5878517,1.5707,1.844875,EXT1;EXT2;B4GALT5,Glycosaminoglycan Metabolism
Bacterial Infection Pathways,0.5925684,1.792609,2.059194,MRC1;B2M,Bacterial Infection Pathways
Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters,0.5925684,2.740352,3.123717,B2M,Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters
Scavenging by Class A Receptors,0.5925684,2.740352,3.123717,COL4A2,Scavenging by Class A Receptors
Apoptotic Factor-Mediated Response,0.5925684,2.740352,3.123717,BAX,Apoptotic Factor-Mediated Response
Pyroptosis,0.5925684,2.740352,3.123717,BAX,Pyroptosis
Biosynthesis of the N-glycan Precursor (Dolichol LLO) and Transfer to a Nascent Protein,0.5927758,1.756486,1.972437,ST6GALNAC1;NPL,Biosynthesis of the N-glycan Precursor (Dolichol LLO) and Transfer to a Nascent Protein
"Plasma Lipoprotein Assembly, Remodeling, and Clearance",0.5927758,1.756486,1.972437,APOA4;A2M,"Plasma Lipoprotein Assembly, Remodeling, and Clearance"
Biological Oxidations,0.5927758,1.515834,1.692251,AOC3;ACY1;GSS,Biological Oxidations
