term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0015669,0.0001308113,112.8793,1812.082,HBG2;CA2;MB;HBB;HBD,Gas Transport (GO:0015669)
GO:0015671,0.0007277026,179.3973,2447.693,HBG2;MB;HBB;HBD,Oxygen Transport (GO:0015671)
GO:0015670,0.001430049,89.68493,1126.707,HBG2;CA2;HBB;HBD,Carbon Dioxide Transport (GO:0015670)
GO:0019755,0.002459003,59.78082,701.4214,HBG2;CA2;HBB;HBD,One-Carbon Compound Transport (GO:0019755)
GO:0030853,0.002698965,inf,inf,CEACAM1;INPP5D;C1QC,Negative Regulation of Granulocyte Differentiation (GO:0030853)
GO:0042743,0.007284721,17.33687,177.5595,HBG2;PXDN;HBB;APOA4;HBD,Hydrogen Peroxide Metabolic Process (GO:0042743)
GO:0006954,0.02078955,4.801339,43.39886,CCL14;AOC3;SERPINA3;ORM1;CCL5;KIT;CHI3L1;PPBP;RNASE1;SELE,Inflammatory Response (GO:0006954)
GO:0042744,0.02853368,17.91507,152.3231,HBG2;PXDN;HBB;HBD,Hydrogen Peroxide Catabolic Process (GO:0042744)
GO:1901072,0.02853368,44.53061,377.2169,CHIT1;CHI3L1;CTBS,Glucosamine-Containing Compound Catabolic Process (GO:1901072)
GO:0019730,0.02861143,7.984069,66.76978,CCL14;RARRES2;CCL5;ANG;PPBP;B2M,Antimicrobial Humoral Response (GO:0019730)
GO:0007169,0.03819801,3.759872,29.39996,EFNB2;DDR1;COL4A2;RARRES2;KIT;PXDN;EPHB2;MERTK;RNASE1;EPHB4;VEGFA,Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)
GO:0032091,0.03819801,9.375,73.23314,CFHR2;CFHR1;ADIPOQ;BAX;B2M,Negative Regulation of Protein Binding (GO:0032091)
GO:0061844,0.03819801,9.375,73.23314,CCL14;CCL5;ANG;PPBP;B2M,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844)
GO:0006032,0.0407108,inf,inf,CHIT1;CTBS,Chitin Catabolic Process (GO:0006032)
GO:0006030,0.0407108,inf,inf,CHIT1;CTBS,Chitin Metabolic Process (GO:0006030)
GO:0007413,0.04347826,26.7102,199.6432,CNTN4;EPHB2;MEGF8,Axonal Fasciculation (GO:0007413)
