term,fdr,Odds Ratio,Combined Score,Genes,description
SULTHIAME,0.01623347,44.53061,377.2169,CA1;CA3;CA2,SULTHIAME
ETHOXZOLAMIDE,0.01623347,44.53061,377.2169,CA1;CA3;CA2,ETHOXZOLAMIDE
ACETAZOLAMIDE,0.01862823,33.39286,264.7349,CA1;CA3;CA2,ACETAZOLAMIDE
IUPHAR.LIGAND:14,0.0193011,inf,inf,A1BG;A2M,IUPHAR.LIGAND:14
CHLOROTHIAZIDE,0.03803375,88.48649,577.0157,CA1;CA2,CHLOROTHIAZIDE
TRICHLORMETHIAZIDE,0.03803375,88.48649,577.0157,CA1;CA2,TRICHLORMETHIAZIDE
IUPHAR.LIGAND:707,0.04688547,8.516634,52.44171,C7;C8B;C2;C1QC,IUPHAR.LIGAND:707
BEVACIZUMAB,0.0549746,7.773675,45.59157,KIT;GGH;GC;VEGFA,BEVACIZUMAB
DEXAMETHASONE,0.09182649,6.380626,33.39655,FABP1;PZP;PYGL;VEGFA,DEXAMETHASONE
FLUTICASONE PROPIONATE,0.1091502,22.11149,109.5817,CD163;CCL5,FLUTICASONE PROPIONATE
IUPHAR.LIGAND:52,0.1798502,14.73649,64.26819,A1BG;A2M,IUPHAR.LIGAND:52
IUPHAR.LIGAND:56,0.1859445,12.62934,52.0901,A1BG;A2M,IUPHAR.LIGAND:56
THIOGUANINE,0.1859445,11.04899,43.26829,HBB;GGH,THIOGUANINE
TRIAMCINOLONE,0.1859445,11.04899,43.26829,BCHE;SERPINA6,TRIAMCINOLONE
ISRADIPINE,0.1859445,inf,inf,CACNA2D1,ISRADIPINE
BICALUTAMIDE,0.1859445,inf,inf,BAX,BICALUTAMIDE
ZONISAMIDE,0.1859445,inf,inf,CA1,ZONISAMIDE
FENOFIBRATE,0.1859445,9.81982,36.62792,ADIPOQ;VEGFA,FENOFIBRATE
PEMETREXED,0.1859445,9.81982,36.62792,GGH;VEGFA,PEMETREXED
SORAFENIB TOSYLATE,0.1859445,9.81982,36.62792,KIT;VEGFA,SORAFENIB TOSYLATE
PRAVASTATIN,0.2439241,8.031941,27.38732,ACE;BAX,PRAVASTATIN
PEMBROLIZUMAB,0.2542257,6.794179,21.34471,KIT;B2M,PEMBROLIZUMAB
PREGABALIN,0.2542257,43.94631,136.986,CACNA2D1,PREGABALIN
IUPHAR.LIGAND:50,0.2542257,43.94631,136.986,A1BG,IUPHAR.LIGAND:50
DACARBAZINE,0.2542257,43.94631,136.986,BAX,DACARBAZINE
MONTELUKAST,0.2542257,43.94631,136.986,LTA4H,MONTELUKAST
ATROPINE,0.2542257,43.94631,136.986,GUCA2A,ATROPINE
LEUCOVORIN,0.2632583,6.307915,19.06618,BAX;SELE,LEUCOVORIN
