Protein_Group	Genes	TRM_day15_vs_MoMacs_day15_logFC	TRM_day15_vs_MoMacs_day15_pval	Removed?	Contaminant?
Q91VH6	Memo1	3.15509335209847	0.0019905443181501	No	No
Q91VI7	Rnh1	2.00820945613707	0.0056734505458392	No	No
Q91VR8	Brk1	7.74193662394099	1.20703093413272e-10	No	No
Q91VW3	Sh3bgrl3	2.99174404873929	0.0011729572002092	No	No
Q91W90	Txndc5	5.99629241904501	5.63693879171311e-05	No	No
Q91XA9	Chia	6.26900927209829	4.8414242339730996e-12	No	No
Q91YH5	Atl3	4.54762075514903	0.0020942906446749	No	No
Q91YI0	Asl	3.60542678565421	0.0008912057803428	No	No
Q91YP2	Nln	4.6811697515317	2.4485377106968904e-09	No	No
Q91YP3	Dera	2.17879212142648	0.0017208104816515	No	No
Q91YR1	Twf1	3.91210958949116	0.0013757910075245	No	No
Q91ZJ5	Ugp2	4.46403665581185	1.85448459115536e-05	No	No
Q91ZX7	Lrp1	4.72182155511607	7.55336979735679e-05	No	No
Q920A5	Scpep1	4.06858023430079	2.78955615728244e-05	No	No
Q920E5	Fdps	2.58614113489418	0.0063123634215061	No	No
Q922R8	Pdia6	3.70420396643462	0.0001610381952759	No	No
Q923D4	Sf3b5	2.18045717087172	0.0052572046737343	No	No
Q923G2	Polr2h	3.16653796753027	0.0034222362524055	No	No
Q93092	Taldo1	3.5170461670097	5.43802045741814e-06	No	No
Q99020	Hnrnpab	3.61682051203405	0.0056929534526454	No	No
Q99J08	Sec14l2	8.48932843276437	3.02250559275622e-12	No	No
Q99JI4	Psmd6	2.61582686405567	0.0048455409764543	No	No
Q99JY9	Actr3	2.33766304358462	0.0009329620819506	No	No
Q99K51	Pls3	6.35273265724402	0.0003919613890378	No	No
Q99K85	Psat1	6.07739061373367	1.37201944796329e-05	No	No
Q99KH8	Stk24	4.24965320276587	4.90507608188724e-05	No	No
Q99KI0	Aco2	3.98652885689219	0.0003278795632805	No	No
Q99KK2	Cmas	4.28606013071618	0.0007116707855536	No	No
Q99KK7	Dpp3	2.81046522906536	0.0009883701554289	No	No
Q99KN2	Ciao1	2.61502801803472	0.0033709206621496	No	No
Q99KP3	Cryl1	2.51540813432531	4.56046262314158e-05	No	No
Q99KQ4	Nampt	3.1503021368406	0.0012458094675296	No	No
Q99KR3	Lactb2	3.65786906740442	0.0031875142011255	No	No
Q99LJ1	Fuca1	5.51170077872555	3.11133252282289e-07	No	No
Q99LL5	Pwp1	2.20819631199183	0.007726350957587	No	No
Q99MN1	Kars1	2.02017195848133	0.0076979406063265	No	No
Q99P72	Rtn4	3.52203753565423	0.0045894355113488	No	No
Q99P88	Nup155	5.04855782468128	0.0010581404880475	No	No
Q99PT1	Arhgdia	2.08455111311112	0.0005752176766049	No	No
Q9CPT4	Mydgf	2.86474557024415	0.0020937597172031	No	No
Q9CPV4	Glod4	4.08926797147324	7.70686990871208e-05	No	No
Q9CPW4	Arpc5	2.88395787939383	0.0004911078919251	No	No
Q9CQ60	Pgls	3.30369812760201	0.0001750639216192	No	No
Q9CQ86	Mien1	4.97004907315813	3.1231703762843003e-10	No	No
Q9CQC8	Spg21	5.08353743990061	3.71642700724614e-06	No	No
Q9CQD1	Rab5a	3.7781198833488	0.0018821854404178	No	No
Q9CQE1	Nipsnap3b	4.28946773718043	0.0008803134580337	No	No
Q9CQH7	Btf3l4	7.46260702814946	1.51143581887084e-07	No	No
Q9CQI6	Cotl1	2.64598787386871	6.6801922036466e-05	No	No
Q9CQQ7	Atp5pb	7.20584012480013	5.65898673674222e-05	No	No
Q9CQR6	Ppp6c	3.49178648439349	0.0019079782676612	No	No
Q9CQV8	Ywhab	3.34430056108443	4.50019347123547e-05	No	No
Q9CRB6	Tppp3	4.45118291137831	0.0002703427764685	No	No
Q9CRC9	Gnpda2	2.48372063502341	0.0001696000585701	No	No
Q9CVB6	Arpc2	2.1888799130728	0.0016984399708414	No	No
Q9CXF0	Kynu	3.23475741649774	0.0018269178184989	No	No
Q9CXY6	Ilf2	2.21913096170225	0.0064935667555805	No	No
Q9CY27	Tecr	7.09444950879487	0.0001329930765597	No	No
Q9CY58	Serbp1	4.90602973163094	0.0058314637094818	No	No
Q9CY64	Blvra	4.17293039156079	1.1510097722668e-05	No	No
Q9CYL5	Glipr2	2.59988201299442	0.0017787307322773	No	No
Q9CYR0	Ssbp1	3.16904003992917	0.0011066790506916	No	No
Q9CYR6	Pgm3	2.26277187987843	0.0014247710641245	No	No
Q9CZ30	Ola1	2.34328486019906	0.0089782392587495	No	No
Q9CZU6	Cs	3.0781351863872	0.003009000041648	No	No
Q9D0F9	Pgm1	3.58809263801387	0.0015259549822287	No	No
Q9D0I8	Mrto4	4.12507004593413	0.0061910581652452	No	No
Q9D0I9	Rars1	3.88530090597799	0.0055861292033579	No	No
Q9D0K2	Oxct1	2.61707879989002	0.0087158043462444	No	No
Q9D0M0	Exosc7	2.26335600826512	0.0050307051992447	No	No
Q9D0M5	Dynll2	3.38310164883887	0.0053073035176822	No	No
Q9D154	Serpinb1a	3.93359331451557	4.57497522427808e-08	No	No
Q9D1A2	Cndp2	2.12862939410438	0.0074421872172744	No	No
Q9D1D4	Tmed10	9.45301792816562	3.58203616578098e-08	No	No
Q9D1E6	Tbcb	4.57949664667299	0.0002812138883036	No	No
Q9D1G1	Rab1b	3.14123684683927	0.0051087193263757	No	No
Q9D5J6	Shpk	4.91235077392057	0.0014662849222989	No	No
Q9D662	Sec23b	2.63618151342484	0.0013596321409067	No	No
Q9D6N5	Drap1	2.70421179555441	0.0002707010847595	No	No
Q9D6P8	Calml3	3.59848994492669	8.46846189412139e-05	No	No
Q9D6R2	Idh3a	9.88494243332914	2.9480442533272003e-10	No	No
Q9D7J7	Capns2	8.6877921473664	1.44466581060681e-09	No	No
Q9D7V9	Naaa	4.37957112629596	4.73824775354309e-07	No	No
Q9D7X3	Dusp3	2.63905263994281	0.0099620637722652	No	No
Q9D8S4	Rexo2	7.86385172730301	2.12435094891789e-12	No	No
Q9D9V3	Echdc1	3.41737433271859	4.05048451658136e-05	No	No
Q9DAR7	Dcps	2.8274564157344	6.75588249215738e-05	No	No
Q9DB27	Mcts1	7.41550034339164	4.29144015620351e-07	No	No
Q9DB73	Cyb5r1	7.90892075602503	8.479183138759511e-09	No	No
Q9DBG3	Ap2b1	3.12570381666527	2.4579231023358e-05	No	No
Q9DBG5	Plin3	2.98230242039172	0.0010202507223736	No	No
Q9DBJ1	Pgam1	2.57817693898512	0.0053590188580276	No	No
Q9DBP5	Cmpk1	3.36091686894587	0.0002784175785896	No	No
Q9DBR1	Xrn2	4.90998370205099	8.30947578162353e-05	No	No
Q9DBS1	Tmem43	7.19974974263254	4.36783935496985e-05	No	No
Q9DC29	Abcb6	3.17826958461337	0.0001129423826119	No	No
Q9DCD0	Pgd	2.18236750862748	0.0004319352819041	No	No
Q9DCN2	Cyb5r3	8.11811764477666	4.4236834991481e-07	No	No
Q9DCT2	Ndufs3	5.97957642198514	0.000175237859751	No	No
Q9EPL8	Ipo7	2.92455666239411	0.0002083670981036	No	No
Q9EPU0	Upf1	4.53814281134814	0.0002532060985193	No	No
Q9EQ08	Sgsh	7.71812503964651	1.19143209794501e-08	No	No
Q9EQ80	Nif3l1	2.88520104163762	0.0007700383506159	No	No
Q9EQH2	Erap1	5.96252549494104	4.6447399328176705e-09	No	No
Q9EQH3	Vps35	2.86175531241469	0.0002681074806907	No	No
Q9EQK5	Mvp	2.71053952090352	0.0001721913620972	No	No
Q9ERD7	Tubb3	2.65449650099167	0.0089626978447362	No	No
Q9ES97	Rtn3	3.51802776464524	7.64463549739173e-05	No	No
Q9EST1	Gsdma	3.99892035994819	0.0045946065074082	No	No
Q9ESX5	Dkc1	3.02624101192982	0.0056770466698489	No	No
Q9ET01	Pygl	3.96612561366846	2.76234148070811e-07	No	No
Q9ET22	Dpp7	4.02528600284886	7.72178772713628e-07	No	No
Q9JHK5	Plek	5.73761288566562	5.71209764587336e-08	No	No
Q9JHR7	Ide	4.14107037938442	0.0018887876535389	No	No
Q9JII6	Akr1a1	3.89339683136146	1.52087191752373e-05	No	No
Q9JJU8	Sh3bgrl	4.19157085969331	1.99168996416666e-06	No	No
Q9JKF1	Iqgap1	3.12431980447908	8.63631997751079e-05	No	No
Q9JL62	Gltp	3.54722944242472	0.0089628077106652	No	No
Q9JLV5	Cul3	4.74047608073776	0.0034789549250543	No	No
Q9JM76	Arpc3	2.53304490677625	0.0004938911686055	No	No
Q9JMD3	Stard10	5.92084563364399	2.40531158662206e-05	No	No
Q9JMH6	Txnrd1	3.37183223341954	0.0001904440781591	No	No
Q9QUH0	Glrx	5.704838429445	1.6610127632883e-07	No	No
Q9QUI0	Rhoa	4.3254495293709	0.001117896372266	No	No
Q9QUM9	Psma6	2.53250174816046	0.00122779590006	No	No
Q9QXH4	Itgax	5.72023305781332	0.0017417005172204	No	No
Q9QXS1	Plec	3.85156832235372	0.0020717757841148	No	No
Q9QXX4	Slc25a13	7.32568598141624	4.18123492454826e-07	No	No
Q9QXZ0	Macf1	4.87963210699575	0.0031868476562517	No	No
Q9QY23	Pkp3	3.96065294803393	0.0059530330175493	No	No
Q9QYB1	Clic4	2.89507199112612	0.0015372653326834	No	No
Q9QYR9	Acot2	8.73227484431316	2.00152378894087e-06	No	No
Q9QZ08	Nagk	4.12183225849564	7.10953947348552e-06	No	No
Q9QZ88	Vps29	4.46205507460223	2.96597704550382e-06	No	No
Q9QZE7	Tsnax	3.93121989355684	0.000571602757825	No	No
Q9R062	Gyg1	2.33569712070736	0.0019817331370493	No	No
Q9R0H0	Acox1	3.65679445789578	0.0085261931703649	No	No
Q9R0P5	Dstn	3.56773070636677	0.0018577303928651	No	No
Q9R0Q6	Arpc1a	3.78694118755572	0.0065449983611285	No	No
Q9R111	Gda	2.72151624787391	6.0797561723717e-05	No	No
Q9R1P0	Psma4	2.37792917013934	0.0007717220735319	No	No
Q9R1P1	Psmb3	2.62517685231477	0.0004846449519582	No	No
Q9R1P3	Psmb2	2.77776227825772	0.0004040188618058	No	No
Q9R1P4	Psma1	2.74374512400744	0.0011914751072813	No	No
Q9R257	Hebp1	4.4087787231337	5.40177378262851e-05	No	No
Q9WTP7	Ak3	5.27384310437628	4.45217419706383e-05	No	No
Q9WTX6	Cul1	5.01629817206619	0.0062134130724949	No	No
Q9WU78	Pdcd6ip	3.1668380271621	0.0010157561215552	No	No
Q9WUM3	Coro1b	2.82563427323938	0.0010332716013135	No	No
Q9WUM4	Coro1c	3.57665234209516	6.85298294984081e-05	No	No
Q9WUU7	Ctsz	2.40629206627829	0.001273284270568	No	No
Q9WV02	Rbmx	6.33354265179014	1.49709379306211e-05	No	No
Q9WV07	Aloxe3	2.86587904340471	0.0054146286256916	No	No
Q9WV54	Asah1	3.06766783817096	0.0003708132015086	No	No
Q9WVA4	Tagln2	4.24962805655987	2.03833392088622e-05	No	No
Q9WVK4	Ehd1	3.27977477970329	0.0036166103727924	No	No
Q9Z0J0	Npc2	3.50120123268373	5.73873836964805e-05	No	No
Q9Z0S1	Bpnt1	2.49467307377308	0.0038469103931781	No	No
Q9Z0X1	Aifm1	3.62775735672497	5.57781640515949e-06	No	No
Q9Z0Y1	Dctn3	3.8819742291619	0.0008170820109011	No	No
Q9Z110	Aldh18a1	4.16664290361562	0.0002089844208222	No	No
Q9Z1G3	Atp6v1c1	2.35123610960087	0.0017645858407433	No	No
Q9Z1Q5	Clic1	3.22218653650498	0.003224626735986	No	No
Q9Z1X4	Ilf3	3.6196657694142	0.004224000182717	No	No
Q9Z1Z0	Uso1	3.30302559608635	0.0028096683259345	No	No
Q9Z204	Hnrnpc	2.93178060525853	0.0046214318296075	No	No
Q9Z2D0	Mtmr9	2.2800918967301	0.0020940489602401	No	No
Q9Z2R6	Unc119	3.21810167455687	1.77701524047263e-05	No	No
Q9Z2U0	Psma7	2.30036700759744	0.0017867178908084	No	No
Q9Z2U1	Psma5	2.77249265730362	0.0009882129013587	No	No
Q9Z2W0	Dnpep	3.09822698533454	0.0004275696852829	No	No
E9Q2M9	Wdfy4	-2.86058630605798	0.0005727901689159	No	No
O08692	Ngp	-7.09680339138585	8.5003965171769e-13	No	No
O70200	Aif1	-5.4803830515894	1.42247871586113e-06	No	No
P08226	Apoe	-4.35892065011551	0.0033866255338596	No	No
P11672	Lcn2	-7.14278349324657	1.24792102336129e-11	No	No
P31725	S100a9	-3.21790174549451	7.51821595530133e-05	No	No
Q08642	Padi2	-4.77434440861194	3.84410473828737e-06	No	No
Q3T9E4;Q62293	Tgtp1;Tgtp2	-5.11096250352105	9.71882440708202e-07	No	No
Q61107	Gbp4	-4.24211506511027	5.61861343253739e-06	No	No
Q61881	Mcm7	-3.82727672680099	0.0041333348737222	No	No
Q64112	Ifit2	-4.41465563059782	0.0016268481240284	No	No
Q8BH61	F13a1	-6.32643428008606	1.26523496106187e-08	No	No
Q8C0L6	Paox	-4.48743367405444	8.67728119798691e-08	No	No
