Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__DNA Alkylation (GO:0006305),0.7709805580612985,1.636908737149028,0.023529411764705882,0.6141368067356361,1.0,1/13,0.03%,FOS
prerank,GO_Biological_Process_2023__Antiviral Innate Immune Response (GO:0140374),-0.6388762719615872,-1.6341598005128268,0.013257575757575758,0.8237621606443567,1.0,6/28,7.43%,USP18;CARD8;IFIT1;IFIH1;UBE2W;STING1
prerank,GO_Biological_Process_2023__Extracellular Matrix Disassembly (GO:0022617),-0.709795126683853,-1.6337276237285396,0.014256619144602852,0.781748936629101,1.0,6/18,7.24%,ADAMTS4;PLG;ADAMTS15;MMP15;MMP1;CTSV
prerank,GO_Biological_Process_2023__Purine Nucleotide Metabolic Process (GO:0006163),-0.6603885220526888,-1.630456018914436,0.008213552361396304,0.7675946968234452,1.0,17/25,27.54%,NMRK1;DNPH1;KRT17;PRPSAP1;G6PD;MDH1;AMPD2;MTHFD1;PFAS;HPRT1;IDH1;GART;TP53I3;GPD1L;PRPSAP2;PRPS1;PRPS2
prerank,GO_Biological_Process_2023__Cilium Assembly (GO:0060271),-0.4872621402601246,-1.6299895558306932,0.0022271714922048997,0.7331842857445487,1.0,48/151,11.86%,KIF24;TTC39C;TTBK2;MKS1;BBS1;ENKD1;CEP164;SCLT1;RFX2;CENPJ;DYNC2H1;IFT74;STK36;IQCB1;FAM161A;SNX10;ATAT1;ALPK1;TTC26;CILK1;B9D2;BBS9;IFT52;CEP162;BBS5;FHDC1;VANGL2;NEK1;IFT140;RAB8B;RILP;IFT172;IFT81;TTC21B;B9D1;RABL2B;CEP83;CLUAP1;TRAF3IP1;IFT122;BBS7;HDAC6;GALNT11;POC1A;POC1B;KIF3A;RAB3IP;KIAA0586
prerank,GO_Biological_Process_2023__Potassium Ion Transport (GO:0006813),0.6973934930334064,1.6291268945569022,0.03137254901960784,0.6419804678703263,1.0,4/20,3.89%,KCNJ2;KCNQ5;SLC9A1;KCNH1
prerank,GO_Biological_Process_2023__Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),0.7863228915885324,1.6262315633221331,0.03278688524590164,0.6430172850987368,1.0,3/11,8.25%,SPRY2;SHISA2;SPRY4
prerank,GO_Biological_Process_2023__Embryonic Organ Development (GO:0048568),0.5979320909419791,1.623092440023302,0.012987012987012988,0.6449284636623999,1.0,22/46,14.75%,FGFR2;KIT;STIL;ZFPM1;TBX2;TEAD3;COBL;KITLG;KDR;COL2A1;RARB;TGFBR2;WNT7B;PBX3;PDGFA;HOXB7;STRA6;BMPR1A;MFSD2A;TGFB2;POLR2D;PCSK5
prerank,GO_Biological_Process_2023__Post-Translational Protein Targeting To Endoplasmic Reticulum Membrane (GO:0006620),-0.7326198970350559,-1.6220309319060884,0.012578616352201259,0.7597985255299244,1.0,1/14,0.42%,SEC61A2
prerank,GO_Biological_Process_2023__Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800),0.7249595599343258,1.6192180208611204,0.0297029702970297,0.6519499180824082,1.0,3/16,3.51%,CEMIP;AXIN1;SPHK1
prerank,GO_Biological_Process_2023__Oxoacid Metabolic Process (GO:0043436),0.7497573578160457,1.617526707581566,0.021834061135371178,0.6473822691990108,1.0,3/14,1.46%,AMH;SULT1E1;THAP4
prerank,GO_Biological_Process_2023__Defense Response To Gram-positive Bacterium (GO:0050830),-0.7178330132845566,-1.6144797826049333,0.02681992337164751,0.784615440031093,1.0,8/15,18.34%,KRT6A;MR1;CASP4;GBP2;MYD88;EHHADH;GSDMD;IL18
prerank,GO_Biological_Process_2023__Glycoprotein Catabolic Process (GO:0006516),-0.799970077071355,-1.6142793371038797,0.014925373134328358,0.752445721892325,1.0,2/10,1.09%,FBXO6;FBXO27
prerank,GO_Biological_Process_2023__Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),0.7776581127065245,1.6129190262702529,0.025157232704402517,0.6584270603784972,1.0,2/12,3.05%,CEMIP;F2
prerank,GO_Biological_Process_2023__Peptidyl-Methionine Modification (GO:0018206),0.7459886949786334,1.6119688692280263,0.04246284501061571,0.6503555192383278,1.0,1/13,0.24%,APOA2
prerank,GO_Biological_Process_2023__Cell Cycle G1/S Phase Transition (GO:0044843),0.6132735261390273,1.6093577503777152,0.02111324376199616,0.6512549898384574,1.0,11/39,9.15%,CDKN1A;PLK2;DBF4;MYC;CCND1;LATS2;CCNA2;USP37;CDC7;CCNE2;RPS6KB1
prerank,GO_Biological_Process_2023__Cellular Component Disassembly (GO:0022411),-0.6915504070116685,-1.6083201739175954,0.02217741935483871,0.7667562482166727,1.0,6/19,7.24%,ADAMTS4;PLG;ADAMTS15;MMP15;MMP1;CTSV
prerank,GO_Biological_Process_2023__Regulation Of Sprouting Angiogenesis (GO:1903670),0.6987810963692508,1.6071616352684268,0.024489795918367346,0.6499300740608523,1.0,4/20,5.20%,KLF2;DLL1;KLF4;RHOJ
