term,fdr,Odds Ratio,Combined Score,Genes,description
IUPHAR.LIGAND:14,0.02227043,inf,inf,A1BG;A2M,IUPHAR.LIGAND:14
OSIMERTINIB,0.1176826,34.0,196.1767,MET;EGFR,OSIMERTINIB
IUPHAR.LIGAND:707,0.1176826,9.34375,48.30278,C7;C2;C1QC,IUPHAR.LIGAND:707
IUPHAR.LIGAND:52,0.1176826,22.65979,117.0391,A1BG;A2M,IUPHAR.LIGAND:52
PANITUMUMAB,0.1176826,22.65979,117.0391,MET;EGFR,PANITUMUMAB
IUPHAR.LIGAND:56,0.1248793,19.41973,95.61068,A1BG;A2M,IUPHAR.LIGAND:56
TRIAMCINOLONE,0.1325175,16.98969,80.01906,BCHE;SERPINA6,TRIAMCINOLONE
ZONISAMIDE,0.1805201,inf,inf,CA1,ZONISAMIDE
TRASTUZUMAB,0.1805201,11.31959,45.77706,MET;EGFR,TRASTUZUMAB
LAPATINIB,0.1805201,11.31959,45.77706,MET;EGFR,LAPATINIB
PEMBROLIZUMAB,0.1874995,10.44726,40.85431,MET;EGFR,PEMBROLIZUMAB
CRIZOTINIB,0.1874995,9.699558,36.72792,MET;EGFR,CRIZOTINIB
IUPHAR.LIGAND:50,0.1874995,67.33673,237.6175,A1BG,IUPHAR.LIGAND:50
PERTUZUMAB,0.1874995,67.33673,237.6175,EGFR,PERTUZUMAB
ATROPINE,0.1874995,67.33673,237.6175,GUCA2A,ATROPINE
CETUXIMAB,0.1874995,7.984233,27.63341,MET;EGFR,CETUXIMAB
CHLOROTHIAZIDE,0.1874995,33.66327,105.388,CA1,CHLOROTHIAZIDE
IUPHAR.LIGAND:2644,0.1874995,33.66327,105.388,BCHE,IUPHAR.LIGAND:2644
BMS 690514,0.1874995,33.66327,105.388,EGFR,BMS 690514
CANERTINIB,0.1874995,33.66327,105.388,EGFR,CANERTINIB
IUPHAR.LIGAND:91,0.1874995,33.66327,105.388,A1BG,IUPHAR.LIGAND:91
TRICHLORMETHIAZIDE,0.1874995,33.66327,105.388,CA1,TRICHLORMETHIAZIDE
LIDOCAINE,0.1874995,33.66327,105.388,EGFR,LIDOCAINE
BRIGATINIB,0.1874995,33.66327,105.388,EGFR,BRIGATINIB
SPIRONOLACTONE,0.1921388,22.43878,63.95677,ADIPOQ,SPIRONOLACTONE
MGCD265,0.1921388,22.43878,63.95677,MET,MGCD265
ZIPRASIDONE,0.1921388,22.43878,63.95677,CNTN4,ZIPRASIDONE
XL647,0.1921388,22.43878,63.95677,EGFR,XL647
ORLISTAT,0.1921388,22.43878,63.95677,PNLIP,ORLISTAT
CLOFIBRATE,0.1921388,22.43878,63.95677,FABP1,CLOFIBRATE
ALTIRATINIB,0.1921388,22.43878,63.95677,MET,ALTIRATINIB
CURCUMIN,0.1923023,5.42268,15.27938,CA1;EGFR,CURCUMIN
ERLOTINIB,0.2001202,5.019473,13.50715,MET;EGFR,ERLOTINIB
AMUVATINIB,0.2001202,16.82653,44.32824,MET,AMUVATINIB
IPILIMUMAB,0.2001202,13.45918,33.1012,EGFR,IPILIMUMAB
IBRUTINIB,0.2001202,13.45918,33.1012,EGFR,IBRUTINIB
GLUCAGON,0.2001202,13.45918,33.1012,GPT,GLUCAGON
CRENOLANIB,0.2001202,13.45918,33.1012,MET,CRENOLANIB
SULTHIAME,0.2001202,13.45918,33.1012,CA1,SULTHIAME
ETHOXZOLAMIDE,0.2001202,13.45918,33.1012,CA1,ETHOXZOLAMIDE
FLUTICASONE PROPIONATE,0.2001202,13.45918,33.1012,CD163,FLUTICASONE PROPIONATE
AFATINIB,0.2001202,13.45918,33.1012,EGFR,AFATINIB
NEVIRAPINE,0.2001202,13.45918,33.1012,ADIPOQ,NEVIRAPINE
TACROLIMUS,0.2001202,13.45918,33.1012,GPT,TACROLIMUS
GEFITINIB,0.2039715,3.981807,9.226444,MET;EGFR,GEFITINIB
NERATINIB,0.2039715,11.21429,25.93282,EGFR,NERATINIB
FORETINIB,0.2039715,11.21429,25.93282,MET,FORETINIB
