term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0030198,3.729643e-08,4.1557,105.8274,ITGB1;APP;COL18A1;ECM2;COL14A1;COL12A1;LOXL3;PLOD3;LAMC1;LOXL1;CTSS;ADAMTS5;MMP25;IBSP;ADAMTS1;FLOT1;CTSG;QSOX1;ADAMTS8;PRSS2;POSTN;MMP7;EXOC8;MMP1;ITGA2;MMP2;APLP1;MMP3;ADAM10;NPNT;MMP9;MMP14;ADAM15;LOX;MMP19;COL6A6;GAS6;DDR2;MATN2;COL15A1;COL11A2;DPT;FURIN;NID1;NID2;ADAMTS13;SERPINH1;CRTAP;TGFB2;TGFB1;LUM;COL1A1;COL3A1;BMP1;COL5A1;P4HA1;COL5A3;COL5A2;TLL2;TLL1;TGFBI,Extracellular Matrix Organization (GO:0030198)
GO:0007160,3.802761e-08,4.588976,113.5911,ITGB1;ECM2;ITGAM;ITGB5;ITGB3;ITGA2B;ITGB2;ILK;ITGAE;PTPRK;ITGAL;ARHGAP6;TNN;EMILIN1;ITGAV;MADCAM1;CD34;FGB;CD96;FGA;ITGA4;ITGA2;FGG;ITGA1;NPNT;BCAM;ADAM15;CTTN;CDH11;ANGPTL3;ITGA7;ITGA6;ITGA5;ARHGEF7;VCL;CD44;CD63;SRC;NID2;THSD1;FBLN5;THBS3;VTN;ADAMTS13;VCAM1;CCL21;FN1;L1CAM;LYVE1;COL3A1;ZYX;ITGBL1;HPSE;FERMT3,Cell-Matrix Adhesion (GO:0007160)
GO:0007229,3.600929e-06,4.194499,83.03827,ITGB1;NRP1;LAMA5;ITGAM;ITGB5;SRC;ITGB3;CUL3;ITGA2B;ITGB2;PLEK;ILK;FBLN1;ITGAE;ITGAL;CDC42;PPP3CA;VTN;ADAMTS13;ADAMTS1;ITGAV;MADCAM1;FYB1;MPIG6B;ITGA4;SYK;ITGA2;ITGA1;ERBIN;FN1;ADAM10;PTK2;COL3A1;TEC;ADAM15;PTPRA;ANGPTL3;ZYX;ITGA7;MYH9;ITGBL1;ITGA6;CD47;ITGA5;CDH17;FERMT3,Integrin-Mediated Signaling Pathway (GO:0007229)
GO:0051130,0.0001056727,4.162556,67.14248,CAMK2B;VCP;CD151;DCTN1;FAF1;NRXN1;BRK1;TREM2;ASAP1;PARK7;CLU;ADD1;CDH5;LGALS3;LMAN1;RELN;FLOT1;RPS3;APOE;BID;SNCA;TGFB2;TMED9;TGFB1;GPX1;TMEM30A;ANXA2;SYK;MMP1;SURF4;MMP3;BMP7;APOA5;MPP7;WARS1;TFR2;APOC2,Positive Regulation of Cellular Component Organization (GO:0051130)
GO:0097435,0.0001211254,2.352467,37.09955,APP;HSP90AB1;TNFAIP6;COL14A1;COL12A1;LOXL3;PLOD3;ARHGAP6;LOXL1;PPP1R9B;EFEMP2;SLK;RAC2;EMILIN1;CD36;EMD;CAP1;TMOD1;TPM4;TPM3;ACTN1;TMOD3;TPM1;RHOG;ARAP1;CKAP5;CD2AP;CLIP1;KIF2A;LOX;HCLS1;TAGLN2;DBN1;DDR2;TNXB;FLII;COL11A2;LTBP4;DPT;SLAIN2;FURIN;LTBP3;CORO1A;CORO1B;FBLN5;CORO1C;CNN2;SPTA1;CDC42;SERPINH1;MAP4;BID;SNCA;CARMIL1;DYNC1H1;CRTAP;TGFB2;MARCKSL1;CDSN;LUM;TBCB;COL1A1;FKBP1A;MFAP4;COL3A1;DLG1;MARCKS;BMP1;COL5A1;P4HA1;COL5A3;COL5A2;FAT1;TLL2;TLL1;VIM;TARDBP;MYO1G,Supramolecular Fiber Organization (GO:0097435)
GO:0098742,0.0001563657,3.037194,46.56867,ITGB1;CD84;ITGAM;PTPRS;ITGB2;LRRC4;ITGAL;CELSR2;CDH8;PTPRF;CDH6;CDH5;ALCAM;CDH2;BSG;HMCN2;CLDN5;SELENOP;CDH11;PECAM1;CDH13;DSG1;DSG2;CDH15;CDH17;CDH19;NLGN1;NRXN1;NEXN;UMOD;ATP2C1;SLITRK1;CDH23;GPC4;LRRC4B;LGALS7B;TGFB2;VCAM1;CADM1;CRTAM;PCDHGC3;L1CAM;SELL;FAT2;PLXNB2;DCHS1;ESAM;FAT4;NECTIN2;CBLN1,Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742)
GO:0009967,0.0001778459,2.533607,37.82527,ITGB1;APP;ITGB3;LOXL3;ILK;MIA3;PTPRJ;TREM2;LAMC1;TXNDC15;LMNB2;CDH5;ESM1;CTSH;ITGAV;VWF;IL1R1;PRKCB;ATP6AP2;SLC39A14;F7;PECAM1;CD226;CDH15;ITGA5;GAS6;ATP6V0C;MACF1;CD63;NLGN1;TNXB;LAMA2;LAMA1;SRC;NRXN1;LY96;NID1;AGPAT1;HSP90B1;VTN;RELN;PDCD10;MGAT5;RPS3;FLNA;SNX5;JAG2;CD74;PRNP;TGFB2;JAG1;TGFB1;STAT3;GDF2;LAMB1;SORL1;TSPAN14;PTPRC;AXL;FASN;GHRL;IL7R;FGFR2;LIMS1,Positive Regulation of Signal Transduction (GO:0009967)
GO:0001706,0.0001778459,18.77756,280.0934,ITGB5;ITGA4;LAMA4;MMP2;COL12A1;ITGB2;FN1;LAMB1;INHBA;MMP9;VTN;MMP14;COL6A1;ITGA7;ITGAV;ITGA5,Endoderm Formation (GO:0001706)
GO:0034109,0.0005291885,5.100285,69.91564,STXBP3;ITGB3;PLEK;HSPB1;ILK;CSRP1;UBASH3B;FLNA;CLIC1;CD99;FGB;FGA;PDGFRA;ACTN1;FGG;RAP2B;CDHR2;GNAS;TYRO3;MYH9;CDHR5;TLN1;PPIA;VCL;FERMT3;TJP2,Homotypic Cell-Cell Adhesion (GO:0034109)
GO:0030335,0.0006122754,2.023688,27.23274,ITGB1;NRP1;NRP2;SPARC;CSF1;PDCD6;FLT4;ITGB3;CLSTN1;EMC10;MIA3;CX3CL1;CRKL;MYLK;PPP3CA;CDH5;C1QBP;BSG;CTSH;CPNE3;MADCAM1;PDGFRB;PDGFRA;MMP7;ANXA3;SEMA6D;ADAM10;ACTN4;F7;MMP14;ADAM17;KIT;ANGPTL3;PECAM1;CDH13;ITGA6;PFN1;ARHGEF7;GPLD1;DDR2;CSF1R;CEMIP;CD151;NOTCH1;ROCK2;SRC;PDGFA;FBLN1;SEMA3F;THBS1;RTN4;PPM1F;CDC42;SDCBP;VTN;RRAS;GPNMB;PDCD10;PODXL;PDGFD;MGAT5;PDGFC;NCKAP1L;STX4;S100A11;CHGA;SPAG9;CARMIL1;HSPA8;TGFB2;DMTN;TGFB1;CCL21;HSPA5;ANGPT1;EGF;RDX;STAT3;SEMA4C;FN1;LAMB1;SOD2;PTK2;COL1A1;PROC;PTPRC;CASS4;CALR;PKN1;FERMT3,Positive Regulation of Cell Migration (GO:0030335)
GO:0031032,0.0008517072,4.540158,59.16559,ITGB1;BMP10;ITGB5;WDR1;ROCK1;EPB41;ROCK2;SRC;CUL3;FLII;ARRB1;F11R;PDLIM1;TTR;CSRP1;PDCD10;EPB41L2;EPB41L3;MYO18A;FLNC;TMOD1;TMOD3;TPM1;CDC42BPB;DNM2;ZYX;MYH9,Actomyosin Structure Organization (GO:0031032)
GO:0010543,0.0009238727,7.437615,95.37598,LYN;PDGFRA;FCER1G;SYK;GP1BB;PLEK;PDGFA;PLA2G4A;GP1BA;PEAR1;GP5;THBD;GP9;C1QTNF1;TEC;GNAQ;SELENOP;FLNA;SVEP1,Regulation of Platelet Activation (GO:0010543)
GO:0070527,0.0009238727,5.746287,73.17569,FGB;FGA;PDGFRA;STXBP3;ITGB3;ACTN1;PLEK;FGG;HSPB1;ILK;RAP2B;CSRP1;UBASH3B;GNAS;TYRO3;FLNA;MYH9;TLN1;CLIC1;PPIA;VCL;FERMT3,Platelet Aggregation (GO:0070527)
GO:0070372,0.0009238727,2.456336,31.14317,APP;NRP1;FLT4;ARRB1;TREM2;PHB2;CX3CL1;CRKL;PPP3CA;NAMPT;EMILIN1;LGALS9;CD36;PDGFRB;FGB;PDGFRA;FGA;DUSP3;SYK;FGG;NPNT;YWHAZ;TGFBR3;EZR;GAS6;S100A9;CD44;S100A7;NOTCH2;CSF1R;RAMP3;NOTCH1;NRXN1;PDGFA;FBLN1;RAP1A;RRAS;GPNMB;PDGFD;PDGFC;APOE;LYN;CD74;PTPN1;TGFB1;CCL21;ANGPT1;FN1;MARCO;DLG1;PTPRC;PTPN6;FGFR4;FGFR3;HLA-DRB1;FGFR2,Regulation of ERK1 and ERK2 Cascade (GO:0070372)
GO:0030334,0.0009238727,1.833299,23.17313,SERPINE2;CSF1;SERPINE1;CLSTN1;MYLK;CDH5;SLK;TNN;DAG1;CPNE3;PDGFRB;PDGFRA;SEMA6D;TPM1;ADAM10;ACTN4;CLDN5;ADAM17;ADAM15;S100A9;VCL;CSF1R;MACF1;CEMIP;CD151;NOTCH1;PDGFA;RTN4;CORO1C;SDCBP;PDCD10;PODXL;PDGFD;PDGFC;PLXNA4;CARMIL1;HSPA8;JAG1;TGFB1;HSPA5;RDX;CYRIB;PTK2;COL1A1;BST2;PROC;STK24;CASS4;PLXNB2;PLXNB1;FERMT3;ITGB1;BMP10;CLIC4;FLT4;MIA3;PTPRJ;PTPRK;CX3CL1;PPP3CA;EMILIN2;CTSH;EMILIN1;APPL2;SERPINB1;ANXA1;DUSP3;MMP7;TNNC1;TGFBR3;F7;MMP14;RAP2B;KIF2A;KIT;CDH11;MMRN2;ANGPTL3;PECAM1;CDH13;ITGA6;CAMK2B;TNXB;ROCK1;ROCK2;SRC;CAMK2A;NEXN;SEMA3F;THBS1;PPM1F;CDC42;RELN;GPNMB;MGAT5;FLNA;STX4;SPAG9;CHGA;CD74;CCL21;EGF;STAT3;SEMA4C;LAMB1;PODN;SOD2;SORL1;PKN1,Regulation of Cell Migration (GO:0030334)
GO:0070374,0.0009564425,2.917677,36.53643,NOTCH2;APP;CSF1R;NRP1;NOTCH1;RAMP3;FLT4;NRXN1;PDGFA;ARRB1;TREM2;PHB2;CX3CL1;CRKL;RAP1A;GPNMB;PDGFD;NAMPT;PDGFC;LGALS9;APOE;CD36;PDGFRB;FGB;PDGFRA;FGA;CD74;TGFB1;ANGPT1;CCL21;FGG;NPNT;MARCO;PTPRC;FGFR4;GAS6;S100A9;FGFR3;FGFR2;HLA-DRB1;CD44;S100A7,Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)
GO:0015031,0.0009564425,1.906889,23.79858,ARF4;STEAP3;CLSTN3;PDCD6;CLTC;ARHGAP1;AP2A1;MIA3;VLDLR;CLU;ARL6IP5;TOM1;TMED2;VPS35;CD36;TMED7;SIL1;TMED5;TMED4;YWHAH;NSF;TMED9;ARRDC1;PRKCB;TANGO2;STX7;FGG;AP3B1;SCAMP3;COPZ1;PDIA4;DNM2;RUFY1;RAB32;RCN3;CTTN;TFR2;CANX;RAB35;ERP29;SCG5;MYH9;SCG2;GPLD1;ARF5;ARF6;RAB7A;MACF1;COPB2;RAB1A;COPA;RAB5B;RAMP3;RAB5C;TMED10;SAR1A;STXBP3;SAR1B;RAB1B;MTTP;STXBP2;USO1;SEL1L;VPS26A;ASAP1;VPS26B;LTBP3;NAPG;STX11;HSP90B1;RAB21;SCFD1;SNX1;SNX9;STX4;APOE;RAB6A;RAB6B;SPTBN1;SNX6;CTSA;HSPA9;CD74;SURF4;CMTM6;AP3D1;LRP1B;ARCN1;EHD1;RAB10;SEC23IP;RAB14;GNAS;RAB18;RAB3GAP2;COPG1,Protein Transport (GO:0015031)
GO:0035987,0.001296843,9.38477,113.7311,ITGB5;ITGA4;LAMA4;MMP2;COL12A1;ITGB2;FN1;LAMB1;INHBA;MMP9;VTN;MMP14;COL6A1;ITGA7;ITGAV;ITGA5,Endodermal Cell Differentiation (GO:0035987)
GO:0006909,0.001454766,3.793383,45.32983,ITGB1;SRPX;ITGAM;ITGB3;ITGB2;PLD4;TREM2;CORO1A;MESD;CORO1C;CDC42;ITGAV;CD36;LDLR;TGM2;ANXA1;CD93;ANXA3;ANXA11;TIMD4;MARCO;VAMP7;BIN2;RAB14;AXL;PECAM1;TYRO3;MYH9;GAS6,Phagocytosis (GO:0006909)
