term,fdr,Odds Ratio,Combined Score,Genes,description
DIGOXIN,0.6298664,2.332171,3.817253,IDH1;STAT3;ATP1B3;ATP1A1,DIGOXIN
ASG 5ME,0.6298664,2.332171,3.817253,TUBB;TUBB1;TUBB4B;TUBB4A,ASG 5ME
PODOFILOX,0.6298664,2.332171,3.817253,TUBB;TUBB1;TUBB4A;TUBA4A,PODOFILOX
ROSIGLITAZONE,0.6298664,2.332171,3.817253,RBP4;TG;SLC2A1;HSD17B10,ROSIGLITAZONE
RISPERIDONE,0.6298664,1.943614,3.02502,PSMD14;FASN;GHRL;NTS;LRP1B,RISPERIDONE
SORAFENIB TOSYLATE,0.6298664,1.943614,3.02502,PDGFRB;PDGFRA;FLT4;KIT;VEGFC,SORAFENIB TOSYLATE
DIAZOXIDE,0.6298664,4.662687,7.136946,NT5E;LPL,DIAZOXIDE
SEVOFLURANE,0.6298664,4.662687,7.136946,ATP2C1;ATP5F1D,SEVOFLURANE
DIAZEPAM,0.6298664,4.662687,7.136946,G6PD;SLC2A1,DIAZEPAM
RANITIDINE,0.6298664,4.662687,7.136946,F8;HSPA4,RANITIDINE
TANESPIMYCIN,0.6298664,4.662687,7.136946,HSP90AA1;HSP90AB1,TANESPIMYCIN
PF 06651600,0.6298664,4.662687,7.136946,TEC;BTK,PF 06651600
ISOTRETINOIN,0.6298664,4.662687,7.136946,TG;LPL,ISOTRETINOIN
FLUTAMIDE,0.6298664,4.662687,7.136946,PEBP1;MPO,FLUTAMIDE
ACARBOSE,0.6298664,4.662687,7.136946,GAA;LPL,ACARBOSE
BRIGATINIB,0.6298664,4.662687,7.136946,EML4;FGFR1,BRIGATINIB
NORGESTREL,0.6298664,4.662687,7.136946,HSPA5;SHBG,NORGESTREL
ACETYLDIGITOXIN,0.6298664,4.662687,7.136946,ATP1B3;ATP1A1,ACETYLDIGITOXIN
DESLANOSIDE,0.6298664,4.662687,7.136946,ATP1B3;ATP1A1,DESLANOSIDE
ENFLURANE,0.6298664,4.662687,7.136946,ATP2C1;ATP5F1D,ENFLURANE
KETOCONAZOLE,0.6298664,4.662687,7.136946,HSP90AA1;SNCA,KETOCONAZOLE
IUPHAR.LIGAND:2434,0.6298664,4.662687,7.136946,ATP2A3;ATP2A2,IUPHAR.LIGAND:2434
DOVITINIB,0.6298664,1.304669,1.996821,PDGFRB;LYN;PDGFRA;CSF1R;NTRK2;ROCK2;SRC;FLT4;PRKCD;SLK;AXL;KIT;BTK;TYRO3;FYN;FGFR4;FGFR3;FGFR2;FGFR1,DOVITINIB
DORAMAPIMOD,0.6363058,1.749377,2.647638,PDGFRB;LYN;NTRK2;FLT4;TYRO3;MAPK14,DORAMAPIMOD
IL 2,0.6425781,1.632868,2.432077,CD2;ILF3;TG;MMP2;FYN;VIM;MAPK14,IL 2
