Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Estrogen Response Late	5.530686e-03	2.737883e-01	0	0	1.661133e+00	8.633646e+00	BTG3;SERPINA1;IGSF1;HSPA4L;ADD3;CELSR2;CXCL14;TOB1;SLC2A8;CDC20;SOX3;PDLIM3;FAM102A;CCND1;PRKAR2B;IMPA2;ALDH3B1;NRIP1;AGR2;RBBP8;CKB;MICB;UNC13B;XBP1;STIL;HOMER2;DCXR;XRCC3;ITPK1;NPY1R;PLAAT3;CDC6;DHRS2;MAPK13;ISG20;TIAM1;DLG5;PDCD4;CD9;KIF20A;PKP3;FGFR3;CD44;LLGL2
MSigDB_Hallmark_2020	Interferon Gamma Response	1.095153e-02	2.737883e-01	0	0	1.604544e+00	7.243354e+00	RNF31;CD274;CDKN1A;SAMD9L;BTG1;UBE2L6;SRI;IFIT1;IFI30;PTGS2;DDX60;HIF1A;IFI44L;IFIT2;OASL;IFIH1;RNF213;DHX58;ISOC1;TRIM25;TRIM21;AUTS2;RIPK2;DDX58;STAT3;EIF2AK2;TRAFD1;ARID5B;PLA2G4A;PARP14;PARP12;NFKB1;WARS1;ISG20;NFKBIA;ARL4A;OAS3;TXNIP;LAP3;RBCK1;MYD88
MSigDB_Hallmark_2020	KRAS Signaling Dn	1.782826e-02	2.871928e-01	0	0	1.857490e+00	7.480057e+00	GAMT;CKM;SPHK2;IDUA;CLSTN3;EGF;IGFBP2;MTHFR;COPZ2;LYPD3;CCDC106;CELSR2;IFI44L;LFNG;TGM1;KRT15;EFHD1;SLC25A23;SKIL;FGFR3;CHST2;ZNF112
MSigDB_Hallmark_2020	Mitotic Spindle	2.297542e-02	2.871928e-01	0	0	1.392317e+00	5.253672e+00	CEP57;KIF11;BRCA2;ARHGAP5;PREX1;PPP4R2;CNTRL;NUSAP1;ARFIP2;CEP250;NEK2;FBXO5;SPTAN1;CDK5RAP2;ARHGEF11;ARHGEF12;DST;CSNK1D;DYNLL2;BCR;TIAM1;ARHGAP10;CDC42EP4;RASA2;ARHGEF3;CDC42EP2;EZR;DOCK2;PIF1;TUBD1;RASAL2;HDAC6;AURKA;CYTH2;RACGAP1;EPB41L2;CEP72;CEP192;MARK4;ECT2;WASF1;MYH10;SPTBN1;SAC3D1;GSN;PCGF5;PLK1;RANBP9;ARHGAP29;SORBS2;ARHGAP27;SSH2;CDC42BPA;NET1;CCDC88A;CENPE;NIN;APC;CENPJ;ALMS1
MSigDB_Hallmark_2020	Interferon Alpha Response	3.586573e-02	3.586573e-01	0	0	1.626709e+00	5.413645e+00	RNF31;SAMD9L;UBA7;CNP;UBE2L6;IFI30;DDX60;IFI44L;IFIT2;OASL;IFIH1;DHX58;TRIM25;TRIM21;RIPK2;TRAFD1;EIF2AK2;PARP14;PARP9;PARP12;WARS1;ISG20;MOV10;TXNIP;LAP3
MSigDB_Hallmark_2020	Spermatogenesis	4.881052e-02	4.067544e-01	0	0	1.638742e+00	4.948689e+00	TLE4;RFC4;HSPA1L;PARP2;HSPA4L;HSPA2;SEPTIN4;PIAS2;MLF1;MTOR;AURKA;ARL4A;DBF4;NPHP1;MAP7;NEK2;NF2;TOPBP1;IP6K1;LPIN1;CDKN3
MSigDB_Hallmark_2020	Estrogen Response Early	6.137013e-02	4.383581e-01	0	0	1.373580e+00	3.833432e+00	MINDY1;MAST4;FHL2;NADSYN1;CELSR1;ADD3;CELSR2;TOB1;SOX3;PDLIM3;FAM102A;INPP5F;CCND1;ALDH3B1;NRIP1;LRIG1;RBBP8;HES1;MYBL1;SYBU;MICB;XBP1;KDM4B;ZNF185;ELOVL2;ITPK1;KRT8;NPY1R;KAZN;PLAAT3;GAB2;NAV2;DHRS2;TIAM1;AR;MED24;KRT18;KRT15;RARA;CD44
MSigDB_Hallmark_2020	UV Response Dn	1.917797e-01	9.999949e-01	0	0	1.218814e+00	2.012759e+00	CDKN1B;IRS1;CITED2;SDC2;CELF2;COL11A1;FHL2;PIK3R3;PIK3CD;VLDLR;SRI;TENT4A;ADD3;SCAF8;EFEMP1;ATXN1;RXRA;PRKAR2B;SLC22A18;AKT3;FYN;MAP2K5;CDON;PIAS3;PRKCE;NR1D2;SYNJ2;CDC42BPA;NFKB1;ACVR2A;COL1A2;MMP16;NFIB;RASA2
MSigDB_Hallmark_2020	Hedgehog Signaling	2.098449e-01	9.999949e-01	0	0	1.557279e+00	2.431514e+00	TLE1;NRCAM;UNC5C;THY1;VLDLR;CELSR1;SCG2;AMOT
MSigDB_Hallmark_2020	heme Metabolism	2.930973e-01	9.999949e-01	0	0	1.127846e+00	1.384149e+00	IGSF3;FOXO3;BACH1;ADD1;NUDT4;ADD2;HEBP1;SEC14L1;RNF19A;DCAF10;BTRC;MARK3;CDR2;MPP1;MAP2K3;FN3K;ARHGEF12;KHNYN;SMOX;UROS;MOCOS;PPP2R5B;FBXO34;ANK1;RNF123;KAT2B;MFHAS1;BCAM;DAAM1;TFDP2;CAT;RANBP10;TCEA1;TMCC2;HAGH;YPEL5;OSBP2;TNRC6B
