term,fdr,Odds Ratio,Combined Score,Genes,description
IUPHAR.LIGAND:14,0.01951174,inf,inf,A1BG;A2M,IUPHAR.LIGAND:14
IUPHAR.LIGAND:52,0.1939655,23.39362,122.2344,A1BG;A2M,IUPHAR.LIGAND:52
IUPHAR.LIGAND:56,0.1939655,20.04863,99.90522,A1BG;A2M,IUPHAR.LIGAND:56
TRIAMCINOLONE,0.1939655,17.53989,83.65353,BCHE;SERPINA6,TRIAMCINOLONE
ZONISAMIDE,0.1939655,inf,inf,CA1,ZONISAMIDE
ISRADIPINE,0.1939655,inf,inf,CACNA2D1,ISRADIPINE
FLUOROURACIL,0.1939655,6.232448,25.93703,HBB;SELE;EGFR,FLUOROURACIL
PREGABALIN,0.1939655,69.49474,247.3555,CACNA2D1,PREGABALIN
PERTUZUMAB,0.1939655,69.49474,247.3555,EGFR,PERTUZUMAB
IUPHAR.LIGAND:50,0.1939655,69.49474,247.3555,A1BG,IUPHAR.LIGAND:50
BMS 690514,0.1939655,34.74211,109.819,EGFR,BMS 690514
CANERTINIB,0.1939655,34.74211,109.819,EGFR,CANERTINIB
IUPHAR.LIGAND:91,0.1939655,34.74211,109.819,A1BG,IUPHAR.LIGAND:91
SAFINAMIDE,0.1939655,34.74211,109.819,CACNA2D1,SAFINAMIDE
TRICHLORMETHIAZIDE,0.1939655,34.74211,109.819,CA1,TRICHLORMETHIAZIDE
LIDOCAINE,0.1939655,34.74211,109.819,EGFR,LIDOCAINE
ACARBOSE,0.1939655,34.74211,109.819,AMY2A,ACARBOSE
CHLOROTHIAZIDE,0.1939655,34.74211,109.819,CA1,CHLOROTHIAZIDE
IUPHAR.LIGAND:2644,0.1939655,34.74211,109.819,BCHE,IUPHAR.LIGAND:2644
BRIGATINIB,0.1939655,34.74211,109.819,EGFR,BRIGATINIB
IUPHAR.LIGAND:707,0.1939655,6.086957,18.32727,C2;C1QC,IUPHAR.LIGAND:707
FELODIPINE,0.1939655,23.15789,66.70347,CACNA2D1,FELODIPINE
ZIPRASIDONE,0.1939655,23.15789,66.70347,CNTN4,ZIPRASIDONE
SPIRONOLACTONE,0.1939655,23.15789,66.70347,ADIPOQ,SPIRONOLACTONE
XL647,0.1939655,23.15789,66.70347,EGFR,XL647
ORLISTAT,0.1939655,23.15789,66.70347,PNLIP,ORLISTAT
CLOFIBRATE,0.1939655,23.15789,66.70347,FABP1,CLOFIBRATE
CURCUMIN,0.1939655,5.598298,16.07954,CA1;EGFR,CURCUMIN
OSIMERTINIB,0.2153263,13.89053,34.57395,EGFR,OSIMERTINIB
IPILIMUMAB,0.2153263,13.89053,34.57395,EGFR,IPILIMUMAB
GABAPENTIN,0.2153263,13.89053,34.57395,CACNA2D1,GABAPENTIN
IBRUTINIB,0.2153263,13.89053,34.57395,EGFR,IBRUTINIB
FLUTICASONE PROPIONATE,0.2153263,13.89053,34.57395,CD163,FLUTICASONE PROPIONATE
SULTHIAME,0.2153263,13.89053,34.57395,CA1,SULTHIAME
AFATINIB,0.2153263,13.89053,34.57395,EGFR,AFATINIB
NEVIRAPINE,0.2153263,13.89053,34.57395,ADIPOQ,NEVIRAPINE
ETHOXZOLAMIDE,0.2153263,13.89053,34.57395,CA1,ETHOXZOLAMIDE
GEFITINIB,0.2197561,4.110763,9.739081,CEACAM5;EGFR,GEFITINIB
JNJ 26483327,0.2197561,11.57368,27.10459,EGFR,JNJ 26483327
CEP 11981,0.2197561,11.57368,27.10459,EGFR,CEP 11981
NERATINIB,0.2197561,11.57368,27.10459,EGFR,NERATINIB
ACETAZOLAMIDE,0.2197561,11.57368,27.10459,CA1,ACETAZOLAMIDE
PANITUMUMAB,0.2380572,9.918797,21.97413,EGFR,PANITUMUMAB
DIGOXIN,0.2380572,9.918797,21.97413,CST3,DIGOXIN
CUDC 101,0.2388082,8.677632,18.26314,EGFR,CUDC 101
PEGINTERFERON ALFA 2A,0.2388082,8.677632,18.26314,EGFR,PEGINTERFERON ALFA 2A
MK 2461,0.2388082,8.677632,18.26314,MERTK,MK 2461
TALAZOPARIB,0.2388082,8.677632,18.26314,EGFR,TALAZOPARIB
AT9283,0.2388082,8.677632,18.26314,MERTK,AT9283
THIOGUANINE,0.2564317,7.712281,15.47275,HBB,THIOGUANINE
NIVOLUMAB,0.2564317,6.94,13.31028,EGFR,NIVOLUMAB
FENOFIBRATE,0.2564317,6.94,13.31028,ADIPOQ,FENOFIBRATE
VATALANIB,0.2564317,6.94,13.31028,EGFR,VATALANIB
ATEZOLIZUMAB,0.2564317,6.94,13.31028,EGFR,ATEZOLIZUMAB
PEMETREXED,0.2564317,6.94,13.31028,EGFR,PEMETREXED
AZACITIDINE,0.2728444,6.308134,11.5934,HBB,AZACITIDINE
AZD 1152 HQPA,0.2746954,5.781579,10.20301,EGFR,AZD 1152 HQPA
TRASTUZUMAB,0.2746954,5.336032,9.058222,EGFR,TRASTUZUMAB
DORAMAPIMOD,0.2746954,5.336032,9.058222,EGFR,DORAMAPIMOD
TOSEDOSTAT,0.2746954,5.336032,9.058222,ERAP2,TOSEDOSTAT
MENADIONE,0.2746954,5.336032,9.058222,HBB,MENADIONE
LAPATINIB,0.2746954,5.336032,9.058222,EGFR,LAPATINIB
NIFEDIPINE,0.2746954,5.336032,9.058222,CACNA2D1,NIFEDIPINE
SIROLIMUS,0.2746954,5.336032,9.058222,EGFR,SIROLIMUS
PEMBROLIZUMAB,0.2877946,4.954135,8.102336,EGFR,PEMBROLIZUMAB
LEUCOVORIN,0.2914233,4.623158,7.294506,SELE,LEUCOVORIN
CRIZOTINIB,0.2914233,4.623158,7.294506,EGFR,CRIZOTINIB
MERCAPTOPURINE,0.2914233,4.623158,7.294506,HBB,MERCAPTOPURINE
OXALIPLATIN,0.30306,4.333553,6.604621,SELE,OXALIPLATIN
MLN 8054,0.314142,4.078019,6.010034,EGFR,MLN 8054
CETUXIMAB,0.320186,3.850877,5.493412,EGFR,CETUXIMAB
CAPECITABINE,0.320186,3.850877,5.493412,SELE,CAPECITABINE
PROGESTERONE,0.3301606,3.647645,5.041282,CR2,PROGESTERONE
INSULIN,0.3534307,3.299248,4.290181,ADIPOQ,INSULIN
IRINOTECAN,0.3621079,3.148804,3.97591,BCHE,IRINOTECAN
ALISERTIB,0.3832089,2.885526,3.441826,EGFR,ALISERTIB
BEVACIZUMAB,0.397873,2.662753,3.006945,EGFR,BEVACIZUMAB
CELECOXIB,0.397873,2.662753,3.006945,CACNA2D1,CELECOXIB
ERLOTINIB,0.416333,2.471805,2.647724,EGFR,ERLOTINIB
VANDETANIB,0.4224829,2.386207,2.491028,EGFR,VANDETANIB
DEXAMETHASONE,0.4392178,2.231579,2.215197,FABP1,DEXAMETHASONE
CARBOPLATIN,0.4652411,2.033746,1.876799,EGFR,CARBOPLATIN
DAUNORUBICIN,0.4696765,1.975338,1.780212,SERPINA6,DAUNORUBICIN
SOTRASTAURIN,0.4738648,1.920175,1.690455,EGFR,SOTRASTAURIN
IMATINIB,0.4778167,1.867994,1.606896,EGFR,IMATINIB
PD 0166285,0.4906918,1.77166,1.456198,EGFR,PD 0166285
TOZASERTIB,0.5082717,1.605875,1.208342,EGFR,TOZASERTIB
PACLITAXEL,0.5082717,1.605875,1.208342,EGFR,PACLITAXEL
DOXORUBICIN,0.5082717,1.605875,1.208342,SERPINA6,DOXORUBICIN
SORAFENIB,0.5421611,1.4375,0.9728003,EGFR,SORAFENIB
CISPLATIN,0.5864287,1.253206,0.7358736,EGFR,CISPLATIN
RG 1530,0.5933528,1.208864,0.6824351,EGFR,RG 1530
BORTEZOMIB,0.5997543,1.167529,0.6339495,F12,BORTEZOMIB
CYC 116,0.6234381,1.075493,0.5308196,EGFR,CYC 116
ILORASERTIB,0.6391766,1.01161,0.4633637,EGFR,ILORASERTIB
CENISERTIB,0.6533492,0.9548246,0.4064149,EGFR,CENISERTIB
