term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0015671,0.0001375345,287.0435,4433.55,HBG2;HBG1;HBB;HBD,Oxygen Transport (GO:0015671)
GO:0015670,0.0002040377,143.5,2060.372,HBG2;HBG1;HBB;HBD,Carbon Dioxide Transport (GO:0015670)
GO:0015669,0.0002354314,95.65217,1293.383,HBG2;HBG1;HBB;HBD,Gas Transport (GO:0015669)
GO:0019755,0.0002354314,95.65217,1293.383,HBG2;HBG1;HBB;HBD,One-Carbon Compound Transport (GO:0019755)
GO:0042744,0.004986553,28.66522,293.6897,HBG2;HBG1;HBB;HBD,Hydrogen Peroxide Catabolic Process (GO:0042744)
GO:1901072,0.006469163,70.96774,695.6884,CHIT1;CHI3L1;CTBS,Glucosamine-Containing Compound Catabolic Process (GO:1901072)
GO:0042743,0.01041928,20.46273,187.6866,HBG2;HBG1;HBB;HBD,Hydrogen Peroxide Metabolic Process (GO:0042743)
GO:0007156,0.01426796,10.93906,93.85357,CEACAM1;CEACAM5;HMCN1;CNTN4;NECTIN1,Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)
GO:0006032,0.01426796,inf,inf,CHIT1;CTBS,Chitin Catabolic Process (GO:0006032)
GO:0006030,0.01426796,inf,inf,CHIT1;CTBS,Chitin Metabolic Process (GO:0006030)
GO:0030853,0.03123364,140.4681,1041.131,CEACAM1;C1QC,Negative Regulation of Granulocyte Differentiation (GO:0030853)
GO:0150146,0.03123364,140.4681,1041.131,C1QB;C1QC,Cell Junction Disassembly (GO:0150146)
GO:0051838,0.03123364,140.4681,1041.131,CFHR2;CFHR1,Cytolysis by Host of Symbiont Cells (GO:0051838)
GO:0007157,0.03123364,11.91848,87.97191,CEACAM5;HMCN1;SELE;NECTIN1,Heterophilic Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0007157)
GO:0098742,0.07730733,5.236948,33.5471,CEACAM1;CEACAM5;CNTN4;HMCN1;SELE;NECTIN1,Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742)
