,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
85,GO:0015015,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification",GO:0015015,0.1594732,30.9,99.49186,HS3ST3A1,"Heparan Sulfate Proteoglycan Biosynthetic Process, Enzymatic Modification (GO:0015015)"
86,GO:0050832,defense response to fungus,GO:0050832,0.1655041,24.7175,75.17773,S100A9,Defense Response To Fungus (GO:0050832)
87,GO:0038065,collagen-activated signaling pathway,GO:0038065,0.1655041,24.7175,75.17773,ITGA2,Collagen-Activated Signaling Pathway (GO:0038065)
88,GO:0042634,regulation of hair cycle,GO:0042634,0.1655041,24.7175,75.17773,CDH3,Regulation Of Hair Cycle (GO:0042634)
89,GO:0046058,cAMP metabolic process,GO:0046058,0.1655041,24.7175,75.17773,PTHLH,cAMP Metabolic Process (GO:0046058)
90,GO:0032909,regulation of transforming growth factor beta2 production,GO:0032909,0.1655041,24.7175,75.17773,CDH3,Regulation Of Transforming Growth Factor Beta2 Production (GO:0032909)
91,GO:0042167,heme catabolic process,GO:0042167,0.1655041,24.7175,75.17773,ABCC2,Heme Catabolic Process (GO:0042167)
92,GO:2000178,negative regulation of neural precursor cell proliferation,GO:2000178,0.1655041,24.7175,75.17773,WNT5A,Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178)
93,GO:0007033,vacuole organization,GO:0007033,0.1655041,24.7175,75.17773,NDP,Vacuole Organization (GO:0007033)
94,GO:0034765,regulation of monoatomic ion transmembrane transport,GO:0034765,0.1655041,24.7175,75.17773,KCNJ2,Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034765)
95,GO:0006929,substrate-dependent cell migration,GO:0006929,0.1692372,20.59583,59.54916,ITGA2,Substrate-Dependent Cell Migration (GO:0006929)
96,GO:0042753,positive regulation of circadian rhythm,GO:0042753,0.1692372,20.59583,59.54916,NKX2-1,Positive Regulation Of Circadian Rhythm (GO:0042753)
97,GO:0016926,protein desumoylation,GO:0016926,0.1692372,20.59583,59.54916,USPL1,Protein Desumoylation (GO:0016926)
98,GO:0018198,peptidyl-cysteine modification,GO:0018198,0.1692372,20.59583,59.54916,S100A9,Peptidyl-Cysteine Modification (GO:0018198)
99,GO:0008593,regulation of Notch signaling pathway,GO:0008593,0.1692372,5.937312,17.84842,FBXW7;TSPAN5,Regulation Of Notch Signaling Pathway (GO:0008593)
100,GO:0051336,regulation of hydrolase activity,GO:0051336,0.1692372,5.666283,16.58265,VAV3;GPR137B,Regulation Of Hydrolase Activity (GO:0051336)
101,GO:0070372,regulation of ERK1 and ERK2 cascade,GO:0070372,0.1700833,3.619822,10.42373,FBXW7;TIMP3;CCL26,Regulation Of ERK1 And ERK2 Cascade (GO:0070372)
102,GO:0062009,secondary palate development,GO:0062009,0.1761491,17.65179,48.7503,WNT5A,Secondary Palate Development (GO:0062009)
103,GO:0055123,digestive system development,GO:0055123,0.1761491,17.65179,48.7503,CLMP,Digestive System Development (GO:0055123)
104,GO:0007215,glutamate receptor signaling pathway,GO:0007215,0.1819561,15.44375,40.8947,GRIK2,Glutamate Receptor Signaling Pathway (GO:0007215)
105,GO:0070633,transepithelial transport,GO:0070633,0.1819561,15.44375,40.8947,ABCC2,Transepithelial Transport (GO:0070633)
106,GO:0030575,nuclear body organization,GO:0030575,0.1819561,15.44375,40.8947,USPL1,Nuclear Body Organization (GO:0030575)
107,GO:0006809,nitric oxide biosynthetic process,GO:0006809,0.1819561,15.44375,40.8947,MTARC1,Nitric Oxide Biosynthetic Process (GO:0006809)
108,GO:1990573,potassium ion import across plasma membrane,GO:1990573,0.1819561,15.44375,40.8947,KCNJ2,Potassium Ion Import Across Plasma Membrane (GO:1990573)
109,GO:0031664,regulation of lipopolysaccharide-mediated signaling pathway,GO:0031664,0.1819561,15.44375,40.8947,CD55,Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)
110,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,GO:0030512,0.1819561,4.790652,12.66511,SNX25;NKX2-1,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)
111,GO:1902806,regulation of cell cycle G1/S phase transition,GO:1902806,0.1819561,4.790652,12.66511,FBXW7;DPF3,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)
112,GO:0010464,regulation of mesenchymal cell proliferation,GO:0010464,0.184271,13.72639,34.95555,WNT5A,Regulation Of Mesenchymal Cell Proliferation (GO:0010464)
113,GO:0046320,regulation of fatty acid oxidation,GO:0046320,0.184271,13.72639,34.95555,ACADL,Regulation Of Fatty Acid Oxidation (GO:0046320)
114,GO:0051154,negative regulation of striated muscle cell differentiation,GO:0051154,0.184271,13.72639,34.95555,DKK1,Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154)
115,GO:0006285,"base-excision repair, AP site formation",GO:0006285,0.184271,13.72639,34.95555,NEIL3,"Base-Excision Repair, AP Site Formation (GO:0006285)"
116,GO:0045596,negative regulation of cell differentiation,GO:0045596,0.184271,3.213346,8.374312,WNT5A;NKX2-1;PTHLH,Negative Regulation Of Cell Differentiation (GO:0045596)
117,GO:0001944,vasculature development,GO:0001944,0.184271,13.72639,34.95555,FBXW7,Vasculature Development (GO:0001944)
118,GO:0045869,negative regulation of single stranded viral RNA replication via double stranded DNA intermediate,GO:0045869,0.184271,13.72639,34.95555,APOBEC3G,Negative Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045869)
119,GO:0010717,regulation of epithelial to mesenchymal transition,GO:0010717,0.184271,4.699785,12.27489,TIAM1;NKX2-1,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)
120,GO:0042060,wound healing,GO:0042060,0.1881896,4.446655,11.20549,FUT10;WNT5A,Wound Healing (GO:0042060)
121,GO:0010526,retrotransposon silencing,GO:0010526,0.1942963,12.3525,30.32857,APOBEC3G,Retrotransposon Silencing (GO:0010526)
122,GO:0009301,snRNA transcription,GO:0009301,0.1942963,12.3525,30.32857,USPL1,snRNA Transcription (GO:0009301)
123,GO:0043517,"positive regulation of DNA damage response, signal transduction by p53 class mediator",GO:0043517,0.1942963,12.3525,30.32857,PMAIP1,"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)"
124,GO:1902679,negative regulation of RNA biosynthetic process,GO:1902679,0.1942963,12.3525,30.32857,APOBEC3G,Negative Regulation Of RNA Biosynthetic Process (GO:1902679)
125,GO:1901701,cellular response to oxygen-containing compound,GO:1901701,0.1990607,2.467023,5.975176,SYT1;WNT7B;ABCB4;WNT5A,Cellular Response To Oxygen-Containing Compound (GO:1901701)
126,GO:0072657,protein localization to membrane,GO:0072657,0.1990607,2.957299,7.157657,RAB3D;TSPAN5;SYNE3,Protein Localization To Membrane (GO:0072657)
127,GO:0006490,oligosaccharide-lipid intermediate biosynthetic process,GO:0006490,0.199839,11.22841,26.63619,SRD5A3,Oligosaccharide-Lipid Intermediate Biosynthetic Process (GO:0006490)
128,GO:0033137,negative regulation of peptidyl-serine phosphorylation,GO:0033137,0.199839,11.22841,26.63619,DKK1,Negative Regulation Of Peptidyl-Serine Phosphorylation (GO:0033137)
129,GO:0050853,B cell receptor signaling pathway,GO:0050853,0.199839,11.22841,26.63619,VAV3,B Cell Receptor Signaling Pathway (GO:0050853)
130,GO:0045732,positive regulation of protein catabolic process,GO:0045732,0.199839,4.148523,9.980936,FBXW7;WNT5A,Positive Regulation Of Protein Catabolic Process (GO:0045732)
131,GO:0042659,regulation of cell fate specification,GO:0042659,0.2056917,10.29167,23.63104,DKK1,Regulation Of Cell Fate Specification (GO:0042659)
132,GO:0006360,transcription by RNA polymerase I,GO:0006360,0.2056917,10.29167,23.63104,NKX2-1,Transcription By RNA Polymerase I (GO:0006360)
133,GO:0022900,electron transport chain,GO:0022900,0.2056917,10.29167,23.63104,DHRS2,Electron Transport Chain (GO:0022900)
134,GO:0006353,DNA-templated transcription termination,GO:0006353,0.2056917,10.29167,23.63104,NKX2-1,DNA-templated Transcription Termination (GO:0006353)
135,GO:0031641,regulation of myelination,GO:0031641,0.2129013,9.499038,21.1447,JAM2,Regulation Of Myelination (GO:0031641)
136,GO:0051056,regulation of small GTPase mediated signal transduction,GO:0051056,0.2129013,3.71245,8.263627,VAV3;TIAM1,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)
137,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,GO:0042531,0.2129013,9.499038,21.1447,IL31RA,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)
138,GO:0006836,neurotransmitter transport,GO:0006836,0.2165453,8.819643,19.05874,SYT1,Neurotransmitter Transport (GO:0006836)
139,GO:0046902,regulation of mitochondrial membrane permeability,GO:0046902,0.2165453,8.819643,19.05874,PMAIP1,Regulation Of Mitochondrial Membrane Permeability (GO:0046902)
140,GO:0040017,positive regulation of locomotion,GO:0040017,0.2165453,8.819643,19.05874,CCL26,Positive Regulation Of Locomotion (GO:0040017)
141,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0043280,0.2165453,3.604109,7.851588,PMAIP1;S100A9,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)
142,GO:0015695,organic cation transport,GO:0015695,0.2202396,8.230833,17.28764,SLC47A1,Organic Cation Transport (GO:0015695)
143,GO:0007097,nuclear migration,GO:0007097,0.2202396,8.230833,17.28764,SYNE3,Nuclear Migration (GO:0007097)
144,GO:0008361,regulation of cell size,GO:0008361,0.2202396,8.230833,17.28764,VAV3,Regulation Of Cell Size (GO:0008361)
145,GO:0032642,regulation of chemokine production,GO:0032642,0.2258453,7.715625,15.76818,WNT5A,Regulation Of Chemokine Production (GO:0032642)
146,GO:0044271,cellular nitrogen compound biosynthetic process,GO:0044271,0.2258453,7.715625,15.76818,MTARC1,Cellular Nitrogen Compound Biosynthetic Process (GO:0044271)
147,GO:0048146,positive regulation of fibroblast proliferation,GO:0048146,0.2324164,7.261029,14.45269,WNT5A,Positive Regulation Of Fibroblast Proliferation (GO:0048146)
148,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,0.2477698,6.495395,12.29542,PTHLH,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)
149,GO:0051092,positive regulation of NF-kappaB transcription factor activity,GO:0051092,0.2521838,2.920923,5.404053,WNT5A;S100A9,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)
150,GO:0140238,presynaptic endocytosis,GO:0140238,0.258733,5.875595,10.60822,SYT1,Presynaptic Endocytosis (GO:0140238)
151,GO:0098657,import into cell,GO:0098657,0.276629,5.139583,8.682587,SLC47A1,Import Into Cell (GO:0098657)
152,GO:2000819,regulation of nucleotide-excision repair,GO:2000819,0.276629,5.139583,8.682587,DPF3,Regulation Of Nucleotide-Excision Repair (GO:2000819)
153,GO:0030838,positive regulation of actin filament polymerization,GO:0030838,0.2800965,4.9335,8.160163,CCL26,Positive Regulation Of Actin Filament Polymerization (GO:0030838)
154,GO:0043604,amide biosynthetic process,GO:0043604,0.2984153,4.403571,6.854105,SAMD8,Amide Biosynthetic Process (GO:0043604)
155,GO:0051289,protein homotetramerization,GO:0051289,0.3034319,4.251293,6.489433,KCNJ2,Protein Homotetramerization (GO:0051289)
156,GO:0051240,positive regulation of multicellular organismal process,GO:0051240,0.3141327,1.863846,2.755926,TIAM1;ACADL;WNT5A,Positive Regulation Of Multicellular Organismal Process (GO:0051240)
157,GO:0042149,cellular response to glucose starvation,GO:0042149,0.3208813,3.851562,5.556821,PMAIP1,Cellular Response To Glucose Starvation (GO:0042149)
158,GO:0043588,skin development,GO:0043588,0.3706323,3.003354,3.712401,WNT5A,Skin Development (GO:0043588)
159,GO:0071456,cellular response to hypoxia,GO:0071456,0.3801538,2.863081,3.427611,PMAIP1,Cellular Response To Hypoxia (GO:0071456)
160,GO:0051495,positive regulation of cytoskeleton organization,GO:0051495,0.3998715,2.563542,2.841635,CCL26,Positive Regulation Of Cytoskeleton Organization (GO:0051495)
161,GO:0007229,integrin-mediated signaling pathway,GO:0007229,0.4165885,2.41201,2.557589,ITGA2,Integrin-Mediated Signaling Pathway (GO:0007229)
162,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,GO:1903322,0.4669472,1.950198,1.750203,FBXW7,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)
163,GO:0051604,protein maturation,GO:0051604,0.5089443,1.658446,1.292253,TSPAN5,Protein Maturation (GO:0051604)
164,GO:1901566,organonitrogen compound biosynthetic process,GO:1901566,0.5379435,1.495427,1.056964,SAMD8,Organonitrogen Compound Biosynthetic Process (GO:1901566)
165,GO:0007010,cytoskeleton organization,GO:0007010,0.5434409,1.459524,1.007325,SYNE3,Cytoskeleton Organization (GO:0007010)
166,GO:0050821,protein stabilization,GO:0050821,0.7602415,0.746089,0.2242705,FBXW7,Protein Stabilization (GO:0050821)
