term,fdr,Odds Ratio,Combined Score,Genes,description
SULTHIAME,0.003802944,53.41463,480.1819,CA1;CA3;CA2,SULTHIAME
ETHOXZOLAMIDE,0.003802944,53.41463,480.1819,CA1;CA3;CA2,ETHOXZOLAMIDE
ACETAZOLAMIDE,0.004375812,40.05488,338.2204,CA1;CA3;CA2,ACETAZOLAMIDE
IUPHAR.LIGAND:14,0.005352814,inf,inf,A1BG;A2M,IUPHAR.LIGAND:14
TRICHLORMETHIAZIDE,0.01057356,106.0,728.0624,CA1;CA2,TRICHLORMETHIAZIDE
CHLOROTHIAZIDE,0.01057356,106.0,728.0624,CA1;CA2,CHLOROTHIAZIDE
IUPHAR.LIGAND:52,0.0785448,17.65323,82.91261,A1BG;A2M,IUPHAR.LIGAND:52
IUPHAR.LIGAND:707,0.0785448,7.262749,32.72353,C7;C2;C1QC,IUPHAR.LIGAND:707
IUPHAR.LIGAND:56,0.0785448,15.12903,67.44122,A1BG;A2M,IUPHAR.LIGAND:56
TRIAMCINOLONE,0.08728342,13.23589,56.21127,BCHE;SERPINA6,TRIAMCINOLONE
ZONISAMIDE,0.09561057,inf,inf,CA1,ZONISAMIDE
ISRADIPINE,0.09561057,inf,inf,CACNA2D1,ISRADIPINE
MONTELUKAST,0.1420779,52.576,172.9574,LTA4H,MONTELUKAST
PREGABALIN,0.1420779,52.576,172.9574,CACNA2D1,PREGABALIN
IUPHAR.LIGAND:50,0.1420779,52.576,172.9574,A1BG,IUPHAR.LIGAND:50
ATROPINE,0.1420779,52.576,172.9574,GUCA2A,ATROPINE
IUPHAR.LIGAND:91,0.1535524,26.284,76.05394,A1BG,IUPHAR.LIGAND:91
SAFINAMIDE,0.1535524,26.284,76.05394,CACNA2D1,SAFINAMIDE
TOPIRAMATE,0.1535524,26.284,76.05394,CA2,TOPIRAMATE
AMINOGLUTETHIMIDE,0.1535524,26.284,76.05394,TFF3,AMINOGLUTETHIMIDE
IUPHAR.LIGAND:2644,0.1535524,26.284,76.05394,BCHE,IUPHAR.LIGAND:2644
ISOTRETINOIN,0.1535524,26.284,76.05394,CA3,ISOTRETINOIN
FELODIPINE,0.1652753,17.52,45.81795,CACNA2D1,FELODIPINE
ZIPRASIDONE,0.1652753,17.52,45.81795,CNTN4,ZIPRASIDONE
SPIRONOLACTONE,0.1652753,17.52,45.81795,ADIPOQ,SPIRONOLACTONE
XL647,0.1652753,17.52,45.81795,EPHB4,XL647
CLOFIBRATE,0.1652753,17.52,45.81795,FABP1,CLOFIBRATE
CURCUMIN,0.1892753,4.224516,10.13396,CA1;CA2,CURCUMIN
IPILIMUMAB,0.1892753,10.5088,23.41637,B2M,IPILIMUMAB
GABAPENTIN,0.1892753,10.5088,23.41637,CACNA2D1,GABAPENTIN
FLUTICASONE PROPIONATE,0.1892753,10.5088,23.41637,CD163,FLUTICASONE PROPIONATE
GLUCAGON,0.1892753,10.5088,23.41637,GPT,GLUCAGON
NEVIRAPINE,0.1892753,10.5088,23.41637,ADIPOQ,NEVIRAPINE
TACROLIMUS,0.1892753,10.5088,23.41637,GPT,TACROLIMUS
VANDETANIB,0.1892753,3.770161,8.370054,EPHB2;EPHB4,VANDETANIB
DIGOXIN,0.2389119,7.504,14.70045,CST3,DIGOXIN
MK 2461,0.2523044,6.565,12.14792,MERTK,MK 2461
AT9283,0.2523044,6.565,12.14792,MERTK,AT9283
THIOGUANINE,0.2706634,5.834667,10.23512,HBB,THIOGUANINE
NIVOLUMAB,0.2806362,5.2504,8.757657,B2M,NIVOLUMAB
FENOFIBRATE,0.2806362,5.2504,8.757657,ADIPOQ,FENOFIBRATE
AZACITIDINE,0.2961555,4.772364,7.588415,HBB,AZACITIDINE
MENADIONE,0.3238969,4.036923,5.869743,HBB,MENADIONE
NIFEDIPINE,0.3238969,4.036923,5.869743,CACNA2D1,NIFEDIPINE
PEMBROLIZUMAB,0.3362797,3.748,5.224799,B2M,PEMBROLIZUMAB
MERCAPTOPURINE,0.3477659,3.4976,4.681391,HBB,MERCAPTOPURINE
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,0.3584192,3.2785,4.218702,COL4A2,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM
CETUXIMAB,0.3774556,2.913333,3.476643,GC,CETUXIMAB
CAPECITABINE,0.3774556,2.913333,3.476643,SIRPA,CAPECITABINE
BORTEZOMIB,0.3806628,1.811735,2.110114,F12;B2M,BORTEZOMIB
TAMOXIFEN,0.3937998,2.6212,2.912051,TFF3,TAMOXIFEN
INSULIN,0.4010729,2.496,2.678812,ADIPOQ,INSULIN
IRINOTECAN,0.4077989,2.382182,2.471664,BCHE,IRINOTECAN
VALPROIC ACID,0.4275214,2.183,2.121092,OTC,VALPROIC ACID
BEVACIZUMAB,0.437577,2.014462,1.837239,GC,BEVACIZUMAB
CELECOXIB,0.437577,2.014462,1.837239,CACNA2D1,CELECOXIB
DEXAMETHASONE,0.4881338,1.688258,1.325263,FABP1,DEXAMETHASONE
DAUNORUBICIN,0.5217578,1.4944,1.047548,SERPINA6,DAUNORUBICIN
FLUOROURACIL,0.5227665,1.452667,0.990656,HBB,FLUOROURACIL
IMATINIB,0.5235597,1.413189,0.9378397,DDR1,IMATINIB
DOXORUBICIN,0.5675053,1.214884,0.6882379,SERPINA6,DOXORUBICIN
