term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0043409,0.2175203,5.362046,48.2414,SPRED2;UCHL1;MYC;CAV1;CBLC;TIMP3;FBLN1;PPARG;SORL1,Negative Regulation Of MAPK Cascade (GO:0043409)
GO:0048514,0.3148289,9.00437,67.78919,FLT1;TGFB1;CAV1;ID1;AGGF1,Blood Vessel Morphogenesis (GO:0048514)
GO:0022008,0.3148289,9.00437,67.78919,SIX4;ERBB3;WDR62;ERCC6;DAGLB,Neurogenesis (GO:0022008)
GO:1904179,0.3489402,24.17007,169.81,PPARG;SORL1;TRPM4,Positive Regulation Of Adipose Tissue Development (GO:1904179)
GO:0051963,0.3489402,10.77239,73.00259,PTPRD;SETD5;GPC4;EPHB3,Regulation Of Synapse Assembly (GO:0051963)
GO:0050678,0.3489402,5.731314,38.53169,GPX1;TGFB1;SIX4;MYC;SOX9;RUNX3,Regulation Of Epithelial Cell Proliferation (GO:0050678)
GO:0051965,0.3489402,19.33383,127.1839,PTPRD;VSTM5;EPHB3,Positive Regulation Of Synapse Assembly (GO:0051965)
GO:0008285,0.3564259,2.560336,15.49446,TGFB1;IGFBP3;FBLN1;ADARB1;TOB1;RUNX3;CLDN3;MYC;CDH13;PPARG;PLXNB1;SOX9;E2F7;TNS2,Negative Regulation Of Cell Population Proliferation (GO:0008285)
GO:1902893,0.3564259,5.996671,35.75621,JUN;TGFB1;MYC;PPARG;SOX9,Regulation Of miRNA Transcription (GO:1902893)
GO:0042136,0.3564259,64.23704,379.7311,SLC44A4;DAGLB,Neurotransmitter Biosynthetic Process (GO:0042136)
GO:0090184,0.3564259,64.23704,379.7311,MYC;SOX9,Positive Regulation Of Kidney Development (GO:0090184)
GO:1904177,0.3564259,13.80669,80.92698,PPARG;SORL1;TRPM4,Regulation Of Adipose Tissue Development (GO:1904177)
GO:0001570,0.3564259,12.07946,67.22895,TGFB1;CAV1;AGGF1,Vasculogenesis (GO:0001570)
GO:0070168,0.3564259,12.07946,67.22895,TGFB1;SOX9;TRPM4,Negative Regulation Of Biomineral Tissue Development (GO:0070168)
GO:1902894,0.3564259,12.07946,67.22895,TGFB1;PPARG;SOX9,Negative Regulation Of miRNA Transcription (GO:1902894)
