"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0051279","GO:0051279",42,"GO:0090279",0.533584399638658,83,"regulation of release of sequestered calcium ion into cytosol","regulation of calcium ion import",0.85885296803653,0.302076923076923,0.767
"GO:0052547","GO:0052547",171,"GO:0010950",0.533584399638658,312,"regulation of peptidase activity","positive regulation of endopeptidase activity",0.844788127853881,0.218857142857143,0.941
"GO:0007224","GO:0007224",176,"GO:0007224",0.525468622430347,148,"smoothened signaling pathway","smoothened signaling pathway",0.877364383561644,1,0
"GO:0120161","GO:0120161",116,"GO:0001782",0.525468622430347,150,"regulation of cold-induced thermogenesis","B cell homeostasis",0.846890410958904,0.462,0.643
"GO:0002683","GO:0002683",38,"GO:0050776",0.525468622430347,519,"negative regulation of immune system process","regulation of immune response",0.874758904109589,0.441166666666667,0.758
"GO:0043627","GO:0043627",90,"GO:0044320",0.525468622430347,69,"response to estrogen","cellular response to leptin stimulus",0.931239269406393,0.409714285714286,0.569
"GO:0042552","GO:0042552",126,"GO:0032288",0.525468622430347,145,"myelination","myelin assembly",0.916231050228311,0.405333333333333,0.874
"GO:0006096","GO:0006096",61,"GO:0019369",0.525468622430347,89,"glycolytic process","arachidonic acid metabolic process",0.927937899543379,0.395,0.647
"GO:0010332","GO:0010332",128,"GO:0009411",0.525468622430347,51,"response to gamma radiation","response to UV",0.955540639269406,0.384222222222222,0.748
"GO:0048813","GO:0048813",109,"GO:0120039",0.525468622430347,139,"dendrite morphogenesis","plasma membrane bounded cell projection morphogenesis",0.873966210045662,0.36925,0.835
"GO:0030501","GO:0030501",152,"GO:0045667",0.525468622430347,44,"positive regulation of bone mineralization","regulation of osteoblast differentiation",0.836405479452055,0.331666666666667,0.725
"GO:0007169","GO:0007169",60,"GO:0007167",0.525468622430347,635,"transmembrane receptor protein tyrosine kinase signaling pathway","enzyme-linked receptor protein signaling pathway",0.854969863013699,0.308142857142857,0.926
"GO:0035307","GO:0035307",149,"GO:0032516",0.525468622430347,42,"positive regulation of protein dephosphorylation","positive regulation of phosphoprotein phosphatase activity",0.839160730593607,0.29725,0.946
"GO:0045332","GO:0045332",120,"GO:0033700",0.525468622430347,52,"phospholipid translocation","phospholipid efflux",0.902896803652968,0.2806,0.834
"GO:0048738","GO:0048738",86,"GO:0003228",0.525468622430347,247,"cardiac muscle tissue development","atrial cardiac muscle tissue development",0.902670319634703,0.242363636363636,0.811
"GO:0042509","GO:0042509",57,"GO:0007176",0.525468622430347,78,"regulation of tyrosine phosphorylation of STAT protein","regulation of epidermal growth factor-activated receptor activity",0.803263926940639,0.240363636363636,0.767
"GO:0043516","GO:0043516",55,"GO:1901798",0.525468622430347,38,"regulation of DNA damage response, signal transduction by p53 class mediator","positive regulation of signal transduction by p53 class mediator",0.850203652968037,0.22975,0.844
"GO:0070884","GO:0070884",100,"GO:0019932",0.525468622430347,40,"regulation of calcineurin-NFAT signaling cascade","second-messenger-mediated signaling",0.864733333333333,0.219777777777778,0.831
"GO:0006865","GO:0006865",106,"GO:0015824",0.525468622430347,150,"amino acid transport","proline transport",0.960083105022831,0.203133333333333,0.763
"GO:0046329","GO:0046329",44,"GO:1900745",0.525468622430347,37,"negative regulation of JNK cascade","positive regulation of p38MAPK cascade",0.823634703196347,0.202,0.776
"GO:0062013","GO:0062013",75,"GO:2001280",0.511450552543727,147,"positive regulation of small molecule metabolic process","positive regulation of unsaturated fatty acid biosynthetic process",0.868272146118721,0.39,0.81
"GO:0031571","GO:0031571",172,"GO:0006974",0.511450552543727,29,"mitotic G1 DNA damage checkpoint signaling","DNA damage response",0.839238356164384,0.388,0.66
"GO:0032731","GO:0032731",35,"GO:0001819",0.511450552543727,62,"positive regulation of interleukin-1 beta production","positive regulation of cytokine production",0.813787214611872,0.352764705882353,0.77
"GO:0048754","GO:0048754",123,"GO:0090190",0.511450552543727,156,"branching morphogenesis of an epithelial tube","positive regulation of branching involved in ureteric bud morphogenesis",0.90867397260274,0.312,0.848
"GO:1903320","GO:1903320",64,"GO:0031396",0.511450552543727,243,"regulation of protein modification by small protein conjugation or removal","regulation of protein ubiquitination",0.859083105022831,0.250357142857143,0.98
"GO:0050766","GO:0050766",21,"GO:2000425",0.511450552543727,72,"positive regulation of phagocytosis","regulation of apoptotic cell clearance",0.857377168949772,0.245928571428571,0.841
"GO:0022407","GO:0022407",59,"GO:0045785",0.511450552543727,493,"regulation of cell-cell adhesion","positive regulation of cell adhesion",0.919419178082192,0.224,0.892
"GO:0048261","GO:0048261",122,"GO:0031338",0.501038767910426,37,"negative regulation of receptor-mediated endocytosis","regulation of vesicle fusion",0.864662100456621,0.3582,0.629
"GO:0051960","GO:0051960",78,"GO:0070169",0.501038767910426,466,"regulation of nervous system development","positive regulation of biomineral tissue development",0.838245662100457,0.336214285714286,0.618
"GO:0045806","GO:0045806",122,"GO:0031338",0.501038767910426,75,"negative regulation of endocytosis","regulation of vesicle fusion",0.858496803652968,0.3346,0.657
"GO:0045778","GO:0045778",152,"GO:0045667",0.501038767910426,53,"positive regulation of ossification","regulation of osteoblast differentiation",0.871449315068493,0.322666666666667,0.738
"GO:0010948","GO:0010948",102,"GO:1901991",0.501038767910426,320,"negative regulation of cell cycle process","negative regulation of mitotic cell cycle phase transition",0.882014611872146,0.270615384615385,0.952
"GO:0050871","GO:0050871",37,"GO:0045589",0.501038767910426,84,"positive regulation of B cell activation","regulation of regulatory T cell differentiation",0.833074885844749,0.264368421052632,0.657
"GO:0051223","GO:0051223",146,"GO:1904950",0.501038767910426,509,"regulation of protein transport","negative regulation of establishment of protein localization",0.888260273972603,0.255909090909091,0.871
