,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
22,GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO:0090101,0.0246157,7.479396,52.81201,SPRED1;FST;NOG;SPRY2;FSTL3,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)
23,GO:0032101,regulation of response to external stimulus,GO:0032101,0.02719605,7.137238,48.9938,BCL6;IRF1;PTGS2;MGLL;NFE2L2,Regulation Of Response To External Stimulus (GO:0032101)
24,GO:0046888,negative regulation of hormone secretion,GO:0046888,0.02758151,61.43925,415.3695,IL11;LIF,Negative Regulation Of Hormone Secretion (GO:0046888)
25,GO:0071407,cellular response to organic cyclic compound,GO:0071407,0.03436133,6.538462,42.49473,EGR1;NRIP1;CCL2;TFPI;TGM2,Cellular Response To Organic Cyclic Compound (GO:0071407)
26,GO:0031341,regulation of cell killing,GO:0031341,0.03596794,46.07477,293.1437,IL11;ICAM1,Regulation Of Cell Killing (GO:0031341)
27,GO:0071499,cellular response to laminar fluid shear stress,GO:0071499,0.03596794,46.07477,293.1437,KLF2;NFE2L2,Cellular Response To Laminar Fluid Shear Stress (GO:0071499)
28,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,GO:0051897,0.04298156,8.130849,50.08474,F10;GDF15;SPRY2;HBEGF,Positive Regulation Of Protein Kinase B Signaling (GO:0051897)
29,GO:0042127,regulation of cell population proliferation,GO:0042127,0.04584882,2.80264,16.83897,PDGFRB;SERPINB3;IL11;SFRP4;BCL6;IRF1;MYC;LIF;SGK1;JUNB;E2F7;HBEGF,Regulation Of Cell Population Proliferation (GO:0042127)
30,GO:0051782,negative regulation of cell division,GO:0051782,0.04584882,36.85607,222.3538,MYC;E2F7,Negative Regulation Of Cell Division (GO:0051782)
31,GO:0070301,cellular response to hydrogen peroxide,GO:0070301,0.04584882,12.66123,76.10573,TNFAIP3;MAPK13;NFE2L2,Cellular Response To Hydrogen Peroxide (GO:0070301)
32,GO:0010468,regulation of gene expression,GO:0010468,0.05147828,2.376053,13.88483,KDM6B;EGR1;NDFIP2;CEBPB;ZBTB38;NOG;NFATC2;DICER1;SFRP4;BCL6;NFIL3;STC2;MYC;SPRY2;SLC38A2;NFE2L2,Regulation Of Gene Expression (GO:0010468)
33,GO:0051241,negative regulation of multicellular organismal process,GO:0051241,0.05273679,4.538563,26.25392,KLF7;SPRED1;GDF15;SPRY2;APOC3;ADM,Negative Regulation Of Multicellular Organismal Process (GO:0051241)
34,GO:0045589,regulation of regulatory T cell differentiation,GO:0045589,0.06046921,26.32043,144.9814,BCL6;IRF1,Regulation Of Regulatory T Cell Differentiation (GO:0045589)
35,GO:0001819,positive regulation of cytokine production,GO:0001819,0.06046921,4.294793,23.73991,EGR1;CEBPB;SPHK1;IRF1;PTGS2;MAPK13,Positive Regulation Of Cytokine Production (GO:0001819)
36,GO:2000050,regulation of non-canonical Wnt signaling pathway,GO:2000050,0.06046921,26.32043,144.9814,SFRP4;WNT5B,Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050)
37,GO:0050776,regulation of immune response,GO:0050776,0.0694898,9.598243,50.84962,BCL6;IRF1;NFE2L2,Regulation Of Immune Response (GO:0050776)
38,GO:0050954,sensory perception of mechanical stimulus,GO:0050954,0.0694898,9.598243,50.84962,CEMIP;ROR1;ZNF354A,Sensory Perception Of Mechanical Stimulus (GO:0050954)
39,GO:2000105,positive regulation of DNA-templated DNA replication,GO:2000105,0.0694898,23.02804,121.8717,DBF4;E2F7,Positive Regulation Of DNA-templated DNA Replication (GO:2000105)
40,GO:0071396,cellular response to lipid,GO:0071396,0.08595246,4.511834,22.5448,WNT5B;NRIP1;TNFAIP3;CCL2;TFPI,Cellular Response To Lipid (GO:0071396)
41,GO:0090279,regulation of calcium ion import,GO:0090279,0.0914442,18.41869,90.68591,PDGFRB;CCL2,Regulation Of Calcium Ion Import (GO:0090279)
42,GO:1901701,cellular response to oxygen-containing compound,GO:1901701,0.09458769,3.299239,16.05924,EGR1;WNT5B;NRIP1;TNFAIP3;CCL2;FOS;TGM2,Cellular Response To Oxygen-Containing Compound (GO:1901701)
43,GO:1900745,positive regulation of p38MAPK cascade,GO:1900745,0.1015961,16.74257,79.75565,SPHK1;GDF6,Positive Regulation Of p38MAPK Cascade (GO:1900745)
44,GO:0044843,cell cycle G1/S phase transition,GO:0044843,0.1027424,7.726415,36.63746,DBF4;CCND1;MYC,Cell Cycle G1/S Phase Transition (GO:0044843)
45,GO:0046464,acylglycerol catabolic process,GO:0046464,0.1117448,15.34579,70.84552,APOC3;MGLL,Acylglycerol Catabolic Process (GO:0046464)
46,GO:0016525,negative regulation of angiogenesis,GO:0016525,0.1120726,7.318272,33.69061,SPRED1;SPRY2;KLF2,Negative Regulation Of Angiogenesis (GO:0016525)
47,GO:0042220,response to cocaine,GO:0042220,0.1132408,inf,inf,TGM2,Response To Cocaine (GO:0042220)
48,GO:0044058,regulation of digestive system process,GO:0044058,0.1132408,inf,inf,SGK1,Regulation Of Digestive System Process (GO:0044058)
49,GO:0045444,fat cell differentiation,GO:0045444,0.1132408,7.129898,32.35106,IL11;WNT5B;GDF6,Fat Cell Differentiation (GO:0045444)
50,GO:0033139,regulation of peptidyl-serine phosphorylation of STAT protein,GO:0033139,0.1132408,inf,inf,LIF,Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033139)
51,GO:0023057,negative regulation of signaling,GO:0023057,0.1246302,13.15087,57.2613,IL11;LIF,Negative Regulation Of Signaling (GO:0023057)
52,GO:0045429,positive regulation of nitric oxide biosynthetic process,GO:0045429,0.1246302,13.15087,57.2613,PTGS2;KLF2,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)
53,GO:0010719,negative regulation of epithelial to mesenchymal transition,GO:0010719,0.1246302,13.15087,57.2613,SPRED1;SPRY2,Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719)
54,GO:1901798,positive regulation of signal transduction by p53 class mediator,GO:1901798,0.1246302,13.15087,57.2613,SPRED1;MYC,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)
55,GO:2000273,positive regulation of signaling receptor activity,GO:2000273,0.1322207,12.2729,51.98941,CCL2;HBEGF,Positive Regulation Of Signaling Receptor Activity (GO:2000273)
56,GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,GO:1902042,0.1322207,12.2729,51.98941,TNFAIP3;ICAM1,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)
57,GO:0045785,positive regulation of cell adhesion,GO:0045785,0.1322207,6.316467,26.7268,LIF;TGM2;FSTL3,Positive Regulation Of Cell Adhesion (GO:0045785)
58,GO:0007176,regulation of epidermal growth factor-activated receptor activity,GO:0007176,0.1322207,12.2729,51.98941,GPRC5A;HBEGF,Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)
59,GO:0007167,enzyme-linked receptor protein signaling pathway,GO:0007167,0.1388061,6.175472,25.78004,PDGFRB;LIF;ROR1,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)
60,GO:0048146,positive regulation of fibroblast proliferation,GO:0048146,0.1412447,11.50467,47.46163,MYC;SPHK1,Positive Regulation Of Fibroblast Proliferation (GO:0048146)
61,GO:0051966,"regulation of synaptic transmission, glutamatergic",GO:0051966,0.1412447,11.50467,47.46163,CCL2;SLC38A2,"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)"
62,GO:0019369,arachidonic acid metabolic process,GO:0019369,0.1412447,11.50467,47.46163,PTGS2;MGLL,Arachidonic Acid Metabolic Process (GO:0019369)
63,GO:0031396,regulation of protein ubiquitination,GO:0031396,0.1510866,4.232035,16.97999,NDFIP2;SPHK1;TNFAIP3;SPRY2,Regulation Of Protein Ubiquitination (GO:0031396)
64,GO:0006915,apoptotic process,GO:0006915,0.1535293,3.464744,13.8201,IRF1;MYC;TNFAIP1;GDF6;IER3,Apoptotic Process (GO:0006915)
65,GO:0001889,liver development,GO:0001889,0.1569914,10.2243,40.10988,CEBPB;E2F7,Liver Development (GO:0001889)
66,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,0.1569914,10.2243,40.10988,ADGRG6;ADM,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)
67,GO:1902075,cellular response to salt,GO:1902075,0.16111,5.445616,21.02544,EGR1;TGM2;MAPK13,Cellular Response To Salt (GO:1902075)
68,GO:0021879,forebrain neuron differentiation,GO:0021879,0.16111,91.32407,349.6414,ZSWIM6,Forebrain Neuron Differentiation (GO:0021879)
69,GO:0010901,regulation of very-low-density lipoprotein particle remodeling,GO:0010901,0.16111,91.32407,349.6414,APOC3,Regulation Of Very-Low-Density Lipoprotein Particle Remodeling (GO:0010901)
70,GO:0072498,embryonic skeletal joint development,GO:0072498,0.16111,91.32407,349.6414,NOG,Embryonic Skeletal Joint Development (GO:0072498)
71,GO:0051931,regulation of sensory perception,GO:0051931,0.16111,91.32407,349.6414,MGLL,Regulation Of Sensory Perception (GO:0051931)
72,GO:0015872,dopamine transport,GO:0015872,0.16111,91.32407,349.6414,TGM2,Dopamine Transport (GO:0015872)
73,GO:2001280,positive regulation of unsaturated fatty acid biosynthetic process,GO:2001280,0.16111,91.32407,349.6414,PTGS2,Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280)
74,GO:0030213,hyaluronan biosynthetic process,GO:0030213,0.16111,91.32407,349.6414,CEMIP,Hyaluronan Biosynthetic Process (GO:0030213)
75,GO:0048712,negative regulation of astrocyte differentiation,GO:0048712,0.16111,91.32407,349.6414,NOG,Negative Regulation Of Astrocyte Differentiation (GO:0048712)
76,GO:0070169,positive regulation of biomineral tissue development,GO:0070169,0.166885,9.2,34.42398,CEBPB;TENT5A,Positive Regulation Of Biomineral Tissue Development (GO:0070169)
77,GO:0002831,regulation of response to biotic stimulus,GO:0002831,0.166885,9.2,34.42398,IRF1;NFE2L2,Regulation Of Response To Biotic Stimulus (GO:0002831)
78,GO:0046813,receptor-mediated virion attachment to host cell,GO:0046813,0.1761867,45.65741,156.5379,ICAM1,Receptor-Mediated Virion Attachment To Host Cell (GO:0046813)
79,GO:0035425,autocrine signaling,GO:0035425,0.1761867,45.65741,156.5379,SERPINB3,Autocrine Signaling (GO:0035425)
80,GO:0045475,locomotor rhythm,GO:0045475,0.1761867,45.65741,156.5379,EGR1,Locomotor Rhythm (GO:0045475)
81,GO:0035809,regulation of urine volume,GO:0035809,0.1761867,45.65741,156.5379,ADM,Regulation Of Urine Volume (GO:0035809)
82,GO:1904491,protein localization to ciliary transition zone,GO:1904491,0.1761867,45.65741,156.5379,TCTN2,Protein Localization To Ciliary Transition Zone (GO:1904491)
83,GO:0055062,phosphate ion homeostasis,GO:0055062,0.1761867,45.65741,156.5379,SFRP4,Phosphate Ion Homeostasis (GO:0055062)
84,GO:0044320,cellular response to leptin stimulus,GO:0044320,0.1761867,45.65741,156.5379,UGCG,Cellular Response To Leptin Stimulus (GO:0044320)
85,GO:0045622,regulation of T-helper cell differentiation,GO:0045622,0.1761867,45.65741,156.5379,JUNB,Regulation Of T-helper Cell Differentiation (GO:0045622)
86,GO:0048660,regulation of smooth muscle cell proliferation,GO:0048660,0.1761867,7.997562,28.00369,PDGFRB;TNFAIP3,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)
87,GO:0038061,non-canonical NF-kappaB signal transduction,GO:0038061,0.1761867,7.997562,28.00369,DICER1;RELB,NIK/NF-kappaB Signaling (GO:0038061)
88,GO:0042401,biogenic amine biosynthetic process,GO:0042401,0.1761867,45.65741,156.5379,SLC38A2,Biogenic Amine Biosynthetic Process (GO:0042401)
89,GO:0003228,atrial cardiac muscle tissue development,GO:0003228,0.1761867,45.65741,156.5379,NOG,Atrial Cardiac Muscle Tissue Development (GO:0003228)
90,GO:0045779,negative regulation of bone resorption,GO:0045779,0.1761867,45.65741,156.5379,TNFAIP3,Negative Regulation Of Bone Resorption (GO:0045779)
91,GO:0034136,negative regulation of toll-like receptor 2 signaling pathway,GO:0034136,0.1761867,45.65741,156.5379,TNFAIP3,Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034136)
92,GO:0046476,glycosylceramide biosynthetic process,GO:0046476,0.1761867,45.65741,156.5379,UGCG,Glycosylceramide Biosynthetic Process (GO:0046476)
93,GO:0060348,bone development,GO:0060348,0.1761867,7.997562,28.00369,SFRP4;TGM2,Bone Development (GO:0060348)
94,GO:0051005,negative regulation of lipoprotein lipase activity,GO:0051005,0.1761867,45.65741,156.5379,APOC3,Negative Regulation Of Lipoprotein Lipase Activity (GO:0051005)
95,GO:0043407,negative regulation of MAP kinase activity,GO:0043407,0.1761867,7.663551,26.27468,SERPINB3;SPRY2,Negative Regulation Of MAP Kinase Activity (GO:0043407)
96,GO:1905064,negative regulation of vascular associated smooth muscle cell differentiation,GO:1905064,0.1761867,45.65741,156.5379,NFATC2,Negative Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064)
97,GO:0046580,negative regulation of Ras protein signal transduction,GO:0046580,0.1761867,8.761015,32.04624,SPRY2;TNFAIP1,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)
98,GO:0071503,response to heparin,GO:0071503,0.1858346,30.43519,95.75703,EGR1,Response To Heparin (GO:0071503)
99,GO:0060973,cell migration involved in heart development,GO:0060973,0.1858346,30.43519,95.75703,PDGFRB,Cell Migration Involved In Heart Development (GO:0060973)
100,GO:0016078,tRNA catabolic process,GO:0016078,0.1858346,30.43519,95.75703,DICER1,tRNA Catabolic Process (GO:0016078)
101,GO:0051051,negative regulation of transport,GO:0051051,0.1858346,7.356262,24.70673,SFRP4;NDFIP2,Negative Regulation Of Transport (GO:0051051)
102,GO:0061043,regulation of vascular wound healing,GO:0061043,0.1858346,30.43519,95.75703,TNFAIP3,Regulation Of Vascular Wound Healing (GO:0061043)
103,GO:0015824,proline transport,GO:0015824,0.1858346,30.43519,95.75703,SLC38A2,Proline Transport (GO:0015824)
104,GO:0019932,second-messenger-mediated signaling,GO:0019932,0.1858346,7.356262,24.70673,RCAN1;SPHK1,Second-Messenger-Mediated Signaling (GO:0019932)
105,GO:1901991,negative regulation of mitotic cell cycle phase transition,GO:1901991,0.1858346,6.809969,21.97631,CCL2;E2F7,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)
106,GO:0071902,positive regulation of protein serine/threonine kinase activity,GO:0071902,0.1858346,4.402965,14.71465,PDGFRB;CEMIP;CCND1,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)
107,GO:0035872,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",GO:0035872,0.1911818,22.82407,66.84071,TNFAIP3,"Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Signaling Pathway (GO:0035872)"
108,GO:0071947,protein deubiquitination involved in ubiquitin-dependent protein catabolic process,GO:0071947,0.1911818,22.82407,66.84071,TNFAIP3,Protein Deubiquitination Involved In Ubiquitin-Dependent Protein Catabolic Process (GO:0071947)
109,GO:0014909,smooth muscle cell migration,GO:0014909,0.1911818,22.82407,66.84071,PDGFRB,Smooth Muscle Cell Migration (GO:0014909)
110,GO:0042311,vasodilation,GO:0042311,0.1911818,22.82407,66.84071,KLF2,Vasodilation (GO:0042311)
111,GO:0120039,plasma membrane bounded cell projection morphogenesis,GO:0120039,0.1911818,6.127103,18.6747,DICER1;SGK1,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)
112,GO:0050810,regulation of steroid biosynthetic process,GO:0050810,0.1911818,22.82407,66.84071,EGR1,Regulation Of Steroid Biosynthetic Process (GO:0050810)
113,GO:0007249,canonical NF-kappaB signal transduction,GO:0007249,0.1911818,6.127103,18.6747,IRAK2;RELB,I-kappaB kinase/NF-kappaB Signaling (GO:0007249)
114,GO:0030182,neuron differentiation,GO:0030182,0.1911818,3.849057,11.63398,UGCG;WNT5B;IER2,Neuron Differentiation (GO:0030182)
115,GO:0048015,phosphatidylinositol-mediated signaling,GO:0048015,0.195618,5.102804,13.98671,PDGFRB;PITPNM2,Phosphatidylinositol-Mediated Signaling (GO:0048015)
116,GO:0001782,B cell homeostasis,GO:0001782,0.195618,18.25741,50.23686,TNFAIP3,B Cell Homeostasis (GO:0001782)
117,GO:0001779,natural killer cell differentiation,GO:0001779,0.195618,18.25741,50.23686,NFIL3,Natural Killer Cell Differentiation (GO:0001779)
118,GO:0007422,peripheral nervous system development,GO:0007422,0.195618,18.25741,50.23686,ADGRG6,Peripheral Nervous System Development (GO:0007422)
119,GO:0033630,positive regulation of cell adhesion mediated by integrin,GO:0033630,0.195618,18.25741,50.23686,LIF,Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)
120,GO:0006309,apoptotic DNA fragmentation,GO:0006309,0.195618,18.25741,50.23686,DICER1,Apoptotic DNA Fragmentation (GO:0006309)
121,GO:0031338,regulation of vesicle fusion,GO:0031338,0.195618,18.25741,50.23686,SPHK1,Regulation Of Vesicle Fusion (GO:0031338)
122,GO:0032288,myelin assembly,GO:0032288,0.195618,18.25741,50.23686,DICER1,Myelin Assembly (GO:0032288)
123,GO:0033700,phospholipid efflux,GO:0033700,0.195618,18.25741,50.23686,APOC3,Phospholipid Efflux (GO:0033700)
124,GO:0044030,regulation of DNA methylation,GO:0044030,0.195618,18.25741,50.23686,MYC,Regulation Of DNA Methylation (GO:0044030)
125,GO:0040014,regulation of multicellular organism growth,GO:0040014,0.195618,18.25741,50.23686,GDF15,Regulation Of Multicellular Organism Growth (GO:0040014)
126,GO:0043433,negative regulation of DNA-binding transcription factor activity,GO:0043433,0.195618,3.418239,9.391597,SFRP4;IRAK2;TNFAIP3,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)
127,GO:0009411,response to UV,GO:0009411,0.195618,3.418239,9.391597,CCND1;MYC;MAPK13,Response To UV (GO:0009411)
128,GO:1903071,positive regulation of ER-associated ubiquitin-dependent protein catabolic process,GO:1903071,0.195618,18.25741,50.23686,NFE2L2,Positive Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903071)
129,GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis,GO:0090190,0.195618,18.25741,50.23686,NOG,Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090190)
130,GO:0032648,regulation of interferon-beta production,GO:0032648,0.195618,5.102804,13.98671,IRF1;RELB,Regulation Of Interferon-Beta Production (GO:0032648)
131,GO:0070076,histone lysine demethylation,GO:0070076,0.197329,15.21296,39.59659,KDM6B,Histone Lysine Demethylation (GO:0070076)
132,GO:0045176,apical protein localization,GO:0045176,0.197329,15.21296,39.59659,ATP8B1,Apical Protein Localization (GO:0045176)
133,GO:0051240,positive regulation of multicellular organismal process,GO:0051240,0.197329,2.347028,6.193489,KDM6B;SERPINB3;CEBPB;FST;NOG,Positive Regulation Of Multicellular Organismal Process (GO:0051240)
134,GO:0070922,RISC complex assembly,GO:0070922,0.197329,15.21296,39.59659,DICER1,RISC Complex Assembly (GO:0070922)
135,GO:0009953,dorsal/ventral pattern formation,GO:0009953,0.197329,15.21296,39.59659,NOG,Dorsal/Ventral Pattern Formation (GO:0009953)
136,GO:0002053,positive regulation of mesenchymal cell proliferation,GO:0002053,0.197329,15.21296,39.59659,MYC,Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)
137,GO:0034311,diol metabolic process,GO:0034311,0.197329,15.21296,39.59659,SPHK1,Diol Metabolic Process (GO:0034311)
138,GO:0032753,positive regulation of interleukin-4 production,GO:0032753,0.197329,15.21296,39.59659,CEBPB,Positive Regulation Of Interleukin-4 Production (GO:0032753)
139,GO:0071636,positive regulation of transforming growth factor beta production,GO:0071636,0.197329,15.21296,39.59659,PTGS2,Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)
140,GO:0048333,mesodermal cell differentiation,GO:0048333,0.197329,15.21296,39.59659,KDM6B,Mesodermal Cell Differentiation (GO:0048333)
141,GO:0007010,cytoskeleton organization,GO:0007010,0.197329,3.376208,9.180727,MAST4;TNFAIP3;CCL2,Cytoskeleton Organization (GO:0007010)
142,GO:0051785,positive regulation of nuclear division,GO:0051785,0.197329,15.21296,39.59659,PDGFRB,Positive Regulation Of Nuclear Division (GO:0051785)
143,GO:1900047,negative regulation of hemostasis,GO:1900047,0.197329,15.21296,39.59659,TFPI,Negative Regulation Of Hemostasis (GO:1900047)
144,GO:0031344,regulation of cell projection organization,GO:0031344,0.197329,15.21296,39.59659,SPRY2,Regulation Of Cell Projection Organization (GO:0031344)
145,GO:1900121,negative regulation of receptor binding,GO:1900121,0.2061497,13.03836,32.26551,NOG,Negative Regulation Of Receptor Binding (GO:1900121)
146,GO:0002064,epithelial cell development,GO:0002064,0.2061497,13.03836,32.26551,WNT5B,Epithelial Cell Development (GO:0002064)
147,GO:1904950,negative regulation of establishment of protein localization,GO:1904950,0.2061497,13.03836,32.26551,NDFIP2,Negative Regulation Of Establishment Of Protein Localization (GO:1904950)
148,GO:0032516,positive regulation of phosphoprotein phosphatase activity,GO:0032516,0.2061497,13.03836,32.26551,PDGFRB,Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)
149,GO:0055090,acylglycerol homeostasis,GO:0055090,0.2138333,11.40741,26.94703,APOC3,Acylglycerol Homeostasis (GO:0055090)
150,GO:0030206,chondroitin sulfate biosynthetic process,GO:0030206,0.2138333,11.40741,26.94703,CHSY3,Chondroitin Sulfate Biosynthetic Process (GO:0030206)
151,GO:0001890,placenta development,GO:0001890,0.2210773,10.13889,22.93653,E2F7,Placenta Development (GO:0001890)
152,GO:0042744,hydrogen peroxide catabolic process,GO:0042744,0.2210773,10.13889,22.93653,GPX3,Hydrogen Peroxide Catabolic Process (GO:0042744)
153,GO:0061436,establishment of skin barrier,GO:0061436,0.2210773,10.13889,22.93653,UGCG,Establishment Of Skin Barrier (GO:0061436)
154,GO:0042733,embryonic digit morphogenesis,GO:0042733,0.2210773,10.13889,22.93653,NOG,Embryonic Digit Morphogenesis (GO:0042733)
155,GO:0016441,post-transcriptional gene silencing,GO:0016441,0.2210773,10.13889,22.93653,DICER1,Post-Transcriptional Gene Silencing (GO:0016441)
156,GO:0045667,regulation of osteoblast differentiation,GO:0045667,0.2210773,3.82243,8.672047,NOG;TENT5A,Regulation Of Osteoblast Differentiation (GO:0045667)
157,GO:1901522,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus,GO:1901522,0.2306563,9.124074,19.81992,NFE2L2,Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522)
158,GO:0071243,cellular response to arsenic-containing substance,GO:0071243,0.2306563,9.124074,19.81992,MAPK13,Cellular Response To Arsenic-Containing Substance (GO:0071243)
