Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Cilium Assembly (GO:1902018)	2.109833e-04	2.806078e-02	0	0	1.205455e+02	1.020264e+03	KIF24;CEP97
GO_Biological_Process_2023	Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)	6.192271e-04	4.117860e-02	0	0	6.624000e+01	4.893174e+02	KIF24;CEP97
GO_Biological_Process_2023	Negative Regulation Of Organelle Assembly (GO:1902116)	1.080734e-03	4.791253e-02	0	0	4.903210e+01	3.348949e+02	KIF24;CEP97
GO_Biological_Process_2023	Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171)	3.406417e-03	8.537202e-02	0	0	6.221875e+02	3.535328e+03	ANGPT1
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842)	3.406417e-03	8.537202e-02	0	0	6.221875e+02	3.535328e+03	ANGPT1
GO_Biological_Process_2023	Regulation Of Cilium Assembly (GO:1902017)	3.851369e-03	8.537202e-02	0	0	2.491321e+01	1.385007e+02	KIF24;CEP97
GO_Biological_Process_2023	Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)	5.181667e-03	9.017630e-02	0	0	2.127742e+01	1.119752e+02	ANGPT1;MYCBP2
GO_Biological_Process_2023	Positive Regulation Of Protein Ubiquitination (GO:0031398)	5.665848e-03	9.017630e-02	0	0	2.028923e+01	1.049623e+02	ANGPT1;MYCBP2
GO_Biological_Process_2023	Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754)	6.801934e-03	9.017630e-02	0	0	2.073542e+02	1.034811e+03	DOCK4
GO_Biological_Process_2023	Protein K27-linked Ubiquitination (GO:0044314)	8.495610e-03	9.017630e-02	0	0	1.555000e+02	7.414560e+02	TRIM62
GO_Biological_Process_2023	Fructose Metabolic Process (GO:0006000)	8.495610e-03	9.017630e-02	0	0	1.555000e+02	7.414560e+02	ALDOB
GO_Biological_Process_2023	Vacuole Organization (GO:0007033)	1.018657e-02	9.017630e-02	0	0	1.243875e+02	5.705263e+02	NDP
GO_Biological_Process_2023	Central Nervous System Neuron Axonogenesis (GO:0021955)	1.018657e-02	9.017630e-02	0	0	1.243875e+02	5.705263e+02	MYCBP2
GO_Biological_Process_2023	Regulation Of Protein Ubiquitination (GO:0031396)	1.046228e-02	9.017630e-02	0	0	1.461630e+01	6.665000e+01	ANGPT1;MYCBP2
GO_Biological_Process_2023	Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)	1.187481e-02	9.017630e-02	0	0	1.036458e+02	4.594968e+02	ALDOB
GO_Biological_Process_2023	Neuromuscular Process (GO:0050905)	1.187481e-02	9.017630e-02	0	0	1.036458e+02	4.594968e+02	MYCBP2
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1.187481e-02	9.017630e-02	0	0	1.036458e+02	4.594968e+02	DOCK4
GO_Biological_Process_2023	Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)	1.356035e-02	9.017630e-02	0	0	8.883036e+01	3.820243e+02	TRIL
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	1.356035e-02	9.017630e-02	0	0	8.883036e+01	3.820243e+02	DOCK4
GO_Biological_Process_2023	Central Nervous System Projection Neuron Axonogenesis (GO:0021952)	1.356035e-02	9.017630e-02	0	0	8.883036e+01	3.820243e+02	MYCBP2
GO_Biological_Process_2023	Inner Ear Morphogenesis (GO:0042472)	1.524318e-02	9.378330e-02	0	0	7.771875e+01	3.251460e+02	TTC39C
GO_Biological_Process_2023	Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)	1.692330e-02	9.378330e-02	0	0	6.907639e+01	2.817670e+02	SOCS6
GO_Biological_Process_2023	Negative Regulation Of Viral Transcription (GO:0032897)	1.692330e-02	9.378330e-02	0	0	6.907639e+01	2.817670e+02	TRIM62
GO_Biological_Process_2023	Microtubule Depolymerization (GO:0007019)	1.692330e-02	9.378330e-02	0	0	6.907639e+01	2.817670e+02	KIF24
GO_Biological_Process_2023	Regulation Of Lipid Kinase Activity (GO:0043550)	1.860073e-02	9.512453e-02	0	0	6.216250e+01	2.476899e+02	RBL2
GO_Biological_Process_2023	Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)	1.860073e-02	9.512453e-02	0	0	6.216250e+01	2.476899e+02	TRIL
GO_Biological_Process_2023	Positive Regulation Of Receptor Internalization (GO:0002092)	2.027547e-02	9.512453e-02	0	0	5.650568e+01	2.202786e+02	ANGPT1
GO_Biological_Process_2023	Toll-Like Receptor 4 Signaling Pathway (GO:0034142)	2.027547e-02	9.512453e-02	0	0	5.650568e+01	2.202786e+02	TRIL
GO_Biological_Process_2023	Modulation By Symbiont Of Entry Into Host (GO:0052372)	2.194751e-02	9.512453e-02	0	0	5.179167e+01	1.977976e+02	TRIM62
GO_Biological_Process_2023	Regulation Of Viral Transcription (GO:0046782)	2.361687e-02	9.512453e-02	0	0	4.780288e+01	1.790598e+02	TRIM62
GO_Biological_Process_2023	Regulation Of Viral Life Cycle (GO:1903900)	2.528355e-02	9.512453e-02	0	0	4.438393e+01	1.632264e+02	TRIM62
GO_Biological_Process_2023	Negative Regulation Of Signaling Receptor Activity (GO:2000272)	2.528355e-02	9.512453e-02	0	0	4.438393e+01	1.632264e+02	SOCS6
GO_Biological_Process_2023	Cilium Assembly (GO:0060271)	2.668829e-02	9.512453e-02	0	0	8.775839e+00	3.179952e+01	KIF24;TTC39C
GO_Biological_Process_2023	Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099)	2.694755e-02	9.512453e-02	0	0	4.142083e+01	1.496892e+02	SOCS6
GO_Biological_Process_2023	Cilium Organization (GO:0044782)	2.801408e-02	9.512453e-02	0	0	8.542919e+00	3.054135e+01	KIF24;TTC39C
GO_Biological_Process_2023	Regulation Of Chemotaxis (GO:0050920)	2.860888e-02	9.512453e-02	0	0	3.882812e+01	1.379966e+02	MYCBP2
GO_Biological_Process_2023	Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)	2.860888e-02	9.512453e-02	0	0	3.882812e+01	1.379966e+02	SOCS6
GO_Biological_Process_2023	Regulation Of Mitotic Spindle Assembly (GO:1901673)	2.860888e-02	9.512453e-02	0	0	3.882812e+01	1.379966e+02	CEP97
GO_Biological_Process_2023	Microtubule Polymerization Or Depolymerization (GO:0031109)	2.860888e-02	9.512453e-02	0	0	3.882812e+01	1.379966e+02	KIF24
GO_Biological_Process_2023	Receptor Signaling Pathway Via STAT (GO:0097696)	2.860888e-02	9.512453e-02	0	0	3.882812e+01	1.379966e+02	SOCS6
GO_Biological_Process_2023	Receptor Signaling Pathway Via JAK-STAT (GO:0007259)	3.026754e-02	9.808897e-02	0	0	3.654044e+01	1.278068e+02	SOCS6
