Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	4.751511e-32	1.948119e-30	0	0	3.936750e+01	2.839352e+03	CEBPB;TNFAIP3;PTGS2;ETS2;ICAM1;RELB;CCND1;NFIL3;MYC;CCL2;CCN1;JUNB;IER2;IER3;KDM6B;EGR1;SPHK1;LIF;FOS;KLF2;RCAN1;BCL6;IRF1;MAFF;FOSB;SGK1;ATF3;NFE2L2;HBEGF
MSigDB_Hallmark_2020	Hypoxia	2.536659e-10	5.200151e-09	0	0	1.157555e+01	2.557619e+02	TNFAIP3;ADM;FOS;ENO3;KLF7;NFIL3;STC2;MAFF;CCN2;CCN1;ATF3;TGM2;TMEM45A;IER3
MSigDB_Hallmark_2020	Inflammatory Response	1.551263e-07	2.120059e-06	0	0	1.277609e+01	2.003166e+02	IRAK2;SPHK1;IRF1;MYC;LIF;CCL2;ADM;ICAM1;HBEGF
MSigDB_Hallmark_2020	UV Response Up	4.515630e-05	4.628521e-04	0	0	6.959593e+00	6.963338e+01	RRAD;GPX3;IRF1;FOSB;FOS;JUNB;ATF3;ICAM1
MSigDB_Hallmark_2020	KRAS Signaling Up	6.716413e-05	5.507459e-04	0	0	7.802782e+00	7.497202e+01	TMEM158;LIF;TNFAIP3;SPRY2;TFPI;PTGS2;HBEGF
MSigDB_Hallmark_2020	Estrogen Response Early	8.939315e-05	6.108532e-04	0	0	6.272881e+00	5.847872e+01	UGCG;CCND1;MAST4;STC2;MYC;NRIP1;FOS;TGM2
MSigDB_Hallmark_2020	Myogenesis	1.631227e-04	8.446354e-04	0	0	6.700784e+00	5.843759e+01	KLF5;GPX3;SPHK1;FST;STC2;ENO3;HBEGF
MSigDB_Hallmark_2020	p53 Pathway	1.648069e-04	8.446354e-04	0	0	5.708251e+00	4.972307e+01	RRAD;SPHK1;LIF;AEN;FOS;ATF3;HBEGF;IER3
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	1.071156e-03	4.879711e-03	0	0	4.801453e+00	3.283722e+01	PDGFRB;SFRP4;TNFAIP3;CCN2;CCN1;FSTL3;TGM2
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	1.455479e-03	5.940968e-03	0	0	5.311859e+00	3.469930e+01	NFIL3;MYC;MAFF;LIF;ENO3;TGM2
MSigDB_Hallmark_2020	Allograft Rejection	1.593918e-03	5.940968e-03	0	0	6.448235e+00	4.153669e+01	IL11;LIF;CCL2;ICAM1;IL27RA
MSigDB_Hallmark_2020	Apoptosis	1.896458e-03	6.479564e-03	0	0	5.026721e+00	3.150632e+01	PDGFRB;CCND1;GPX3;IRF1;ATF3;IER3
MSigDB_Hallmark_2020	UV Response Dn	2.063889e-03	6.509189e-03	0	0	4.938286e+00	3.053423e+01	PDGFRB;MYC;TFPI;CCN1;RND3;MGLL
MSigDB_Hallmark_2020	Unfolded Protein Response	5.781407e-03	1.693126e-02	0	0	4.694231e+00	2.418988e+01	CEBPB;STC2;DNAJB9;CCL2;ATF3
MSigDB_Hallmark_2020	Interferon Gamma Response	1.038090e-02	2.721938e-02	0	0	4.040119e+00	1.845441e+01	IRF1;TNFAIP3;CCL2;PTGS2;ICAM1
MSigDB_Hallmark_2020	Coagulation	1.083078e-02	2.721938e-02	0	0	4.972190e+00	2.250097e+01	KLF7;F10;MAFF;APOC3
MSigDB_Hallmark_2020	Complement	1.146026e-02	2.721938e-02	0	0	3.937056e+00	1.759419e+01	CEBPB;F10;IRF1;MAFF;TNFAIP3
MSigDB_Hallmark_2020	Androgen Response	1.229925e-02	2.721938e-02	0	0	4.779487e+00	2.102122e+01	CCND1;DNAJB9;SGK1;SLC38A2
MSigDB_Hallmark_2020	Estrogen Response Late	1.261386e-02	2.721938e-02	0	0	3.839061e+00	1.678805e+01	CCND1;NRIP1;FOS;SGK1;MAPK13
MSigDB_Hallmark_2020	Wnt-beta Catenin Signaling	3.478398e-02	7.130717e-02	0	0	7.356262e+00	2.470673e+01	WNT5B;MYC
MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	7.368955e-02	1.438701e-01	0	0	4.708843e+00	1.228016e+01	GPX3;JUNB
MSigDB_Hallmark_2020	TGF-beta Signaling	8.653444e-02	1.612687e-01	0	0	4.269072e+00	1.044733e+01	NOG;JUNB
MSigDB_Hallmark_2020	Adipogenesis	1.030783e-01	1.837483e-01	0	0	2.325247e+00	5.283581e+00	BCL6;GPX3;DNAJB9;MGLL
MSigDB_Hallmark_2020	Cholesterol Homeostasis	1.470900e-01	2.512787e-01	0	0	3.054206e+00	5.854029e+00	NFIL3;ATF3
MSigDB_Hallmark_2020	Interferon Alpha Response	1.897467e-01	3.111845e-01	0	0	2.578123e+00	4.285009e+00	IRF1;TENT5A
MSigDB_Hallmark_2020	Hedgehog Signaling	2.320709e-01	3.651798e-01	0	0	3.961755e+00	5.786984e+00	ETS2
MSigDB_Hallmark_2020	Notch Signaling	2.404843e-01	3.651798e-01	0	0	3.796296e+00	5.410104e+00	CCND1
MSigDB_Hallmark_2020	Apical Surface	2.732339e-01	4.000926e-01	0	0	3.252646e+00	4.220070e+00	ATP8B1
MSigDB_Hallmark_2020	G2-M Checkpoint	3.413238e-01	4.672538e-01	0	0	1.472611e+00	1.582945e+00	DBF4;CCND1;MYC
MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	3.418930e-01	4.672538e-01	0	0	2.459209e+00	2.639365e+00	IRF1
MSigDB_Hallmark_2020	Fatty Acid Metabolism	3.667384e-01	4.850411e-01	0	0	1.584559e+00	1.589482e+00	ENO3;MGLL
MSigDB_Hallmark_2020	Xenobiotic Metabolism	4.017732e-01	5.039424e-01	0	0	1.468194e+00	1.338799e+00	F10;ETS2
MSigDB_Hallmark_2020	Apical Junction	4.056121e-01	5.039424e-01	0	0	1.456299e+00	1.314103e+00	ICAM1;MAPK13
MSigDB_Hallmark_2020	Myc Targets V2	4.605113e-01	5.553224e-01	0	0	1.651347e+00	1.280484e+00	MYC
MSigDB_Hallmark_2020	KRAS Signaling Dn	4.781071e-01	5.575095e-01	0	0	1.565453e+00	1.155180e+00	SGK1
MSigDB_Hallmark_2020	Spermatogenesis	4.895205e-01	5.575095e-01	0	0	1.512963e+00	1.080753e+00	DBF4
MSigDB_Hallmark_2020	Glycolysis	5.180429e-01	5.740476e-01	0	0	1.163192e+00	7.650280e-01	STC2;IER3
MSigDB_Hallmark_2020	heme Metabolism	7.946166e-01	8.573495e-01	0	0	6.339332e-01	1.457384e-01	KLF3
MSigDB_Hallmark_2020	mTORC1 Signaling	8.626206e-01	8.877057e-01	0	0	5.038494e-01	7.445899e-02	NFIL3
MSigDB_Hallmark_2020	E2F Targets	8.825561e-01	8.877057e-01	0	0	4.664352e-01	5.827309e-02	MYC
MSigDB_Hallmark_2020	Myc Targets V1	8.877057e-01	8.877057e-01	0	0	4.567271e-01	5.440306e-02	MYC
