"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0002279","GO:0002279",9,"GO:0033005",0.95324659893651,56,"mast cell activation involved in immune response","positive regulation of mast cell activation",0.874378486055777,0.548,0.904
"GO:0001779","GO:0001779",32,"GO:0001779",0.95324659893651,25,"natural killer cell differentiation","natural killer cell differentiation",0.878756972111554,0.546,0
"GO:0022603","GO:0022603",4,"GO:0022603",0.95324659893651,935,"regulation of anatomical structure morphogenesis","regulation of anatomical structure morphogenesis",0.88299203187251,0.5428,0
"GO:0070168","GO:0070168",50,"GO:0070168",0.95324659893651,30,"negative regulation of biomineral tissue development","negative regulation of biomineral tissue development",0.846490039840637,0.5405,0
"GO:0007019","GO:0007019",51,"GO:0007019",0.95324659893651,45,"microtubule depolymerization","microtubule depolymerization",0.963179282868526,0.5335,0
"GO:0043508","GO:0043508",37,"GO:0043508",0.95324659893651,14,"negative regulation of JUN kinase activity","negative regulation of JUN kinase activity",0.812231075697211,0.533,0
"GO:0051240","GO:0051240",38,"GO:0051240",0.95324659893651,1682,"positive regulation of multicellular organismal process","positive regulation of multicellular organismal process",0.81306374501992,0.524666666666667,0
"GO:0010744","GO:0010744",29,"GO:0010744",0.95324659893651,19,"positive regulation of macrophage derived foam cell differentiation","positive regulation of macrophage derived foam cell differentiation",0.873051792828685,0.5185,0
"GO:0033081","GO:0033081",33,"GO:0033081",0.95324659893651,27,"regulation of T cell differentiation in thymus","regulation of T cell differentiation in thymus",0.816760956175299,0.517,0
"GO:0014015","GO:0014015",4,"GO:0022603",0.95324659893651,72,"positive regulation of gliogenesis","regulation of anatomical structure morphogenesis",0.809788844621514,0.5154,0.537
"GO:1904177","GO:1904177",31,"GO:1904177",0.95324659893651,16,"regulation of adipose tissue development","regulation of adipose tissue development",0.911043824701195,0.5125,0
"GO:1904179","GO:1904179",31,"GO:1904177",0.95324659893651,10,"positive regulation of adipose tissue development","regulation of adipose tissue development",0.849498007968127,0.5125,0.975
"GO:0061469","GO:0061469",5,"GO:0061469",0.95324659893651,14,"regulation of type B pancreatic cell proliferation","regulation of type B pancreatic cell proliferation",0.914414342629482,0.505333333333333,0
"GO:0032924","GO:0032924",36,"GO:0048008",0.95324659893651,49,"activin receptor signaling pathway","platelet-derived growth factor receptor signaling pathway",0.89605577689243,0.50475,0.567
"GO:2000810","GO:2000810",53,"GO:2000810",0.95324659893651,22,"regulation of bicellular tight junction assembly","regulation of bicellular tight junction assembly",0.922932270916335,0.5045,0
"GO:1901537","GO:1901537",26,"GO:1901537",0.95324659893651,9,"positive regulation of DNA demethylation","positive regulation of DNA demethylation",0.874745019920319,0.504333333333333,0
"GO:0034350","GO:0034350",14,"GO:0034350",0.95324659893651,11,"regulation of glial cell apoptotic process","regulation of glial cell apoptotic process",0.937314741035857,0.5025,0
"GO:0034351","GO:0034351",14,"GO:0034350",0.95324659893651,10,"negative regulation of glial cell apoptotic process","regulation of glial cell apoptotic process",0.9190796812749,0.5025,0.995
"GO:0009299","GO:0009299",3,"GO:0009299",0.95324659893651,50,"mRNA transcription","mRNA transcription",0.942446215139442,0.5025,0
"GO:0071451","GO:0071451",41,"GO:0071451",0.95324659893651,25,"cellular response to superoxide","cellular response to superoxide",0.929223107569721,0.502,0
"GO:0019430","GO:0019430",41,"GO:0071451",0.95324659893651,23,"removal of superoxide radicals","cellular response to superoxide",0.898792828685259,0.502,0.996
"GO:1901535","GO:1901535",26,"GO:1901537",0.95324659893651,12,"regulation of DNA demethylation","positive regulation of DNA demethylation",0.899760956175299,0.500333333333333,0.982
"GO:0044321","GO:0044321",18,"GO:0044321",0.95324659893651,21,"response to leptin","response to leptin",0.944884462151394,0.49925,0
"GO:0044320","GO:0044320",18,"GO:0044321",0.95324659893651,17,"cellular response to leptin stimulus","response to leptin",0.930824701195219,0.49175,0.983
"GO:0043303","GO:0043303",10,"GO:0061081",0.95324659893651,54,"mast cell degranulation","positive regulation of myeloid leukocyte cytokine production involved in immune response",0.813988047808765,0.471333333333333,0.589
"GO:0002448","GO:0002448",10,"GO:0061081",0.95324659893651,57,"mast cell mediated immunity","positive regulation of myeloid leukocyte cytokine production involved in immune response",0.962804780876494,0.471,0.59
"GO:2000177","GO:2000177",46,"GO:2000177",0.95324659893651,100,"regulation of neural precursor cell proliferation","regulation of neural precursor cell proliferation",0.902852589641434,0.470333333333333,0
"GO:0045776","GO:0045776",12,"GO:0045776",0.95324659893651,48,"negative regulation of blood pressure","negative regulation of blood pressure",0.897673306772908,0.44225,0
"GO:0031282","GO:0031282",1,"GO:0031282",0.95324659893651,7,"regulation of guanylate cyclase activity","regulation of guanylate cyclase activity",0.862956175298805,0.442,0
"GO:0003018","GO:0003018",12,"GO:0045776",0.95324659893651,269,"vascular process in circulatory system","negative regulation of blood pressure",0.923366533864542,0.4415,0.674
"GO:0006527","GO:0006527",27,"GO:0006527",0.95324659893651,11,"arginine catabolic process","arginine catabolic process",0.928633466135458,0.441,0
"GO:0031644","GO:0031644",16,"GO:0031644",0.95324659893651,119,"regulation of nervous system process","regulation of nervous system process",0.869561752988048,0.4376,0
"GO:0006525","GO:0006525",27,"GO:0006527",0.95324659893651,20,"arginine metabolic process","arginine catabolic process",0.926187250996016,0.435444444444444,0.961
"GO:0001990","GO:0001990",12,"GO:0045776",0.95324659893651,38,"regulation of systemic arterial blood pressure by hormone","negative regulation of blood pressure",0.895374501992032,0.43275,0.806
"GO:0043277","GO:0043277",23,"GO:0043277",0.95324659893651,48,"apoptotic cell clearance","apoptotic cell clearance",0.944988047808765,0.431333333333333,0
"GO:1905684","GO:1905684",28,"GO:1905684",0.95324659893651,7,"regulation of plasma membrane repair","regulation of plasma membrane repair",0.896486055776892,0.431,0
"GO:0009065","GO:0009065",27,"GO:0006527",0.95324659893651,27,"glutamine family amino acid catabolic process","arginine catabolic process",0.924593625498008,0.428666666666667,0.937
"GO:0032693","GO:0032693",11,"GO:0032693",0.95324659893651,24,"negative regulation of interleukin-10 production","negative regulation of interleukin-10 production",0.829274900398406,0.412666666666667,0
"GO:0072132","GO:0072132",47,"GO:0072132",0.95324659893651,57,"mesenchyme morphogenesis","mesenchyme morphogenesis",0.944557768924303,0.40975,0
"GO:1904752","GO:1904752",22,"GO:1904752",0.95324659893651,50,"regulation of vascular associated smooth muscle cell migration","regulation of vascular associated smooth muscle cell migration",0.925880478087649,0.405444444444444,0
"GO:0032689","GO:0032689",11,"GO:0032693",0.95324659893651,44,"negative regulation of type II interferon production","negative regulation of interleukin-10 production",0.822860557768924,0.403666666666667,0.635
"GO:1904754","GO:1904754",22,"GO:1904752",0.95324659893651,25,"positive regulation of vascular associated smooth muscle cell migration","regulation of vascular associated smooth muscle cell migration",0.900729083665339,0.401777777777778,0.957
"GO:0042311","GO:0042311",30,"GO:0042311",0.95324659893651,47,"vasodilation","vasodilation",0.894438247011952,0.396,0
"GO:0010827","GO:0010827",44,"GO:0010827",0.95324659893651,78,"regulation of glucose transmembrane transport","regulation of glucose transmembrane transport",0.889442231075697,0.387571428571429,0
"GO:0014911","GO:0014911",22,"GO:1904752",0.95324659893651,49,"positive regulation of smooth muscle cell migration","regulation of vascular associated smooth muscle cell migration",0.896557768924303,0.387,0.92
"GO:0070234","GO:0070234",20,"GO:0070234",0.95324659893651,13,"positive regulation of T cell apoptotic process","positive regulation of T cell apoptotic process",0.907119521912351,0.386,0
"GO:1900373","GO:1900373",1,"GO:0031282",0.95324659893651,16,"positive regulation of purine nucleotide biosynthetic process","regulation of guanylate cyclase activity",0.840247011952191,0.3844,0.89
"GO:0018105","GO:0018105",8,"GO:0018105",0.95324659893651,295,"peptidyl-serine phosphorylation","peptidyl-serine phosphorylation",0.913298804780877,0.382571428571429,0
"GO:0043652","GO:0043652",23,"GO:0043277",0.95324659893651,15,"engulfment of apoptotic cell","apoptotic cell clearance",0.92792828685259,0.382333333333333,0.924
"GO:0018209","GO:0018209",8,"GO:0018105",0.95324659893651,308,"peptidyl-serine modification","peptidyl-serine phosphorylation",0.928067729083665,0.380571428571429,0.993
"GO:0001818","GO:0001818",11,"GO:0032693",0.95324659893651,381,"negative regulation of cytokine production","negative regulation of interleukin-10 production",0.786972111553785,0.380333333333333,0.759
"GO:0046676","GO:0046676",39,"GO:0046676",0.95324659893651,40,"negative regulation of insulin secretion","negative regulation of insulin secretion",0.827792828685259,0.375166666666667,0
"GO:0044057","GO:0044057",16,"GO:0031644",0.95324659893651,560,"regulation of system process","regulation of nervous system process",0.848414342629482,0.3746,0.824
"GO:0046320","GO:0046320",1,"GO:0031282",0.95324659893651,34,"regulation of fatty acid oxidation","regulation of guanylate cyclase activity",0.87896812749004,0.3734,0.641
"GO:0070228","GO:0070228",20,"GO:0070234",0.95324659893651,60,"regulation of lymphocyte apoptotic process","positive regulation of T cell apoptotic process",0.929179282868526,0.373,0.908
"GO:0090278","GO:0090278",39,"GO:0046676",0.95324659893651,45,"negative regulation of peptide hormone secretion","negative regulation of insulin secretion",0.83292828685259,0.370166666666667,0.99
"GO:0050861","GO:0050861",25,"GO:0050861",0.95324659893651,10,"positive regulation of B cell receptor signaling pathway","positive regulation of B cell receptor signaling pathway",0.849266932270916,0.3698,0
"GO:0034764","GO:0034764",44,"GO:0010827",0.95324659893651,217,"positive regulation of transmembrane transport","regulation of glucose transmembrane transport",0.850382470119522,0.369714285714286,0.738
"GO:0071869","GO:0071869",6,"GO:0071869",0.95324659893651,90,"response to catecholamine","response to catecholamine",0.940203187250996,0.368777777777778,0
"GO:0050855","GO:0050855",25,"GO:0050861",0.95324659893651,23,"regulation of B cell receptor signaling pathway","positive regulation of B cell receptor signaling pathway",0.844852589641434,0.3666,0.947
"GO:0035296","GO:0035296",30,"GO:0042311",0.95324659893651,146,"regulation of tube diameter","vasodilation",0.936123505976096,0.365,0.906
"GO:0070232","GO:0070232",20,"GO:0070234",0.95324659893651,40,"regulation of T cell apoptotic process","positive regulation of T cell apoptotic process",0.930745019920319,0.364333333333333,0.934
"GO:0045618","GO:0045618",43,"GO:0045618",0.95324659893651,19,"positive regulation of keratinocyte differentiation","positive regulation of keratinocyte differentiation",0.825390438247012,0.357333333333333,0
"GO:0010544","GO:0010544",40,"GO:0010544",0.95324659893651,17,"negative regulation of platelet activation","negative regulation of platelet activation",0.796625498007968,0.3525,0
"GO:0046321","GO:0046321",1,"GO:0031282",0.95324659893651,15,"positive regulation of fatty acid oxidation","regulation of guanylate cyclase activity",0.85707171314741,0.3516,0.612
"GO:0032870","GO:0032870",6,"GO:0071869",0.95324659893651,610,"cellular response to hormone stimulus","response to catecholamine",0.912549800796813,0.350666666666667,0.501
"GO:0045923","GO:0045923",1,"GO:0031282",0.95324659893651,41,"positive regulation of fatty acid metabolic process","regulation of guanylate cyclase activity",0.849191235059761,0.3506,0.647
"GO:1900076","GO:1900076",6,"GO:0071869",0.95324659893651,71,"regulation of cellular response to insulin stimulus","response to catecholamine",0.873019920318725,0.341333333333333,0.607
"GO:1902306","GO:1902306",44,"GO:0010827",0.95324659893651,15,"negative regulation of sodium ion transmembrane transport","regulation of glucose transmembrane transport",0.874211155378486,0.339,0.625
"GO:2000650","GO:2000650",44,"GO:0010827",0.95324659893651,14,"negative regulation of sodium ion transmembrane transporter activity","regulation of glucose transmembrane transport",0.860904382470119,0.338285714285714,0.61
"GO:0071868","GO:0071868",6,"GO:0071869",0.95324659893651,87,"cellular response to monoamine stimulus","response to catecholamine",0.921884462151394,0.333666666666667,0.996
"GO:0010613","GO:0010613",16,"GO:0031644",0.95324659893651,35,"positive regulation of cardiac muscle hypertrophy","regulation of nervous system process",0.824900398406375,0.3278,0.652
"GO:0014742","GO:0014742",16,"GO:0031644",0.95324659893651,36,"positive regulation of muscle hypertrophy","regulation of nervous system process",0.85104780876494,0.3276,0.654
"GO:0071870","GO:0071870",6,"GO:0071869",0.95324659893651,87,"cellular response to catecholamine stimulus","response to catecholamine",0.919183266932271,0.311888888888889,0.997
"GO:0003184","GO:0003184",52,"GO:0003184",0.95324659893651,19,"pulmonary valve morphogenesis","pulmonary valve morphogenesis",0.913908366533865,0.3045,0
"GO:0003203","GO:0003203",47,"GO:0072132",0.95324659893651,41,"endocardial cushion morphogenesis","mesenchyme morphogenesis",0.905529880478088,0.303,0.976
"GO:2000515","GO:2000515",21,"GO:2000515",0.95324659893651,35,"negative regulation of CD4-positive, alpha-beta T cell activation","negative regulation of CD4-positive, alpha-beta T cell activation",0.824414342629482,0.2963,0
"GO:1904707","GO:1904707",54,"GO:1904707",0.95324659893651,52,"positive regulation of vascular associated smooth muscle cell proliferation","positive regulation of vascular associated smooth muscle cell proliferation",0.875302788844622,0.2935,0
"GO:0071375","GO:0071375",6,"GO:0071869",0.95324659893651,310,"cellular response to peptide hormone stimulus","response to catecholamine",0.911346613545817,0.272111111111111,0.682
"GO:0050866","GO:0050866",21,"GO:2000515",0.95324659893651,223,"negative regulation of cell activation","negative regulation of CD4-positive, alpha-beta T cell activation",0.815876494023904,0.2638,0.858
"GO:0046007","GO:0046007",21,"GO:2000515",0.95324659893651,15,"negative regulation of activated T cell proliferation","negative regulation of CD4-positive, alpha-beta T cell activation",0.809338645418327,0.2501,0.771
"GO:0032496","GO:0032496",42,"GO:0032496",0.95324659893651,348,"response to lipopolysaccharide","response to lipopolysaccharide",0.930996015936255,0.2446,0
"GO:0050868","GO:0050868",21,"GO:2000515",0.95324659893651,133,"negative regulation of T cell activation","negative regulation of CD4-positive, alpha-beta T cell activation",0.806792828685259,0.2328,0.902
"GO:0030204","GO:0030204",49,"GO:0030204",0.95324659893651,27,"chondroitin sulfate metabolic process","chondroitin sulfate metabolic process",0.925207171314741,0.231,0
"GO:0030206","GO:0030206",49,"GO:0030204",0.95324659893651,19,"chondroitin sulfate biosynthetic process","chondroitin sulfate metabolic process",0.921191235059761,0.218857142857143,0.985
"GO:0050672","GO:0050672",21,"GO:2000515",0.95324659893651,88,"negative regulation of lymphocyte proliferation","negative regulation of CD4-positive, alpha-beta T cell activation",0.788884462151394,0.2054,0.834
"GO:0010743","GO:0010743",29,"GO:0010744",0.932863279092244,33,"regulation of macrophage derived foam cell differentiation","positive regulation of macrophage derived foam cell differentiation",0.895689243027888,0.5185,0.963
"GO:0045606","GO:0045606",43,"GO:0045618",0.932863279092244,28,"positive regulation of epidermal cell differentiation","positive regulation of keratinocyte differentiation",0.827155378486056,0.366333333333333,0.976
"GO:0006029","GO:0006029",49,"GO:0030204",0.932863279092244,90,"proteoglycan metabolic process","chondroitin sulfate metabolic process",0.932358565737052,0.265857142857143,0.902
"GO:0042130","GO:0042130",21,"GO:2000515",0.932863279092244,72,"negative regulation of T cell proliferation","negative regulation of CD4-positive, alpha-beta T cell activation",0.788075697211155,0.1926,0.857
"GO:0006801","GO:0006801",59,"GO:0006801",0.930014991171241,72,"superoxide metabolic process","superoxide metabolic process",0.954127490039841,1,0
"GO:0021953","GO:0021953",19,"GO:0021895",0.930014991171241,181,"central nervous system neuron differentiation","cerebral cortex neuron differentiation",0.895932270916335,0.5715,0.857
"GO:0008284","GO:0008284",46,"GO:2000177",0.930014991171241,1286,"positive regulation of cell population proliferation","regulation of neural precursor cell proliferation",0.845219123505976,0.554333333333333,0.624
"GO:0030101","GO:0030101",32,"GO:0001779",0.930014991171241,99,"natural killer cell activation","natural killer cell differentiation",0.895764940239044,0.546,0.908
"GO:0070167","GO:0070167",50,"GO:0070168",0.930014991171241,102,"regulation of biomineral tissue development","negative regulation of biomineral tissue development",0.846848605577689,0.5405,0.919
"GO:0046209","GO:0046209",57,"GO:0046209",0.930014991171241,78,"nitric oxide metabolic process","nitric oxide metabolic process",0.961131474103586,0.503,0
"GO:0006809","GO:0006809",57,"GO:0046209",0.930014991171241,73,"nitric oxide biosynthetic process","nitric oxide metabolic process",0.943637450199203,0.503,0.994
"GO:0016101","GO:0016101",56,"GO:0016101",0.930014991171241,87,"diterpenoid metabolic process","diterpenoid metabolic process",0.93596812749004,0.46725,0
"GO:0002431","GO:0002431",25,"GO:0050861",0.930014991171241,32,"Fc receptor mediated stimulatory signaling pathway","positive regulation of B cell receptor signaling pathway",0.847669322709163,0.4662,0.644
"GO:0032653","GO:0032653",11,"GO:0032693",0.930014991171241,65,"regulation of interleukin-10 production","negative regulation of interleukin-10 production",0.836294820717131,0.457166666666667,0.932
"GO:2000179","GO:2000179",46,"GO:2000177",0.930014991171241,63,"positive regulation of neural precursor cell proliferation","regulation of neural precursor cell proliferation",0.877354581673307,0.440666666666667,0.965
"GO:0006911","GO:0006911",23,"GO:0043277",0.930014991171241,49,"phagocytosis, engulfment","apoptotic cell clearance",0.923342629482072,0.429666666666667,0.782
"GO:0003197","GO:0003197",47,"GO:0072132",0.930014991171241,52,"endocardial cushion development","mesenchyme morphogenesis",0.90799203187251,0.39375,0.749
"GO:0045616","GO:0045616",43,"GO:0045618",0.930014991171241,40,"regulation of keratinocyte differentiation","positive regulation of keratinocyte differentiation",0.840788844621514,0.374333333333333,0.952
"GO:0030195","GO:0030195",40,"GO:0010544",0.930014991171241,48,"negative regulation of blood coagulation","negative regulation of platelet activation",0.806868525896414,0.369,0.912
"GO:0010543","GO:0010543",40,"GO:0010544",0.930014991171241,49,"regulation of platelet activation","negative regulation of platelet activation",0.814211155378486,0.369,0.926
"GO:0050857","GO:0050857",25,"GO:0050861",0.930014991171241,27,"positive regulation of antigen receptor-mediated signaling pathway","positive regulation of B cell receptor signaling pathway",0.839733067729084,0.366,0.94
"GO:0097746","GO:0097746",30,"GO:0042311",0.930014991171241,146,"blood vessel diameter maintenance","vasodilation",0.884446215139442,0.365,0.906
"GO:0032413","GO:0032413",44,"GO:0010827",0.930014991171241,73,"negative regulation of ion transmembrane transporter activity","regulation of glucose transmembrane transport",0.846776892430279,0.338285714285714,0.684
"GO:0010975","GO:0010975",58,"GO:0010975",0.930014991171241,453,"regulation of neuron projection development","regulation of neuron projection development",0.800836653386454,0.3016,0
"GO:0003177","GO:0003177",52,"GO:0003184",0.930014991171241,23,"pulmonary valve development","pulmonary valve morphogenesis",0.91501593625498,0.2995,0.99
"GO:0010923","GO:0010923",55,"GO:0010923",0.930014991171241,24,"negative regulation of phosphatase activity","negative regulation of phosphatase activity",0.867,0.28225,0
"GO:0046006","GO:0046006",21,"GO:2000515",0.930014991171241,44,"regulation of activated T cell proliferation","negative regulation of CD4-positive, alpha-beta T cell activation",0.818394422310757,0.2814,0.667
"GO:0032515","GO:0032515",55,"GO:0010923",0.930014991171241,20,"negative regulation of phosphoprotein phosphatase activity","negative regulation of phosphatase activity",0.858219123505976,0.27425,0.986
"GO:0050650","GO:0050650",49,"GO:0030204",0.930014991171241,24,"chondroitin sulfate proteoglycan biosynthetic process","chondroitin sulfate metabolic process",0.923422310756972,0.254857142857143,0.97
"GO:0099175","GO:0099175",53,"GO:2000810",0.912517794919944,103,"regulation of postsynapse organization","regulation of bicellular tight junction assembly",0.897812749003984,0.44225,0.591
"GO:0010611","GO:0010611",16,"GO:0031644",0.912517794919944,67,"regulation of cardiac muscle hypertrophy","regulation of nervous system process",0.839948207171315,0.3224,0.682
"GO:0035308","GO:0035308",55,"GO:0010923",0.912517794919944,28,"negative regulation of protein dephosphorylation","negative regulation of phosphatase activity",0.8629203187251,0.2905,0.963
"GO:1903039","GO:1903039",60,"GO:1903039",0.899660821727724,275,"positive regulation of leukocyte cell-cell adhesion","positive regulation of leukocyte cell-cell adhesion",0.885314741035857,0.505,0
"GO:0060395","GO:0060395",36,"GO:0048008",0.899660821727724,84,"SMAD protein signal transduction","platelet-derived growth factor receptor signaling pathway",0.889693227091633,0.495,0.584
"GO:0061099","GO:0061099",8,"GO:0018105",0.899660821727724,24,"negative regulation of protein tyrosine kinase activity","peptidyl-serine phosphorylation",0.852561752988048,0.383428571428571,0.623
"GO:0030166","GO:0030166",49,"GO:0030204",0.899660821727724,65,"proteoglycan biosynthetic process","chondroitin sulfate metabolic process",0.919231075697211,0.250857142857143,0.885
"GO:0001778","GO:0001778",28,"GO:1905684",0.887943910074739,29,"plasma membrane repair","regulation of plasma membrane repair",0.926972111553785,0.404333333333333,0.918
"GO:0008015","GO:0008015",12,"GO:0045776",0.887943910074739,515,"blood circulation","negative regulation of blood pressure",0.917884462151394,0.402,0.751
"GO:0006813","GO:0006813",61,"GO:0006813",0.887943910074739,241,"potassium ion transport","potassium ion transport",0.948322709163347,0.391333333333333,0
"GO:0044271","GO:0044271",63,"GO:0044271",0.886057649912355,4944,"cellular nitrogen compound biosynthetic process","cellular nitrogen compound biosynthetic process",0.921605577689243,1,0
"GO:0031109","GO:0031109",64,"GO:0031109",0.886057649912355,134,"microtubule polymerization or depolymerization","microtubule polymerization or depolymerization",0.963127490039841,0.647,0
"GO:0038095","GO:0038095",25,"GO:0050861",0.886057649912355,25,"Fc-epsilon receptor signaling pathway","positive regulation of B cell receptor signaling pathway",0.87208764940239,0.4814,0.62
"GO:1901888","GO:1901888",53,"GO:2000810",0.886057649912355,213,"regulation of cell junction assembly","regulation of bicellular tight junction assembly",0.909282868525896,0.45275,0.832
"GO:1902042","GO:1902042",62,"GO:1902042",0.886057649912355,31,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.867155378486056,0.366333333333333,0
"GO:0003180","GO:0003180",52,"GO:0003184",0.886057649912355,38,"aortic valve morphogenesis","pulmonary valve morphogenesis",0.910107569721116,0.30275,0.893
"GO:1904705","GO:1904705",54,"GO:1904707",0.886057649912355,93,"regulation of vascular associated smooth muscle cell proliferation","positive regulation of vascular associated smooth muscle cell proliferation",0.899741035856574,0.29425,0.958
"GO:0045747","GO:0045747",65,"GO:0045747",0.881623489718468,48,"positive regulation of Notch signaling pathway","positive regulation of Notch signaling pathway",0.865733067729084,0.529,0
"GO:0001523","GO:0001523",56,"GO:0016101",0.881623489718468,84,"retinoid metabolic process","diterpenoid metabolic process",0.936035856573705,0.46775,0.997
"GO:1903556","GO:1903556",11,"GO:0032693",0.881623489718468,80,"negative regulation of tumor necrosis factor superfamily cytokine production","negative regulation of interleukin-10 production",0.816745019920319,0.445833333333333,0.661
"GO:0010828","GO:0010828",44,"GO:0010827",0.881623489718468,44,"positive regulation of glucose transmembrane transport","regulation of glucose transmembrane transport",0.865836653386454,0.382142857142857,0.96
"GO:0048814","GO:0048814",58,"GO:0010975",0.881623489718468,64,"regulation of dendrite morphogenesis","regulation of neuron projection development",0.814442231075697,0.3352,0.837
"GO:0050709","GO:0050709",66,"GO:0050709",0.881623489718468,74,"negative regulation of protein secretion","negative regulation of protein secretion",0.857717131474104,0.329444444444444,0
"GO:0061001","GO:0061001",53,"GO:2000810",0.874919055234192,42,"regulation of dendritic spine morphogenesis","regulation of bicellular tight junction assembly",0.804318725099602,0.4615,0.559
"GO:0050732","GO:0050732",8,"GO:0018105",0.874919055234192,49,"negative regulation of peptidyl-tyrosine phosphorylation","peptidyl-serine phosphorylation",0.855888446215139,0.388428571428571,0.655
"GO:2000649","GO:2000649",44,"GO:0010827",0.874919055234192,50,"regulation of sodium ion transmembrane transporter activity","regulation of glucose transmembrane transport",0.868645418326693,0.335857142857143,0.67
"GO:0003176","GO:0003176",52,"GO:0003184",0.874919055234192,43,"aortic valve development","pulmonary valve morphogenesis",0.911641434262948,0.29975,0.899
"GO:0048661","GO:0048661",54,"GO:1904707",0.874919055234192,98,"positive regulation of smooth muscle cell proliferation","positive regulation of vascular associated smooth muscle cell proliferation",0.870247011952191,0.2945,0.956
"GO:0051261","GO:0051261",51,"GO:0007019",0.86613549285264,115,"protein depolymerization","microtubule depolymerization",0.966083665338645,0.5335,0.933
"GO:0019369","GO:0019369",27,"GO:0006527",0.86613549285264,58,"arachidonic acid metabolic process","arginine catabolic process",0.923239043824701,0.360222222222222,0.501
"GO:0042102","GO:0042102",21,"GO:2000515",0.86613549285264,105,"positive regulation of T cell proliferation","negative regulation of CD4-positive, alpha-beta T cell activation",0.779386454183267,0.2463,0.718
"GO:0042129","GO:0042129",21,"GO:2000515",0.86613549285264,182,"regulation of T cell proliferation","negative regulation of CD4-positive, alpha-beta T cell activation",0.797430278884462,0.226,0.744
"GO:0046329","GO:0046329",37,"GO:0043508",0.86056897149424,37,"negative regulation of JNK cascade","negative regulation of JUN kinase activity",0.86991235059761,0.533,0.934
"GO:0006690","GO:0006690",27,"GO:0006527",0.86056897149424,125,"icosanoid metabolic process","arginine catabolic process",0.931653386454183,0.428888888888889,0.532
"GO:0050773","GO:0050773",58,"GO:0010975",0.86056897149424,99,"regulation of dendrite development","regulation of neuron projection development",0.813446215139442,0.3192,0.866
"GO:0048660","GO:0048660",54,"GO:1904707",0.86056897149424,171,"regulation of smooth muscle cell proliferation","positive regulation of vascular associated smooth muscle cell proliferation",0.895641434262948,0.29525,0.912
"GO:0071985","GO:0071985",67,"GO:0071985",0.855443538118861,47,"multivesicular body sorting pathway","multivesicular body sorting pathway",0.94708764940239,1,0
"GO:0001578","GO:0001578",64,"GO:0031109",0.855443538118861,125,"microtubule bundle formation","microtubule polymerization or depolymerization",0.964318725099602,0.647,0.706
"GO:0030509","GO:0030509",18,"GO:0044321",0.855443538118861,167,"BMP signaling pathway","response to leptin",0.871517928286853,0.495,0.508
