,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
56,GO:0016101,diterpenoid metabolic process,GO:0016101,0.1174857,25.65404,81.03335,CYP4V2,Diterpenoid Metabolic Process (GO:0016101)
57,GO:0010975,regulation of neuron projection development,GO:0010975,0.1174857,6.424107,20.13538,TOX;LZTS3,Regulation Of Neuron Projection Development (GO:0010975)
58,GO:0010923,negative regulation of phosphatase activity,GO:0010923,0.1174857,25.65404,81.03335,MASTL,Negative Regulation Of Phosphatase Activity (GO:0010923)
59,GO:1903039,positive regulation of leukocyte cell-cell adhesion,GO:1903039,0.1259909,19.23295,55.71526,NR4A3,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)
60,GO:0006813,potassium ion transport,GO:0006813,0.1294363,18.09982,51.42724,KCNK3,Potassium Ion Transport (GO:0006813)
61,GO:0044271,cellular nitrogen compound biosynthetic process,GO:0044271,0.1299997,17.09259,47.66867,NOS3,Cellular Nitrogen Compound Biosynthetic Process (GO:0044271)
62,GO:0031109,microtubule polymerization or depolymerization,GO:0031109,0.1299997,17.09259,47.66867,NCKAP5L,Microtubule Polymerization Or Depolymerization (GO:0031109)
63,GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,GO:1902042,0.1299997,17.09259,47.66867,NOS3,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)
64,GO:0045747,positive regulation of Notch signaling pathway,GO:0045747,0.1313338,16.19139,44.35081,NOS3,Positive Regulation Of Notch Signaling Pathway (GO:0045747)
65,GO:0050709,negative regulation of protein secretion,GO:0050709,0.1313338,16.19139,44.35081,INHBB,Negative Regulation Of Protein Secretion (GO:0050709)
66,GO:0071985,multivesicular body sorting pathway,GO:0071985,0.1394943,13.37022,34.27121,SYTL4,Multivesicular Body Sorting Pathway (GO:0071985)
67,GO:0043506,regulation of JUN kinase activity,GO:0043506,0.1464283,12.29818,30.57828,HIPK3,Regulation Of JUN Kinase Activity (GO:0043506)
68,GO:0015980,energy derivation by oxidation of organic compounds,GO:0015980,0.1547613,10.97727,26.14788,NR4A3,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)
69,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,GO:1902099,0.1573319,10.5977,24.90138,HECW2,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)
70,GO:0072001,renal system development,GO:0072001,0.1667023,9.309458,20.76859,GREB1L,Renal System Development (GO:0072001)
71,GO:0044272,sulfur compound biosynthetic process,GO:0044272,0.185119,7.675,15.77085,CHST11,Sulfur Compound Biosynthetic Process (GO:0044272)
72,GO:0098916,anterograde trans-synaptic signaling,GO:0098916,0.1996436,6.818855,13.28104,KCNK3,Anterograde Trans-Synaptic Signaling (GO:0098916)
73,GO:0090150,establishment of protein localization to membrane,GO:0090150,0.2088715,6.390783,12.07387,NACA4P,Establishment Of Protein Localization To Membrane (GO:0090150)
74,GO:0031669,cellular response to nutrient levels,GO:0031669,0.2380441,5.022355,8.409647,INHBB,Cellular Response To Nutrient Levels (GO:0031669)
