term,fdr,Odds Ratio,Combined Score,Genes,description
BRYOSTATIN,0.9999748,inf,inf,PRKCB;PRKCD;PRKD2;PRKCA;PRKCQ,BRYOSTATIN
BMS 387032,0.9999748,inf,inf,GSK3B;GSK3A;CDK5;TAOK1;CDK2,BMS 387032
METFORMIN,0.9999748,2.511305,5.620718,PRKAA1;PRKAB2;MAP2K1;IDH1;PRKAG1;PTEN;PRKAG2;PRKAB1;FMO5;MTOR;IGF1R;NBEA;KRAS,METFORMIN
LEUCOVORIN,0.9999748,2.511305,5.620718,PDGFRB;ABCC4;MAP2K1;ABCC1;RALBP1;SHMT1;KLC1;DPYD;BAX;KRAS;CSPG4;UMPS;FGFR2,LEUCOVORIN
MIDOSTAURIN,0.9999748,2.173386,4.645982,PDGFRB;PDGFRA;NPM1;YES1;PRKCB;IDH2;PRKCD;PRKCA;CBL;PRKCQ;JAK2;JAK3;FGFR3;JAK1;FGFR1,MIDOSTAURIN
MORPHINE,0.9999748,2.896788,6.016949,ABCC3;ITGAM;TAOK3;TBXA2R;TXNRD2;RHBDF2;F2R;GCG;MAPK14;HMOX2,MORPHINE
MASITINIB,0.9999748,2.896788,6.016949,PDGFRB;LYN;HCK;PDGFRA;CSF1R;YES1;SRC;FGFR3;FGFR2;PTK2,MASITINIB
TOZASERTIB,0.9999748,1.546692,3.197545,PRKAA1;SRC;FLT4;MYLK;PAK1;SLK;FYN;JAK2;MAP4K5;MARK3;MARK2;PAK4;ACVR1;PDGFRB;LYN;NTRK2;MAP2K1;MAP2K2;YES1;PDPK1;MINK1;LIMK1;IRAK4;TYK2;LCK;AXL;TAOK1;BTK;PRKD2;PKN2;FGFR3;FGFR1,TOZASERTIB
WARFARIN,0.9999748,2.31758,4.540846,CRP;VKORC1;VKORC1L1;FGFBP2;PROC;LRP1;VWF;ASPH;PROS1;NEDD4;MTHFR;STX4,WARFARIN
FENRETINIDE,0.9999748,4.054284,7.804412,RBP4;ATXN2;IDH1;ALDH1A1;ENO2;MTOR;NFKB1,FENRETINIDE
ROSIGLITAZONE,0.9999748,4.054284,7.804412,MAP2K3;RBP4;TG;CD40LG;SLC2A1;HSD17B10;PIK3CG,ROSIGLITAZONE
GILTERITINIB,0.9999748,4.054284,7.804412,EML4;AXL;IDH2;JAK2;CBL;JAK3;JAK1,GILTERITINIB
AGS 16C3F,0.9999748,4.054284,7.804412,TUBA1C;TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,AGS 16C3F
PHENYLEPHRINE,0.9999748,inf,inf,ITGAM;HSPA4;BAX;PIK3CG,PHENYLEPHRINE
CILENGITIDE,0.9999748,inf,inf,ITGB5;ITGB3;ITGAV;ITGA5,CILENGITIDE
ISTAROXIME,0.9999748,inf,inf,ATP2A2;ATP1B3;ATP1A1;ATP1B1,ISTAROXIME
RISPERIDONE,0.9999748,2.606494,4.621665,TJP1;RABEP1;PPA2;PSMD14;FASN;HTT;GHRL;NTS;LRP1B,RISPERIDONE
BEZ235,0.9999748,2.606494,4.621665,RPTOR;PIK3R4;PIK3C3;RICTOR;PIK3CB;PIK3R1;MTOR;PIK3CG;PIK3R6,BEZ235
DIPYRIDAMOLE,0.9999748,2.606494,4.621665,HSP90AA1;ABCC1;HSP90AB1;TSG101;PDE2A;PDE3A;PDE5A;SLC29A1;HSD17B10,DIPYRIDAMOLE
BGJ398,0.9999748,2.123947,3.592138,PIK3R4;PIK3C3;PIK3R1;PIK3CB;FGFR4;FGFR3;PIK3CG;PIK3R6;MTOR;FGFR2;FGFR1,BGJ398
CYC 116,0.9999748,1.304775,2.125852,CAMK2B;GSK3B;CSF1R;GSK3A;PRKAA1;CAMK2D;ROCK1;ROCK2;SRC;STK3;RPS6KA3;TBK1;SLK;PHKG2;AKT1;FYN;JAK2;PRKACA;MAP4K5;JAK3;CAMK2G;MARK3;MAP4K4;PAK4;LYN;PDGFRA;MAP4K2;YES1;SYK;PDPK1;TNK2;DYRK1A;IRAK4;TYK2;FER;CDK5;LCK;TAOK1;CDK2;PRKD2;PKN2;FGFR3;FRK;CSNK1G1;FGFR1,CYC 116
CYCLOSPORINE,0.9999748,1.64155,2.613283,ABCC1;VCAM1;TPMT;CAMLG;ITGB2;MTHFR;UMOD;NFATC1;ITGAL;ATXN2;PPP3R1;ATIC;RPS19;TBXA2R;IMPDH2;PPIA;JAK1,CYCLOSPORINE
E 3810,0.9999748,3.47428,5.477577,PDGFRB;PDGFRA;FLT4;FGFR3;FGFR2;FGFR1,E 3810
SULFASALAZINE,0.9999748,3.47428,5.477577,G6PD;NT5E;HLA-B;PTGS1;ACAT1;TYMP,SULFASALAZINE
OSI 027,0.9999748,3.47428,5.477577,RPTOR;AKT1S1;MLST8;PTEN;RICTOR;MTOR,OSI 027
JNJ 26483327,0.9999748,3.47428,5.477577,LYN;YES1;LCK;SRC;FLT4;FYN,JNJ 26483327
ANG1005,0.9999748,2.316336,3.43167,TUBA1C;TUBB6;LRP1;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,ANG1005
OPIOIDS,0.9999748,2.316336,3.43167,RGS19;GAL;TAOK3;RHBDF2;EXOC4;PDE3A;CLCC1;SLC18A2,OPIOIDS
AZD 1152 HQPA,0.9999748,1.930405,2.770718,PDGFRB;LYN;MAP4K2;PDGFRA;PAK1;LCK;FLT4;BTK;MAP4K5;MAP4K4,AZD 1152 HQPA
FLUOROURACIL,0.9999748,1.369542,1.93628,CD274;CDKN1A;COLEC10;NLGN1;IRS1;TMEM167A;PTEN;KLC1;OSGEP;TYMP;IGF2BP2;PDGFRB;ABCC4;CBR1;MAP2K1;ABCC1;RALBP1;HSPA5;MTHFR;PPP2R5D;DPYD;GNAS;KRAS;CSPG4;FGFR4;FGFR2,FLUOROURACIL
HYDROCHLOROTHIAZIDE,0.9999748,1.737476,2.451832,VASP;LRRC15;GRK5;USP5;SERPINE1;PDE3A;PRKAG2;CSK;PRKCA;ADO;NUCB2;PTGS1,HYDROCHLOROTHIAZIDE
ALISERTIB,0.9999748,1.489554,2.074969,NTRK2;YES1;SRC;PDPK1;TNK2;LIMK1;PTK2;RPS6KA3;FER;SLK;GRK5;LCK;BTK;KRAS;PRKACA;FGFR3;FRK;FGFR1,ALISERTIB
ETHACRYNIC ACID,0.9999748,inf,inf,MGMT;IDH1;ALDH1A1,ETHACRYNIC ACID
SEVOFLURANE,0.9999748,inf,inf,ATP2C1;ATP5F1D;MT-ND1,SEVOFLURANE
DICUMAROL,0.9999748,inf,inf,VKORC1;CDKN1A;GSTM1,DICUMAROL
CARMUSTINE,0.9999748,inf,inf,MGMT;GSR;ALDH1A1,CARMUSTINE
DIAZEPAM,0.9999748,inf,inf,G6PD;SLC2A1;TSPO,DIAZEPAM
RIMONABANT,0.9999748,inf,inf,ABCC3;ABCC4;ABCC1,RIMONABANT
TANESPIMYCIN,0.9999748,inf,inf,HSP90AA1;HSP90AB1;MTOR,TANESPIMYCIN
PF 06651600,0.9999748,inf,inf,TEC;BTK;JAK3,PF 06651600
LEVOTHYROXINE,0.9999748,inf,inf,THBD;F9;SERPINE1,LEVOTHYROXINE
FLUTAMIDE,0.9999748,inf,inf,CDKN1A;PEBP1;MPO,FLUTAMIDE
LANSOPRAZOLE,0.9999748,inf,inf,NPC1;GSR;RAB9A,LANSOPRAZOLE
ACETYLDIGITOXIN,0.9999748,inf,inf,ATP1B3;ATP1A1;ATP1B1,ACETYLDIGITOXIN
DESLANOSIDE,0.9999748,inf,inf,ATP1B3;ATP1A1;ATP1B1,DESLANOSIDE
ENFLURANE,0.9999748,inf,inf,ATP2C1;ATP5F1D;MT-ND1,ENFLURANE
IUPHAR.LIGAND:2434,0.9999748,inf,inf,ATP2A3;ATP2A2;ATP2B1,IUPHAR.LIGAND:2434
GEFITINIB,0.9999748,1.316555,1.6651,CAMK2D;FLT4;PTEN;RELA;IGF1R;CRKL;SLK;PHKG2;MAP4K5;CAMK2G;MAP4K4;LYN;YES1;TNK2;MINK1;LIMK1;IRAK4;MAPK14;SIRT2;HCK;LCK;AXL;PRKD2;KRAS;FRK,GEFITINIB
IBRUTINIB,0.9999748,2.894551,3.593675,LYN;YES1;PLCG2;BTK;MYD88,IBRUTINIB
PHENYTOIN,0.9999748,2.894551,3.593675,TG;CFHR4;EPHX1;SLC2A1;GGT1,PHENYTOIN
XL228,0.9999748,2.894551,3.593675,SRC;FGFR3;FGFR2;IGF1R;FGFR1,XL228
RUXOLITINIB,0.9999748,2.894551,3.593675,IL7R;JAK2;SH2B3;JAK3;JAK1,RUXOLITINIB
IPATASERTIB,0.9999748,2.894551,3.593675,AKT2;AKT3;PTEN;AKT1;FGFR3,IPATASERTIB
AZD4547,0.9999748,2.894551,3.593675,AKT3;AKT1;FGFR3;FGFR2;FGFR1,AZD4547
THEOPHYLLINE,0.9999748,2.894551,3.593675,PRKAR2B;MAPKAPK2;PDE3A;PDE5A;MPO,THEOPHYLLINE
CRENOLANIB,0.9999748,2.894551,3.593675,PDGFRB;PDGFRA;IDH1;IDH2;CBL,CRENOLANIB
HYDROCORTISONE,0.9999748,2.894551,3.593675,SMAD2;ITGAM;ANXA1;TSC22D3;NFKB1,HYDROCORTISONE
SARACATINIB,0.9999748,2.894551,3.593675,BCR;EML4;SRC;IDH1;DDR2,SARACATINIB
CAPIVASERTIB,0.9999748,2.894551,3.593675,AKT2;AKT3;PTEN;AKT1;MTOR,CAPIVASERTIB
VANDETANIB,0.9999748,1.351488,1.67489,PDGFRB;ACVR1;PDGFRA;MAP2K1;MAP2K2;YES1;ROCK2;SRC;FLT4;IDH1;PTEN;HTT;MAPK14;LCK;AXL;BTK;FYN;KRAS;MAP4K5;MAP4K4;FGFR1,VANDETANIB
CLOZAPINE,0.9999748,1.375533,1.688114,NTRK2;ABCC1;PRKAB2;ITIH3;GSTM1;SRC;HLA-B;DTNBP1;HLA-C;MTHFR;GSTT1;GCG;PIK3CG;SLC6A4;TBC1D1;NT5E;RABEP1;FASN;FKBP5,CLOZAPINE
TAMOXIFEN,0.9999748,1.447742,1.745785,COL18A1;TGFB1;HEXB;IDH1;RRAS2;F2;IGF1R;F5;LRMDA;ATXN2;PIP;NF1;GGT1;GAPDH;TGM2,TAMOXIFEN
BUSULFAN,0.9999748,2.026316,2.440243,ABCC3;BCR;G6PD;GSTM1;ADK;MTHFR;ITGAL,BUSULFAN
TRASTUZUMAB EMTANSINE,0.9999748,2.026316,2.440243,TUBA1C;TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,TRASTUZUMAB EMTANSINE
IXABEPILONE,0.9999748,2.026316,2.440243,TUBA1C;TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,IXABEPILONE
GDC 0973,0.9999748,2.026316,2.440243,MAP2K3;MAP2K4;MAP2K1;MAP2K2;NF1;KRAS;MAP2K6,GDC 0973
EPOTHILONE D,0.9999748,2.026316,2.440243,TUBA1C;TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,EPOTHILONE D
DOLASTATIN 10,0.9999748,2.026316,2.440243,TUBA1C;TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,DOLASTATIN 10
ABT 751,0.9999748,2.026316,2.440243,TUBA1C;TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,ABT 751
ENMD 2076,0.9999748,1.505554,1.803125,CSF1R;PDGFRA;YES1;SRC;FLT4;PTK2;LCK;FYN;JAK2;FGFR4;FGFR3;FGFR2;FGFR1,ENMD 2076
ARSENIC TRIOXIDE,0.9999748,1.736954,2.072105,IKBKB;CDKN1A;GSTO1;TXNRD2;TXNRD1;SERPINE1;MAPK1;FGFR1;MAPK3,ARSENIC TRIOXIDE
ATENOLOL,0.9999748,1.736954,2.072105,FTO;LRRC15;TGFB1;PLA2G4A;BAX;SLC4A1;SNX9;ARAP1;LDLR,ATENOLOL
GSK2126458,0.9999748,1.59231,1.898894,EML4;MAP2K1;AKT2;AKT3;PTEN;PIK3R4;AKT1;PIK3CB;PIK3R1;PIK3CG;PIK3R6,GSK2126458
LINIFANIB,0.9999748,1.241271,1.45805,CAMK2B;CSF1R;ROCK1;SRC;ROCK2;FLT4;SLK;MAP4K5;CAMK2G;PRKG1;MARK2;PDGFRB;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K2;YES1;MINK1;IRAK4;MAPK14;PTK2;FER;AXL;FES;TAOK1;CAMK1;FGFR3;FRK;CSNK1G1,LINIFANIB
SUNITINIB,0.9999748,1.323422,1.388557,PDGFRB;CSF1R;PDGFRA;YES1;FLT4;PTEN;PDGFB;PDGFA;VEGFC;PTPN12;PTPRB;POR;PDGFD;PDGFC;FGFR2;FGFR1,SUNITINIB
IRINOTECAN,0.9999748,1.323422,1.388557,PDGFRB;ABCC4;CD274;RALBP1;MAP2K1;UBE2I;TGFB1;SHMT1;ISG15;KLC1;RAD50;PIN1;KRAS;CSPG4;FGFR3;CES2,IRINOTECAN
QUERCETIN,0.9999748,1.323422,1.388557,YES1;PON1;GSR;HSPB1;PIK3CB;F2;HSD17B10;RELA;NFKB1;NFKB2;ALDH1A1;BAX;MBP;CD34;MAPK3;GALK1,QUERCETIN
THALIDOMIDE,0.9999748,1.350906,1.390557,VWF;CRBN;XRCC5;ITGB2;F2R;HLA-B;GSTT1;SPG7;NFKB1;DDB1;CTNNB1;ATP7A;FGFR2;CHST3,THALIDOMIDE
OXALIPLATIN,0.9999748,1.389414,1.401717,GNA13;CD274;ABCC1;DPYD;PTEN;MTHFR;BAX;PIN1;KRAS;IGF2BP2;ATP7A;FGFR2,OXALIPLATIN
IL 2,0.9999748,1.389414,1.401717,CD2;ILF3;TG;CD40LG;PRF1;FYN;PIK3CB;TYK2;VIM;CBL;MAPK14;CD244,IL 2
DABRAFENIB,0.9999748,1.447213,1.42942,EML4;CD274;MAP2K1;G6PD;MAP2K2;PTEN;NF1;AKT1;KRAS;RAC1,DABRAFENIB
NIFEDIPINE,0.9999748,1.447213,1.42942,CAMK2B;ATXN2;HSPA4;ALDH1A1;MAPK1;MYO9B;NTS;HSD17B10;MMP9;NFKB1,NIFEDIPINE
PREDNISONE,0.9999748,1.447213,1.42942,ANXA1;GSTM1;TG;PTPRC;TPMT;VWF;ITGB2;MBP;NFATC1;HSD17B10,PREDNISONE
SIROLIMUS,0.9999748,1.447213,1.42942,FKBP1A;RPTOR;EML4;FLCN;RHEB;PTEN;NF1;TSC1;MTOR;FGFR1,SIROLIMUS
TOSEDOSTAT,0.9999748,1.447213,1.42942,NPEPPS;DNPEP;NPEPL1;XPNPEP3;ERAP1;RNPEP;LNPEP;LAP3;METAP1;METAP2,TOSEDOSTAT
NINTEDANIB,0.9999748,1.543595,1.491063,PDGFRB;PDGFRA;FLT4;AKT1;FGFR4;FGFR3;FGFR2;FGFR1,NINTEDANIB
NILOTINIB,0.9999748,1.736432,1.639214,PDGFRB;BCR;PDGFRA;ABI1;NF1;DDR2,NILOTINIB
DIGOXIN,0.9999748,1.736432,1.639214,IDH1;STAT3;ATP1B3;ATP1A1;CCN2;ATP1B1,DIGOXIN
ASG 5ME,0.9999748,1.736432,1.639214,TUBA1C;TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A,ASG 5ME
QUIZARTINIB,0.9999748,1.736432,1.639214,PDGFRB;CSF1R;PDGFRA;IDH2;CBL;JAK3,QUIZARTINIB
BRIVANIB,0.9999748,1.736432,1.639214,FLT4;FGFR1OP2;FGFR4;FGFR3;FGFR2;FGFR1,BRIVANIB
PODOFILOX,0.9999748,1.736432,1.639214,TUBA1C;TUBB6;TUBB;TUBB1;TUBB4A;TUBA4A,PODOFILOX
XL765,0.9999748,1.736432,1.639214,CRTC2;PTEN;PIK3R1;PIK3CB;PIK3CG;MTOR,XL765
FENTANYL,0.9999748,1.736432,1.639214,ITGAM;RHBDF2;SLC9A9;ARRB2;MPO;MYD88,FENTANYL
CERITINIB,0.9999748,2.315094,2.137803,EML4;MAP2K1;NPM1;IGF1R,CERITINIB
PAROXETINE,0.9999748,2.315094,2.137803,ATXN2;REEP5;COMT;SLC6A4,PAROXETINE
USTEKINUMAB,0.9999748,2.315094,2.137803,SLC22A4;CHUK;HLA-C;C9ORF72,USTEKINUMAB
LUSUTROMBOPAG,0.9999748,2.315094,2.137803,PROC;PROS1;F2;F5,LUSUTROMBOPAG
PD173074,0.9999748,2.315094,2.137803,SRC;FGFR3;FGFR2;FGFR1,PD173074
NITROGLYCERIN,0.9999748,2.315094,2.137803,GUCY1A1;GUCY1B1;GSTM1;MAPK3,NITROGLYCERIN
BUMETANIDE,0.9999748,2.315094,2.137803,SLC12A2;MAPK1;HSD17B10;ADD1,BUMETANIDE
BMS 754807,0.9999748,2.315094,2.137803,NTRK2;AXL;AKT1;IGF1R,BMS 754807
ERDAFITINIB,0.9999748,2.315094,2.137803,PTEN;FGFR3;FGFR2;FGFR1,ERDAFITINIB
AZD6244,0.9999748,2.315094,2.137803,MAP2K3;MAP2K1;MAP2K2;MAP2K6,AZD6244
PIMASERTIB,0.9999748,2.315094,2.137803,MAP2K1;MAP2K2;NF1;KRAS,PIMASERTIB
DABIGATRAN,0.9999748,2.315094,2.137803,ADK;HYOU1;HNRNPC;F2,DABIGATRAN
PIMOZIDE,0.9999748,2.315094,2.137803,ATXN2;IDH1;MAPK1;MTOR,PIMOZIDE
ZIDOVUDINE,0.9999748,2.315094,2.137803,DTYMK;POR;NME2;NME1,ZIDOVUDINE
IUPHAR.LIGAND:1713,0.9999748,2.315094,2.137803,ACTN2;ITPR1;ATP1B1;APEH,IUPHAR.LIGAND:1713
LABETALOL,0.9999748,inf,inf,LPL;HPSE,LABETALOL
MAPROTILINE,0.9999748,inf,inf,ATXN2;MTOR,MAPROTILINE
RILUZOLE,0.9999748,inf,inf,NPC1;TARDBP,RILUZOLE
PHENELZINE,0.9999748,inf,inf,MAOB;RAB9A,PHENELZINE
BARDOXOLONE METHYL,0.9999748,inf,inf,IKBKB;AKT1,BARDOXOLONE METHYL
PILOCARPINE,0.9999748,inf,inf,NTRK2;ABCC1,PILOCARPINE
ROFECOXIB,0.9999748,inf,inf,ALDH1A1;HSPB1,ROFECOXIB
