term,fdr,Odds Ratio,Combined Score,Genes,description
AMPK Inhibits chREBP Transcriptional Activation Activity,0.2748034,22.67466,66.165,ADIPOQ,AMPK Inhibits chREBP Transcriptional Activation Activity
Neurotransmitter Clearance,0.2748034,22.67466,66.165,BCHE,Neurotransmitter Clearance
HDL Assembly,0.2748034,22.67466,66.165,A2M,HDL Assembly
ERBB2 Regulates Cell Motility,0.2748034,22.67466,66.165,EGFR,ERBB2 Regulates Cell Motility
Reversible Hydration of Carbon Dioxide,0.2839822,18.13699,49.71565,CA1,Reversible Hydration of Carbon Dioxide
GRB2 Events in EGFR Signaling,0.2839822,18.13699,49.71565,EGFR,GRB2 Events in EGFR Signaling
GRB2 Events in ERBB2 Signaling,0.2839822,18.13699,49.71565,EGFR,GRB2 Events in ERBB2 Signaling
PI3K Events in ERBB2 Signaling,0.2839822,18.13699,49.71565,EGFR,PI3K Events in ERBB2 Signaling
CD163 Mediating an Anti-Inflammatory Response,0.2839822,18.13699,49.71565,CD163,CD163 Mediating an Anti-Inflammatory Response
Glycosphingolipid Biosynthesis,0.2839822,18.13699,49.71565,B4GALT5,Glycosphingolipid Biosynthesis
Defective F9 Activation,0.2839822,18.13699,49.71565,F11,Defective F9 Activation
FCGR3A-mediated IL10 Synthesis,0.2839822,3.413667,9.312396,IGHG1;IGKV2D-30;IGKV2-30,FCGR3A-mediated IL10 Synthesis
SHC1 Events in EGFR Signaling,0.3031706,15.11187,39.1758,EGFR,SHC1 Events in EGFR Signaling
Aspirin ADME,0.3031706,15.11187,39.1758,BCHE,Aspirin ADME
Heme Degradation,0.3031706,15.11187,39.1758,FABP1,Heme Degradation
EGFR Transactivation by Gastrin,0.3031706,15.11187,39.1758,EGFR,EGFR Transactivation by Gastrin
Drug ADME,0.3239961,4.460705,11.19254,BCHE;SERPINA6,Drug ADME
Defective Factor IX Causes Hemophilia B,0.3333135,12.95108,31.91484,F11,Defective Factor IX Causes Hemophilia B
HuR (ELAVL1) Binds and Stabilizes mRNA,0.3421593,11.33048,26.64789,ENPP2,HuR (ELAVL1) Binds and Stabilizes mRNA
Potential Therapeutics for SARS,0.3421593,2.814171,6.469664,IGKV2D-30;IGHD;IGKV2-30,Potential Therapeutics for SARS
Peptide Hormone Metabolism,0.3421593,3.806134,8.574007,BCHE;CPB2,Peptide Hormone Metabolism
N-Glycan Antennae Elongation,0.3421593,10.07002,22.67671,B4GALT5,N-Glycan Antennae Elongation
NOTCH2 Activation and Transmission of Signal to the Nucleus,0.3421593,10.07002,22.67671,CNTN1,NOTCH2 Activation and Transmission of Signal to the Nucleus
SHC1 Events in ERBB2 Signaling,0.3421593,10.07002,22.67671,EGFR,SHC1 Events in ERBB2 Signaling
GAB1 Signalosome,0.3421593,10.07002,22.67671,EGFR,GAB1 Signalosome
Signaling by ERBB2 TMD JMD Mutants,0.3421593,10.07002,22.67671,EGFR,Signaling by ERBB2 TMD JMD Mutants
"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS",0.3421593,10.07002,22.67671,EXT1,"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS"
Defective EXT2 Causes Exostoses 2,0.3421593,10.07002,22.67671,EXT1,Defective EXT2 Causes Exostoses 2
Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors,0.3421593,10.07002,22.67671,EGFR,Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors
Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling,0.3421593,9.061644,19.59103,EGFR,Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling
Signaling by NOTCH2,0.3421593,9.061644,19.59103,CNTN1,Signaling by NOTCH2
Metabolism of Steroid Hormones,0.3421593,9.061644,19.59103,SERPINA6,Metabolism of Steroid Hormones
O-linked Glycosylation,0.3421593,3.58061,7.71867,CFP;B4GALT5,O-linked Glycosylation
Parasitic Infection Pathways,0.3421593,2.223408,4.75141,IGHG1;CD163;IGKV2D-30;IGKV2-30,Parasitic Infection Pathways
Leishmania Infection,0.3421593,2.223408,4.75141,IGHG1;CD163;IGKV2D-30;IGKV2-30,Leishmania Infection
Gastrin-CREB Signalling Pathway via PKC and MAPK,0.3421593,8.236613,17.13488,EGFR,Gastrin-CREB Signalling Pathway via PKC and MAPK
Chaperone Mediated Autophagy,0.3421593,8.236613,17.13488,HBB,Chaperone Mediated Autophagy
FCGR3A-mediated Phagocytosis,0.3421593,2.457118,4.9437,IGHG1;IGKV2D-30;IGKV2-30,FCGR3A-mediated Phagocytosis
Parasite Infection,0.3421593,2.457118,4.9437,IGHG1;IGKV2D-30;IGKV2-30,Parasite Infection
Leishmania Phagocytosis,0.3421593,2.457118,4.9437,IGHG1;IGKV2D-30;IGKV2-30,Leishmania Phagocytosis
NOTCH3 Activation and Transmission of Signal to the Nucleus,0.3421593,7.549087,15.14081,EGFR,NOTCH3 Activation and Transmission of Signal to the Nucleus
Signaling by EGFR in Cancer,0.3421593,7.549087,15.14081,EGFR,Signaling by EGFR in Cancer
Signaling by EGFRvIII in Cancer,0.3421593,7.549087,15.14081,EGFR,Signaling by EGFRvIII in Cancer
Signaling by ERBB2 ECD Mutants,0.3421593,7.549087,15.14081,EGFR,Signaling by ERBB2 ECD Mutants
Signaling by ERBB2 KD Mutants,0.3421593,7.549087,15.14081,EGFR,Signaling by ERBB2 KD Mutants
Signaling by Ligand-Responsive EGFR Variants in Cancer,0.3421593,7.549087,15.14081,EGFR,Signaling by Ligand-Responsive EGFR Variants in Cancer
"Synthesis, Secretion, and Deacylation of Ghrelin",0.3421593,7.549087,15.14081,BCHE,"Synthesis, Secretion, and Deacylation of Ghrelin"
Constitutive Signaling by EGFRvIII,0.3421593,7.549087,15.14081,EGFR,Constitutive Signaling by EGFRvIII
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.3421593,7.549087,15.14081,EGFR,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
Metabolism of Angiotensinogen to Angiotensins,0.3421593,7.549087,15.14081,CPB2,Metabolism of Angiotensinogen to Angiotensins
Downregulation of ERBB2 Signaling,0.3421593,7.549087,15.14081,EGFR,Downregulation of ERBB2 Signaling
Regulation of Actin Dynamics for Phagocytic Cup Formation,0.3427511,2.434999,4.853775,IGHG1;IGKV2D-30;IGKV2-30,Regulation of Actin Dynamics for Phagocytic Cup Formation
Signaling by ERBB2 in Cancer,0.353043,6.967334,13.49496,EGFR,Signaling by ERBB2 in Cancer
Signaling by the B Cell Receptor (BCR),0.353043,2.350307,4.51472,IGKV2D-30;IGHD;IGKV2-30,Signaling by the B Cell Receptor (BCR)
Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,0.353043,2.330031,4.43481,IGKV2D-30;LILRA3;IGKV2-30,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell
O-glycosylation of TSR Domain-Containing Proteins,0.353043,6.468689,12.11739,CFP,O-glycosylation of TSR Domain-Containing Proteins
Synthesis of PC,0.353043,6.468689,12.11739,BCHE,Synthesis of PC
Defective B3GALTL Causes PpS,0.353043,6.468689,12.11739,CFP,Defective B3GALTL Causes PpS
Triglyceride Catabolism,0.353043,6.468689,12.11739,FABP1,Triglyceride Catabolism
Metabolism of Porphyrins,0.353043,6.468689,12.11739,FABP1,Metabolism of Porphyrins
Miscellaneous Transport and Binding Events,0.353043,6.468689,12.11739,AZGP1,Miscellaneous Transport and Binding Events
Activated NOTCH1 Transmits Signal to the Nucleus,0.3607036,6.03653,10.95045,CNTN1,Activated NOTCH1 Transmits Signal to the Nucleus
HS-GAG Biosynthesis,0.3607036,6.03653,10.95045,EXT1,HS-GAG Biosynthesis
Plasma Lipoprotein Assembly,0.3607036,6.03653,10.95045,A2M,Plasma Lipoprotein Assembly
Heme Signaling,0.3607036,6.03653,10.95045,HBB,Heme Signaling
Respiratory Syncytial Virus (RSV) Attachment and Entry,0.3675987,5.65839,9.951571,EGFR,Respiratory Syncytial Virus (RSV) Attachment and Entry
N-glycan Antennae Elongation in the Medial trans-Golgi,0.3675987,5.65839,9.951571,B4GALT5,N-glycan Antennae Elongation in the Medial trans-Golgi
Activation of Matrix Metalloproteinases,0.3675987,5.65839,9.951571,KLKB1,Activation of Matrix Metalloproteinases
Signaling by NOTCH3,0.3675987,5.65839,9.951571,EGFR,Signaling by NOTCH3
Metabolism of Water-Soluble Vitamins and Cofactors,0.3706146,2.678513,4.582456,VNN1;ENPP2,Metabolism of Water-Soluble Vitamins and Cofactors
Fcgamma Receptor (FCGR) Dependent Phagocytosis,0.3706146,2.111051,3.604277,IGHG1;IGKV2D-30;IGKV2-30,Fcgamma Receptor (FCGR) Dependent Phagocytosis
Transcriptional Regulation of White Adipocyte Differentiation,0.3706146,5.324738,9.088701,ADIPOQ,Transcriptional Regulation of White Adipocyte Differentiation
Triglyceride Metabolism,0.3706146,5.324738,9.088701,FABP1,Triglyceride Metabolism
EGFR Downregulation,0.3706146,5.324738,9.088701,EGFR,EGFR Downregulation
Role of LAT2 NTAL LAB on Calcium Mobilization,0.3740948,2.639291,4.457829,IGKV2D-30;IGKV2-30,Role of LAT2 NTAL LAB on Calcium Mobilization
Factors Involved in Megakaryocyte Development and Platelet Production,0.3950952,2.528164,4.110715,HBB;HBD,Factors Involved in Megakaryocyte Development and Platelet Production
Signal Transduction by L1,0.3972673,4.762797,7.678191,EGFR,Signal Transduction by L1
L1CAM Interactions,0.4045035,2.459084,3.899536,CNTN1;EGFR,L1CAM Interactions
FCERI Mediated MAPK Activation,0.4088049,2.362193,3.609497,IGKV2D-30;IGKV2-30,FCERI Mediated MAPK Activation
Infection With Mycobacterium Tuberculosis,0.4088049,4.307893,6.579729,MRC1,Infection With Mycobacterium Tuberculosis
Keratan Sulfate Biosynthesis,0.4088049,4.307893,6.579729,B4GALT5,Keratan Sulfate Biosynthesis
FCERI Mediated Ca+2 Mobilization,0.4088049,2.331553,3.519311,IGKV2D-30;IGKV2-30,FCERI Mediated Ca+2 Mobilization
Degradation of the Extracellular Matrix,0.4088049,2.331553,3.519311,A2M;KLKB1,Degradation of the Extracellular Matrix
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes,0.4088049,4.111457,6.118583,ADIPOQ,Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes,0.4088049,4.111457,6.118583,ADIPOQ,Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes
Signaling by Non-Receptor Tyrosine Kinases,0.4088049,4.111457,6.118583,EGFR,Signaling by Non-Receptor Tyrosine Kinases
Signaling by PTK6,0.4088049,4.111457,6.118583,EGFR,Signaling by PTK6
Late Endosomal Microautophagy,0.4088049,4.111457,6.118583,HBB,Late Endosomal Microautophagy
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,0.4088049,4.111457,6.118583,ADIPOQ,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis
Post-translational Protein Phosphorylation,0.4265871,2.216463,3.187392,CST3;AHSG,Post-translational Protein Phosphorylation
Glycosaminoglycan Metabolism,0.4453622,2.137255,2.965422,EXT1;B4GALT5,Glycosaminoglycan Metabolism
Glycosphingolipid Metabolism,0.4561236,3.476818,4.689532,B4GALT5,Glycosphingolipid Metabolism
Keratan Sulfate Keratin Metabolism,0.4561236,3.476818,4.689532,B4GALT5,Keratan Sulfate Keratin Metabolism
Molecules Associated With Elastic Fibres,0.4568712,3.347539,4.410884,ITGB6,Molecules Associated With Elastic Fibres
Adipogenesis,0.4568712,3.347539,4.410884,ADIPOQ,Adipogenesis
Signaling by ERBB4,0.4568712,3.347539,4.410884,EGFR,Signaling by ERBB4
Signaling by ERBB2,0.4568712,3.227495,4.156259,EGFR,Signaling by ERBB2
Gene and Protein Expression by JAK-STAT Signaling After Interleukin-12 Stimulation,0.4568712,3.227495,4.156259,CA1,Gene and Protein Expression by JAK-STAT Signaling After Interleukin-12 Stimulation
PPARA Activates Gene Expression,0.4568712,3.227495,4.156259,FABP1,PPARA Activates Gene Expression
Regulation of Lipid Metabolism by PPARalpha,0.4568712,3.227495,4.156259,FABP1,Regulation of Lipid Metabolism by PPARalpha
Signaling by NOTCH,0.4568712,1.972524,2.521614,CNTN1;EGFR,Signaling by NOTCH
Diseases of Glycosylation,0.4568712,1.951016,2.465518,EXT1;CFP,Diseases of Glycosylation
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes,0.4568712,3.11573,3.922899,ADIPOQ,Epigenetic Regulation by WDR5-containing Histone Modifying Complexes
Amyloid Fiber Formation,0.4568712,3.11573,3.922899,CST3,Amyloid Fiber Formation
Signaling by NOTCH1,0.4568712,3.11573,3.922899,CNTN1,Signaling by NOTCH1
Transport of Small Molecules,0.4568712,1.437198,1.804935,CA1;AZGP1;MB;HBB;A2M,Transport of Small Molecules
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.4619597,1.909357,2.358131,CST3;AHSG,Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
TGF-beta Receptor Signaling Activates SMADs,0.4619597,3.011416,3.708442,ITGB6,TGF-beta Receptor Signaling Activates SMADs
Formation of the Cornified Envelope,0.4621419,2.913831,3.510851,CELA2A,Formation of the Cornified Envelope
Signaling by EGFR,0.4621419,2.913831,3.510851,EGFR,Signaling by EGFR
Phase I - Functionalization of Compounds,0.4621419,2.913831,3.510851,AOC3,Phase I - Functionalization of Compounds
O-linked Glycosylation of Mucins,0.4621419,2.822346,3.328363,B4GALT5,O-linked Glycosylation of Mucins
Cross-presentation of Soluble Exogenous Antigens (Endosomes),0.4621419,2.822346,3.328363,MRC1,Cross-presentation of Soluble Exogenous Antigens (Endosomes)
Keratinization,0.4621419,2.822346,3.328363,CELA2A,Keratinization
Transmission Across Chemical Synapses,0.4621419,1.8125,2.115057,BCHE;CACNA2D1,Transmission Across Chemical Synapses
Elastic Fibre Formation,0.4621419,2.736405,3.159444,ITGB6,Elastic Fibre Formation
Heparan Sulfate Heparin (HS-GAG) Metabolism,0.4621419,2.736405,3.159444,EXT1,Heparan Sulfate Heparin (HS-GAG) Metabolism
Constitutive Signaling by Aberrant PI3K in Cancer,0.4621419,2.736405,3.159444,EGFR,Constitutive Signaling by Aberrant PI3K in Cancer
Interleukin-12 Signaling,0.4621419,2.736405,3.159444,CA1,Interleukin-12 Signaling
Diseases Associated With O-glycosylation of Proteins,0.4621419,2.736405,3.159444,CFP,Diseases Associated With O-glycosylation of Proteins
Diseases Associated With Glycosaminoglycan Metabolism,0.4704044,2.65552,3.002754,EXT1,Diseases Associated With Glycosaminoglycan Metabolism
FCERI Mediated NF-kB Activation,0.5008917,1.66055,1.753278,IGKV2D-30;IGKV2-30,FCERI Mediated NF-kB Activation
Metabolism of Vitamins and Cofactors,0.5008917,1.66055,1.753278,VNN1;ENPP2,Metabolism of Vitamins and Cofactors
Interleukin-12 Family Signaling,0.5348576,2.1998,2.165096,CA1,Interleukin-12 Family Signaling
Extracellular Matrix Organization,0.5504451,1.364428,1.295562,ITGB6;A2M;KLKB1,Extracellular Matrix Organization
Cellular Response to Chemical Stress,0.5539837,1.505787,1.411201,FABP1;HBB,Cellular Response to Chemical Stress
Extra-nuclear Estrogen Signaling,0.5639288,2.003044,1.829765,EGFR,Extra-nuclear Estrogen Signaling
Vesicle-mediated Transport,0.5678034,1.170226,1.054116,HPX;CD163;IGKV2D-30;HP;HBB;EGFR;IGKV2-30,Vesicle-mediated Transport
Sphingolipid Metabolism,0.5814552,1.876998,1.624341,B4GALT5,Sphingolipid Metabolism
Interleukin-4 and Interleukin-13 Signaling,0.5814552,1.876998,1.624341,IGHG1,Interleukin-4 and Interleukin-13 Signaling
Signaling by TGF-beta Receptor Complex,0.5836111,1.838412,1.563014,ITGB6,Signaling by TGF-beta Receptor Complex
Costimulation by the CD28 Family,0.5836111,1.838412,1.563014,ICOSLG,Costimulation by the CD28 Family
Bacterial Infection Pathways,0.5856226,1.80137,1.504853,MRC1,Bacterial Infection Pathways
HCMV Early Events,0.5856226,1.80137,1.504853,EGFR,HCMV Early Events
"Plasma Lipoprotein Assembly, Remodeling, and Clearance",0.5907963,1.76578,1.449642,A2M,"Plasma Lipoprotein Assembly, Remodeling, and Clearance"
Neuronal System,0.5949296,1.345564,1.08774,BCHE;CACNA2D1,Neuronal System
PI3K AKT Signaling in Cancer,0.6006965,1.69863,1.347306,EGFR,PI3K AKT Signaling in Cancer
Respiratory Syncytial Virus Infection Pathway,0.6054299,1.66692,1.299836,EGFR,Respiratory Syncytial Virus Infection Pathway
Adaptive Immune System,0.6054845,1.117041,0.864794,IGKV2D-30;MRC1;IGHD;LILRA3;ICOSLG;IGKV2-30,Adaptive Immune System
"PI5P, PP2A and IER3 Regulate PI3K AKT Signaling",0.6232403,1.551016,1.131192,EGFR,"PI5P, PP2A and IER3 Regulate PI3K AKT Signaling"
ECM Proteoglycans,0.6232403,1.551016,1.131192,ITGB6,ECM Proteoglycans
Fc Epsilon Receptor (FCERI) Signaling,0.6232403,1.250193,0.9113041,IGKV2D-30;IGKV2-30,Fc Epsilon Receptor (FCERI) Signaling
Regulation of mRNA Stability by Proteins That Bind AU-rich Elements,0.6343935,1.498858,1.057898,ENPP2,Regulation of mRNA Stability by Proteins That Bind AU-rich Elements
Epigenetic Regulation of Gene Expression,0.635159,1.450066,0.9908583,ADIPOQ,Epigenetic Regulation of Gene Expression
Negative Regulation of the PI3K AKT Network,0.635159,1.450066,0.9908583,EGFR,Negative Regulation of the PI3K AKT Network
Integrin Cell Surface Interactions,0.635159,1.450066,0.9908583,ITGB6,Integrin Cell Surface Interactions
Metabolism of Steroids,0.635159,1.450066,0.9908583,SERPINA6,Metabolism of Steroids
Integration of Energy Metabolism,0.6358721,1.426832,0.9594667,ADIPOQ,Integration of Energy Metabolism
Cell Surface Interactions at the Vascular Wall,0.6358721,1.182931,0.7946056,IGKV2D-30;IGKV2-30,Cell Surface Interactions at the Vascular Wall
Diseases of Metabolism,0.6433421,1.159498,0.7555147,EXT1;CFP,Diseases of Metabolism
Disease,0.6433421,1.021862,0.6638875,EXT1;IGHG1;CD163;IGKV2D-30;F12;F11;MRC1;IGHD;CFP;KLKB1;EGFR;IGKV2-30,Disease
Glycerophospholipid Biosynthesis,0.6454944,1.361353,0.8729034,BCHE,Glycerophospholipid Biosynthesis
Cargo Recognition for Clathrin-Mediated Endocytosis,0.6486413,1.34083,0.8463645,EGFR,Cargo Recognition for Clathrin-Mediated Endocytosis
HCMV Infection,0.6641512,1.282779,0.772881,EGFR,HCMV Infection
Metabolism of Lipids,0.6721041,1.015297,0.5858559,FABP1;BCHE;SERPINA6;B4GALT5,Metabolism of Lipids
Antigen processing-Cross Presentation,0.6721041,1.229499,0.7075621,MRC1,Antigen processing-Cross Presentation
Signaling by TGFB Family Members,0.6721041,1.229499,0.7075621,ITGB6,Signaling by TGFB Family Members
G Alpha (Q) Signalling Events,0.6745719,1.212699,0.687401,EGFR,G Alpha (Q) Signalling Events
ESR-mediated Signaling,0.6769515,1.196347,0.6679821,EGFR,ESR-mediated Signaling
Infectious Disease,0.7101925,0.9554982,0.4829821,IGHG1;CD163;IGKV2D-30;MRC1;IGHD;EGFR;IGKV2-30,Infectious Disease
Metabolism of Carbohydrates,0.7262409,0.9616189,0.4598625,EXT1;B4GALT5,Metabolism of Carbohydrates
Post-translational Protein Modification,0.736125,0.9285007,0.4249828,CST3;VNN1;AHSG;CNTN3;CNTN4;CFP;ART3;B4GALT5,Post-translational Protein Modification
Biological Oxidations,0.736125,1.006003,0.4576736,AOC3,Biological Oxidations
Clathrin-mediated Endocytosis,0.7817678,0.8938356,0.3485443,EGFR,Clathrin-mediated Endocytosis
SARS-CoV Infections,0.7878086,0.8520902,0.3216007,IGKV2D-30;IGHD;IGKV2-30,SARS-CoV Infections
Signaling by Nuclear Receptors,0.8023312,0.8344642,0.2957033,EGFR,Signaling by Nuclear Receptors
Autophagy,0.8135096,0.8038998,0.2699122,HBB,Autophagy
Phospholipid Metabolism,0.8375855,0.7489352,0.2260566,BCHE,Phospholipid Metabolism
Signaling by Interleukins,0.8589503,0.7264344,0.1975331,CA1;IGHG1,Signaling by Interleukins
Transport to the Golgi and Subsequent Modification,0.8993317,0.6209407,0.1373985,B4GALT5,Transport to the Golgi and Subsequent Modification
PIP3 Activates AKT Signaling,0.902554,0.6079002,0.1294914,EGFR,PIP3 Activates AKT Signaling
