term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0015671,0.007171334,139.9225,1577.059,MB;HBB;HBD,Oxygen Transport (GO:0015671)
GO:0015669,0.01235138,69.94014,701.7878,MB;HBB;HBD,Gas Transport (GO:0015669)
GO:0150146,0.06074714,184.0,1459.739,C1QB;C1QC,Cell Junction Disassembly (GO:0150146)
GO:0010954,0.06074714,25.40589,196.8454,CLEC3B;F12;KLKB1,Positive Regulation of Protein Processing (GO:0010954)
GO:0006954,0.1056285,5.757353,39.46104,CCL14;AOC3;SERPINA3;ORM1;VNN1;CHI3L1,Inflammatory Response (GO:0006954)
GO:0002455,0.1056285,61.31481,413.492,C1QB;C1QC,Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002455)
GO:0098883,0.1056285,45.97917,291.759,C1QB;C1QC,Synapse Pruning (GO:0098883)
GO:1901072,0.1056285,45.97917,291.759,CHI3L1;CTBS,Glucosamine-Containing Compound Catabolic Process (GO:1901072)
GO:0015670,0.1056285,45.97917,291.759,HBB;HBD,Carbon Dioxide Transport (GO:0015670)
GO:0030195,0.1056285,13.28773,81.20991,CPB2;F12;KLKB1,Negative Regulation of Blood Coagulation (GO:0030195)
GO:0010756,0.1056285,36.77778,221.2609,CLEC3B;F12,Positive Regulation of Plasminogen Activation (GO:0010756)
GO:0019755,0.1056285,36.77778,221.2609,HBB;HBD,One-Carbon Compound Transport (GO:0019755)
GO:0003073,0.1056285,36.77778,221.2609,PRCP;KLKB1,Regulation of Systemic Arterial Blood Pressure (GO:0003073)
GO:0007413,0.1211884,30.64352,175.7601,CNTN4;MEGF8,Axonal Fasciculation (GO:0007413)
GO:0002673,0.1211884,30.64352,175.7601,F12;KLKB1,Regulation of Acute Inflammatory Response (GO:0002673)
GO:0001934,0.1352304,5.261675,29.26263,RARRES2;ADIPOQ;ENPP2;CHI3L1;EGFR,Positive Regulation of Protein Phosphorylation (GO:0001934)
GO:0048565,0.1365021,26.2619,144.2168,RARRES2;MEGF8,Digestive Tract Development (GO:0048565)
GO:0048584,0.1457069,9.955231,53.4503,ADIPOQ;CFP;EGFR,Positive Regulation of Response to Stimulus (GO:0048584)
GO:0051917,0.1515789,22.97569,121.208,F12;KLKB1,Regulation of Fibrinolysis (GO:0051917)
GO:0042551,0.1747466,20.41975,103.7725,C1QA;B4GALT5,Neuron Maturation (GO:0042551)
GO:0050808,0.1757715,5.858036,29.45026,C1QB;C1QA;CNTN4;C1QC,Synapse Organization (GO:0050808)
GO:0034097,0.2035916,5.4294,25.94469,SERPINA3;ITIH4;ADIPOQ;CHI3L1,Response to Cytokine (GO:0034097)
GO:0002526,0.2035916,16.70202,79.28224,ITIH4;VNN1,Acute Inflammatory Response (GO:0002526)
GO:0010755,0.2035916,16.70202,79.28224,CLEC3B;F12,Regulation of Plasminogen Activation (GO:0010755)
GO:0042744,0.2073026,15.30787,70.41381,HBB;HBD,Hydrogen Peroxide Catabolic Process (GO:0042744)
