"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0060271","GO:0060271",27,"GO:0051491",0.743099292511571,378,"cilium assembly","positive regulation of filopodium assembly",0.882571234735414,0.26775,0.728
"GO:0050818","GO:0050818",64,"GO:0050818",0.743099292511571,73,"regulation of coagulation","regulation of coagulation",0.907750339213026,0.2634,0
"GO:0034330","GO:0034330",2,"GO:0050808",0.743099292511571,756,"cell junction organization","synapse organization",0.905613297150611,0.261407407407407,0.95
"GO:0051046","GO:0051046",40,"GO:0001956",0.743099292511571,620,"regulation of secretion","positive regulation of neurotransmitter secretion",0.896963364993216,0.228285714285714,0.722
"GO:0050796","GO:0050796",40,"GO:0001956",0.743099292511571,165,"regulation of insulin secretion","positive regulation of neurotransmitter secretion",0.832451831750339,0.210214285714286,0.672
"GO:0045664","GO:0045664",74,"GO:0045664",0.739007548820978,198,"regulation of neuron differentiation","regulation of neuron differentiation",0.851972862957938,0.39425,0
"GO:0007417","GO:0007417",4,"GO:0007399",0.739007548820978,1028,"central nervous system development","nervous system development",0.900327001356852,0.3585,0.804
"GO:0038065","GO:0038065",83,"GO:0038065",0.728773576287182,15,"collagen-activated signaling pathway","collagen-activated signaling pathway",0.910597014925373,1,0
"GO:0061548","GO:0061548",77,"GO:0061548",0.728773576287182,17,"ganglion development","ganglion development",0.922578018995929,1,0
"GO:0140354","GO:0140354",80,"GO:0140354",0.728773576287182,20,"lipid import into cell","lipid import into cell",0.958394843962008,0.626,0
"GO:0050832","GO:0050832",84,"GO:0050832",0.728773576287182,56,"defense response to fungus","defense response to fungus",0.951706919945726,0.560666666666667,0
"GO:0003222","GO:0003222",78,"GO:0003222",0.728773576287182,14,"ventricular trabecula myocardium morphogenesis","ventricular trabecula myocardium morphogenesis",0.907926729986432,0.527,0
"GO:1904179","GO:1904179",82,"GO:1904179",0.728773576287182,10,"positive regulation of adipose tissue development","positive regulation of adipose tissue development",0.871389416553596,0.5125,0
"GO:0044806","GO:0044806",75,"GO:0044806",0.728773576287182,7,"G-quadruplex DNA unwinding","G-quadruplex DNA unwinding",0.938462686567164,0.4812,0
"GO:0006449","GO:0006449",81,"GO:0006449",0.728773576287182,9,"regulation of translational termination","regulation of translational termination",0.845329715061058,0.44525,0
"GO:0048520","GO:0048520",31,"GO:0042749",0.728773576287182,25,"positive regulation of behavior","regulation of circadian sleep/wake cycle",0.897413839891452,0.435666666666667,0.853
"GO:0106030","GO:0106030",12,"GO:0097485",0.728773576287182,21,"neuron projection fasciculation","neuron projection guidance",0.859526458616011,0.433375,0.6
"GO:0022612","GO:0022612",19,"GO:0030879",0.728773576287182,122,"gland morphogenesis","mammary gland development",0.931516960651289,0.41225,0.799
"GO:0046600","GO:0046600",85,"GO:0046600",0.728773576287182,7,"negative regulation of centriole replication","negative regulation of centriole replication",0.849290366350068,0.407428571428571,0
"GO:0070099","GO:0070099",60,"GO:0070100",0.728773576287182,10,"regulation of chemokine-mediated signaling pathway","negative regulation of chemokine-mediated signaling pathway",0.89027408412483,0.4002,0.982
"GO:1905383","GO:1905383",7,"GO:1902414",0.728773576287182,11,"protein localization to presynapse","protein localization to cell junction",0.949526458616011,0.37425,0.851
"GO:0098937","GO:0098937",79,"GO:0098937",0.728773576287182,9,"anterograde dendritic transport","anterograde dendritic transport",0.942706919945726,0.364166666666667,0
"GO:0010002","GO:0010002",67,"GO:0060379",0.728773576287182,18,"cardioblast differentiation","cardiac muscle cell myoblast differentiation",0.904622795115332,0.346,0.975
"GO:0099640","GO:0099640",79,"GO:0098937",0.728773576287182,9,"axo-dendritic protein transport","anterograde dendritic transport",0.93636499321574,0.318333333333333,0.735
"GO:0099641","GO:0099641",79,"GO:0098937",0.728773576287182,9,"anterograde axonal protein transport","anterograde dendritic transport",0.934449118046133,0.3105,0.727
"GO:0035051","GO:0035051",43,"GO:1905209",0.728773576287182,165,"cardiocyte differentiation","positive regulation of cardiocyte differentiation",0.889283582089552,0.3086,0.835
"GO:0061387","GO:0061387",76,"GO:0061387",0.728773576287182,109,"regulation of extent of cell growth","regulation of extent of cell growth",0.867910447761194,0.2785,0
"GO:2000725","GO:2000725",43,"GO:1905209",0.728773576287182,22,"regulation of cardiac muscle cell differentiation","positive regulation of cardiocyte differentiation",0.859202170963365,0.2766,0.943
"GO:0023061","GO:0023061",40,"GO:0001956",0.728773576287182,484,"signal release","positive regulation of neurotransmitter secretion",0.862189959294437,0.246,0.738
"GO:0032007","GO:0032007",72,"GO:1903939",0.728773576287182,74,"negative regulation of TOR signaling","regulation of TORC2 signaling",0.854351424694708,0.243857142857143,0.752
"GO:1903432","GO:1903432",72,"GO:1903939",0.728773576287182,93,"regulation of TORC1 signaling","regulation of TORC2 signaling",0.87340434192673,0.228285714285714,0.759
"GO:0050714","GO:0050714",40,"GO:0001956",0.72075889149394,144,"positive regulation of protein secretion","positive regulation of neurotransmitter secretion",0.85997829036635,0.222142857142857,0.758
"GO:0042753","GO:0042753",92,"GO:0042753",0.711352890743472,18,"positive regulation of circadian rhythm","positive regulation of circadian rhythm",0.938063772048847,1,0
"GO:0048227","GO:0048227",91,"GO:0048227",0.711352890743472,8,"plasma membrane to endosome transport","plasma membrane to endosome transport",0.954624151967436,1,0
"GO:0002719","GO:0002719",94,"GO:0002719",0.711352890743472,35,"negative regulation of cytokine production involved in immune response","negative regulation of cytokine production involved in immune response",0.838195386702849,0.49525,0
"GO:0002275","GO:0002275",45,"GO:0050865",0.711352890743472,98,"myeloid cell activation involved in immune response","regulation of cell activation",0.916431478968792,0.49475,0.686
"GO:0046323","GO:0046323",89,"GO:0046323",0.711352890743472,77,"glucose import","glucose import",0.949050203527815,0.48025,0
"GO:0033599","GO:0033599",19,"GO:0030879",0.711352890743472,15,"regulation of mammary gland epithelial cell proliferation","mammary gland development",0.881204884667571,0.44075,0.836
"GO:0048523","GO:0048523",86,"GO:0048523",0.711352890743472,5526,"negative regulation of cellular process","negative regulation of cellular process",0.881075983717775,0.416285714285714,0
"GO:0031646","GO:0031646",3,"GO:2000463",0.711352890743472,31,"positive regulation of nervous system process","positive regulation of excitatory postsynaptic potential",0.890523744911805,0.414571428571429,0.834
"GO:0051782","GO:0051782",93,"GO:0051782",0.711352890743472,17,"negative regulation of cell division","negative regulation of cell division",0.928962008141113,0.413,0
"GO:0045217","GO:0045217",2,"GO:0050808",0.711352890743472,17,"cell-cell junction maintenance","synapse organization",0.928993215739484,0.407185185185185,0.67
"GO:0006878","GO:0006878",90,"GO:0006878",0.711352890743472,16,"intracellular copper ion homeostasis","intracellular copper ion homeostasis",0.993227951153324,0.404333333333333,0
"GO:2000310","GO:2000310",11,"GO:2000311",0.711352890743472,17,"regulation of NMDA receptor activity","regulation of AMPA receptor activity",0.846358208955224,0.391666666666667,0.896
"GO:0008333","GO:0008333",87,"GO:0008333",0.711352890743472,73,"endosome to lysosome transport","endosome to lysosome transport",0.937516960651289,0.3852,0
"GO:1905005","GO:1905005",88,"GO:1905005",0.711352890743472,4,"regulation of epithelial to mesenchymal transition involved in endocardial cushion formation","regulation of epithelial to mesenchymal transition involved in endocardial cushion formation",0.87412618724559,0.38175,0
"GO:0048732","GO:0048732",19,"GO:0030879",0.711352890743472,443,"gland development","mammary gland development",0.933386702849389,0.374,0.889
"GO:0098911","GO:0098911",52,"GO:0044065",0.711352890743472,12,"regulation of ventricular cardiac muscle cell action potential","regulation of respiratory system process",0.890546811397558,0.371625,0.529
"GO:2000353","GO:2000353",63,"GO:0043524",0.711352890743472,24,"positive regulation of endothelial cell apoptotic process","negative regulation of neuron apoptotic process",0.917164179104478,0.361111111111111,0.531
"GO:0048568","GO:0048568",47,"GO:0043009",0.711352890743472,453,"embryonic organ development","chordate embryonic development",0.913161465400271,0.354,0.799
"GO:1902548","GO:1902548",20,"GO:1900746",0.711352890743472,19,"negative regulation of cellular response to vascular endothelial growth factor stimulus","regulation of vascular endothelial growth factor signaling pathway",0.893302578018996,0.344,0.966
"GO:1903307","GO:1903307",40,"GO:0001956",0.711352890743472,44,"positive regulation of regulated secretory pathway","positive regulation of neurotransmitter secretion",0.875819538670285,0.2955,0.707
"GO:0045807","GO:0045807",68,"GO:0044351",0.711352890743472,155,"positive regulation of endocytosis","macropinocytosis",0.805248303934871,0.292,0.595
"GO:0048713","GO:0048713",49,"GO:0048714",0.711352890743472,45,"regulation of oligodendrocyte differentiation","positive regulation of oligodendrocyte differentiation",0.866218453188602,0.2648,0.967
"GO:0062009","GO:0062009",97,"GO:0062009",0.6891631499761,26,"secondary palate development","secondary palate development",0.956744911804613,1,0
"GO:0010935","GO:0010935",94,"GO:0002719",0.6891631499761,37,"regulation of macrophage cytokine production","negative regulation of cytokine production involved in immune response",0.855185888738128,0.52825,0.838
"GO:0007218","GO:0007218",96,"GO:0007218",0.6891631499761,110,"neuropeptide signaling pathway","neuropeptide signaling pathway",0.902337856173677,0.5022,0
"GO:0050901","GO:0050901",1,"GO:0098742",0.6891631499761,34,"leukocyte tethering or rolling","cell-cell adhesion via plasma-membrane adhesion molecules",0.965146540027137,0.447555555555556,0.637
"GO:0038128","GO:0038128",46,"GO:0038127",0.6891631499761,18,"ERBB2 signaling pathway","ERBB signaling pathway",0.902909090909091,0.431272727272727,0.864
"GO:0007413","GO:0007413",12,"GO:0097485",0.6891631499761,21,"axonal fasciculation","neuron projection guidance",0.858991858887381,0.42225,0.598
"GO:0006907","GO:0006907",68,"GO:0044351",0.6891631499761,21,"pinocytosis","macropinocytosis",0.948586160108548,0.4098,0.949
"GO:0003229","GO:0003229",59,"GO:0055022",0.6891631499761,58,"ventricular cardiac muscle tissue development","negative regulation of cardiac muscle tissue growth",0.908843962008141,0.390916666666667,0.733
"GO:0048678","GO:0048678",65,"GO:0031103",0.6891631499761,84,"response to axon injury","axon regeneration",0.953915875169607,0.3715,0.968
"GO:0035904","GO:0035904",36,"GO:0002040",0.6891631499761,65,"aorta development","sprouting angiogenesis",0.918507462686567,0.368909090909091,0.661
"GO:0035050","GO:0035050",47,"GO:0043009",0.6891631499761,85,"embryonic heart tube development","chordate embryonic development",0.903308005427408,0.3688,0.681
"GO:0051000","GO:0051000",95,"GO:0051000",0.6891631499761,18,"positive regulation of nitric-oxide synthase activity","positive regulation of nitric-oxide synthase activity",0.941708276797829,0.352333333333333,0
"GO:0090100","GO:0090100",46,"GO:0038127",0.6891631499761,104,"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","ERBB signaling pathway",0.850994572591588,0.346454545454545,0.623
"GO:0006937","GO:0006937",52,"GO:0044065",0.6891631499761,170,"regulation of muscle contraction","regulation of respiratory system process",0.899590230664858,0.337625,0.629
"GO:0046847","GO:0046847",27,"GO:0051491",0.6891631499761,70,"filopodium assembly","positive regulation of filopodium assembly",0.903618724559023,0.317875,0.94
"GO:0045446","GO:0045446",54,"GO:0060836",0.6891631499761,124,"endothelial cell differentiation","lymphatic endothelial cell differentiation",0.920048846675712,0.294714285714286,0.828
"GO:0035305","GO:0035305",51,"GO:0035507",0.6891631499761,35,"negative regulation of dephosphorylation","regulation of myosin-light-chain-phosphatase activity",0.883497964721845,0.266,0.789
"GO:0051128","GO:0051128",98,"GO:0051128",0.681305517715771,2451,"regulation of cellular component organization","regulation of cellular component organization",0.841248303934871,0.4195,0
"GO:0034312","GO:0034312",101,"GO:0034312",0.67970807303366,22,"diol biosynthetic process","diol biosynthetic process",0.966381275440977,1,0
"GO:1904177","GO:1904177",82,"GO:1904179",0.67970807303366,16,"regulation of adipose tissue development","positive regulation of adipose tissue development",0.903671641791045,0.5125,0.975
"GO:0001325","GO:0001325",99,"GO:0001325",0.67970807303366,15,"formation of extrachromosomal circular DNA","formation of extrachromosomal circular DNA",0.890240162822252,0.5,0
"GO:0090656","GO:0090656",99,"GO:0001325",0.67970807303366,15,"t-circle formation","formation of extrachromosomal circular DNA",0.88472591587517,0.5,1
"GO:0090737","GO:0090737",75,"GO:0044806",0.67970807303366,15,"telomere maintenance via telomere trimming","G-quadruplex DNA unwinding",0.894351424694708,0.4536,0.518
"GO:0043243","GO:0043243",81,"GO:0006449",0.67970807303366,37,"positive regulation of protein-containing complex disassembly","regulation of translational termination",0.863170963364993,0.415,0.778
"GO:0038179","GO:0038179",20,"GO:1900746",0.67970807303366,39,"neurotrophin signaling pathway","regulation of vascular endothelial growth factor signaling pathway",0.895028493894165,0.411818181818182,0.57
"GO:0003184","GO:0003184",59,"GO:0055022",0.67970807303366,19,"pulmonary valve morphogenesis","negative regulation of cardiac muscle tissue growth",0.916767978290366,0.406333333333333,0.519
"GO:0043201","GO:0043201",100,"GO:0043201",0.67970807303366,15,"response to leucine","response to leucine",0.957450474898236,0.389666666666667,0
"GO:0043523","GO:0043523",63,"GO:0043524",0.67970807303366,232,"regulation of neuron apoptotic process","negative regulation of neuron apoptotic process",0.930799185888738,0.380555555555556,0.968
"GO:0042127","GO:0042127",62,"GO:0008285",0.67970807303366,2291,"regulation of cell population proliferation","negative regulation of cell population proliferation",0.887853459972863,0.3792,0.85
"GO:0071233","GO:0071233",100,"GO:0043201",0.67970807303366,12,"cellular response to leucine","response to leucine",0.936109905020353,0.378333333333333,0.989
"GO:0060317","GO:0060317",88,"GO:1905005",0.67970807303366,34,"cardiac epithelial to mesenchymal transition","regulation of epithelial to mesenchymal transition involved in endocardial cushion formation",0.895073270013569,0.36475,0.879
"GO:0007600","GO:0007600",3,"GO:2000463",0.67970807303366,979,"sensory perception","positive regulation of excitatory postsynaptic potential",0.944069199457259,0.350571428571429,0.634
"GO:1990253","GO:1990253",44,"GO:0032099",0.67970807303366,13,"cellular response to leucine starvation","negative regulation of appetite",0.929386702849389,0.340166666666667,0.584
"GO:0048864","GO:0048864",67,"GO:0060379",0.67970807303366,88,"stem cell development","cardiac muscle cell myoblast differentiation",0.925100407055631,0.3276,0.744
"GO:1902531","GO:1902531",23,"GO:1901222",0.67970807303366,1794,"regulation of intracellular signal transduction","regulation of non-canonical NF-kappaB signal transduction",0.840563093622795,0.3174,0.696
"GO:0090160","GO:0090160",87,"GO:0008333",0.67970807303366,12,"Golgi to lysosome transport","endosome to lysosome transport",0.941564450474898,0.3168,0.795
"GO:1900029","GO:1900029",6,"GO:0120034",0.67970807303366,15,"positive regulation of ruffle assembly","positive regulation of plasma membrane bounded cell projection assembly",0.846138398914518,0.30315,0.87
"GO:0045687","GO:0045687",49,"GO:0048714",0.67970807303366,45,"positive regulation of glial cell differentiation","positive regulation of oligodendrocyte differentiation",0.831841248303935,0.2896,0.969
"GO:0048709","GO:0048709",49,"GO:0048714",0.67970807303366,106,"oligodendrocyte differentiation","positive regulation of oligodendrocyte differentiation",0.899377204884668,0.2888,0.895
"GO:0050708","GO:0050708",40,"GO:0001956",0.67970807303366,266,"regulation of protein secretion","positive regulation of neurotransmitter secretion",0.879696065128901,0.225857142857143,0.683
"GO:0043113","GO:0043113",34,"GO:0072578",0.670759593648199,57,"receptor clustering","neurotransmitter-gated ion channel clustering",0.94480868385346,0.5325,0.935
"GO:0006109","GO:0006109",105,"GO:0006109",0.670759593648199,188,"regulation of carbohydrate metabolic process","regulation of carbohydrate metabolic process",0.914211668928087,0.527,0
"GO:0035331","GO:0035331",103,"GO:0035331",0.670759593648199,13,"negative regulation of hippo signaling","negative regulation of hippo signaling",0.873899592944369,0.521,0
"GO:0018342","GO:0018342",69,"GO:0018344",0.670759593648199,12,"protein prenylation","protein geranylgeranylation",0.945370420624152,0.5125,0.975
"GO:0035108","GO:0035108",104,"GO:0035108",0.670759593648199,146,"limb morphogenesis","limb morphogenesis",0.923731343283582,0.509,0
"GO:1900016","GO:1900016",94,"GO:0002719",0.670759593648199,41,"negative regulation of cytokine production involved in inflammatory response","negative regulation of cytokine production involved in immune response",0.831910447761194,0.47275,0.646
"GO:1904659","GO:1904659",89,"GO:0046323",0.670759593648199,117,"glucose transmembrane transport","glucose import",0.947047489823609,0.46675,0.962
"GO:0006285","GO:0006285",61,"GO:0006284",0.670759593648199,12,"base-excision repair, AP site formation","base-excision repair",0.906919945725916,0.435714285714286,0.913
"GO:0061756","GO:0061756",1,"GO:0098742",0.670759593648199,58,"leukocyte adhesion to vascular endothelial cell","cell-cell adhesion via plasma-membrane adhesion molecules",0.976529172320217,0.432555555555556,0.661
"GO:0010826","GO:0010826",85,"GO:0046600",0.670759593648199,12,"negative regulation of centrosome duplication","negative regulation of centriole replication",0.85502170963365,0.404,0.973
"GO:0007019","GO:0007019",81,"GO:0006449",0.670759593648199,45,"microtubule depolymerization","regulation of translational termination",0.915671641791045,0.4025,0.7
"GO:0055070","GO:0055070",90,"GO:0006878",0.670759593648199,19,"copper ion homeostasis","intracellular copper ion homeostasis",0.99316960651289,0.400833333333333,0.986
"GO:0032965","GO:0032965",102,"GO:0032965",0.670759593648199,38,"regulation of collagen biosynthetic process","regulation of collagen biosynthetic process",0.926709633649932,0.352666666666667,0
"GO:0010717","GO:0010717",88,"GO:1905005",0.670759593648199,111,"regulation of epithelial to mesenchymal transition","regulation of epithelial to mesenchymal transition involved in endocardial cushion formation",0.868195386702849,0.346,0.811
"GO:0010714","GO:0010714",102,"GO:0032965",0.670759593648199,27,"positive regulation of collagen metabolic process","regulation of collagen biosynthetic process",0.910225237449118,0.345666666666667,0.965
"GO:0032967","GO:0032967",102,"GO:0032965",0.670759593648199,26,"positive regulation of collagen biosynthetic process","regulation of collagen biosynthetic process",0.906561736770692,0.341666666666667,0.977
"GO:0007520","GO:0007520",17,"GO:0051146",0.670759593648199,49,"myoblast fusion","striated muscle cell differentiation",0.919953867028494,0.3382,0.849
"GO:0048489","GO:0048489",18,"GO:0097479",0.670759593648199,40,"synaptic vesicle transport","synaptic vesicle localization",0.943822252374491,0.3198,0.981
"GO:0051918","GO:0051918",64,"GO:0050818",0.670759593648199,13,"negative regulation of fibrinolysis","regulation of coagulation",0.829223880597015,0.2666,0.871
"GO:0051149","GO:0051149",17,"GO:0051146",0.670759593648199,83,"positive regulation of muscle cell differentiation","striated muscle cell differentiation",0.850888738127544,0.2666,0.831
"GO:0001944","GO:0001944",36,"GO:0002040",0.670759593648199,831,"vasculature development","sprouting angiogenesis",0.897137042062415,0.246909090909091,0.835
"GO:0051492","GO:0051492",106,"GO:0051492",0.661817716433679,94,"regulation of stress fiber assembly","regulation of stress fiber assembly",0.856085481682497,0.213857142857143,0
"GO:0006869","GO:0006869",80,"GO:0140354",0.659280522686669,453,"lipid transport","lipid import into cell",0.946761194029851,0.626,0.748
"GO:2000177","GO:2000177",62,"GO:0008285",0.659280522686669,100,"regulation of neural precursor cell proliferation","negative regulation of cell population proliferation",0.916257801899593,0.5186,0.601
"GO:0007200","GO:0007200",96,"GO:0007218",0.659280522686669,113,"phospholipase C-activating G protein-coupled receptor signaling pathway","neuropeptide signaling pathway",0.902004070556309,0.501,0.603
"GO:0032570","GO:0032570",38,"GO:1900076",0.659280522686669,40,"response to progesterone","regulation of cellular response to insulin stimulus",0.947557666214383,0.433833333333333,0.594
"GO:0046463","GO:0046463",57,"GO:0006651",0.659280522686669,51,"acylglycerol biosynthetic process","diacylglycerol biosynthetic process",0.949674355495251,0.433333333333333,0.88
"GO:2001026","GO:2001026",26,"GO:0050922",0.659280522686669,24,"regulation of endothelial cell chemotaxis","negative regulation of chemotaxis",0.846628222523745,0.4186,0.763
"GO:0016339","GO:0016339",1,"GO:0098742",0.659280522686669,47,"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","cell-cell adhesion via plasma-membrane adhesion molecules",0.976652645861601,0.403,0.851
"GO:0060999","GO:0060999",30,"GO:0061000",0.659280522686669,39,"positive regulation of dendritic spine development","negative regulation of dendritic spine development",0.812681139755767,0.382333333333333,0.883
"GO:0060998","GO:0060998",30,"GO:0061000",0.659280522686669,57,"regulation of dendritic spine development","negative regulation of dendritic spine development",0.822729986431479,0.374333333333333,0.907
"GO:0150105","GO:0150105",7,"GO:1902414",0.659280522686669,22,"protein localization to cell-cell junction","protein localization to cell junction",0.9470868385346,0.36,0.9
"GO:1904037","GO:1904037",63,"GO:0043524",0.659280522686669,43,"positive regulation of epithelial cell apoptotic process","negative regulation of neuron apoptotic process",0.914214382632293,0.348333333333333,0.551
"GO:0002091","GO:0002091",68,"GO:0044351",0.659280522686669,17,"negative regulation of receptor internalization","macropinocytosis",0.835816824966079,0.3472,0.521
"GO:0060391","GO:0060391",46,"GO:0038127",0.659280522686669,26,"positive regulation of SMAD protein signal transduction","ERBB signaling pathway",0.857215739484396,0.342727272727273,0.57
"GO:0060840","GO:0060840",36,"GO:0002040",0.659280522686669,111,"artery development","sprouting angiogenesis",0.914275440976933,0.337454545454545,0.697
"GO:0008090","GO:0008090",79,"GO:0098937",0.659280522686669,22,"retrograde axonal transport","anterograde dendritic transport",0.939533242876527,0.332,0.766
"GO:2000300","GO:2000300",40,"GO:0001956",0.659280522686669,44,"regulation of synaptic vesicle exocytosis","positive regulation of neurotransmitter secretion",0.842503392130258,0.306857142857143,0.866
"GO:0055007","GO:0055007",43,"GO:1905209",0.659280522686669,131,"cardiac muscle cell differentiation","positive regulation of cardiocyte differentiation",0.882681139755767,0.302,0.816
"GO:0051917","GO:0051917",64,"GO:0050818",0.659280522686669,18,"regulation of fibrinolysis","regulation of coagulation",0.842922659430122,0.2776,0.895
"GO:0051302","GO:0051302",93,"GO:0051782",0.651811029192291,186,"regulation of cell division","negative regulation of cell division",0.938351424694708,0.3332,0.834
"GO:0018126","GO:0018126",107,"GO:0018126",0.635888398935392,23,"protein hydroxylation","protein hydroxylation",0.952955223880597,1,0
"GO:0061384","GO:0061384",78,"GO:0003222",0.635888398935392,32,"heart trabecula morphogenesis","ventricular trabecula myocardium morphogenesis",0.947540027137042,0.527,0.946
"GO:0006465","GO:0006465",108,"GO:0006465",0.635888398935392,14,"signal peptide processing","signal peptide processing",0.939397557666214,0.435,0
"GO:0003177","GO:0003177",59,"GO:0055022",0.635888398935392,23,"pulmonary valve development","negative regulation of cardiac muscle tissue growth",0.918223880597015,0.400583333333333,0.525
"GO:0030513","GO:0030513",46,"GO:0038127",0.635888398935392,42,"positive regulation of BMP signaling pathway","ERBB signaling pathway",0.853758480325644,0.385545454545455,0.579
"GO:0007528","GO:0007528",2,"GO:0050808",0.635888398935392,52,"neuromuscular junction development","synapse organization",0.923407055630936,0.367703703703704,0.794
"GO:0032770","GO:0032770",95,"GO:0051000",0.635888398935392,29,"positive regulation of monooxygenase activity","positive regulation of nitric-oxide synthase activity",0.940164179104478,0.361333333333333,0.975
"GO:0043410","GO:0043410",71,"GO:0043508",0.635888398935392,474,"positive regulation of MAPK cascade","negative regulation of JUN kinase activity",0.831477611940298,0.308166666666667,0.678
"GO:0010543","GO:0010543",45,"GO:0050865",0.622076265760944,49,"regulation of platelet activation","regulation of cell activation",0.867066485753053,0.54575,0.763
"GO:0048566","GO:0048566",109,"GO:0048566",0.622076265760944,33,"embryonic digestive tract development","embryonic digestive tract development",0.923176390773406,0.513,0
"GO:0061844","GO:0061844",84,"GO:0050832",0.622076265760944,83,"antimicrobial humoral immune response mediated by antimicrobial peptide","defense response to fungus",0.946899592944369,0.483666666666667,0.522
"GO:1901654","GO:1901654",38,"GO:1900076",0.622076265760944,208,"response to ketone","regulation of cellular response to insulin stimulus",0.950519674355495,0.444,0.538
"GO:0051130","GO:0051130",98,"GO:0051128",0.622076265760944,1115,"positive regulation of cellular component organization","regulation of cellular component organization",0.824663500678426,0.4075,0.853
"GO:0086091","GO:0086091",52,"GO:0044065",0.622076265760944,38,"regulation of heart rate by cardiac conduction","regulation of respiratory system process",0.902069199457259,0.386125,0.57
"GO:0006940","GO:0006940",52,"GO:0044065",0.622076265760944,61,"regulation of smooth muscle contraction","regulation of respiratory system process",0.908044776119403,0.379875,0.583
"GO:0032148","GO:0032148",32,"GO:0007171",0.622076265760944,26,"activation of protein kinase B activity","activation of transmembrane receptor protein tyrosine kinase activity",0.860215739484396,0.339111111111111,0.778
"GO:0030705","GO:0030705",79,"GO:0098937",0.622076265760944,213,"cytoskeleton-dependent intracellular transport","anterograde dendritic transport",0.934438263229308,0.332,0.77
"GO:0014033","GO:0014033",67,"GO:0060379",0.622076265760944,95,"neural crest cell differentiation","cardiac muscle cell myoblast differentiation",0.916080054274084,0.3276,0.748
"GO:0001885","GO:0001885",54,"GO:0060836",0.622076265760944,64,"endothelial cell development","lymphatic endothelial cell differentiation",0.919910447761194,0.309714285714286,0.794
"GO:0010001","GO:0010001",49,"GO:0048714",0.622076265760944,252,"glial cell differentiation","positive regulation of oligodendrocyte differentiation",0.893635006784261,0.3062,0.826
"GO:0035308","GO:0035308",51,"GO:0035507",0.622076265760944,28,"negative regulation of protein dephosphorylation","regulation of myosin-light-chain-phosphatase activity",0.871853459972863,0.248375,0.811
"GO:0035025","GO:0035025",16,"GO:0051056",0.622076265760944,34,"positive regulation of Rho protein signal transduction","regulation of small GTPase mediated signal transduction",0.860941655359566,0.246125,0.85
"GO:0006895","GO:0006895",110,"GO:0006895",0.604795436191562,17,"Golgi to endosome transport","Golgi to endosome transport",0.94138263229308,0.5585,0
"GO:0000729","GO:0000729",61,"GO:0006284",0.604795436191562,21,"DNA double-strand break processing","base-excision repair",0.905628222523745,0.459428571428571,0.574
"GO:0003148","GO:0003148",59,"GO:0055022",0.604795436191562,24,"outflow tract septum morphogenesis","negative regulation of cardiac muscle tissue growth",0.914826322930801,0.432583333333333,0.525
"GO:0046339","GO:0046339",57,"GO:0006651",0.604795436191562,27,"diacylglycerol metabolic process","diacylglycerol biosynthetic process",0.955559023066486,0.420333333333333,0.919
"GO:0031641","GO:0031641",10,"GO:0051962",0.604795436191562,45,"regulation of myelination","positive regulation of nervous system development",0.863951153324288,0.41175,0.777
"GO:0045445","GO:0045445",17,"GO:0051146",0.604795436191562,110,"myoblast differentiation","striated muscle cell differentiation",0.924189959294437,0.4098,0.748
"GO:0045740","GO:0045740",111,"GO:0045740",0.604795436191562,38,"positive regulation of DNA replication","positive regulation of DNA replication",0.878156037991859,0.34775,0
"GO:0051894","GO:0051894",2,"GO:0050808",0.604795436191562,26,"positive regulation of focal adhesion assembly","synapse organization",0.838867028493894,0.341407407407407,0.683
"GO:0061001","GO:0061001",2,"GO:0050808",0.604795436191562,42,"regulation of dendritic spine morphogenesis","synapse organization",0.781435549525102,0.333555555555556,0.776
"GO:0051058","GO:0051058",16,"GO:0051056",0.604795436191562,55,"negative regulation of small GTPase mediated signal transduction","regulation of small GTPase mediated signal transduction",0.861004070556309,0.29125,0.873
"GO:0098901","GO:0098901",115,"GO:0098901",0.590847279652513,29,"regulation of cardiac muscle cell action potential","regulation of cardiac muscle cell action potential",0.947671641791045,1,0
"GO:0030323","GO:0030323",109,"GO:0048566",0.590847279652513,192,"respiratory tube development","embryonic digestive tract development",0.917329715061058,0.606333333333333,0.559
"GO:0060173","GO:0060173",104,"GO:0035108",0.590847279652513,182,"limb development","limb morphogenesis",0.929314789687924,0.509,0.982
"GO:0006304","GO:0006304",111,"GO:0045740",0.590847279652513,103,"DNA modification","positive regulation of DNA replication",0.931449118046133,0.48575,0.51
"GO:0016192","GO:0016192",112,"GO:0016192",0.590847279652513,1536,"vesicle-mediated transport","vesicle-mediated transport",0.929010854816825,0.4835,0
"GO:0072595","GO:0072595",114,"GO:0072595",0.590847279652513,41,"maintenance of protein localization in organelle","maintenance of protein localization in organelle",0.9449131614654,0.4118,0
"GO:0060043","GO:0060043",59,"GO:0055022",0.590847279652513,47,"regulation of cardiac muscle cell proliferation","negative regulation of cardiac muscle tissue growth",0.826955223880597,0.40275,0.919
"GO:0000076","GO:0000076",113,"GO:0000076",0.590847279652513,18,"DNA replication checkpoint signaling","DNA replication checkpoint signaling",0.8769131614654,0.385090909090909,0
