term,fdr,Odds Ratio,Combined Score,Genes,description
Disease,0.8483841,0.8669685,0.2789231,CD163;IGKV2D-30;F12;F11;CFP;EGFR;IGHG3;EXT1;SHH;NAGLU;MRC1;IGHD;KLKB1,Disease
Signaling by NOTCH,0.8483841,0.7697034,0.2423136,EGFR,Signaling by NOTCH
Metabolism of Lipids,0.8483841,0.8053052,0.2528284,BCHE;GC;SERPINA6;B4GALT5,Metabolism of Lipids
Signaling by GPCR,0.8565248,0.758747,0.2274769,SHH;EGFR,Signaling by GPCR
Clathrin-mediated Endocytosis,0.8689892,0.7150549,0.2007745,EGFR,Clathrin-mediated Endocytosis
Signaling by Nuclear Receptors,0.8913019,0.6675567,0.1674724,EGFR,Signaling by Nuclear Receptors
Autophagy,0.9011049,0.6431046,0.1513868,LAMP2,Autophagy
Phospholipid Metabolism,0.916879,0.599132,0.1243388,BCHE,Phospholipid Metabolism
Adaptive Immune System,0.916879,0.7238305,0.1483687,IGKV2D-30;MRC1;IGHD;LILRA3;OSCAR,Adaptive Immune System
Asparagine N-linked Glycosylation,0.916879,0.6451515,0.131974,FUCA1;B4GALT5,Asparagine N-linked Glycosylation
Signaling by Interleukins,0.9605405,0.5795082,0.08900538,CA1;IGHE,Signaling by Interleukins
PIP3 Activates AKT Signaling,0.9707565,0.4863014,0.0666279,EGFR,PIP3 Activates AKT Signaling
RAF MAP Kinase Cascade,0.9707565,0.4795812,0.06374731,EGFR,RAF MAP Kinase Cascade
MAPK1 MAPK3 Signaling,0.9707565,0.4635495,0.05713694,EGFR,MAPK1 MAPK3 Signaling
Vesicle-mediated Transport,0.9707565,0.6392492,0.07876974,HPX;CD163;IGKV2D-30;HP;EGFR,Vesicle-mediated Transport
Metabolism,0.9707565,0.7288102,0.08820743,AOC3;BCHE;CKM;ADIPOQ;SERPINA6;EXT1;BST1;CA1;VNN1;NAGLU;ENPP2;GC;B4GALT5,Metabolism
Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers,0.9722053,0.5256219,0.06055148,SHH;EGFR,Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers
Infectious Disease,0.9772224,0.6350544,0.06563725,IGHG3;CD163;IGKV2D-30;MRC1;IGHD;EGFR,Infectious Disease
Intracellular Signaling by Second Messengers,0.9772224,0.4263869,0.04324911,EGFR,Intracellular Signaling by Second Messengers
MAPK Family Signaling Cascades,0.9828691,0.4086896,0.03734906,EGFR,MAPK Family Signaling Cascades
GPCR Downstream Signalling,0.9851072,0.3969009,0.03367638,EGFR,GPCR Downstream Signalling
Signaling by Receptor Tyrosine Kinases,0.9889404,0.4623396,0.0349064,PLG;EGFR,Signaling by Receptor Tyrosine Kinases
Developmental Biology,0.9889404,0.5422523,0.03867837,CEACAM1;SHH;ADIPOQ;EGFR,Developmental Biology
SARS-CoV Infections,0.9889404,0.4453645,0.02941515,IGKV2D-30;IGHD,SARS-CoV Infections
Class I MHC Mediated Antigen Processing & Presentation,0.9889404,0.3575612,0.02291493,MRC1,Class I MHC Mediated Antigen Processing & Presentation
Metabolism of Amino Acids and Derivatives,0.9999885,0.3235935,0.0154627,CKM,Metabolism of Amino Acids and Derivatives
Viral Infection Pathways,0.9999885,0.3995759,0.009218865,IGKV2D-30;IGHD;EGFR,Viral Infection Pathways
Cytokine Signaling in Immune System,0.9999885,0.343918,0.007734497,CA1;IGHE,Cytokine Signaling in Immune System
Gene Expression (Transcription),0.9999885,0.3232418,0.005365351,ADIPOQ;EGFR,Gene Expression (Transcription)
Generic Transcription Pathway,0.9999885,0.2124091,0.002099555,EGFR,Generic Transcription Pathway
Axon Guidance,0.9999885,0.2083596,0.001886654,EGFR,Axon Guidance
Nervous System Development,0.9999885,0.2038169,0.00166599,EGFR,Nervous System Development
RNA Polymerase II Transcription,0.9999885,0.1901312,0.00110977,EGFR,RNA Polymerase II Transcription
Metabolism of RNA,0.9999885,0.1785786,0.0007546991,ENPP2,Metabolism of RNA
Cellular Responses to Stress,0.9999885,0.1559176,0.0003061231,IGFBP7,Cellular Responses to Stress
Membrane Trafficking,0.9999885,0.1482312,0.0002132427,EGFR,Membrane Trafficking
Cellular Responses to Stimuli,0.9999885,0.1353908,0.0001074824,IGFBP7,Cellular Responses to Stimuli
Signal Transduction,0.9999885,0.164784,1.888056e-06,SHH;PLG;EGFR,Signal Transduction
