term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0015671,0.0003689484,228.8348,3335.699,HBG1;MB;HBB;HBD,Oxygen Transport (GO:0015671)
GO:0015669,0.001256128,76.25507,965.283,HBG1;MB;HBB;HBD,Gas Transport (GO:0015669)
GO:0032652,0.004820675,38.11014,415.7154,ORM1;CEACAM1;SIRPA;ORM2,Regulation of Interleukin-1 Production (GO:0032652)
GO:0015670,0.02076504,56.69828,519.3689,HBG1;HBB;HBD,Carbon Dioxide Transport (GO:0015670)
GO:0019755,0.02869433,42.51724,366.2287,HBG1;HBB;HBD,One-Carbon Compound Transport (GO:0019755)
GO:0042743,0.03145792,16.31304,136.0406,HBG1;HBB;APOA4;HBD,Hydrogen Peroxide Metabolic Process (GO:0042743)
GO:0050766,0.0651803,8.444272,62.96658,FCN2;AHSG;SIRPA;CFP;MERTK,Positive Regulation of Phagocytosis (GO:0050766)
GO:0030853,0.06663944,112.4615,785.2735,CEACAM1;C1QC,Negative Regulation of Granulocyte Differentiation (GO:0030853)
GO:0150146,0.06663944,112.4615,785.2735,C1QB;C1QC,Cell Junction Disassembly (GO:0150146)
GO:0005976,0.06663944,112.4615,785.2735,EXT1;EXT2,Polysaccharide Metabolic Process (GO:0005976)
GO:0051838,0.06663944,112.4615,785.2735,CFHR2;CFHR1,Cytolysis by Host of Symbiont Cells (GO:0051838)
GO:0006869,0.09056385,6.515152,41.69946,FABP1;CEACAM1;GM2A;NPC2;APOA4,Lipid Transport (GO:0006869)
GO:0010954,0.09056385,15.44436,98.27058,CLEC3B;F12;KLKB1,Positive Regulation of Protein Processing (GO:0010954)
GO:0042744,0.09056385,15.44436,98.27058,HBG1;HBB;HBD,Hydrogen Peroxide Catabolic Process (GO:0042744)
GO:0000271,0.09056385,56.22222,354.2643,EXT1;EXT2,Polysaccharide Biosynthetic Process (GO:0000271)
GO:0015014,0.09056385,56.22222,354.2643,EXT1;EXT2,"Heparan Sulfate Proteoglycan Biosynthetic Process, Chain Elongation (GO:0015014)"
GO:0048584,0.09553772,8.441868,52.23029,ADIPOQ;C8B;CFP;EGFR,Positive Regulation of Response to Stimulus (GO:0048584)
GO:0050830,0.111268,7.857271,46.76343,FCN2;PGLYRP2;ANG;RNASE1,Defense Response to Gram-positive Bacterium (GO:0050830)
GO:0002858,0.111268,37.47578,217.4345,CEACAM1;PVR,Reg of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858)
GO:0002455,0.111268,37.47578,217.4345,C1QB;C1QC,Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002455)
GO:0030149,0.111268,12.12931,70.06865,GM2A;ENPP2;SMPDL3A,Sphingolipid Catabolic Process (GO:0030149)
GO:0007517,0.111268,12.12931,70.06865,TAGLN;CFH;ITGA11,Muscle Organ Development (GO:0007517)
GO:0006801,0.1260752,11.31897,63.47015,MB;APOA4;RNASE1,Superoxide Metabolic Process (GO:0006801)
GO:0050764,0.1263915,6.900659,38.14278,AHSG;ADIPOQ;SIRPA;MERTK,Regulation of Phagocytosis (GO:0050764)
GO:0030852,0.1263915,28.10256,151.9843,CEACAM1;C1QC,Regulation of Granulocyte Differentiation (GO:0030852)
GO:0080164,0.1263915,28.10256,151.9843,SIRPA;RNASE1,Regulation of Nitric Oxide Metabolic Process (GO:0080164)
GO:0098883,0.1263915,28.10256,151.9843,C1QB;C1QC,Synapse Pruning (GO:0098883)
GO:0051873,0.1263915,28.10256,151.9843,CFHR2;CFHR1,Killing by Host of Symbiont Cells (GO:0051873)
GO:0042542,0.1567824,9.428161,48.627,FABP1;HBB;SIRPA,Response to Hydrogen Peroxide (GO:0042542)
GO:0003073,0.1574895,22.47863,114.2673,PRCP;KLKB1,Regulation of Systemic Arterial Blood Pressure (GO:0003073)
GO:0010756,0.1574895,22.47863,114.2673,CLEC3B;F12,Positive Regulation of Plasminogen Activation (GO:0010756)
GO:0045806,0.1574895,8.930581,44.86654,ADIPOQ;SIRPA;RNASE1,Negative Regulation of Endocytosis (GO:0045806)
GO:0009890,0.1574895,8.930581,44.86654,CEACAM1;ADIPOQ;SIRPA,Negative Regulation of Biosynthetic Process (GO:0009890)
GO:0007413,0.184401,18.72934,90.0381,CNTN4;MEGF8,Axonal Fasciculation (GO:0007413)
GO:0002673,0.184401,18.72934,90.0381,F12;KLKB1,Regulation of Acute Inflammatory Response (GO:0002673)
GO:0030195,0.1849138,8.077586,38.58162,CPB2;F12;KLKB1,Negative Regulation of Blood Coagulation (GO:0030195)
GO:0045428,0.2018379,7.709248,35.93593,HBB;SIRPA;RNASE1,Regulation of Nitric Oxide Biosynthetic Process (GO:0045428)
GO:1903027,0.205055,16.05128,73.31633,FCN2;CFP,Regulation of Opsonization (GO:1903027)
GO:0016051,0.205055,16.05128,73.31633,EXT1;EXT2,Carbohydrate Biosynthetic Process (GO:0016051)
GO:0015012,0.205055,16.05128,73.31633,EXT1;EXT2,Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)
GO:0042327,0.2303294,4.834783,21.20807,ADIPOQ;ANG;RNASE1;EGFR,Positive Regulation of Phosphorylation (GO:0042327)
GO:0051917,0.2303294,14.04274,61.17139,F12;KLKB1,Regulation of Fibrinolysis (GO:0051917)
GO:0071451,0.2303294,14.04274,61.17139,MB;APOA4,Cellular Response to Superoxide (GO:0071451)
GO:0009889,0.2303294,14.04274,61.17139,SIRPA;RNASE1,Regulation of Biosynthetic Process (GO:0009889)
GO:0032091,0.2504614,6.519231,27.70556,CFHR2;CFHR1;ADIPOQ,Negative Regulation of Protein Binding (GO:0032091)
GO:0001911,0.2605092,12.48053,52.00641,CEACAM1;PVR,Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911)
GO:0071466,0.2605092,12.48053,52.00641,ADIPOQ;FBP1,Cellular Response to Xenobiotic Stimulus (GO:0071466)
GO:0060402,0.2640677,inf,inf,CACNA2D1,Calcium Ion Transport Into Cytosol (GO:0060402)
GO:0071907,0.2640677,inf,inf,MEGF8,Determination of Digestive Tract Left/Right Asymmetry (GO:0071907)
GO:0035050,0.2640677,inf,inf,MEGF8,Embryonic Heart Tube Development (GO:0035050)
GO:0006704,0.2640677,inf,inf,SERPINA6,Glucocorticoid Biosynthetic Process (GO:0006704)
GO:0060836,0.2640677,inf,inf,TIE1,Lymphatic Endothelial Cell Differentiation (GO:0060836)
GO:1905208,0.2640677,inf,inf,EGFR,Negative Regulation of Cardiocyte Differentiation (GO:1905208)
GO:0032715,0.2640677,11.23077,44.88095,ORM1;SIRPA,Negative Regulation of Interleukin-6 Production (GO:0032715)
GO:0006024,0.2640677,11.23077,44.88095,EXT1;EXT2,Glycosaminoglycan Biosynthetic Process (GO:0006024)
GO:0032651,0.2855325,5.646552,22.02201,ORM1;SIRPA;ORM2,Regulation of Interleukin-1 Beta Production (GO:0032651)
GO:0002762,0.2888765,10.20824,39.20726,CEACAM1;C1QC,Negative Regulation of Myeloid Leukocyte Differentiation (GO:0002762)
GO:0010755,0.2888765,10.20824,39.20726,CLEC3B;F12,Regulation of Plasminogen Activation (GO:0010755)
GO:0042742,0.2888765,3.351393,12.85679,FCN2;PGLYRP2;ANG;CFP;RNASE1,Defense Response to Bacterium (GO:0042742)
GO:0042304,0.3156144,9.356125,34.60019,CEACAM1;APOA4,Regulation of Fatty Acid Biosynthetic Process (GO:0042304)
GO:0045953,0.3156144,9.356125,34.60019,CEACAM1;PVR,Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)
GO:0030201,0.3156144,9.356125,34.60019,EXT1;EXT2,Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)
GO:0032680,0.3247434,3.77971,13.71415,ORM1;ADIPOQ;SIRPA;ORM2,Regulation of Tumor Necrosis Factor Production (GO:0032680)
GO:0006023,0.3247434,8.635108,30.79755,EXT1;EXT2,Aminoglycan Biosynthetic Process (GO:0006023)
GO:0033344,0.3247434,8.635108,30.79755,NPC2;APOA4,Cholesterol Efflux (GO:0033344)
GO:0001914,0.3247434,8.635108,30.79755,AZGP1;CEACAM1,Regulation of T Cell Mediated Cytotoxicity (GO:0001914)
GO:0007156,0.3247434,4.836207,17.06204,CEACAM1;CNTN4;PVR,Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)
GO:0070301,0.3247434,8.017094,27.61506,FABP1;SIRPA,Cellular Response to Hydrogen Peroxide (GO:0070301)
GO:0030203,0.3247434,8.017094,27.61506,EXT1;EXT2,Glycosaminoglycan Metabolic Process (GO:0030203)
GO:0045765,0.3247434,2.993998,10.28848,CEACAM1;LRG1;TIE1;SPINK5;KLKB1,Regulation of Angiogenesis (GO:0045765)
GO:0050808,0.3247434,3.541304,12.15979,C1QB;C1QA;CNTN4;C1QC,Synapse Organization (GO:0050808)
GO:0045601,0.3247434,55.75424,186.5702,CEACAM1,Regulation of Endothelial Cell Differentiation (GO:0045601)
GO:0038134,0.3247434,55.75424,186.5702,EGFR,ERBB2-EGFR Signaling Pathway (GO:0038134)
GO:0097272,0.3247434,55.75424,186.5702,OTC,Ammonium Homeostasis (GO:0097272)
GO:0003085,0.3247434,55.75424,186.5702,PRCP,Negative Regulation of Systemic Arterial Blood Pressure (GO:0003085)
GO:0050873,0.3247434,55.75424,186.5702,ADIPOQ,Brown Fat Cell Differentiation (GO:0050873)
GO:0071286,0.3247434,55.75424,186.5702,FBP1,Cellular Response to Magnesium Ion (GO:0071286)
GO:0006032,0.3247434,55.75424,186.5702,CTBS,Chitin Catabolic Process (GO:0006032)
GO:0006030,0.3247434,55.75424,186.5702,CTBS,Chitin Metabolic Process (GO:0006030)
GO:0019695,0.3247434,55.75424,186.5702,BCHE,Choline Metabolic Process (GO:0019695)
GO:0006570,0.3247434,55.75424,186.5702,HPD,Tyrosine Metabolic Process (GO:0006570)
GO:0008211,0.3247434,55.75424,186.5702,SERPINA6,Glucocorticoid Metabolic Process (GO:0008211)
GO:0086012,0.3247434,55.75424,186.5702,CACNA2D1,Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)
