"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0035563","GO:0035563",39,"GO:0035563",0.415506397951192,9,"positive regulation of chromatin binding","positive regulation of chromatin binding",0.958699756690998,0.340142857142857,0
"GO:0061820","GO:0061820",9,"GO:0010833",0.415506397951192,9,"telomeric D-loop disassembly","telomere maintenance via telomere lengthening",0.869596107055961,0.337055555555556,0.729
"GO:0031118","GO:0031118",17,"GO:0000154",0.415506397951192,8,"rRNA pseudouridine synthesis","rRNA modification",0.861993187347932,0.289857142857143,0.903
"GO:0045911","GO:0045911",24,"GO:1905168",0.415506397951192,71,"positive regulation of DNA recombination","positive regulation of double-strand break repair via homologous recombination",0.847267153284672,0.275545454545455,0.949
"GO:1902412","GO:1902412",37,"GO:1902412",0.415506397951192,11,"regulation of mitotic cytokinesis","regulation of mitotic cytokinesis",0.92554403892944,0.253909090909091,0
"GO:0019538","GO:0019538",41,"GO:0019538",0.398146456185539,5056,"protein metabolic process","protein metabolic process",0.899661313868613,0.442666666666667,0
"GO:0000122","GO:0000122",18,"GO:0045892",0.372563576287381,980,"negative regulation of transcription by RNA polymerase II","negative regulation of DNA-templated transcription",0.817919221411192,0.335285714285714,0.934
"GO:1900180","GO:1900180",10,"GO:1902570",0.372563576287381,143,"regulation of protein localization to nucleus","protein localization to nucleolus",0.89256399026764,0.303909090909091,0.751
"GO:0002097","GO:0002097",17,"GO:0000154",0.350978023894512,20,"tRNA wobble base modification","rRNA modification",0.901711435523114,0.303142857142857,0.735
"GO:2000279","GO:2000279",6,"GO:0007004",0.350978023894512,37,"negative regulation of DNA biosynthetic process","telomere maintenance via telomerase",0.845349878345499,0.30225,0.815
"GO:0070131","GO:0070131",42,"GO:0070131",0.350978023894512,16,"positive regulation of mitochondrial translation","positive regulation of mitochondrial translation",0.853198053527981,0.29425,0
"GO:0090232","GO:0090232",22,"GO:0000077",0.350978023894512,12,"positive regulation of spindle checkpoint","DNA damage checkpoint signaling",0.844707055961071,0.281439024390244,0.769
"GO:0007416","GO:0007416",34,"GO:0099172",0.350978023894512,200,"synapse assembly","presynapse organization",0.867025790754258,0.237294117647059,0.755
"GO:0000959","GO:0000959",14,"GO:0006390",0.316295890375251,52,"mitochondrial RNA metabolic process","mitochondrial transcription",0.920441849148419,0.537,0.926
"GO:0035581","GO:0035581",48,"GO:0035581",0.296012932232695,11,"sequestering of extracellular ligand from receptor","sequestering of extracellular ligand from receptor",0.887748905109489,1,0
"GO:0048520","GO:0048520",50,"GO:0048520",0.296012932232695,25,"positive regulation of behavior","positive regulation of behavior",0.910643795620438,0.5655,0
"GO:2000197","GO:2000197",44,"GO:2000197",0.296012932232695,7,"regulation of ribonucleoprotein complex localization","regulation of ribonucleoprotein complex localization",0.916789781021898,0.504,0
"GO:0010793","GO:0010793",44,"GO:2000197",0.296012932232695,6,"regulation of mRNA export from nucleus","regulation of ribonucleoprotein complex localization",0.86730802919708,0.504,0.992
"GO:0048048","GO:0048048",49,"GO:0048048",0.296012932232695,35,"embryonic eye morphogenesis","embryonic eye morphogenesis",0.944978588807786,0.3442,0
"GO:0007613","GO:0007613",43,"GO:0007613",0.296012932232695,123,"memory","memory",0.964399513381995,0.336666666666667,0
"GO:0090657","GO:0090657",9,"GO:0010833",0.296012932232695,11,"telomeric loop disassembly","telomere maintenance via telomere lengthening",0.86750802919708,0.327611111111111,0.741
"GO:0051252","GO:0051252",5,"GO:0006355",0.296012932232695,3833,"regulation of RNA metabolic process","regulation of DNA-templated transcription",0.824902189781022,0.3195,0.929
"GO:0071051","GO:0071051",19,"GO:0031126",0.296012932232695,8,"polyadenylation-dependent snoRNA 3'-end processing","sno(s)RNA 3'-end processing",0.866149391727494,0.306714285714286,0.975
"GO:0000022","GO:0000022",45,"GO:0000022",0.296012932232695,12,"mitotic spindle elongation","mitotic spindle elongation",0.900278345498783,0.301333333333333,0
"GO:1902425","GO:1902425",47,"GO:1902425",0.296012932232695,8,"positive regulation of attachment of mitotic spindle microtubules to kinetochore","positive regulation of attachment of mitotic spindle microtubules to kinetochore",0.818564476885645,0.278833333333333,0
"GO:0051256","GO:0051256",45,"GO:0000022",0.296012932232695,11,"mitotic spindle midzone assembly","mitotic spindle elongation",0.89314501216545,0.274466666666667,0.99
"GO:2000320","GO:2000320",31,"GO:2000317",0.296012932232695,12,"negative regulation of T-helper 17 cell differentiation","negative regulation of T-helper 17 type immune response",0.8265800486618,0.2684,0.992
"GO:0010569","GO:0010569",24,"GO:1905168",0.296012932232695,73,"regulation of double-strand break repair via homologous recombination","positive regulation of double-strand break repair via homologous recombination",0.820389781021898,0.253454545454545,0.949
"GO:0051099","GO:0051099",39,"GO:0035563",0.296012932232695,127,"positive regulation of binding","positive regulation of chromatin binding",0.950757177615572,0.237428571428571,0.835
"GO:0009451","GO:0009451",17,"GO:0000154",0.296012932232695,180,"RNA modification","rRNA modification",0.898910948905109,0.225714285714286,0.864
"GO:0048709","GO:0048709",46,"GO:0048709",0.296012932232695,106,"oligodendrocyte differentiation","oligodendrocyte differentiation",0.927970316301703,0.224,0
"GO:0014003","GO:0014003",46,"GO:0048709",0.296012932232695,48,"oligodendrocyte development","oligodendrocyte differentiation",0.930312895377129,0.216454545454545,0.932
"GO:0007292","GO:0007292",51,"GO:0007292",0.280066257398549,163,"female gamete generation","female gamete generation",0.965555717761557,0.362428571428571,0
"GO:0045292","GO:0045292",13,"GO:0000375",0.227071292278531,42,"mRNA cis splicing, via spliceosome","RNA splicing, via transesterification reactions",0.911994160583942,0.382875,0.776
"GO:0070129","GO:0070129",42,"GO:0070131",0.227071292278531,25,"regulation of mitochondrial translation","positive regulation of mitochondrial translation",0.870745498783455,0.28425,0.978
"GO:0031114","GO:0031114",35,"GO:1901880",0.227071292278531,30,"regulation of microtubule depolymerization","negative regulation of protein depolymerization",0.867511922141119,0.26288,0.916
"GO:0031570","GO:0031570",22,"GO:0000077",0.227071292278531,135,"DNA integrity checkpoint signaling","DNA damage checkpoint signaling",0.849442822384428,0.181365853658537,0.986
"GO:0051093","GO:0051093",52,"GO:0051093",0.22048359367962,1005,"negative regulation of developmental process","negative regulation of developmental process",0.874653527980535,0.368444444444444,0
"GO:0051246","GO:0051246",41,"GO:0019538",0.196207869367921,2356,"regulation of protein metabolic process","protein metabolic process",0.847014111922141,0.3085,0.758
"GO:0071027","GO:0071027",1,"GO:0000288",0.188681558321716,14,"nuclear RNA surveillance","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.907057907542579,0.323703703703704,0.683
"GO:0046831","GO:0046831",54,"GO:0046831",0.188681558321716,13,"regulation of RNA export from nucleus","regulation of RNA export from nucleus",0.900848175182482,0.304125,0
"GO:0030514","GO:0030514",53,"GO:0030514",0.188681558321716,70,"negative regulation of BMP signaling pathway","negative regulation of BMP signaling pathway",0.862780535279805,0.291,0
"GO:0007026","GO:0007026",35,"GO:1901880",0.188681558321716,26,"negative regulation of microtubule depolymerization","negative regulation of protein depolymerization",0.845354257907543,0.26752,0.933
"GO:0001682","GO:0001682",55,"GO:0001682",0.173106708173883,13,"tRNA 5'-leader removal","tRNA 5'-leader removal",0.914433576642336,0.31325,0
"GO:0014033","GO:0014033",56,"GO:0014033",0.173106708173883,95,"neural crest cell differentiation","neural crest cell differentiation",0.940287591240876,0.30725,0
"GO:0008334","GO:0008334",57,"GO:0008334",0.168510319720434,20,"histone mRNA metabolic process","histone mRNA metabolic process",0.921664233576642,0.365,0
"GO:0090304","GO:0090304",12,"GO:0006357",0.168510319720434,5652,"nucleic acid metabolic process","regulation of transcription by RNA polymerase II",0.882078345498784,0.352,0.712
"GO:0045727","GO:0045727",58,"GO:0045727",0.14691985052296,141,"positive regulation of translation","positive regulation of translation",0.830147445255474,0.297538461538462,0
"GO:0062028","GO:0062028",62,"GO:0062028",0.132055874843525,8,"regulation of stress granule assembly","regulation of stress granule assembly",0.886525060827251,0.539,0
"GO:0000395","GO:0000395",13,"GO:0000375",0.132055874843525,24,"mRNA 5'-splice site recognition","RNA splicing, via transesterification reactions",0.859647201946472,0.400625,0.745
"GO:0001944","GO:0001944",63,"GO:0001944",0.132055874843525,831,"vasculature development","vasculature development",0.936079805352798,0.398555555555556,0
"GO:2000036","GO:2000036",59,"GO:2000036",0.132055874843525,74,"regulation of stem cell population maintenance","regulation of stem cell population maintenance",0.909448661800487,0.374666666666667,0
"GO:0035995","GO:0035995",38,"GO:0035994",0.132055874843525,7,"detection of muscle stretch","response to muscle stretch",0.962669586374696,0.35725,0.938
"GO:2000319","GO:2000319",31,"GO:2000317",0.132055874843525,22,"regulation of T-helper 17 cell differentiation","negative regulation of T-helper 17 type immune response",0.849735279805353,0.3564,0.917
"GO:0002191","GO:0002191",11,"GO:0002181",0.132055874843525,7,"cap-dependent translational initiation","cytoplasmic translation",0.916773236009732,0.343625,0.77
"GO:2000781","GO:2000781",60,"GO:2000781",0.132055874843525,86,"positive regulation of double-strand break repair","positive regulation of double-strand break repair",0.799340632603406,0.3362,0
"GO:0040031","GO:0040031",16,"GO:0042796",0.132055874843525,7,"snRNA modification","snRNA transcription by RNA polymerase III",0.914707055961071,0.333285714285714,0.74
"GO:0006360","GO:0006360",3,"GO:0045943",0.132055874843525,72,"transcription by RNA polymerase I","positive regulation of transcription by RNA polymerase I",0.911889537712895,0.325,0.938
"GO:2000779","GO:2000779",60,"GO:2000781",0.132055874843525,133,"regulation of double-strand break repair","positive regulation of double-strand break repair",0.811042822384428,0.3181,0.952
"GO:1904357","GO:1904357",25,"GO:0006265",0.132055874843525,27,"negative regulation of telomere maintenance via telomere lengthening","DNA topological change",0.790442822384428,0.314533333333333,0.534
"GO:0032958","GO:0032958",64,"GO:0032958",0.132055874843525,29,"inositol phosphate biosynthetic process","inositol phosphate biosynthetic process",0.921922627737226,0.292363636363636,0
"GO:0032924","GO:0032924",33,"GO:0038092",0.132055874843525,49,"activin receptor signaling pathway","nodal signaling pathway",0.906018491484185,0.287416666666667,0.931
"GO:0033234","GO:0033234",65,"GO:0033234",0.132055874843525,11,"negative regulation of protein sumoylation","negative regulation of protein sumoylation",0.869871532846715,0.281875,0
"GO:0016441","GO:0016441",28,"GO:0010608",0.132055874843525,643,"post-transcriptional gene silencing","post-transcriptional regulation of gene expression",0.834419464720195,0.266428571428571,0.926
"GO:0046173","GO:0046173",64,"GO:0032958",0.132055874843525,63,"polyol biosynthetic process","inositol phosphate biosynthetic process",0.934867639902676,0.259727272727273,0.932
"GO:1905954","GO:1905954",66,"GO:1905954",0.132055874843525,111,"positive regulation of lipid localization","positive regulation of lipid localization",0.892080778588808,0.256727272727273,0
"GO:0032212","GO:0032212",9,"GO:0010833",0.132055874843525,34,"positive regulation of telomere maintenance via telomerase","telomere maintenance via telomere lengthening",0.78976301703163,0.254666666666667,0.912
"GO:1902903","GO:1902903",61,"GO:1902903",0.132055874843525,389,"regulation of supramolecular fiber organization","regulation of supramolecular fiber organization",0.869648175182482,0.243705882352941,0
"GO:0006402","GO:0006402",1,"GO:0000288",0.132055874843525,310,"mRNA catabolic process","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.814016058394161,0.229851851851852,0.869
"GO:2000773","GO:2000773",68,"GO:2000773",0.127281606970953,25,"negative regulation of cellular senescence","negative regulation of cellular senescence",0.855633576642336,0.5225,0
"GO:0030575","GO:0030575",69,"GO:0030575",0.127281606970953,16,"nuclear body organization","nuclear body organization",0.934228223844282,0.4205,0
"GO:0031641","GO:0031641",67,"GO:0031641",0.127281606970953,45,"regulation of myelination","regulation of myelination",0.889756690997567,0.3735,0
"GO:0042797","GO:0042797",26,"GO:2000628",0.127281606970953,10,"tRNA transcription by RNA polymerase III","regulation of miRNA metabolic process",0.915826277372263,0.36675,0.567
"GO:0051293","GO:0051293",47,"GO:1902425",0.127281606970953,57,"establishment of spindle localization","positive regulation of attachment of mitotic spindle microtubules to kinetochore",0.866120681265207,0.308333333333333,0.619
"GO:0099116","GO:0099116",55,"GO:0001682",0.127281606970953,16,"tRNA 5'-end processing","tRNA 5'-leader removal",0.912921654501217,0.306,0.984
"GO:0051987","GO:0051987",47,"GO:1902425",0.127281606970953,11,"positive regulation of attachment of spindle microtubules to kinetochore","positive regulation of attachment of mitotic spindle microtubules to kinetochore",0.872274939172749,0.2975,0.986
"GO:1902423","GO:1902423",47,"GO:1902425",0.127281606970953,8,"regulation of attachment of mitotic spindle microtubules to kinetochore","positive regulation of attachment of mitotic spindle microtubules to kinetochore",0.834165936739659,0.282666666666667,1
"GO:0045944","GO:0045944",15,"GO:0045893",0.127281606970953,1243,"positive regulation of transcription by RNA polymerase II","positive regulation of DNA-templated transcription",0.813989294403893,0.2751,0.93
"GO:1903490","GO:1903490",37,"GO:1902412",0.127281606970953,8,"positive regulation of mitotic cytokinesis","regulation of mitotic cytokinesis",0.907273479318735,0.266909090909091,0.971
"GO:0001510","GO:0001510",17,"GO:0000154",0.127281606970953,93,"RNA methylation","rRNA modification",0.903522627737226,0.239357142857143,0.819
"GO:0061013","GO:0061013",23,"GO:0016071",0.127281606970953,252,"regulation of mRNA catabolic process","mRNA metabolic process",0.812524574209246,0.233928571428571,0.848
"GO:1902459","GO:1902459",59,"GO:2000036",0.119192293592203,49,"positive regulation of stem cell population maintenance","regulation of stem cell population maintenance",0.89240097323601,0.386666666666667,0.957
"GO:0000079","GO:0000079",70,"GO:0000079",0.119192293592203,82,"regulation of cyclin-dependent protein serine/threonine kinase activity","regulation of cyclin-dependent protein serine/threonine kinase activity",0.830375182481752,0.298411764705882,0
