term,fdr,Odds Ratio,Combined Score,Genes,description
Fatty acyl-CoA Biosynthesis,0.1401115,4.983442,33.56847,ACSL1;ACSL5;ACSL3;ELOVL7;SLC27A3;ACSF3;ACACA;HACD4,Fatty acyl-CoA Biosynthesis
Synthesis of PIPs at the Late Endosome Membrane,0.153027,10.09668,66.24242,VAC14;MTMR2;PIKFYVE;PIK3R4;MTMR9,Synthesis of PIPs at the Late Endosome Membrane
FASTK Family Proteins Regulate Processing and Stability of Mitochondrial RNAs,0.2478248,6.06216,36.36486,MT-ND4;MT-ND5;FASTKD5;MT-CYB;MT-ND1;TBRG4,FASTK Family Proteins Regulate Processing and Stability of Mitochondrial RNAs
Fatty Acid Metabolism,0.3480537,2.086787,11.58799,ACOT8;ABCC1;MECR;ACSL1;EPHX2;PON2;ACSL5;ACSL3;ELOVL7;ACSF3;ACACA;HACD4;CPT2;PCCA;PRXL2B;EHHADH;MAPKAPK2;MLYCD;ACOX3;SLC27A3;DECR2,Fatty Acid Metabolism
Maturation of Nucleoprotein 9694631,0.3480537,6.728856,36.68161,SRPK2;GSK3A;PARP4;PRMT1;PARP14,Maturation of Nucleoprotein 9694631
Regulation of Pyruvate Dehydrogenase (PDH) Complex,0.3480537,6.728856,36.68161,PDP1;PDK3;PDHB;PDK2;PDK1,Regulation of Pyruvate Dehydrogenase (PDH) Complex
Bile Acid and Bile Salt Metabolism,0.7136932,5.044946,23.285,ABCC3;ACOT8;OSBPL6;OSBPL2;OSBPL1A,Bile Acid and Bile Salt Metabolism
Interleukin Receptor SHC Signaling,0.7136932,5.044946,23.285,INPP5D;INPPL1;PIK3CB;JAK2;JAK3,Interleukin Receptor SHC Signaling
RHOT2 GTPase Cycle,0.7396785,12.08728,54.08317,RHOT2;MFN1;MFN2,RHOT2 GTPase Cycle
Synthesis of PIPs at the ER Membrane,0.7396785,12.08728,54.08317,MTMR2;PI4KA;SBF1,Synthesis of PIPs at the ER Membrane
Inositol Phosphate Metabolism,0.7850248,3.327731,14.5292,INPP4B;SYNJ1;INPP5D;INPPL1;PTEN;MTMR9;IP6K1,Inositol Phosphate Metabolism
Sphingolipid De Novo Biosynthesis,0.7910251,3.727425,15.95668,ABCC1;SPTLC1;SPHK1;KDSR;MFSD2B;CERT1,Sphingolipid De Novo Biosynthesis
Synthesis of PIPs at the Early Endosome Membrane,0.7910251,4.483642,19.13399,VAC14;INPP4B;MTMR2;PIKFYVE;PIK3R4,Synthesis of PIPs at the Early Endosome Membrane
Pyruvate Metabolism,0.8720552,2.599932,10.5737,PDP1;RMND5A;ME1;NEK1;PDK3;ARMC8;PDHB;PDK2;PDK1,Pyruvate Metabolism
Mitochondrial RNA Degradation,0.8720552,3.460598,13.9119,MT-ND4;MT-ND5;FASTKD5;MT-CYB;MT-ND1;TBRG4,Mitochondrial RNA Degradation
Beta-oxidation of Very Long Chain Fatty Acids,0.8720552,5.37579,21.55501,ACOT8;EHHADH;MLYCD;DECR2,Beta-oxidation of Very Long Chain Fatty Acids
SARS-CoV-2 Modulates Autophagy,0.8720552,5.37579,21.55501,VPS33B;VPS41;VPS11;VPS16,SARS-CoV-2 Modulates Autophagy
Complex I Biogenesis,0.9055787,2.159635,8.426757,NDUFA9;MT-ND4;NDUFA13;NDUFB8;MT-ND5;NDUFS8;NDUFA3;NDUFA10;NDUFS4;TMEM126A;NDUFA1;MT-ND1,Complex I Biogenesis
Defective HLCS Causes Multiple Carboxylase Deficiency,0.9055787,8.056834,31.15226,MCCC2;PCCA;ACACA,Defective HLCS Causes Multiple Carboxylase Deficiency
Miro GTPase Cycle,0.9055787,8.056834,31.15226,RHOT2;MFN1;MFN2,Miro GTPase Cycle
Metabolism of Nucleotides,0.9094864,2.025034,7.553568,DTYMK;NME2;UCKL1;DHODH;DGUOK;RRM2B;GUK1;DPYD;CMPK1;NUDT18;TK2;UMPS;GART,Metabolism of Nucleotides
Protein Localization,0.9094864,1.727766,6.419379,CYB5A;ACOT8;NDUFB8;CAMLG;MTX1;IDH3G;MTX2;EPHX2;TIMM44;PEX1;TIMM10;BCS1L;GNPAT;EHHADH;MLYCD;ACOX3;DECR2;SLC25A12;FXN;SLC25A13,Protein Localization
Interleukin-20 Family Signaling,0.9094864,4.607046,16.80462,STAT5B;STAT2;JAK2;JAK3,Interleukin-20 Family Signaling
Mitochondrial Protein Import,0.9094864,2.246888,8.16464,NDUFB8;MTX1;IDH3G;MTX2;TIMM44;TIMM10;BCS1L;SLC25A12;FXN;SLC25A13,Mitochondrial Protein Import
"Interleukin-3, Interleukin-5 and GM-CSF Signaling",0.9094864,2.692063,9.491364,STAT5B;INPP5D;INPPL1;PIK3CB;CBL;JAK2;JAK3,"Interleukin-3, Interleukin-5 and GM-CSF Signaling"
PI3K AKT Signaling in Cancer,0.9094864,2.069608,7.122347,GSK3A;CHUK;IRS1;EGF;MAPKAP1;PDGFB;PTEN;RAC2;TSC2;PIK3CB;MTOR,PI3K AKT Signaling in Cancer
Rab Regulation of Trafficking,0.9094864,1.74467,5.9385,ANKRD27;TRAPPC10;HPS1;TSC2;RAB27A;DENND3;GAPVD1;RAB11B;RABGEF1;RABEP1;GGA3;ALS2;RAB12;TRAPPC11;TBC1D25;SBF1;OPTN,Rab Regulation of Trafficking
Defects in Biotin (Btn) Metabolism,0.9094864,6.04161,20.49144,MCCC2;PCCA;ACACA,Defects in Biotin (Btn) Metabolism
Maturation of Nucleoprotein 9683610,0.9094864,6.04161,20.49144,GSK3A;PARP4;PARP14,Maturation of Nucleoprotein 9683610
Transcriptional Regulation by E2F6,0.9094864,6.04161,20.49144,UXT;RBBP4;APAF1,Transcriptional Regulation by E2F6
Death Receptor Signaling,0.9094864,1.813833,6.137837,VAV3;RNF31;ARHGEF10;CHUK;PSEN2;ARHGEF18;KALRN;FGD3;IRAK1;MCF2L;MAPKAPK2;TAB1;MAP3K7;OPTN;MYD88,Death Receptor Signaling
Activation of Ca-permeable Kainate Receptor,0.9094864,16.0973,54.4063,DLG1;DLG4,Activation of Ca-permeable Kainate Receptor
CREB Phosphorylation,0.9094864,16.0973,54.4063,RPS6KA3;MAPKAPK2,CREB Phosphorylation
Ionotropic Activity of Kainate Receptors,0.9094864,16.0973,54.4063,DLG1;DLG4,Ionotropic Activity of Kainate Receptors
NFE2L2 Regulating MDR Associated Enzymes,0.9094864,16.0973,54.4063,ABCC3;ABCC1,NFE2L2 Regulating MDR Associated Enzymes
Regulation of Gene Expression by Hypoxia-inducible Factor,0.9094864,16.0973,54.4063,CA9;HIGD1A,Regulation of Gene Expression by Hypoxia-inducible Factor
PKR-mediated Signaling,0.9094864,2.127912,7.153148,ILF3;CHUK;SPHK1;PPP2R5A;EIF2AK2;ISG15;HSPA2;ILF2;TARBP2;NCK1,PKR-mediated Signaling
Interleukin-2 Family Signaling,0.9094864,2.848465,9.539061,STAT5B;INPP5D;INPPL1;PIK3CB;JAK2;JAK3,Interleukin-2 Family Signaling
NRAGE Signals Death Through JNK,0.9094864,2.848465,9.539061,VAV3;FGD3;ARHGEF10;MCF2L;ARHGEF18;KALRN,NRAGE Signals Death Through JNK
Synthesis of PIPs at the Golgi Membrane,0.9094864,4.030488,13.42809,VAC14;PIKFYVE;PIK3R4;PI4KA,Synthesis of PIPs at the Golgi Membrane
Synthesis of Bile Acids and Bile Salts,0.9094864,4.030488,13.42809,ACOT8;OSBPL6;OSBPL2;OSBPL1A,Synthesis of Bile Acids and Bile Salts
RHOA GTPase Cycle,0.999995,1.76066,5.623877,VAV3;TMEM87A;ARHGEF10;ARHGEF18;MYO9B;TEX2;ARHGAP5;KALRN;ARHGAP35;ARHGAP21;ARHGAP32;OPHN1;MCF2L;EMC3;HMOX2,RHOA GTPase Cycle
Metabolism of Water-Soluble Vitamins and Cofactors,0.999995,1.845835,5.870481,MCCC2;CYB5A;ABCC1;PARP4;NMNAT3;PARP14;ACACA;NADK2;NFS1;PCCA;MTHFD1L;FLAD1;AASDHPPT,Metabolism of Water-Soluble Vitamins and Cofactors
Downstream Signal Transduction,0.999995,2.689764,8.488645,STAT5B;RASA1;PDGFB;STAT6;PIK3CB;NCK1,Downstream Signal Transduction
Retrograde Transport at the Trans-Golgi-Network,0.999995,2.138954,6.743036,SCOC;VPS51;COG5;STX16;VPS53;COG2;VTI1A;M6PR;COG1,Retrograde Transport at the Trans-Golgi-Network
Intra-Golgi Traffic,0.999995,2.227943,6.859904,GOLGA5;STX16;COG5;GOSR1;VTI1A;COG2;COG1;TRIP11,Intra-Golgi Traffic
Synthesis of IP3 and IP4 in the Cytosol,0.999995,3.582054,10.93592,SYNJ1;INPP5D;INPPL1;PTEN,Synthesis of IP3 and IP4 in the Cytosol
"Cell Death Signalling via NRAGE, NRIF and NADE",0.999995,2.354365,7.104068,VAV3;FGD3;ARHGEF10;MCF2L;PSEN2;ARHGEF18;KALRN,"Cell Death Signalling via NRAGE, NRIF and NADE"
Membrane Trafficking,0.999995,1.283857,3.865205,ITSN2;SCOC;MCFD2;PRKAG1;STON1;AP4E1;BICD2;AP4M1;GOLGA2;RABGEF1;GOLGA5;AP1G2;AP1G1;TRAPPC11;SBF1;COG5;COG2;COG1;TSC2;GAPVD1;ARFGAP3;TBC1D1;RALGAPB;RABEP1;ALS2;TBC1D25;KDELR2;PREB;EXOC5;OPTN;VPS28;EXOC1;NBAS;STXBP3;STX16;STX18;GOSR1;DENND3;CBL;AGPAT3;GGA3;VPS51;VPS53;MYO6;FCHO2;VTI1A;BNIP1;REPS1;SEC24B;ANKRD27;EGF;TRAPPC10;HPS1;SURF4;M6PR;RAB27A;RAB11B;SYNJ1;RAB12;TRIP11;SEC24D;BET1,Membrane Trafficking
Biotin Transport and Metabolism,0.999995,4.832476,14.52606,MCCC2;PCCA;ACACA,Biotin Transport and Metabolism
CLEC7A (Dectin-1) Induces NFAT Activation,0.999995,4.832476,14.52606,PPP3CB;ITPR1;NFATC1,CLEC7A (Dectin-1) Induces NFAT Activation
Glutamate and Glutamine Metabolism,0.999995,4.832476,14.52606,GLUD1;PYCR2;GLS,Glutamate and Glutamine Metabolism
Constitutive Signaling by AKT1 E17K in Cancer,0.999995,2.879919,8.560166,GSK3A;CHUK;MAPKAP1;TSC2;MTOR,Constitutive Signaling by AKT1 E17K in Cancer
Interconversion of Nucleotide Di- and Triphosphates,0.999995,2.879919,8.560166,DTYMK;RRM2B;GUK1;NME2;CMPK1,Interconversion of Nucleotide Di- and Triphosphates
Peroxisomal Protein Import,0.999995,2.153315,6.331176,GNPAT;ACOT8;EHHADH;EPHX2;MLYCD;PEX1;ACOX3;DECR2,Peroxisomal Protein Import
Translation of Structural Proteins 9694635,0.999995,2.153315,6.331176,SRPK2;GSK3A;FUT8;PARP4;PRMT1;ZDHHC5;MGAT1;PARP14,Translation of Structural Proteins 9694635
TAK1-dependent IKK and NF-kappa-B Activation,0.999995,2.25981,6.477904,IRAK1;CHUK;NLRC5;SAA1;S100A12;TAB1;MAP3K7,TAK1-dependent IKK and NF-kappa-B Activation
Azathioprine ADME,0.999995,3.223306,9.041791,VAV3;ABCC4;GUK1;NME2,Azathioprine ADME
RHO GTPases Activate NADPH Oxidases,0.999995,3.223306,9.041791,PIK3R4;RAC2;PIN1;S100A9,RHO GTPases Activate NADPH Oxidases
Toll Like Receptor 9 (TLR9) Cascade,0.999995,1.763985,4.903904,RPS6KA3;IRAK1;CHUK;MAPKAPK2;PIK3R4;NLRC5;SAA1;S100A12;TAB1;MAP3K7;RBSN;MYD88,Toll Like Receptor 9 (TLR9) Cascade
PINK1-PRKN Mediated Mitophagy,0.999995,2.687472,7.461632,ATG9A;MFN1;MFN2;OPTN;ATG5,PINK1-PRKN Mediated Mitophagy
Peroxisomal Lipid Metabolism,0.999995,2.687472,7.461632,ACOT8;EHHADH;MLYCD;ACOX3;DECR2,Peroxisomal Lipid Metabolism
Regulation of PTEN Localization,0.999995,8.047297,22.23009,NEDD4;PTEN,Regulation of PTEN Localization
Reversal of Alkylation Damage by DNA Dioxygenases,0.999995,8.047297,22.23009,FTO;ASCC3,Reversal of Alkylation Damage by DNA Dioxygenases
Synthesis of Glycosylphosphatidylinositol (GPI),0.999995,8.047297,22.23009,PIGN;PIGG,Synthesis of Glycosylphosphatidylinositol (GPI)
Cytosolic Iron-Sulfur Cluster Assembly,0.999995,4.026387,10.8072,ABCB7;MMS19;CIAO2B,Cytosolic Iron-Sulfur Cluster Assembly
PKA Activation,0.999995,4.026387,10.8072,PRKAR1B;PRKACB;ADCY6,PKA Activation
PKA Activation in Glucagon Signalling,0.999995,4.026387,10.8072,PRKAR1B;PRKACB;ADCY6,PKA Activation in Glucagon Signalling
PKA-mediated Phosphorylation of CREB,0.999995,4.026387,10.8072,PRKAR1B;PRKACB;ADCY6,PKA-mediated Phosphorylation of CREB
Signaling by Leptin,0.999995,4.026387,10.8072,STAT5B;IRS1;JAK2,Signaling by Leptin
RHOB GTPase Cycle,0.999995,2.018052,5.412241,ARHGEF10;ARHGAP21;ARHGAP32;OPHN1;MCF2L;MYO9B;ARHGAP5;ARHGAP35,RHOB GTPase Cycle
Class I MHC Mediated Antigen Processing & Presentation,0.999995,1.392997,3.714853,BECN1;UBE3C;UBA6;CUL2;PIK3R4;LTN1;UBE3B;UBR1;FBXO22;HERC4;ZNRF2;TRIM4;SEC24B;FBXW5;ANAPC7;CHUK;DTX3L;GLMN;ADRM1;HUWE1;TAP2;UBE4A;UBE2G1;TRAF7;NEDD4;CDC16;SEC24D;S100A9;MYD88,Class I MHC Mediated Antigen Processing & Presentation
P75 NTR Receptor-Mediated Signalling,0.999995,1.912508,5.095589,VAV3;FGD3;ARHGEF10;IRAK1;MCF2L;PSEN2;ARHGEF18;KALRN;MYD88,P75 NTR Receptor-Mediated Signalling
DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta,0.999995,1.912508,5.095589,SIKE1;TRIM4;CHUK;NLRC5;SAA1;S100A12;PIN1;ISG15;ATG5,DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta
Cristae Formation,0.999995,2.304348,6.10705,DMAC2L;ATP5PF;MTX1;MTX2;DNAJC11;ATP5MF,Cristae Formation
Negative Regulators of DDX58 IFIH1 Signaling,0.999995,2.519081,6.539326,TRIM4;NLRC5;PIN1;ISG15;ATG5,Negative Regulators of DDX58 IFIH1 Signaling
Synthesis of PA,0.999995,2.519081,6.539326,GNPAT;MIGA2;LPCAT1;AGPAT1;AGPAT3,Synthesis of PA
TNFR1-induced NF-kappa-B Signaling Pathway,0.999995,2.519081,6.539326,RNF31;CHUK;TAB1;MAP3K7;OPTN,TNFR1-induced NF-kappa-B Signaling Pathway
RAC1 GTPase Cycle,0.999995,1.528567,3.874824,VAV3;DOCK5;ARHGEF10;DOCK8;ARHGEF18;ARHGAP17;MYO9B;ARHGAP5;KALRN;ARHGAP25;ARHGAP35;ARHGAP21;ARHGAP32;OPHN1;ALS2;MCF2L;WASF1,RAC1 GTPase Cycle
TBC RABGAPs,0.999995,2.016667,4.962986,RABGEF1;GGA3;RABEP1;TSC2;TBC1D25;OPTN;RAB11B,TBC RABGAPs
Antigen Processing Ubiquitination & Proteasome Degradation,0.999995,1.441254,3.541799,FBXW5;UBE3C;ANAPC7;DTX3L;UBA6;CUL2;GLMN;ADRM1;HUWE1;LTN1;UBE4A;UBE2G1;UBE3B;UBR1;FBXO22;HERC4;TRAF7;ZNRF2;TRIM4;NEDD4;CDC16,Antigen Processing Ubiquitination & Proteasome Degradation
Sphingolipid Metabolism,0.999995,1.816269,4.449119,ABCC1;SPTLC1;SPHK1;M6PR;KDSR;MFSD2B;ARSD;CERT1;GLA,Sphingolipid Metabolism
MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,0.999995,1.643278,3.982919,RPS6KA3;IRAK1;CHUK;MAPKAPK2;NLRC5;SAA1;S100A12;IRAK3;TAB1;MAP3K7;S100A9;MYD88,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane
Toll Like Receptor TLR6 TLR2 Cascade,0.999995,1.643278,3.982919,RPS6KA3;IRAK1;CHUK;MAPKAPK2;NLRC5;SAA1;S100A12;IRAK3;TAB1;MAP3K7;S100A9;MYD88,Toll Like Receptor TLR6 TLR2 Cascade
STING Mediated Induction of Host Immune Responses,0.999995,3.450609,8.317593,PRKDC;TREX1;STAT6,STING Mediated Induction of Host Immune Responses
"Synthesis of IP2, IP, and Ins in the Cytosol",0.999995,3.450609,8.317593,INPP4B;SYNJ1;MTMR9,"Synthesis of IP2, IP, and Ins in the Cytosol"
Activated TAK1 Mediates P38 MAPK Activation,0.999995,2.685185,6.399296,IRAK1;MAPKAPK2;TAB1;MAP3K7,Activated TAK1 Mediates P38 MAPK Activation
tRNA Processing in the Mitochondrion,0.999995,2.685185,6.399296,MT-ND4;MT-ND5;MT-CYB;MT-ND1,tRNA Processing in the Mitochondrion
Effects of PIP2 Hydrolysis,0.999995,2.685185,6.399296,ITPR1;RASGRP2;DAGLB;DGKZ,Effects of PIP2 Hydrolysis
Signaling by ALK,0.999995,2.685185,6.399296,CD274;IRS1;PIK3CB;JAK3,Signaling by ALK
SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses,0.999995,1.591699,3.784286,BECN1;SEC24B;SEH1L;CHUK;STAT2;PIK3R4;ISG15;SIKE1;IRAK1;TRIM4;TAB1;SEC24D;MAP3K7,SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses
Mitochondrial Biogenesis,0.999995,1.77167,4.161178,DMAC2L;GLUD1;ATP5PF;MTX1;MTX2;DNAJC11;PRKAG1;ATP5MF;SIRT3,Mitochondrial Biogenesis
Toll Like Receptor 2 (TLR2) Cascade,0.999995,1.615616,3.783101,RPS6KA3;IRAK1;CHUK;MAPKAPK2;NLRC5;SAA1;S100A12;IRAK3;TAB1;MAP3K7;S100A9;MYD88,Toll Like Receptor 2 (TLR2) Cascade
Toll Like Receptor TLR1 TLR2 Cascade,0.999995,1.615616,3.783101,RPS6KA3;IRAK1;CHUK;MAPKAPK2;NLRC5;SAA1;S100A12;IRAK3;TAB1;MAP3K7;S100A9;MYD88,Toll Like Receptor TLR1 TLR2 Cascade
Late SARS-CoV-2 Infection Events,0.999995,1.844142,4.310803,SRPK2;GSK3A;FUT8;PARP4;PRMT1;ZDHHC5;MGAT1;PARP14,Late SARS-CoV-2 Infection Events
Alpha-protein Kinase 1 Signaling Pathway,0.999995,5.363964,12.47952,TAB1;MAP3K7,Alpha-protein Kinase 1 Signaling Pathway
Aspartate and Asparagine Metabolism,0.999995,5.363964,12.47952,SLC25A12;SLC25A13,Aspartate and Asparagine Metabolism
DNA Damage Reversal,0.999995,5.363964,12.47952,FTO;ASCC3,DNA Damage Reversal
Erythropoietin Activates STAT5,0.999995,5.363964,12.47952,STAT5B;JAK2,Erythropoietin Activates STAT5
N-glycan Trimming and Elongation in the cis-Golgi,0.999995,5.363964,12.47952,MGAT1;MANEA,N-glycan Trimming and Elongation in the cis-Golgi
ROBO Receptors Bind AKAP5,0.999995,5.363964,12.47952,PPP3CB;PRKACB,ROBO Receptors Bind AKAP5
"TICAM1,TRAF6-dependent Induction of TAK1 Complex",0.999995,5.363964,12.47952,TAB1;MAP3K7,"TICAM1,TRAF6-dependent Induction of TAK1 Complex"
Toll-like Receptor Cascades,0.999995,1.48697,3.404036,CHUK;PIK3R4;NLRC5;IRAK3;RBSN;RPS6KA3;IRAK1;MAPKAPK2;SAA1;S100A12;TAB1;LBP;MAP3K7;S100A9;OPTN;MYD88,Toll-like Receptor Cascades
RHOG GTPase Cycle,0.999995,1.681751,3.830469,VAV3;DOCK5;ARHGAP21;ARHGAP32;OPHN1;MCF2L;ARHGAP5;ARFGAP3;KALRN;ARHGAP35,RHOG GTPase Cycle
Toll Like Receptor 4 (TLR4) Cascade,0.999995,1.528846,3.46898,CHUK;NLRC5;IRAK3;RPS6KA3;IRAK1;MAPKAPK2;SAA1;S100A12;TAB1;LBP;MAP3K7;S100A9;OPTN;MYD88,Toll Like Receptor 4 (TLR4) Cascade
rRNA Processing in the Mitochondrion,0.999995,2.478216,5.457456,MT-ND4;MT-ND5;MT-CYB;MT-ND1,rRNA Processing in the Mitochondrion
Apoptotic Factor-Mediated Response,0.999995,2.478216,5.457456,AVEN;CASP7;APAF1;BAK1,Apoptotic Factor-Mediated Response
ROS and RNS Production in Phagocytes,0.999995,2.478216,5.457456,ATP6V1G1;ATP6V0A2;RAC2;ATP6V1F,ROS and RNS Production in Phagocytes
Signaling by Retinoic Acid,0.999995,2.478216,5.457456,PDK3;PDHB;PDK2;PDK1,Signaling by Retinoic Acid
Translation of Structural Proteins 9683701,0.999995,2.478216,5.457456,GSK3A;PARP4;MGAT1;PARP14,Translation of Structural Proteins 9683701
mRNA Editing C to U Conversion,0.999995,inf,inf,APOBEC3C,mRNA Editing C to U Conversion
Biosynthesis of Maresins,0.999995,inf,inf,EPHX2,Biosynthesis of Maresins
Electric Transmission Across Gap Junctions,0.999995,inf,inf,PANX1,Electric Transmission Across Gap Junctions
FLT3 Signaling by CBL Mutants,0.999995,inf,inf,CBL,FLT3 Signaling by CBL Mutants
Formation of the Editosome,0.999995,inf,inf,APOBEC3C,Formation of the Editosome
Recycling of Bile Acids and Salts,0.999995,inf,inf,ABCC3,Recycling of Bile Acids and Salts
Synthesis of Epoxy (EET) and Dihydroxyeicosatrienoic Acids (DHET),0.999995,inf,inf,EPHX2,Synthesis of Epoxy (EET) and Dihydroxyeicosatrienoic Acids (DHET)
Toxicity of Botulinum Toxin Type A (botA),0.999995,inf,inf,SV2A,Toxicity of Botulinum Toxin Type A (botA)
Toxicity of Botulinum Toxin Type E (botE),0.999995,inf,inf,SV2A,Toxicity of Botulinum Toxin Type E (botE)
Transmission Across Electrical Synapses,0.999995,inf,inf,PANX1,Transmission Across Electrical Synapses
