term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0006661,0.001012862,4.972719,73.95726,VAC14;MTMR2;PIGN;MTMR14;SLC30A5;MBOAT7;INPPL1;PTEN;TTC7B;PIK3CB;MTMR6;INPP4B;EFR3A;PIKFYVE;SYNJ1;INPP5D;PI4KA;INPP5K;PIGG;IP6K1,Phosphatidylinositol Biosynthetic Process (GO:0006661)
GO:0046474,0.1681583,2.918975,25.56319,VAC14;MTMR2;PCYT1B;ABHD4;MTMR14;MBOAT7;INPPL1;LPCAT1;PTEN;AGPAT1;DGKZ;MTMR6;AGPAT3;GNPAT;INPP4B;PIKFYVE;SYNJ1;INPP5D;PI4KA;INPP5K,Glycerophospholipid Biosynthetic Process (GO:0046474)
GO:0016567,0.1681583,2.281913,19.51368,RNF31;UBE3C;UBA6;MYCBP2;CUL2;UBE3B;UBR1;CBL;FBXO22;HERC4;RMND5A;TRIM3;VPS11;FBXW5;ANAPC7;DTX3L;HUWE1;UBE4A;UBE2G1;UBE4B;ISG15;MIB1;CUL4A;TRAF7;NFX1;NEDD4;CDC16;BIRC6;LZTR1;CUL4B,Protein Ubiquitination (GO:0016567)
GO:0046488,0.1681583,3.676179,30.78498,VAC14;MTMR2;MTMR14;MBOAT7;INPPL1;PTEN;MTMR9;MTMR6;INPP4B;PIKFYVE;SYNJ1;INPP5D;PI4KA;INPP5K,Phosphatidylinositol Metabolic Process (GO:0046488)
GO:0045333,0.1786519,2.937182,23.76328,NDUFA9;NDUFA13;NDUFB8;SURF1;NDUFA4;NDUFA3;NDUFA10;NDUFA1;HCCS;UQCR11;MTFR1L;UQCR10;SIRT3;NDUFS8;NDUFS4;UQCRFS1;MFN2;SLC25A13,Cellular Respiration (GO:0045333)
GO:0007030,0.1937219,2.599735,20.34864,RAB2B;COG5;YIPF4;SURF4;ATL2;YIPF5;COG2;HUWE1;COG1;SLC6A4;GOLGA2;ARHGAP21;GOLPH3;BAG5;VPS51;VTI1A;TRAPPC11;TRIP11;OPTN;CLASP1;BET1,Golgi Organization (GO:0007030)
GO:0007034,0.1985872,4.059508,30.41891,AP1G2;VPS51;NPC1;AP1G1;VPS53;VPS13C;NEDD4;VPS41;PIK3R4;VTI1A;M6PR,Vacuolar Transport (GO:0007034)
GO:0017062,0.1985872,32.28184,235.3852,UQCC2;UQCC1;UQCRFS1;FXN,Respiratory Chain Complex III Assembly (GO:0017062)
GO:1990116,0.1985872,32.28184,235.3852,NEMF;LTN1;TRIP4;ASCC3,Ribosome-Associated Ubiquitin-Dependent Protein Catabolic Process (GO:1990116)
GO:0034551,0.1985872,32.28184,235.3852,UQCC2;UQCC1;UQCRFS1;FXN,Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)
GO:0010256,0.2232562,2.146215,15.18477,WASHC4;ATL2;SLC6A4;GOLGA2;ARHGAP21;BAG5;VPS51;VPS11;BNIP1;TRAPPC11;CLASP1;SRGN;RAB2B;ARFGEF2;COG5;SURF4;VPS33B;OSBPL2;COG2;HUWE1;COG1;DNAJC13;LEMD2;GOLPH3;ALS2;TRIP11;OPTN,Endomembrane System Organization (GO:0010256)
GO:0051056,0.2232562,2.540054,17.76045,VAV3;ARHGEF10;DOCK8;ARHGEF18;ARHGAP17;DENND3;MYO9B;ARHGAP5;KALRN;ARHGAP25;ARHGAP35;FGD3;ARHGAP21;ARHGAP32;FLCN;OPHN1;MCF2L;OGT;REPS1,Regulation of Small GTPase Mediated Signal Transduction (GO:0051056)
GO:0007007,0.2783599,4.290185,28.49035,NDUFA13;TIMM29;MTX1;MTX2;DNAJC11;TMEM126A;TIMM10;BCS1L;SLC25A46,Inner Mitochondrial Membrane Organization (GO:0007007)
GO:0035338,0.2783599,10.09668,66.24242,ACSL1;ACSL5;ACSL3;ELOVL7;ACSF3,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338)
GO:0006892,0.2783599,2.918146,19.10923,ARFGEF2;MON2;VPS13C;EXOC6B;AP4M1;RABEP1;GGA3;AP1G2;VTI1A;STXBP5;EXOC5;CCDC22;EXOC1;VPS35L,post-Golgi Vesicle-Mediated Transport (GO:0006892)
GO:0016241,0.2785006,2.563244,16.61846,BECN1;SCOC;ATP6V1G1;GSK3A;PIK3R4;TSC2;MTMR9;C9ORF72;MTOR;ERN1;NEDD4;FKBP8;ATP6V0A2;TBC1D25;MAP3K7;ATG5;EXOC1,Regulation of Macroautophagy (GO:0016241)
GO:0015810,0.3196663,16.13821,101.4269,LRRC8C;LRRC8D;SLC25A12;SLC25A13,Aspartate Transmembrane Transport (GO:0015810)
GO:0016482,0.3992071,2.427102,14.57603,TMEM87A;MON2;STX16;VPS13C;GOSR1;WASHC2C;RBSN;WASHC2A;AP4M1;PIKFYVE;HEATR5A;VPS51;AP1G1;HEATR5B;TBC1D5;VPS53;VTI1A,Cytosolic Transport (GO:0016482)
GO:0006893,0.4197856,2.950934,17.31858,ARFGEF2;GOLPH3;RABEP1;GGA3;KIF13A;EXOC6B;STXBP5;EXOC5;CCDC22;OPTN;EXOC1;VPS35L,Golgi to Plasma Membrane Transport (GO:0006893)
GO:0032456,0.4197856,2.777669,16.17282,STX12;ANKRD27;STX16;VPS26C;WASHC2C;SNX4;EHD4;VPS51;VPS53;RAB12;VTI1A;CCDC22;VPS35L,Endocytic Recycling (GO:0032456)
GO:0046839,0.4197856,4.718254,27.37113,PLPP6;MTMR2;SYNJ1;PTEN;MTMR9;INPP5K;MTMR6,Phospholipid Dephosphorylation (GO:0046839)
