term,fdr,Odds Ratio,Combined Score,Genes,description
RIMONABANT,0.1573311,inf,inf,ABCC3;ABCC4;ABCC1,RIMONABANT
SF1126,0.1573311,6.929348,44.76957,PRKDC;PIK3R4;PTEN;PIK3CB;MTOR;PIK3R6,SF1126
BYL719,0.1573311,6.929348,44.76957,PTEN;PIK3R4;PI4KA;PIK3CB;MTOR;PIK3R6,BYL719
METFORMIN HYDROCHLORIDE,0.1573311,2.932975,18.21176,NDUFA9;MT-ND4;NDUFA13;NDUFB8;MT-ND5;NDUFA4;NDUFA3;NDUFA10;NDUFA1;MTOR;MT-ND1;NDUFS8;NDUFS4,METFORMIN HYDROCHLORIDE
PX 866,0.4660968,5.044946,23.285,PIK3R4;PTEN;PIK3CB;MTOR;PIK3R6,PX 866
ZIDOVUDINE,0.4660968,12.08728,54.08317,DTYMK;POR;NME2,ZIDOVUDINE
EFAVIRENZ,0.4660968,12.08728,54.08317,ABCC3;ABCC4;ABCC1,EFAVIRENZ
BAY80 6946,0.4660968,6.452033,28.5833,PIK3R4;PTEN;PIK3CB;PIK3R6,BAY80 6946
ZSTK474,0.5886843,8.056834,31.15226,PTEN;PIK3CB;JAK2,ZSTK474
LAMIVUDINE,0.5886843,4.607046,16.80462,ABCC3;ABCC4;ABCC1;CMPK1,LAMIVUDINE
BEZ235,0.5886843,4.607046,16.80462,PIK3R4;PIK3CB;MTOR;PIK3R6,BEZ235
XL147,0.5886843,4.607046,16.80462,PTEN;PIK3R4;PIK3CB;PIK3R6,XL147
OXALIPLATIN,0.5886843,3.361036,11.48989,CD274;ABCC1;DPYD;PTEN;PIN1,OXALIPLATIN
VS 5584,0.5886843,6.04161,20.49144,PTEN;PIK3CB;MTOR,VS 5584
TOFACITINIB,0.5886843,6.04161,20.49144,STAT5B;JAK2;JAK3,TOFACITINIB
DS 7423,0.5886843,6.04161,20.49144,PTEN;PIK3CB;MTOR,DS 7423
PF 04691502,0.5886843,6.04161,20.49144,PTEN;PIK3CB;MTOR,PF 04691502
PKI 587,0.5886843,4.030488,13.42809,PIK3R4;PIK3CB;MTOR;PIK3R6,PKI 587
MORPHINE,0.5886843,4.030488,13.42809,ABCC3;F2R;GCG;HMOX2,MORPHINE
GILTERITINIB,0.6667053,4.832476,14.52606,JAK2;CBL;JAK3,GILTERITINIB
WORTMANNIN,0.6667053,4.832476,14.52606,F2R;MYO9B;EIF2B1,WORTMANNIN
XL765,0.6667053,4.832476,14.52606,PTEN;PIK3CB;MTOR,XL765
BGJ398,0.6667053,3.223306,9.041791,PIK3R4;PIK3CB;PIK3R6;MTOR,BGJ398
DACTOLISIB,0.6667053,2.687472,7.461632,PIK3R4;PIK3CB;JAK2;PIK3R6;MTOR,DACTOLISIB
AT9283,0.6667053,4.026387,10.8072,RPS6KA3;JAK2;JAK3,AT9283
GDC 0941,0.6667053,4.026387,10.8072,PIK3R4;PIK3CB;PIK3R6,GDC 0941
CLOZAPINE,0.6667053,2.304348,6.10705,TBC1D1;ABCC1;RABEP1;GCG;SLC6A4;FKBP5,CLOZAPINE
PICTILISIB,0.6667053,2.929786,7.568079,RIT1;PTEN;PIK3CB;JAK2,PICTILISIB
GSK2126458,0.6667053,2.929786,7.568079,PTEN;PIK3R4;PIK3CB;PIK3R6,GSK2126458
EPIRUBICIN,0.6667053,3.450609,8.317593,ABCC1;IRS1;SERPINE1,EPIRUBICIN
PI 103,0.6667053,3.450609,8.317593,PIK3CB;MTOR;PIK3R6,PI 103
GEDATOLISIB,0.6667053,3.450609,8.317593,PTEN;PIK3CB;MTOR,GEDATOLISIB
LEUCOVORIN,0.6667053,2.685185,6.399296,ABCC4;ABCC1;DPYD;UMPS,LEUCOVORIN
