term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0051881,0.1066296,38.18045,243.6039,HEBP2;RTL10,Regulation Of Mitochondrial Membrane Potential (GO:0051881)
GO:0061549,0.1066296,254.55,1295.525,FZD3,Sympathetic Ganglion Development (GO:0061549)
GO:0010940,0.1066296,254.55,1295.525,HEBP2,Positive Regulation Of Necrotic Cell Death (GO:0010940)
GO:0048485,0.1066296,169.6833,814.9497,FZD3,Sympathetic Nervous System Development (GO:0048485)
GO:0061548,0.1066296,169.6833,814.9497,FZD3,Ganglion Development (GO:0061548)
GO:0010939,0.1066296,169.6833,814.9497,HEBP2,Regulation Of Necrotic Cell Death (GO:0010939)
GO:0060993,0.1066296,169.6833,814.9497,PRKX,Kidney Morphogenesis (GO:0060993)
GO:0043652,0.1066296,169.6833,814.9497,XKR8,Engulfment Of Apoptotic Cell (GO:0043652)
GO:0030182,0.1066296,14.99333,69.49237,FZD3;IER2,Neuron Differentiation (GO:0030182)
GO:1900118,0.1066296,127.25,582.8818,FZD3,Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118)
GO:0048699,0.1066296,13.63833,60.81572,FZD3;IER2,Generation Of Neurons (GO:0048699)
GO:0061036,0.1066296,101.79,447.8007,BMP1,Positive Regulation Of Cartilage Development (GO:0061036)
GO:0010917,0.1066296,101.79,447.8007,HEBP2,Negative Regulation Of Mitochondrial Membrane Potential (GO:0010917)
GO:1902882,0.1066296,84.81667,360.1391,HEBP2,Regulation Of Response To Oxidative Stress (GO:1902882)
GO:0030856,0.1066296,84.81667,360.1391,PRKX,Regulation Of Epithelial Cell Differentiation (GO:0030856)
GO:0045837,0.1066296,84.81667,360.1391,HEBP2,Negative Regulation Of Membrane Potential (GO:0045837)
GO:1902110,0.1066296,84.81667,360.1391,RTL10,Positive Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902110)
GO:0097345,0.1066296,84.81667,360.1391,RTL10,Mitochondrial Outer Membrane Permeabilization (GO:0097345)
