term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0006888,4.251417e-14,21.99221,863.7769,ARF4;MIA3;UBE2Z;IER3IP1;GOLGA2;TRAPPC12;TMED3;BCAP29;TRAPPC11;TMED2;TMED1;TRAPPC13;TMED7;TMED5;TMED4;RAB2A;SEC13;TMED9;TRAPPC2L;COG3;RABGGTB;RABGGTA;NRBP1;VAMP7;TBC1D20;TRAPPC6B;ZW10;PREB;ERGIC3;ERGIC2;ERGIC1;COPB2;RAB1A;COPA;TMED10;LMAN2L;SAR1A;ATL3;STX17;PEF1;SAR1B;COPB1;CUL3;GOSR2;RAB1B;ATL2;GOSR1;USO1;LMAN1;SCFD1;SPAST;LMAN2;RAB29;STX5;YKT6;SEC31A;BCAP31;TRAPPC3;SEC24B;TRAPPC1;SEC24A;PTGES2;SEC16A;TRAPPC4;TRAPPC10;YIPF4;SURF4;TRAPPC5;YIPF5;TRAPPC8;TRAPPC9;ARCN1;YIF1B;VAPA;VAPB;TRIP11;HYOU1;COPG2;GOPC;COPG1;SEC24D;SEC24C;CNIH4;COPE;BET1,Endoplasmic Reticulum to Golgi Vesicle-Mediated Transport (GO:0006888)
GO:0006886,1.189861e-12,3.397103,119.7533,IPO13;VPS29;IPO11;PHB2;HERC2;CHORDC1;AKT1;ARFIP1;EIF2D;VPS35;SIL1;VPS36;NUP214;COG7;RABL3;VPS25;VPS28;STXBP3;STXBP1;STXBP2;PIK3R4;VPS26C;VPS26A;VPS26B;SCFD1;SNX1;GRPEL1;SCFD2;MYO6;VPS8;SNX9;SNX8;SNX6;CTSA;SYNRG;SURF4;SNF8;STAM;EHD1;CALR;TECPR2;ARF4;C17ORF75;C2CD5;CLTC;AP2A1;RAB22A;XPO1;XPO4;KIF13A;TMED3;TMED2;TMED1;TMED7;APPL2;TMED5;APPL1;TMED4;TOMM70;SEC13;TMED9;SYK;STRADA;COPZ2;AP3B1;NUTF2;TIMM22;COPZ1;CTTN;ARHGEF2;ARF5;ARF6;RAB7A;STX12;TOMM40;STX17;STX16;TIMM9;USO1;TIMM13;TIMM10;NAPG;STX11;GGA2;GGA1;LMAN1;GGA3;SAMM50;SNX27;STX6;STX5;STX4;MAP4K5;CD74;PEX19;RANBP3;MTX1;AGK;MTX2;STAT3;AP3D1;XPO7;RANBP6;ARCN1;WDR11;SEC23IP;SNX17;SNX15;RAB3GAP2;UBAP1;TOMM6;MTCH1;MTCH2;NDUFA13;CSE1L;HIKESHI;IPO7;IPO4;IPO5;TOMM22;RAB43;EIF4ENIF1;IPO9;KPNA6;KPNA4;KPNA3;KPNA1;NSF;STX8;VPS33A;PAM16;STX7;VPS33B;TSC2;FAM91A1;RAB32;RAB31;HGS;RAB35;ERP29;SCG5;RAB38;STAM2;KPNB1;RTN2;COPB2;COPA;RAB5B;RAB5C;TMED10;TSG101;STK4;TIMM50;TBC1D13;RAB6A;RAB6B;DNAJC19;HSPA9;TGFB1;HSPA4;SEC16A;ASPSCR1;TIMM44;TIMM10B;STK24;RAB5A;PTPN23;AP4M1;TNPO1;TNPO2;TNPO3;YWHAH;HSP90AA1;ATP6AP1;NUP133;VPS13C;VPS13A;VPS37C;VPS37A;VPS37B;ARFGAP3;PEX5;RAB1A;RAB1B;HDAC6;RAB21;RAB20;RAB29;RAB14;VPS41;RAB18;VIPAS39;VPS45;RAN,Intracellular Protein Transport (GO:0006886)
GO:0008104,1.156882e-10,3.060704,92.64467,FCN1;VPS29;ITSN1;CELSR1;RAB43;HERC2;ARFIP1;EIF2D;VPS35;SIL1;NSF;COG7;IST1;USP4;STX8;VPS33A;COG3;ATG9A;PAM16;STX7;VPS33B;TSC2;FAM91A1;ATG13;RAB32;RAB31;RRAGC;HGS;PARD3;RAB35;RABL3;ERP29;SCG5;RAB38;SQSTM1;CUTA;COPB2;COPA;RAB5B;RAB5C;TMED10;STXBP3;STXBP1;STXBP2;VPS26C;VPS26A;VPS26B;CORO1B;FBLN5;TIMM50;ATXN3;CRACR2A;SCFD1;SNX1;GRPEL1;SCFD2;KIF3A;MYO6;TBC1D13;SNX9;AP4S1;RAB6A;SNX8;RAB6B;SNX6;CTSA;DNAJC19;HSPA9;STK11IP;LRBA;SYNRG;ASPSCR1;NBEAL2;TIMM44;HOOK3;AP4B1;EHD1;NBEA;CPE;ESAM;RAB5A;FERMT2;YWHAE;ARF4;C17ORF75;YWHAB;CLTC;AP4E1;AP2A1;PTPRK;WDR45;RAB22A;SEPTIN11;AP4M1;AKAP10;YWHAQ;KIF13A;SH3PXD2B;TMED3;TMED2;TMED1;TMED7;TMED5;YWHAG;TMED4;YWHAH;SEC13;TMED9;EXOC8;VPS13A;COPZ2;AP3B1;WIPI1;WIPI2;ARFGAP3;REXO2;YWHAZ;COPZ1;RAP2A;CTTN;HEATR5A;PACS2;HEATR5B;PEX5;ATG4B;ARHGEF2;MAPRE1;ARF5;ARF6;STX12;RAB1A;STX17;STX16;WDR45B;RAB1B;USO1;MESD;NAPG;STX11;TM9SF4;HDAC6;TM9SF3;GGA2;RAB21;GGA1;GGA3;RAB20;SNX27;LMNA;STX6;RAB29;FLNA;MFN2;STX5;STX4;JAM3;CD74;ANGPT1;SEPTIN2;USP9X;AP3D1;ERBIN;SEPTIN5;SEPTIN6;SEPTIN4;SEPTIN9;PEX13;PEX14;SEPTIN7;ARCN1;WDR11;TM9SF2;TM9SF1;SEC23IP;RAB14;SNX17;CROCC;SNX15;RAB18;CTNNB1;RAB3GAP2;GOPC;LAMTOR2;VIPAS39;LAMTOR1;VPS45;LAMTOR3,Protein Localization (GO:0008104)
GO:0006996,1.857107e-10,2.997187,88.44127,TDRKH;PITPNB;AUP1;FNBP1L;PHB2;RAB43;GOLGA2;DPYSL2;LONP1;TRAPPC12;TRAPPC11;BANF1;KIFAP3;RAB2A;VPS18;RAB2B;PRKCI;COG8;COG7;COG6;COG5;COG4;TANGO2;STX7;TPM1;COG3;COG2;GOLPH3L;COG1;IRAG2;BCS1L;ATAD3B;ANK1;ATAD3A;BSCL2;RAB32;RAB30;RAB31;WDR81;TBC1D20;BIN1;RAB34;ZW10;CHMP4B;PRKD2;RAB38;TNIK;PI4K2A;PPID;TMED10;SAR1A;SAR1B;MAPKAP1;PEX11B;HTRA2;TOR1AIP2;CAMSAP1;RTN4;MTM1;PRDX3;CNN2;NCKIPSD;STRIP1;ARHGAP21;RHOT2;STRIP2;RHOT1;BAG5;KIF3A;MICAL1;VPS11;PACSIN2;MYH14;RAB6B;PDZD8;SEC31A;FIS1;PNPT1;SEC16A;SURF4;MICAL3;TRAPPC8;TDRD7;TJAP1;NSFL1C;DIAPH1;NPLOC4;REEP5;TMEM11;GOLGB1;CHMP2B;RANBP10;CHMP2A;GSK3B;PLEKHF1;ABCD3;MAST4;SH3KBP1;FAF2;MIA3;LIMD1;ARHGAP4;SLC6A4;SEC61A1;CAPZB;CHMP1B;CHMP1A;TMED3;MLST8;MYO18A;TMED2;TMED1;ATP7A;DNM1L;TMED7;ABCD1;RAB8A;TMED4;TMED9;JAGN1;PDCD6IP;DST;VPS13C;VPS13B;NIPSNAP2;GAK;ARHGAP10;GORASP2;GORASP1;ARHGEF7;CHMP6;CHMP7;RAB7A;CHMP5;RAB1A;STOML2;ATL3;STX17;RAB1B;VPS4B;ATL2;VPS4A;MFF;HSD17B10;FGD3;CDC42;FGD4;LMAN1;VPS51;RAB29;BNIP1;RICTOR;STX4;WASF1;EPS15;WASF3;LNPK;CLASP1;CLASP2;ARFGEF1;DMTN;PEX19;MTX1;NAA10;MTX2;PTGES2;SORT1;HUWE1;RANBP9;CDC42BPB;LYSMD3;MTOR;PEX14;LETM1;VMP1;SEC23IP;GOLPH3;PIKFYVE;ABI2;RAB14;VAPA;VAPB;DNAJA3;RAB18;TRIP11;RAB3GAP1;SIPA1,Organelle Organization (GO:0006996)
GO:0015031,2.076477e-10,3.154171,92.01756,VPS29;STEAP3;TMEM167A;GCC2;HIKESHI;RAB43;SCAMP4;GOLGA4;HERC2;ARL6IP5;TOM1;ARFIP1;EIF2D;VPS35;GOLGA7;SIL1;NSF;COG7;PRKCB;TANGO2;STX8;VPS33A;PAM16;STX7;VPS33B;GOLPH3L;SCAMP1;FAM91A1;SCAMP3;SCAMP2;PDIA4;RUFY1;RAB32;RAB31;TFR2;RAB34;RAB35;RABL3;ERP29;SCG5;PREB;RAB38;ZG16;SCG2;MACF1;COPB2;COPA;RAB5B;RAB5C;TMED10;LMAN2L;SAR1A;STXBP3;SAR1B;STXBP1;STXBP2;SEL1L;VPS26C;VPS26A;VPS26B;LTBP3;HSP90B1;TIMM50;SNX4;SCFD1;SNX1;GRPEL1;KIF3B;SCFD2;KIF3A;MYO6;TBC1D13;SNX9;RAB6A;RAB11FIP3;SNX8;RAB6B;SPTBN1;SNX6;CTSA;GSDMD;DNAJC19;HSPA9;SYNRG;SURF4;ASPSCR1;TIMM44;LRP1B;EHD1;CHMP2B;PPT1;CHMP2A;GNAS;RAB5A;ARF4;C17ORF75;LRSAM1;CLTC;ARHGAP1;AP2A1;MIA3;VLDLR;RAB22A;AP4M1;CHMP1B;CHMP1A;KIF13A;TMED3;TMED2;TMED1;CD36;TMED7;TMED5;TMED4;YWHAH;SEC13;TMED9;COPZ2;AP3B1;ARFGAP3;COPZ1;DNM2;RCN3;CTTN;CANX;MYH9;ARHGEF2;VAMP5;ARF5;VAMP2;ARF6;RAB7A;STX12;RAB1A;STX17;STX16;RAB1B;USO1;ASAP1;SNX30;NAPG;STX11;HDAC6;GGA2;RAB21;GGA1;GGA3;RAB20;SNX27;STX6;RAB29;STX5;STX4;CD74;CMTM6;AP3D1;RAB11A;ARCN1;WDR11;VMP1;RAB10;SEC23IP;SNX18;GOLPH3;RAB14;SNX17;SNX15;RAB18;RAB3GAP2;COPG2;VIPAS39;COPG1;VPS45,Protein Transport (GO:0015031)
GO:0045333,3.129237e-10,16.72769,478.0917,NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;ETFA;HCCS;ETFB;MTFR1L;COX6A1;COX7C;UQCRFS1;NDUFC2;SDHC;SDHA;SDHB;COX6B1;SIRT3;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;SLC25A13;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;UQCRB;NDUFB11;NDUFB4;NDUFB3;ETFDH;NDUFB1;COX7A2;UQCR11;UQCR10;COX5B;COX5A;BLOC1S1;MFN2;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;SURF1;NDUFA6;NDUFA5;MDH2;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAB1;CYCS,Cellular Respiration (GO:0045333)
GO:0009060,9.573298e-09,11.953,298.8961,NDUFA13;NDUFA11;NDUFA12;NDUFA10;MTFR1L;NNT;IDH3B;DLAT;IDH3A;NDUFC2;SDHC;SDHD;SDHA;SDHB;NIPSNAP2;SIRT3;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;SUCLG2;NDUFS1;SUCLG1;UQCRC2;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;UQCRB;NDUFB11;NDUFB4;NDUFB3;DLST;NDUFB1;BLOC1S1;MFN2;NDUFV3;NDUFV2;LDLR;NDUFV1;NDUFA9;NDUFA8;NDUFA7;SURF1;NDUFA6;NDUFA5;IDH3G;MDH2;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;ATP5F1D;CS;SUCLA2;NDUFAB1;OGDH,Aerobic Respiration (GO:0009060)
GO:0042775,2.563777e-08,20.01065,478.0008,NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;UQCRFS1;NDUFC2;SDHC;SDHD;SDHA;SDHB;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;UQCRB;NDUFB4;NDUFB3;NDUFB1;COX7A2;UQCR11;UQCR10;COX5B;COX5A;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAB1;CYCS,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)
GO:0019646,3.886793e-08,19.62061,458.2085,COX4I1;NDUFA10;COX6A1;COX7C;UQCRFS1;NDUFC2;SDHC;SDHD;SDHA;SDHB;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;UQCRB;NDUFB4;NDUFB3;NDUFB1;COX7A2;UQCR11;UQCR10;COX5B;COX5A;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAB1;CYCS,Aerobic Electron Transport Chain (GO:0019646)
GO:0006119,1.569962e-07,13.33582,290.5315,NDUFA13;NDUFA11;NDUFA12;NDUFA10;NDUFC2;SDHC;SDHD;SDHA;SDHB;NIPSNAP2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;UQCRB;NDUFB11;NDUFB4;NDUFB3;NDUFB1;ATP5F1B;NDUFV3;NDUFV2;ATP5MG;NDUFV1;ATP5MF;ATP5ME;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;ATP5F1D;NDUFAB1;ATP5PO,Oxidative Phosphorylation (GO:0006119)
