term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__CARFILZOMIB,0.5289983685537774,1.8537264089855727,0.1966866755380406,32.32%,PSMC4;PSMD11;PSMD13;PSMC6;PSMB10;PSMD1;PSMD5;PSMD7;PSMD6;PSMD14;PSMC3;PSMC2;PSMB8;PSMD8;ADRM1;PSMD12;PSMA7;PSMD3;PSMB9;PSMA5;PSMB3;PSMF1;PSMB1;PSMC5;PSMC1;PSMA4;PSMB4;PSMB5;PSMB2;PSMA2;PSMD9;PSMD2;PSMA1,DGIdb_Drug_Targets_2024__CARFILZOMIB
DGIdb_Drug_Targets_2024__IL 2,0.624159256703846,1.7992994630747747,0.1664283607520099,27.32%,ILF3;FYN;MAPK14;TG;VIM;CBL;CD40LG;PIK3CB,DGIdb_Drug_Targets_2024__IL 2
DGIdb_Drug_Targets_2024__PD 0166285,0.5035969801274048,1.7135874165702731,0.1911348839128255,36.15%,FGFR1;FYN;TNK2;JAK3;TAOK1;JAK2;PRKACA;STK3;MAP2K1;PRKAA1;PDGFRB;PDGFRA;MAP4K2;MAPK14;MINK1;YES1;PTK2;RPS6KA3;ACVR1;MAP2K2;MAP4K4;SYK;BTK;NTRK2,DGIdb_Drug_Targets_2024__PD 0166285
DGIdb_Drug_Targets_2024__RISPERIDONE,0.6305992793455414,1.70307139729548,0.2017618134086035,16.10%,HTT;PSMD14;PPA2;RABEP1;FASN;NTS,DGIdb_Drug_Targets_2024__RISPERIDONE
DGIdb_Drug_Targets_2024__MIDOSTAURIN,0.570847181136823,1.7018964734786564,0.2014880606887999,35.59%,FGFR1;PRKCD;PRKCQ;JAK3;JAK2;PDGFRB;PDGFRA;JAK1;YES1;PRKCB;CBL;FGFR3;NPM1;IDH2,DGIdb_Drug_Targets_2024__MIDOSTAURIN
DGIdb_Drug_Targets_2024__AST 487,0.5563778597265133,1.688894147362004,0.2197656977840674,20.14%,FGFR1;FYN;TAOK1;JAK2;ROCK2;PRKACA;PDGFRB;PDGFRA;MAP4K2;MAPK14,DGIdb_Drug_Targets_2024__AST 487
DGIdb_Drug_Targets_2024__VALPROIC ACID,0.5472171478494803,1.6546856915978896,0.2598156871749822,16.89%,HLA-C;OGDH;ACADSB;MTHFR;APEH;RABEP1;HDAC6;COMT,DGIdb_Drug_Targets_2024__VALPROIC ACID
DGIdb_Drug_Targets_2024__BORTEZOMIB,0.4524296556045376,1.6354125303758518,0.284712332773543,33.42%,PSMC4;PSMD11;PSMD13;PSMC6;PSMB10;PSMD1;PSMD5;PSMD7;PSMD6;PSMD14;PSMC3;PSMC2;PSMB8;PSMD8;ADRM1;PSMD12;PSMA7;PSMD3;PSMB9;HSPA4;PSMA5;PSMB3;PSMF1;PSMB1;PSMC5;PSMC1;PSMA4;PSMB4;FGFR3;PSMB5;PSMB2;PSMA2;PSMD9;PSMD2;PSMA1;NFKB1,DGIdb_Drug_Targets_2024__BORTEZOMIB
DGIdb_Drug_Targets_2024__MESALAMINE,0.7333615372986543,1.5979605836002189,0.3323664531660972,11.52%,HSD17B10;CHUK;IKBKB;GLS,DGIdb_Drug_Targets_2024__MESALAMINE
DGIdb_Drug_Targets_2024__GOSSYPOL,0.5472694011559277,1.5961766860414217,0.334957152486251,36.30%,HSD17B10;MTOR;HSPA4;YES1;BCL2L1;GALK1;ARSA;MAPK1;ATXN2;TGFB1;PIN1,DGIdb_Drug_Targets_2024__GOSSYPOL
DGIdb_Drug_Targets_2024__BYL719,0.552210221192414,1.5645772967078937,0.36482657149353,43.13%,PI4KA;PIK3R1;MTOR;PIK3CG;PIK3CB;PIK3R6;PIK3R4;PIK3C3;PTEN,DGIdb_Drug_Targets_2024__BYL719
DGIdb_Drug_Targets_2024__DIGITOXIN,0.6388229972594228,1.555168598644423,0.3632698715698556,7.96%,ATP1A1;STAT3;ATP1B3,DGIdb_Drug_Targets_2024__DIGITOXIN
DGIdb_Drug_Targets_2024__BGJ398,0.534525203120279,1.5454960168638123,0.3751885405071659,42.19%,FGFR1;FGFR2;PIK3R1;MTOR;PIK3CG;PIK3CB;FGFR3;PIK3R6;PIK3R4;PIK3C3,DGIdb_Drug_Targets_2024__BGJ398
DGIdb_Drug_Targets_2024__PONATINIB,0.5436183386515093,1.517145283373891,0.4113509189354689,27.91%,FGFR1;FGFR2;BCR;EML4;PDGFRB;PDGFRA;YES1;FGFR3,DGIdb_Drug_Targets_2024__PONATINIB
DGIdb_Drug_Targets_2024__LINIFANIB,0.4400389440900984,1.503966320483597,0.4088440988058708,43.54%,LYN;PRKG1;ROCK1;CAMK1;SLK;TAOK1;IRAK4;ROCK2;PDGFRB;PDGFRA;MAP4K2;MAPK14;MINK1;YES1;PTK2;FGFR3;MAP2K2;CAMK2G;NTRK2;FLT4;FER;SRC;FES;AXL;MARK2,DGIdb_Drug_Targets_2024__LINIFANIB
DGIdb_Drug_Targets_2024__ENTRECTINIB,0.4426739868456387,1.503537250544537,0.4084706443839342,37.30%,LYN;FGFR1;FYN;SLK;TNK2;PRKCQ;JAK3;TAOK1;EML4;TBK1;JAK2;STK3;PRKAA1;MAP4K2;PTK2;RPS6KA3;FGFR3;MAP4K4;SYK;BTK;NTRK2;FLT4;FER,DGIdb_Drug_Targets_2024__ENTRECTINIB
DGIdb_Drug_Targets_2024__TOFACITINIB,0.6291053544871708,1.5034770957111416,0.4068183292356979,21.89%,STAT5B;JAK3;JAK2;JAK1;YES1,DGIdb_Drug_Targets_2024__TOFACITINIB
DGIdb_Drug_Targets_2024__XL147,0.5454031991600677,1.484919909582802,0.4258697354574188,43.13%,PIK3R1;PIK3CG;PIK3CB;PIK3R6;PIK3R4;PIK3C3;PTEN,DGIdb_Drug_Targets_2024__XL147
DGIdb_Drug_Targets_2024__RITONAVIR,0.6732517846257167,1.4750792908781716,0.4238389560042249,20.32%,TOMM40;ABCC1,DGIdb_Drug_Targets_2024__RITONAVIR
DGIdb_Drug_Targets_2024__BUPARLISIB,0.5711998471252271,1.470764970258856,0.431012812101246,27.32%,FGFR1;FGFR2;PIK3R1;PIK3CG;PIK3CB,DGIdb_Drug_Targets_2024__BUPARLISIB
DGIdb_Drug_Targets_2024__RUXOLITINIB,0.6353514100920199,1.4605501023703904,0.4391456409379302,21.59%,JAK3;JAK2;JAK1;IL7R,DGIdb_Drug_Targets_2024__RUXOLITINIB
DGIdb_Drug_Targets_2024__BARASERTIB,0.6690370520937472,1.4591167088769257,0.4407058491089873,19.37%,FYN;PDGFRB;PDGFRA,DGIdb_Drug_Targets_2024__BARASERTIB
DGIdb_Drug_Targets_2024__GSK2126458,0.5085708100521626,1.4528768608608096,0.4521100583344883,43.13%,PIK3R1;EML4;MAP2K1;AKT2;PIK3CG;PIK3CB;AKT1;PIK3R6;PIK3R4;PTEN,DGIdb_Drug_Targets_2024__GSK2126458
DGIdb_Drug_Targets_2024__ACETAZOLAMIDE,-0.578471018678991,-1.4522163461934294,0.6389725131820859,42.23%,CA1;MMP2;CA2;AQP1;CA4,DGIdb_Drug_Targets_2024__ACETAZOLAMIDE
DGIdb_Drug_Targets_2024__E 3810,0.6350154083204931,1.4518209411206495,0.4494606990367125,36.57%,FGFR1;FGFR2;PDGFRB;PDGFRA;FGFR3;FLT4,DGIdb_Drug_Targets_2024__E 3810
DGIdb_Drug_Targets_2024__METFORMIN HYDROCHLORIDE,0.4070328233913668,1.4510459259673132,0.4444495982399717,27.01%,NDUFA10;NDUFS1;NDUFS3;MT-ND5;GPD2;NDUFB10;NDUFV1;NDUFA8;NDUFA13;NDUFV2;MTOR;NDUFS2;NDUFA4;NDUFS4;NDUFA5;NDUFB3;NDUFS8;NDUFS5;NDUFA11;NDUFA12;NDUFA6;NDUFA2;NDUFA7;NDUFA9,DGIdb_Drug_Targets_2024__METFORMIN HYDROCHLORIDE
DGIdb_Drug_Targets_2024__GEDATOLISIB,0.5633657986849331,1.445500906840141,0.4494278196485683,43.13%,PIK3R1;MTOR;PIK3CG;PIK3CB;AKT1;AKT1S1;PTEN,DGIdb_Drug_Targets_2024__GEDATOLISIB
DGIdb_Drug_Targets_2024__NINTEDANIB,0.562048297503822,1.4452550835134044,0.4488043305394379,36.57%,FGFR1;FGFR2;PDGFRB;PDGFRA;FGFR3;AKT1;FLT4,DGIdb_Drug_Targets_2024__NINTEDANIB
DGIdb_Drug_Targets_2024__PX 866,0.5095939755459676,1.441418281211018,0.451433065394079,43.13%,PIK3R1;MTOR;PIK3CG;PIK3CB;PIK3R6;PIK3R4;PIK3C3;PTEN,DGIdb_Drug_Targets_2024__PX 866
DGIdb_Drug_Targets_2024__PI 103,0.559678048357066,1.4402482338023408,0.4509141716855969,42.19%,PIK3R1;MTOR;PIK3CG;PIK3CB;PIK3R6;PIK3C3,DGIdb_Drug_Targets_2024__PI 103
DGIdb_Drug_Targets_2024__GDC 0941,0.5584492551923173,1.4381443648817287,0.4533711794869094,42.19%,PIK3R1;PIK3CG;PIK3CB;PIK3R6;PIK3R4;PIK3C3,DGIdb_Drug_Targets_2024__GDC 0941
DGIdb_Drug_Targets_2024__METHYLPHENIDATE,0.510698411589448,1.4372090899095566,0.4537496644858985,39.17%,CDH23;HTT;PURA;ESYT2;ARSA;CORO7;SLC6A4;ETFDH,DGIdb_Drug_Targets_2024__METHYLPHENIDATE
DGIdb_Drug_Targets_2024__NILOTINIB,0.5909153389468447,1.4257007177132066,0.4709403263798825,19.37%,ABI1;BCR;PDGFRB;PDGFRA,DGIdb_Drug_Targets_2024__NILOTINIB
DGIdb_Drug_Targets_2024__PAZOPANIB,0.4528715014003469,1.423179317745262,0.4710174783828745,36.57%,FGFR1;FYN;FGFR2;TNK2;TAOK1;MTOR;PDGFRB;PDGFRA;YES1;PTK2;FGFR3;MAP4K4;FLT4,DGIdb_Drug_Targets_2024__PAZOPANIB
DGIdb_Drug_Targets_2024__ILORASERTIB,0.3885030021793033,1.4204491760949565,0.4774224089510451,40.07%,LYN;ROCK1;FGFR1;FYN;PRKCD;CAMK1;SLK;TNK2;TAOK1;IRAK4;JAK2;ROCK2;STK3;PTK2B;MAP2K1;PRKAA1;PDGFRB;FGR;PDGFRA;MAP4K2;MAPK14;MINK1;YES1;PTK2;RPS6KA3;ACVR1;FGFR3;MAP2K2;MAP4K4;CAMK2G;SYK;BTK;NTRK2;FLT4;FER;CAMK2D;SRC,DGIdb_Drug_Targets_2024__ILORASERTIB
DGIdb_Drug_Targets_2024__BAY80 6946,0.5489712475001508,1.4200248723309656,0.4760650889725423,43.13%,PIK3R1;PIK3CG;PIK3CB;PIK3R6;PIK3R4;PTEN,DGIdb_Drug_Targets_2024__BAY80 6946
DGIdb_Drug_Targets_2024__PICTILISIB,0.5077185263336449,1.4182223756550243,0.4739569555344902,27.91%,FGFR1;PIK3R1;JAK2;YES1;PIK3CG;PIK3CB;FGFR3,DGIdb_Drug_Targets_2024__PICTILISIB
DGIdb_Drug_Targets_2024__PODOFILOX,0.5899718895890409,1.4150022701808809,0.4713517115166342,37.53%,TUBB4A;TUBB6;TUBA1C;TUBB;TUBA4A;TUBB1,DGIdb_Drug_Targets_2024__PODOFILOX
DGIdb_Drug_Targets_2024__LEVODOPA,0.6478291837026339,1.4135823300692678,0.4708292815614939,19.60%,HSD17B10;MTHFR;MT-CO1,DGIdb_Drug_Targets_2024__LEVODOPA
DGIdb_Drug_Targets_2024__LENVATINIB,0.6221031075283122,1.4116495255715988,0.4719956298411134,19.37%,FGFR1;FGFR2;PDGFRB;PDGFRA,DGIdb_Drug_Targets_2024__LENVATINIB
DGIdb_Drug_Targets_2024__GILTERITINIB,0.5651069476796379,1.4105657865088677,0.4743294835987074,43.00%,JAK3;EML4;JAK2;JAK1;CBL;IDH2;AXL,DGIdb_Drug_Targets_2024__GILTERITINIB
DGIdb_Drug_Targets_2024__LEUCOVORIN,0.479023989608884,1.4082215457677527,0.4746132225175536,21.68%,ABCC4;FGFR2;KLC1;CSPG4;MAP2K1;PDGFRB;ABCC1;RALBP1,DGIdb_Drug_Targets_2024__LEUCOVORIN
DGIdb_Drug_Targets_2024__USTEKINUMAB,0.6249207046163963,1.3867493976375744,0.4937709036059902,6.83%,HLA-C;CHUK,DGIdb_Drug_Targets_2024__USTEKINUMAB
DGIdb_Drug_Targets_2024__RG 1530,0.3879621797733525,1.3857398036779465,0.4935916787816432,37.30%,LYN;FGFR1;FYN;PRKCD;SLK;FGFR2;TNK2;JAK3;TAOK1;IRAK4;JAK2;STK3;MAP2K1;PRKAA1;PDGFRB;PDGFRA;MAP4K2;MAPK14;PTK2;RPS6KA3;ACVR1;FGFR3;MAP2K2;MAPK1;SYK;BTK;NTRK2;FLT4;FER,DGIdb_Drug_Targets_2024__RG 1530
DGIdb_Drug_Targets_2024__CEDIRANIB,0.4186571213539828,1.3833692857967752,0.4919886945690216,43.00%,LYN;FGFR1;FYN;SLK;FGFR2;TAOK1;STK3;PDGFRB;PDGFRA;MAP4K2;MINK1;ACVR1;FGFR3;MAP2K2;MAP4K4;SYK;FLT4;FER;SRC;AXL,DGIdb_Drug_Targets_2024__CEDIRANIB
