term,fdr,Odds Ratio,Combined Score,Genes,description
Recruitment and ATM-med Phosphorylation of Repair and Signaling Proteins at DNA Double Strand Breaks,0.7483648,4.085878,9.28156,RAD50;UBE2V2,Recruitment and ATM-med Phosphorylation of Repair and Signaling Proteins at DNA Double Strand Breaks
RHOH GTPase Cycle,0.7483648,2.833333,6.404679,TFRC;RALGAPA1;CAV1,RHOH GTPase Cycle
NOSTRIN Mediated eNOS Trafficking,0.7483648,12.23004,26.59641,CAV1,NOSTRIN Mediated eNOS Trafficking
PRC2 Methylates Histones and DNA,0.7483648,12.23004,26.59641,RBBP4,PRC2 Methylates Histones and DNA
RAS Signaling Downstream of NF1 Loss-Of-Function Variants,0.7483648,12.23004,26.59641,NF1,RAS Signaling Downstream of NF1 Loss-Of-Function Variants
RUNX3 Regulates Immune Response and Cell Migration,0.7483648,12.23004,26.59641,SPP1,RUNX3 Regulates Immune Response and Cell Migration
Defective Pyroptosis,0.7483648,12.23004,26.59641,RBBP4,Defective Pyroptosis
Diseases Associated With Surfactant Metabolism,0.7483648,12.23004,26.59641,ABCA3,Diseases Associated With Surfactant Metabolism
Resolution of D-Loop Structures,0.7483648,12.23004,26.59641,RAD50,Resolution of D-Loop Structures
Resolution of D-loop Structures Through Holliday Junction Intermediates,0.7483648,12.23004,26.59641,RAD50,Resolution of D-loop Structures Through Holliday Junction Intermediates
Sensing of DNA Double Strand Breaks,0.7483648,12.23004,26.59641,RAD50,Sensing of DNA Double Strand Breaks
Synthesis of PI,0.7483648,12.23004,26.59641,PITPNM1,Synthesis of PI
Translation,0.7483648,1.477447,3.212588,MRPS26;RPS8;RPS5;MRPL16;MRPL14;MRPL13;RPL7A;RPS25;SRP72;RPL38;TARS2;RPL29;RPS11;RPL18,Translation
O-glycosylation of TSR Domain-Containing Proteins,0.7483648,3.770992,8.122241,ADAMTS5;THBS2,O-glycosylation of TSR Domain-Containing Proteins
DNA Double Strand Break Response,0.7483648,3.770992,8.122241,RAD50;UBE2V2,DNA Double Strand Break Response
Defective B3GALTL Causes PpS,0.7483648,3.770992,8.122241,ADAMTS5;THBS2,Defective B3GALTL Causes PpS
Cell-Cell Communication,0.7680816,1.847384,3.876693,AFDN;MOV10;ACTN2;ANGPTL4;FLNC;TNRC6B,Cell-Cell Communication
RHOC GTPase Cycle,0.7680816,2.184615,4.522849,TFRC;MCF2L;CAV1;PKN2,RHOC GTPase Cycle
NCAM1 Interactions,0.7680816,3.501091,7.161848,COL6A1;GFRA2,NCAM1 Interactions
Basigin Interactions,0.7680816,3.501091,7.161848,MMP1;CAV1,Basigin Interactions
MET Promotes Cell Motility,0.7680816,2.539041,5.176696,LAMA5;LAMA2;LAMA1,MET Promotes Cell Motility
SARS-CoV-1 Infection,0.7680816,1.708133,3.443519,PYCARD;RPS25;RPS8;RPS5;CAV1;RPS11;PARP14,SARS-CoV-1 Infection
Activation of Matrix Metalloproteinases,0.7680816,3.267176,6.356655,MMP25;MMP1,Activation of Matrix Metalloproteinases
NR1H3 & NR1H2 Regulate Gene Expression Linked to Cholesterol Transport and Efflux,0.7680816,3.267176,6.356655,MOV10;TNRC6B,NR1H3 & NR1H2 Regulate Gene Expression Linked to Cholesterol Transport and Efflux
RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function,0.7680816,3.267176,6.356655,MOV10;TNRC6B,RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function
Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs),0.7680816,3.267176,6.356655,RBBP4;ACTL6A,Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs)
Sulfur Amino Acid Metabolism,0.7680816,3.267176,6.356655,APIP;ADO,Sulfur Amino Acid Metabolism
Ribosomal Scanning and Start Codon Recognition,0.7680816,2.047115,3.917154,RPS25;RPS8;RPS5;RPS11,Ribosomal Scanning and Start Codon Recognition
Translation Initiation Complex Formation,0.7680816,2.047115,3.917154,RPS25;RPS8;RPS5;RPS11,Translation Initiation Complex Formation
Protein Ubiquitination,0.7680816,2.37449,4.527625,SELENOS;UBE2V2;UBE2G1,Protein Ubiquitination
Aberrant Regulation of Mitotic G1 S Transition in Cancer Due to RB1 Defects,0.7680816,8.152091,15.54246,CDK6,Aberrant Regulation of Mitotic G1 S Transition in Cancer Due to RB1 Defects
tRNA Modification in the Mitochondrion,0.7680816,8.152091,15.54246,TRMT10C,tRNA Modification in the Mitochondrion
CLEC7A Inflammasome Pathway,0.7680816,8.152091,15.54246,PYCARD,CLEC7A Inflammasome Pathway
Post-transcriptional Silencing by Small RNAs,0.7680816,8.152091,15.54246,TNRC6B,Post-transcriptional Silencing by Small RNAs
Condensation of Prophase Chromosomes,0.7680816,8.152091,15.54246,SMC4,Condensation of Prophase Chromosomes
"Defective Binding of RB1 Mutants to E2F1,(E2F2, E2F3)",0.7680816,8.152091,15.54246,CDK6,"Defective Binding of RB1 Mutants to E2F1,(E2F2, E2F3)"
Regulation of TP53 Activity Through Methylation,0.7680816,8.152091,15.54246,L3MBTL1,Regulation of TP53 Activity Through Methylation
SUMO Is Conjugated to E1 (UBA2 SAE1),0.7680816,8.152091,15.54246,SUMO2,SUMO Is Conjugated to E1 (UBA2 SAE1)
SUMOylation of Intracellular Receptors,0.7680816,8.152091,15.54246,SUMO2,SUMOylation of Intracellular Receptors
Formation of the Ureteric Bud,0.7680816,8.152091,15.54246,RET,Formation of the Ureteric Bud
Formation of Xylulose-5-Phosphate,0.7680816,8.152091,15.54246,CRYL1,Formation of Xylulose-5-Phosphate
Signaling by MST1,0.7680816,8.152091,15.54246,HPN,Signaling by MST1
Transcription of E2F Targets Under Neg Control by P107 (RBL1) and P130 (RBL2) in Complex With HDAC1,0.7680816,8.152091,15.54246,RBBP4,Transcription of E2F Targets Under Neg Control by P107 (RBL1) and P130 (RBL2) in Complex With HDAC1
"mRNA Activation Upon Binding of the Cap-Binding Complex and eIFs, and Subsequent Binding to 43S",0.7761764,2.005024,3.738058,RPS25;RPS8;RPS5;RPS11,"mRNA Activation Upon Binding of the Cap-Binding Complex and eIFs, and Subsequent Binding to 43S"
DNA Damage Recognition in GG-NER,0.7761764,3.0625,5.674523,ACTL6A;CUL4B,DNA Damage Recognition in GG-NER
Disassembly of the Destruction Complex and Recruitment of AXIN to the Membrane,0.7761764,3.0625,5.674523,CSNK1A1;CAV1,Disassembly of the Destruction Complex and Recruitment of AXIN to the Membrane
Regulation of MECP2 Expression and Activity,0.7761764,3.0625,5.674523,MOV10;TNRC6B,Regulation of MECP2 Expression and Activity
Regulation of MITF-M-dependent Genes Involved in Pigmentation,0.7761764,3.0625,5.674523,ACTL6A;MITF,Regulation of MITF-M-dependent Genes Involved in Pigmentation
Transferrin Endocytosis and Recycling,0.7761764,3.0625,5.674523,TFRC;TCIRG1,Transferrin Endocytosis and Recycling
Post-translational Modification Synthesis of GPI-anchored Proteins,0.7954098,2.229885,3.981454,VNN2;ALPL;THY1,Post-translational Modification Synthesis of GPI-anchored Proteins
E3 Ubiquitin Ligases Ubiquitinate Target Proteins,0.7954098,2.881904,5.091352,SELENOS;UBE2V2,E3 Ubiquitin Ligases Ubiquitinate Target Proteins
Transcriptional Regulation by VENTX,0.7954098,2.881904,5.091352,MOV10;TNRC6B,Transcriptional Regulation by VENTX
Chromatin Modifying Enzymes,0.7954098,1.888462,3.258339,SETD3;RBBP4;ACTL6A;SMYD3,Chromatin Modifying Enzymes
Chromatin Organization,0.7954098,1.888462,3.258339,SETD3;RBBP4;ACTL6A;SMYD3,Chromatin Organization
Zinc Influx Into Cells by the SLC39 Gene Family,0.7954098,6.113118,10.40973,SLC39A10,Zinc Influx Into Cells by the SLC39 Gene Family
Nucleosome Assembly,0.7954098,6.113118,10.40973,RBBP4,Nucleosome Assembly
Phosphate Bond Hydrolysis by NUDT Proteins,0.7954098,6.113118,10.40973,NUDT9,Phosphate Bond Hydrolysis by NUDT Proteins
Processing and Activation of SUMO,0.7954098,6.113118,10.40973,SUMO2,Processing and Activation of SUMO
Deposition of New CENPA-containing Nucleosomes at the Centromere,0.7954098,6.113118,10.40973,RBBP4,Deposition of New CENPA-containing Nucleosomes at the Centromere
"SUMO Is Transferred From E1 to E2 (UBE2I, UBC9)",0.7954098,6.113118,10.40973,SUMO2,"SUMO Is Transferred From E1 to E2 (UBE2I, UBC9)"
Formation of the Nephric Duct,0.7954098,6.113118,10.40973,RET,Formation of the Nephric Duct
HDR Through MMEJ (alt-NHEJ),0.7954098,6.113118,10.40973,RAD50,HDR Through MMEJ (alt-NHEJ)
Synthesis of Ketone Bodies,0.7954098,6.113118,10.40973,AACS,Synthesis of Ketone Bodies
Transcription of E2F Targets Under Negative Control by DREAM Complex,0.7954098,6.113118,10.40973,RBBP4,Transcription of E2F Targets Under Negative Control by DREAM Complex
MET Receptor Activation,0.7954098,6.113118,10.40973,HPN,MET Receptor Activation
VLDL Assembly,0.7954098,6.113118,10.40973,MTTP,VLDL Assembly
Methionine Salvage Pathway,0.7954098,6.113118,10.40973,APIP,Methionine Salvage Pathway
Vitamin D (Calciferol) Metabolism,0.7954098,6.113118,10.40973,SUMO2,Vitamin D (Calciferol) Metabolism
Signaling by TGFBR3,0.798848,2.721374,4.588757,MOV10;TNRC6B,Signaling by TGFBR3
Mitochondrial RNA Degradation,0.798848,2.721374,4.588757,PNPT1;GRSF1,Mitochondrial RNA Degradation
Translation of Structural Proteins 9694635,0.8039058,2.101806,3.517927,SRPK2;CSNK1A1;PARP14,Translation of Structural Proteins 9694635
Transcriptional Regulation by RUNX1,0.817138,1.682446,2.767237,TJP1;MOV10;CDK6;ACTL6A;TNRC6B,Transcriptional Regulation by RUNX1
RHOG GTPase Cycle,0.817138,1.817949,2.980182,TFRC;MCF2L;CAV1;VRK2,RHOG GTPase Cycle
Selective Autophagy,0.817138,1.817949,2.980182,TUBB6;MAP1LC3A;TOMM20;TOMM6,Selective Autophagy
NR1H2 and NR1H3-mediated Signaling,0.8258484,2.577742,4.152491,MOV10;TNRC6B,NR1H2 and NR1H3-mediated Signaling
RET Signaling,0.8258484,2.577742,4.152491,RET;GFRA2,RET Signaling
Gap Junction Trafficking and Regulation,0.8258484,2.577742,4.152491,TJP1;TUBB6,Gap Junction Trafficking and Regulation
SUMOylation of SUMOylation Proteins,0.846829,2.448473,3.771364,NUP93;SUMO2,SUMOylation of SUMOylation Proteins
Acetylcholine Neurotransmitter Release Cycle,0.846829,4.889734,7.529358,UNC13B,Acetylcholine Neurotransmitter Release Cycle
DEx H-box Helicases Activate Type I IFN and Inflammatory Cytokines Production,0.846829,4.889734,7.529358,DHX36,DEx H-box Helicases Activate Type I IFN and Inflammatory Cytokines Production
Defective F9 Activation,0.846829,4.889734,7.529358,F11,Defective F9 Activation
G1 S-Specific Transcription,0.846829,4.889734,7.529358,RBBP4,G1 S-Specific Transcription
Ketone Body Metabolism,0.846829,4.889734,7.529358,AACS,Ketone Body Metabolism
LDL Remodeling,0.846829,4.889734,7.529358,MTTP,LDL Remodeling
Meiotic Recombination,0.846829,4.889734,7.529358,RAD50,Meiotic Recombination
Signaling by MET,0.8793029,1.691512,2.505442,LAMA5;LAMA2;LAMA1;HPN,Signaling by MET
Assembly and Cell Surface Presentation of NMDA Receptors,0.8793029,2.331516,3.436479,TUBB6;ACTN2,Assembly and Cell Surface Presentation of NMDA Receptors
G2 M DNA Damage Checkpoint,0.8793029,2.331516,3.436479,RAD50;UBE2V2,G2 M DNA Damage Checkpoint
Intrinsic Pathway of Fibrin Clot Formation,0.8793029,2.331516,3.436479,F11;PRCP,Intrinsic Pathway of Fibrin Clot Formation
Post-translational Protein Phosphorylation,0.8793029,1.553199,2.243659,SPP1;VWA1;NUCB1;MIA3;MFGE8,Post-translational Protein Phosphorylation
Late SARS-CoV-2 Infection Events,0.8793029,1.837644,2.627363,SRPK2;CSNK1A1;PARP14,Late SARS-CoV-2 Infection Events
Pre-NOTCH Expression and Processing,0.8793029,2.225191,3.140684,MOV10;TNRC6B,Pre-NOTCH Expression and Processing
MITF-M-regulated Melanocyte Development,0.8793029,1.634615,2.302346,MOV10;ACTL6A;MITF;TNRC6B,MITF-M-regulated Melanocyte Development
ABC Transporters in Lipid Homeostasis,0.8793029,4.074144,5.723556,ABCA3,ABC Transporters in Lipid Homeostasis
Zinc Transporters,0.8793029,4.074144,5.723556,SLC39A10,Zinc Transporters
NPAS4 Regulates Expression of Target Genes,0.8793029,4.074144,5.723556,RET,NPAS4 Regulates Expression of Target Genes
Norepinephrine Neurotransmitter Release Cycle,0.8793029,4.074144,5.723556,UNC13B,Norepinephrine Neurotransmitter Release Cycle
