term,ES,NES,fdr,Gene %,Genes,description
Reactome_Pathways_2024__ABC Transporters in Lipid Homeostasis,-0.622861054072553,-1.704636845731656,0.5098250563042818,37.81%,APOA1;PEX3;PEX19;ABCD1;ABCD3,Reactome_Pathways_2024__ABC Transporters in Lipid Homeostasis
Reactome_Pathways_2024__A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis,0.5046730033704965,1.554646705009899,0.3921866372356195,42.91%,AGRN;CSPG4;SDC1;GPC6;VCAN;NCAN;XYLT2;BCAN;SDC4;GPC4;GPC1;BGN;DCN,Reactome_Pathways_2024__A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis
Reactome_Pathways_2024__Activation of C3 and C5,-0.5085596895685917,-1.462549590074927,0.6469999378936805,49.25%,CFB;CFP;C2;C5;C3;C4A;C4B,Reactome_Pathways_2024__Activation of C3 and C5
Reactome_Pathways_2024__Activation of BAD and Translocation to Mitochondria,0.5041306640363691,1.4498599207442613,0.4920098617105223,37.17%,YWHAG;BID;YWHAE;YWHAH;YWHAZ;YWHAB;AKT2;YWHAQ;PPP3R1,Reactome_Pathways_2024__Activation of BAD and Translocation to Mitochondria
Reactome_Pathways_2024__Activated NTRK2 Signals Through FYN,0.6116563914905182,1.39198039403346,0.5435401105235236,36.21%,FYN;NTRK2;RAC1;SRC,Reactome_Pathways_2024__Activated NTRK2 Signals Through FYN
Reactome_Pathways_2024__ADORA2B Mediated Anti-Inflammatory Cytokines Production,0.4124948606768177,1.3717046155959434,0.5597327246262224,27.78%,GNAI2;GNAZ;PRKAR1A;PRKAR2B;GNG11;PRKAR2A;PRKACB;GNG5;ADCY6;GNAI3;PRKACA,Reactome_Pathways_2024__ADORA2B Mediated Anti-Inflammatory Cytokines Production
Reactome_Pathways_2024__Activation of AMPK Downstream of NMDARs,0.4470573741140259,1.3479306410065086,0.5623995485309861,42.82%,TUBAL3;TUBB4A;TUBA8;TUBB6;TUBA1C;PRKAA1;TUBA4A;TUBB1;TUBB4B;PRKAG1;PRKAB2,Reactome_Pathways_2024__Activation of AMPK Downstream of NMDARs
Reactome_Pathways_2024__Activation of BH3-only Proteins,0.44539457442926,1.302140769511191,0.6052401602915026,37.17%,YWHAG;BID;YWHAE;YWHAH;YWHAZ;YWHAB;AKT2;YWHAQ;PPP3R1,Reactome_Pathways_2024__Activation of BH3-only Proteins
Reactome_Pathways_2024__Acetylcholine Regulates Insulin Secretion,0.4769816438406188,1.3003879526972355,0.6039881262136525,16.64%,GNAQ;PLCB2;PLCB3;PRKCA,Reactome_Pathways_2024__Acetylcholine Regulates Insulin Secretion
Reactome_Pathways_2024__ALK Mutants Bind TKIs,0.4945879731309892,1.2734792044115035,0.6348175830951379,24.70%,PRKAR1A;STRN;CLTC;NPM1;EML4,Reactome_Pathways_2024__ALK Mutants Bind TKIs
Reactome_Pathways_2024__Activation of GABAB Receptors,0.3821826052706739,1.1249007582074897,0.7416877694824173,57.91%,GNAI2;GNG11;GNG5;ADCY6;GNAI3;GNB2;GNG2;GNB1;GNB5;GNB4;GNG12,Reactome_Pathways_2024__Activation of GABAB Receptors
Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 12,0.3813824541580655,1.1232388761435002,0.7434638690871526,57.91%,GNAI2;GNG11;GNG5;GNAI3;GNB2;P2RY12;GNG2;GNB1;GNB5;GNB4;GNG12,Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 12
Reactome_Pathways_2024__Activation of G Protein Gated Potassium Channels,0.421689497716895,1.1193474377497918,0.7447475475726766,57.91%,GNG11;GNG5;GNB2;GNG2;GNB1;GNB5;GNB4;GNG12,Reactome_Pathways_2024__Activation of G Protein Gated Potassium Channels
Reactome_Pathways_2024__AKT Phosphorylates Targets in the Cytosol,-0.3613330289888153,-1.0899718138624752,0.9779068902454546,63.95%,TSC2;GSK3A;CDKN1A;GSK3B;AKT1;CHUK;AKT2,Reactome_Pathways_2024__AKT Phosphorylates Targets in the Cytosol
Reactome_Pathways_2024__Activation of ATR in Response to Replication Stress,-0.406570841889117,-1.0483554277548444,0.985931972419289,59.41%,CDK2;RPA1;RPA2;MCM6;RPA3,Reactome_Pathways_2024__Activation of ATR in Response to Replication Stress
Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 1,0.3171752218269784,1.0053398812271594,0.8195307669829055,59.71%,GNAQ;PLA2G4A;MAPK14;GNG11;GNG5;SRC;GNB2;GNG2;GNB1;GNB5;GNB4;GNG12;GNA14,Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 1
Reactome_Pathways_2024__Activated NTRK2 Signals Through FRS2 and FRS3,0.3645307381594579,0.8622830606565581,0.8985740932391985,36.65%,PTPN11;NTRK2;GRB2,Reactome_Pathways_2024__Activated NTRK2 Signals Through FRS2 and FRS3
Reactome_Pathways_2024__AXIN Missense Mutants Destabilize the Destruction Complex,0.3381550038227244,0.8133924189466072,0.9315081425389444,2.71%,PPP2R1A,Reactome_Pathways_2024__AXIN Missense Mutants Destabilize the Destruction Complex
Reactome_Pathways_2024__APC Truncation Mutants Have Impaired AXIN Binding,0.3381550038227244,0.8133924189466072,0.9315081425389444,2.71%,PPP2R1A,Reactome_Pathways_2024__APC Truncation Mutants Have Impaired AXIN Binding
Reactome_Pathways_2024__Activated NOTCH1 Transmits Signal to the Nucleus,0.2894933235743415,0.8056727189363808,0.9327681508718348,68.55%,ARRB1;ADAM10;NOTCH1;NUMB;JAG1;ADAM17;ITCH;NCSTN;ARRB2,Reactome_Pathways_2024__Activated NOTCH1 Transmits Signal to the Nucleus
Reactome_Pathways_2024__ATF4 Activates Genes in Response to Endoplasmic Reticulum Stress,-0.3182751540041068,-0.7710612343600678,0.9887338893330222,68.23%,ATF6;EXOSC2;KHSRP;EXOSC6;IGFBP1,Reactome_Pathways_2024__ATF4 Activates Genes in Response to Endoplasmic Reticulum Stress
Reactome_Pathways_2024__Activated NTRK2 Signals Through RAS,-0.249885896850753,-0.711860817750456,0.9867945670168354,75.07%,BDNF;SOS1;KRAS;SHC1;GRB2;NTRK2,Reactome_Pathways_2024__Activated NTRK2 Signals Through RAS
