term,ES,NES,fdr,Gene %,Genes,description
GO:0060143,0.6935328546588515,1.881108713535537,0.1202945643018688,21.58%,EHD1;FLOT1;MAPK14;CAMK1;CD53;EHD2,GO_Biological_Process_2025__Positive Regulation of Syncytium Formation by Plasma Membrane Fusion (GO:0060143)
GO:0007044,0.6107472334324411,1.880015680597132,0.1170444420929917,24.61%,PLEC;ARHGAP6;ITGA6;BCR;CTTN;LAMC1;THSD1;ACTN2;ARHGEF7;FERMT2;CDH11,GO_Biological_Process_2025__Cell-Substrate Junction Assembly (GO:0007044)
GO:0006895,0.6644559011245372,1.8706523600948195,0.1256335740905786,7.41%,AP2A1;RAB14;VPS13C;EPS15;VPS13A,GO_Biological_Process_2025__Golgi to Endosome Transport (GO:0006895)
GO:0072657,0.4490236949866992,1.8679596793828144,0.1243915127855663,32.68%,ROCK2;EHD1;SPTBN1;RAB10;GAK;SH3PXD2B;AGRN;AP3D1;FLOT1;RAB8A;FLOT2;RAB32;RAB6B;ANK1;ROCK1;SLMAP;CPE;RAP1A;RAB6A;LAMTOR1;TNIK;FYB1;TMED2;PLEKHF1;EHD4;MYO5A;BSG;EHD3;GAS6;SH3GLB1;ACTN2;CD53;ATP1B3;SEC16A;TTC7B;PACS1;NRXN1;FERMT2;IKBKB;RAB13;EHD2;ARF6;RELN;TSPAN14;BID;RAB11A;TSPAN33;MADCAM1;ITGA4;EPB41L3;TESC;DENND4C;RDX;TSPAN15;EZR;FLNA;TM9SF3;F11R;HSP90B1;RAB38;TM9SF2,GO_Biological_Process_2025__Protein Localization to Membrane (GO:0072657)
GO:1900077,0.6102380242860278,1.86259720935504,0.1281362349290364,15.79%,PIP4K2A;APPL2;PTPN1;PRKCB;PRKCQ;PRKCD;SLC27A4,GO_Biological_Process_2025__Negative Regulation of Cellular Response to Insulin Stimulus (GO:1900077)
GO:1902991,0.6271366732996069,1.8625655402067816,0.1237522635292552,27.07%,SORL1;ROCK2;LYN;FLOT2;TMED10;ROCK1;APP;PRNP;PICALM,GO_Biological_Process_2025__Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902991)
GO:0000338,0.6926238867321305,1.8624337918111364,0.1197606633229978,30.88%,COPS5;COPS4;COPS6;COPS7A;COPS8;GPS1;COPS7B;COPS3;TOR1A,GO_Biological_Process_2025__Protein Deneddylation (GO:0000338)
GO:2000573,0.5589309586984101,1.86159855691958,0.1170276500460756,29.12%,CCT2;CCT5;CTNNB1;CCT7;TCP1;PTGES3;PDGFRB;CCT3;CCT8;CCT4;RGCC;HSP90AA1;HNRNPD,GO_Biological_Process_2025__Positive Regulation of DNA Biosynthetic Process (GO:2000573)
GO:0006754,0.59333696170737,1.8602981507800989,0.1149346990061718,29.63%,ATP5PO;ATP5PB;ATP5PD;ATP5F1C;ATP5MG;ATP5MK;ATP5ME;ATP5F1B;ATP5PF;ATP5MF;ATP5MJ;TGFB1,GO_Biological_Process_2025__ATP Biosynthetic Process (GO:0006754)
GO:0043161,0.4453862305845299,1.8449806684188363,0.1316551277443224,21.74%,PSMB1;PSMA6;PSMB3;PSMB4;PSMB5;PSMB8;PSMC4;PSMA7;PSMB9;NSFL1C;PSMB10;CTNNB1;PSMB7;PSMD2;PSMC2;DDB1;PSMD11;PSMC5;PSMD13;PSMC6;UBR4;PSMC3;RAD23A;PSMC1;PSMD1;PSMA4;PCBP2;ARRB1;VCP;PSMD6;PSMD14;HECTD3;HUWE1;PSMD7;RAD23B;PSMA5;FAF1;PSMA1;PSMB2;PSMA2;PSMA3;PSMD4;SKP1;PSMD12,GO_Biological_Process_2025__Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)
GO:0061136,0.5266053902824251,1.829728840593701,0.15269175421461,21.29%,PSMC2;PSMC5;PSMC6;PSMC3;RAD23A;HSP90AB1;GPX1;DDRGK1;PSMD14;UFL1;PRKCA;RAD23B;XPO1;PSME2;USP14,GO_Biological_Process_2025__Regulation of Proteasomal Protein Catabolic Process (GO:0061136)
GO:0035329,0.8211979375496898,1.82362278486297,0.1542473296769455,8.18%,FAT4;STK24;DCHS1;STK4,GO_Biological_Process_2025__Hippo Signaling (GO:0035329)
GO:0051127,0.7288066634950587,1.822282170026724,0.1530816759350692,26.55%,CYFIP1;NCKAP1;WASF2;BRK1;WASF1;WASF3,GO_Biological_Process_2025__Positive Regulation of Actin Nucleation (GO:0051127)
GO:1903593,0.7996716049095347,1.81705036434139,0.1581154773939302,15.82%,VAMP7;VAMP8;SNX6;VAMP3,GO_Biological_Process_2025__Regulation of Histamine Secretion by Mast Cell (GO:1903593)
GO:0046626,0.5569709014025256,1.8110081467964525,0.1646622490123735,26.91%,SORL1;PIP4K2A;PTPN1;PRKCB;PRKCQ;PRKCD;SLC27A4;PTPN11;SNX5;PIP4K2C,GO_Biological_Process_2025__Regulation of Insulin Receptor Signaling Pathway (GO:0046626)
GO:0036490,0.7899440984510666,1.808571789697229,0.164700109778904,9.50%,DNAJC3;EIF4G1;EIF2S1;NCK2,GO_Biological_Process_2025__Regulation of Translation in Response to Endoplasmic Reticulum Stress (GO:0036490)
GO:0007266,0.5351038752835257,1.805274411669979,0.1668603333660508,18.44%,ROCK2;ARHGAP6;CELSR1;WAS;ROCK1;GNA13;ARHGEF1;MYO9B;ARHGAP4;RHOG;ARHGEF7,GO_Biological_Process_2025__Rho Protein Signal Transduction (GO:0007266)
GO:0071539,0.7943830820088655,1.8017707950828847,0.1700617626894856,12.85%,DCTN2;STK24;HOOK3;GOLGB1,GO_Biological_Process_2025__Protein Localization to Centrosome (GO:0071539)
GO:0046471,0.7487026436126407,1.8012344410172738,0.1673872691024295,8.30%,PNPLA8;PLA2G4A;CDS2,GO_Biological_Process_2025__Phosphatidylglycerol Metabolic Process (GO:0046471)
GO:0032210,0.5541087810723948,1.7995051726149474,0.1666772118412856,29.12%,CCT2;CCT5;CTNNB1;CCT7;TCP1;PTGES3;CCT3;CCT8;CCT4;HNRNPU;HSP90AA1;HNRNPD,GO_Biological_Process_2025__Regulation of Telomere Maintenance via Telomerase (GO:0032210)
GO:0048268,0.7492631924841475,1.795947989474571,0.1696692819103751,12.19%,GAK;CLTA;EPS15;CLTC;DNM1,GO_Biological_Process_2025__Clathrin Coat Assembly (GO:0048268)
GO:2000403,0.6817172585806799,1.7942429337807242,0.1693539708250274,30.67%,DOCK8;PPP1R9B;APP;LGALS9;RHOA;P4HB;CCL5,GO_Biological_Process_2025__Positive Regulation of Lymphocyte Migration (GO:2000403)
GO:0090331,0.7019064637866047,1.7850013568562852,0.1818103226985131,12.94%,PRKG1;TMX1;SERPINE2;PRKCD;ALOX12,GO_Biological_Process_2025__Negative Regulation of Platelet Aggregation (GO:0090331)
GO:0006936,0.5348715097173844,1.7841913989067666,0.179565915159343,19.28%,ROCK2;MYLK;TMOD3;EMD;ROCK1;SLMAP;ASPH;UTRN;SNTB1;SMTN;TPM1,GO_Biological_Process_2025__Muscle Contraction (GO:0006936)
GO:0006119,0.4685030851466137,1.7821329501099266,0.1797625527966504,40.95%,ATP5PO;UQCRC2;ATP5PB;ATP5PD;UQCRC1;ATP5F1C;ATP5MG;NDUFS1;SDHA;ATP5ME;NDUFB10;ATP5F1B;SDHB;NDUFS3;ATP5PF;NDUFA8;NDUFV1;NDUFS2;NDUFV2;UQCRB;ATP5MF;NDUFA13;NDUFA10;NDUFA7;NDUFB3;NDUFS5;NIPSNAP2;NDUFA11;NDUFA5;NDUFS4;NDUFA9;NDUFA12;NDUFA6;NDUFB1;NDUFA2;NDUFS8,GO_Biological_Process_2025__Oxidative Phosphorylation (GO:0006119)
GO:0048705,0.6524850294026143,1.7817284033300222,0.1768680467754856,19.14%,RAB33B;LAMA5;LRP5;FGFR1;PDGFRA;FGFR3;FGFR2,GO_Biological_Process_2025__Skeletal System Morphogenesis (GO:0048705)
GO:0036465,0.5530538961570597,1.7762571870508994,0.1810001323321515,31.20%,AP3D1;AP2B1;AP2M1;CANX;STON2;GIT1;SNCG;SNCA;RAB5A;AP2S1;PIP5K1C;AP3S1,GO_Biological_Process_2025__Synaptic Vesicle Recycling (GO:0036465)
GO:0045833,-0.4776536005864221,-1.7742857446341678,1.0,21.35%,CEACAM1;APOA2;APOC1;APOD;APOC2;APOE;BSCL2;ADRA2A;APOC3,GO_Biological_Process_2025__Negative Regulation of Lipid Metabolic Process (GO:0045833)
GO:0043485,0.6983960094561867,1.7711300330673214,0.1835840761722001,5.08%,AP3D1;RAB32;CD63;AP1M1,GO_Biological_Process_2025__Endosome to Pigment Granule Transport (GO:0043485)
GO:0035646,0.6983960094561867,1.7711300330673214,0.1835840761722001,5.08%,AP3D1;RAB32;CD63;AP1M1,GO_Biological_Process_2025__Endosome to Melanosome Transport (GO:0035646)
GO:0000301,-0.6236878137836604,-1.7638815107781474,0.8707881291942197,37.74%,COG8;COG5;COG6;COG3;COG2;COG4,"GO_Biological_Process_2025__Retrograde Transport, Vesicle Recycling Within Golgi (GO:0000301)"
GO:2000601,0.7355089000456415,1.7593525608633336,0.2034890776287823,26.55%,CYFIP1;NCKAP1;WASF2;BRK1;WASF1;WASF3,GO_Biological_Process_2025__Positive Regulation of Arp2/3 Complex-Mediated Actin Nucleation (GO:2000601)
GO:0007264,0.42968935912211,1.7531458243353693,0.2127619235666003,27.39%,ROCK2;CYFIP1;ARHGAP6;CRKL;CELSR1;NCKAP1;WAS;RASGRP2;ROCK1;DOK3;GNA13;NUCB2;GRAP2;RAP2B;G3BP1;RAB18;RAP1A;DOK2;BCR;BRK1;ARHGEF1;RHEB;VAV1;MYO9B;DOK1;ARHGAP4;WASF1;DBNL;RHOG;ARHGEF7;ELMO1;PRKCSH;G3BP2;RALA;HACD3;RHOA;CHORDC1;KSR1;RRAS,GO_Biological_Process_2025__Small GTPase-mediated Signal Transduction (GO:0007264)
GO:0060271,0.4655935147725553,1.751381965938959,0.2126998274706086,36.14%,EHD1;DCTN1;TXNDC15;USP9X;RAB8A;SEPTIN7;SEPTIN2;RAB1A;ASAP1;SNAP29;EHD4;WDR44;WDR11;EHD3;MAPRE2;FNBP1L;RAB8B;EHD2;HDAC6;ABLIM3;ATP6V0D1;ABLIM1;FLNA;NOTCH1;ARF4;RILPL2;ACTR2,GO_Biological_Process_2025__Cilium Assembly (GO:0060271)
GO:0031638,-0.3831316047500689,-1.7513655612376855,0.7741879598727801,40.93%,F12;KLKB1;HGFAC;MMP14;C1RL;HPR;FGB;FGG;FGA;THBD;PRSS3;CTSL;C1R;FURIN;CTSH;PGK1,GO_Biological_Process_2025__Zymogen Activation (GO:0031638)
GO:0055013,0.7613592035031795,1.750142385197505,0.2120012626122513,16.45%,PDLIM5;PDGFRA;BMP10;PDGFRB,GO_Biological_Process_2025__Cardiac Muscle Cell Development (GO:0055013)
GO:0002183,0.4965355059011897,1.7476554795210897,0.2138714567373549,30.83%,EIF4G1;EIF4A1;EIF4B;EIF3J;EIF3D;EIF3B;EIF3I;EIF5;EIF3G;EIF3F;EIF4A2;EIF3E;EIF2S2;EIF3K;EIF3A;EIF3L;EIF3H;EIF2S3;EIF2B3;EIF3M,GO_Biological_Process_2025__Cytoplasmic Translational Initiation (GO:0002183)
GO:0034374,-0.6476494751255134,-1.7474973956684663,0.6824078946938322,35.35%,APOA2;PLA2G7;APOB;CETP;MPO;LIPC,GO_Biological_Process_2025__Low-Density Lipoprotein Particle Remodeling (GO:0034374)
GO:0034498,0.5735356676455361,1.746945668708503,0.2116250004999867,22.40%,RAB14;LMAN1;SNX2;RAB6A;TMED9;EHD3;RUFY1;SURF4;SNX1,GO_Biological_Process_2025__Early Endosome to Golgi Transport (GO:0034498)
GO:0015986,0.460537088925901,1.7451756652297623,0.2121271737567527,40.95%,ATP5PO;ATP5PB;ATP5PD;ATP5F1C;ATP5MG;NDUFS1;ATP5MK;SDHA;ATP5ME;NDUFB10;ATP5F1B;SDHB;NDUFS3;ATP5PF;NDUFA8;NDUFV1;NDUFS2;NDUFV2;ATP5MF;NDUFA13;ATP5MJ;NDUFA10;NDUFA7;NDUFB3;NDUFS5;NDUFA11;NDUFA5;NDUFS4;NDUFA9;NDUFA12;NDUFA6;NDUFB1;NDUFA2;NDUFS8,GO_Biological_Process_2025__Proton Motive Force-Driven ATP Synthesis (GO:0015986)
GO:0016601,0.6002100464041089,1.7445081091088528,0.2102719490273237,23.68%,CYFIP1;NCKAP1;BRK1;WASF1;DBNL;RHOG;ELMO1;HACD3,GO_Biological_Process_2025__Rac Protein Signal Transduction (GO:0016601)
GO:1904871,0.6837311159271111,1.7385727060022431,0.2058606628792285,24.52%,CCT5;CCT7;TCP1;CCT3;CCT8;CCT4,GO_Biological_Process_2025__Positive Regulation of Protein Localization to Cajal Body (GO:1904871)
GO:1904869,0.6837311159271111,1.7385727060022431,0.2058606628792285,24.52%,CCT5;CCT7;TCP1;CCT3;CCT8;CCT4,GO_Biological_Process_2025__Regulation of Protein Localization to Cajal Body (GO:1904869)
GO:1904874,0.6837311159271111,1.7385727060022431,0.2058606628792285,24.52%,CCT5;CCT7;TCP1;CCT3;CCT8;CCT4,GO_Biological_Process_2025__Positive Regulation of Telomerase RNA Localization to Cajal Body (GO:1904874)
GO:1904872,0.6837311159271111,1.7385727060022431,0.2058606628792285,24.52%,CCT5;CCT7;TCP1;CCT3;CCT8;CCT4,GO_Biological_Process_2025__Regulation of Telomerase RNA Localization to Cajal Body (GO:1904872)
GO:0051086,0.6837311159271111,1.7385727060022431,0.2058606628792285,24.52%,CCT5;CCT7;TCP1;CCT3;CCT8;CCT4,GO_Biological_Process_2025__Chaperone Mediated Protein Folding Independent of Cofactor (GO:0051086)
GO:1901741,0.6845882077290618,1.732388359903936,0.2161268457023418,21.58%,EHD1;FLOT1;MAPK14;CD53;EHD2,GO_Biological_Process_2025__Positive Regulation of Myoblast Fusion (GO:1901741)
GO:0007423,0.6411568928729248,1.7317780721874267,0.2141842432356618,9.14%,SH3PXD2B;FREM2;ECE1;RAB18,GO_Biological_Process_2025__Sensory Organ Development (GO:0007423)
GO:0046627,0.5785418023834681,1.7283783898673948,0.2182892287898227,15.79%,PIP4K2A;PTPN1;PRKCB;PRKCQ;PRKCD;SLC27A4,GO_Biological_Process_2025__Negative Regulation of Insulin Receptor Signaling Pathway (GO:0046627)
GO:0048041,0.6033488887664739,1.7236294602300872,0.2256765598893218,24.61%,ARHGAP6;BCR;CTTN;THSD1;ACTN2;ARHGEF7;FERMT2;CDH11,GO_Biological_Process_2025__Focal Adhesion Assembly (GO:0048041)
GO:0019674,-0.6552589550536162,-1.71611142028554,0.52042718450064,34.57%,NADK2;NMNAT3;NADSYN1;GPD1L;NAMPT,GO_Biological_Process_2025__NAD Metabolic Process (GO:0019674)
GO:1990776,0.7497302218631717,1.7142651435910965,0.2444682529033471,12.01%,ROCK2;ROCK1;PRKCD;RELA,GO_Biological_Process_2025__Response to Angiotensin (GO:1990776)
GO:0002446,0.6323019310343285,1.7087754315225498,0.254201775136938,27.12%,VAMP7;VAMP8;STXBP3;STXBP2;IRAK4;CARD9;ANXA3,GO_Biological_Process_2025__Neutrophil Mediated Immunity (GO:0002446)
GO:0044782,0.4549337473294779,1.7067068424667582,0.2557448818975331,36.14%,EHD1;TXNDC15;USP9X;RAB8A;SEPTIN7;SEPTIN2;RAB1A;ASAP1;MAP4;SNAP29;EHD4;WDR11;EHD3;FNBP1L;RAB8B;EHD2;HDAC6;ABLIM3;ATP6V0D1;ABLIM1;FLNA;NOTCH1;ARF4;RILPL2;ACTR2,GO_Biological_Process_2025__Cilium Organization (GO:0044782)
GO:0090330,0.5154781380629534,1.7065553888952574,0.2526552907262219,41.16%,LYN;PRKG1;TMX1;PRKCQ;SERPINE2;PRKCD;ALOX12;PRKCA;EMILIN1;SYK;EMILIN2;MMRN1;F11R;CD9;CTSG;GP6,GO_Biological_Process_2025__Regulation of Platelet Aggregation (GO:0090330)
GO:0008104,0.3932400166860695,1.7060851536395687,0.2502397400474747,32.73%,EHD1;HSPA9;AP2A1;LMNA;RAB14;COPA;LRBA;SH3PXD2B;USP9X;ARCN1;AP3D1;COPB2;RAB1B;SEPTIN7;RAB32;NBEAL2;CTNNB1;RAB6B;CELSR1;SEPTIN2;RAB5C;TMED10;SEPTIN5;ERBIN;RAB1A;ESAM;VPS13A;CUTA;VPS26B;SEPTIN6;STX7;SNX9;SIL1;RAB18;JAM3;MAPRE1;CPE;CTSA;CLTC;RAB6A;LAMTOR1;VPS35;TMED2;HOOK3;SNX6;CTTN;WDR11;TMED9;USO1;STX4;RAB3GAP2;RAB5B;VPS45;NAPG;RAB21;COPZ1;TMED7;LAMTOR3;TMED4;NPM1;ARHGEF2;FERMT2;STX11;AP3B1;STXBP3;STXBP2;SEPTIN9;ARF6;VPS29;SNX1;CORO1B;ANGPT1;YWHAG;PARD3;HDAC6;SCFD1;LAMTOR2;RAB5A;YWHAE;RAB35;YWHAH;YWHAZ;TMED5;GRPEL1;FBLN5;RAB31;SEC23IP;FLNA;TM9SF3;YWHAB;TBC1D13;IST1;RAB38;STX12;TM9SF2;EXOC8,GO_Biological_Process_2025__Protein Localization (GO:0008104)
GO:0043039,0.5582865205243996,1.704856048633993,0.2495380370564047,43.76%,GARS1;MARS1;RARS1;EPRS1;QARS1;VARS1;NARS1;DTD1;LARS1;IARS2;HARS1;DARS2;IARS1,GO_Biological_Process_2025__tRNA Aminoacylation (GO:0043039)
GO:0007218,0.6716393351301768,1.7047234216040277,0.2466083487741822,14.08%,SORL1;GNAQ;CPE;RELA;NTS,GO_Biological_Process_2025__Neuropeptide Signaling Pathway (GO:0007218)
GO:0006635,0.4803209321719333,1.7014920909262854,0.2506208914583151,14.40%,HSD17B4;HADHA;ACADVL;IVD;ETFA;HADHB;HSD17B10;DECR1;HADH;ETFB;ECHS1;ACOX1;ACADM,GO_Biological_Process_2025__Fatty Acid Beta-Oxidation (GO:0006635)
GO:0045637,0.6773325535089457,1.7010533610774003,0.2485392478672384,24.91%,HSPA9;LYN;PURB;EIF6;PTK2B;PRMT1,GO_Biological_Process_2025__Regulation of Myeloid Cell Differentiation (GO:0045637)
GO:0072583,0.519094268467722,1.6999658582356152,0.2479179082442583,30.54%,GAK;CLTA;AP2B1;AP2M1;CLTC;CANX;DNM1;STON2;FNBP1L;CLTB;PICALM;AP2S1;PIP5K1C,GO_Biological_Process_2025__Clathrin-Dependent Endocytosis (GO:0072583)
GO:0051147,0.6325917475367927,1.698272008225468,0.2458396909411285,28.44%,LMNB2;MAPK14;LAMC1;FGFR2;LAMA1;PTBP1;NID1;LAMA2,GO_Biological_Process_2025__Regulation of Muscle Cell Differentiation (GO:0051147)
GO:0042776,0.4528373227311691,1.697995676917316,0.2435923216098869,40.95%,ATP5PO;ATP5PB;ATP5PD;ATP5F1C;ATP5MG;NDUFS1;SDHA;ATP5ME;NDUFB10;ATP5F1B;SDHB;NDUFS3;ATP5PF;NDUFA8;NDUFV1;NDUFS2;NDUFV2;ATP5MF;NDUFA13;NDUFA10;NDUFA7;NDUFB3;NDUFS5;NDUFA11;NDUFA5;NDUFS4;NDUFA9;NDUFA12;NDUFA6;NDUFB1;NDUFA2;NDUFS8,GO_Biological_Process_2025__Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)
GO:2000406,0.5530519798905662,1.697890253135467,0.2409738513679241,32.57%,ADAM10;DOCK8;PPP1R9B;APP;LGALS9;STK39;RHOA;OXSR1;P4HB;CCL5;WNK1,GO_Biological_Process_2025__Positive Regulation of T Cell Migration (GO:2000406)
GO:0007097,0.6190047785118228,1.69692231684628,0.2405115267172738,19.92%,DYNC1H1;DCTN1;LMNA;LMNB2;LMNB1;HOOK3;TACC1,GO_Biological_Process_2025__Nuclear Migration (GO:0007097)
GO:2000036,-0.5235159817351598,-1.6945476200387992,0.4956733016498909,47.77%,RBBP7;OGT;WDR43;CNOT1;CNOT2;CNOT3;DSG2;ELAVL1,GO_Biological_Process_2025__Regulation of Stem Cell Population Maintenance (GO:2000036)
GO:0035335,0.630845743691962,1.688855026751504,0.2566176644564808,20.88%,PTPN12;PTPRZ1;PTPN1;PTPN6;DUSP3;PTPN11,GO_Biological_Process_2025__Peptidyl-Tyrosine Dephosphorylation (GO:0035335)
GO:0070059,0.6164672746890615,1.6863582265145434,0.2599809581914238,33.04%,ITPR1;MAP3K5;ATP2A3;DNAJC10;BAG6;ERO1A;BAX,GO_Biological_Process_2025__Intrinsic Apoptotic Signaling Pathway in Response to Endoplasmic Reticulum Stress (GO:0070059)
GO:0008543,0.6481231912074914,1.6738486707763882,0.2843690088711584,26.62%,RAB14;FGFR1;FGFR3;FGFR2;PTPN11;FIBP,GO_Biological_Process_2025__Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)
GO:0006470,0.4587990066164913,1.6675805788731035,0.2977341344741046,25.71%,PTPN12;PPP1R12A;PPP6C;PTPRZ1;PTPN1;PTPRC;PPP1CA;PPM1A;PTPN6;DUSP3;PPP1CB;PPM1F;PPP3CA;PTPN18;PTPN11;PPP2R2A;DAPP1;PTPRB;PPP1CC,GO_Biological_Process_2025__Protein Dephosphorylation (GO:0006470)
GO:0110020,0.6100634526462901,1.6625756068159805,0.2830209088995092,13.61%,ROCK2;FHOD1;WAS;ROCK1;SLC9A1,GO_Biological_Process_2025__Regulation of Actomyosin Structure Organization (GO:0110020)
GO:0010544,0.5621935270869657,1.662356056583471,0.2807242096144104,14.77%,PRKG1;TMX1;SERPINE2;PRKCD;ALOX12;PDGFRA,GO_Biological_Process_2025__Negative Regulation of Platelet Activation (GO:0010544)
GO:0060099,0.6935629925815745,1.6613142314371645,0.2779362796014604,13.81%,APPL2;ANO6;PLCG2;NCKAP1L,"GO_Biological_Process_2025__Regulation of Phagocytosis, Engulfment (GO:0060099)"
GO:0060100,0.6935629925815745,1.6613142314371645,0.2779362796014604,13.81%,APPL2;ANO6;PLCG2;NCKAP1L,"GO_Biological_Process_2025__Positive Regulation of Phagocytosis, Engulfment (GO:0060100)"
GO:1902003,0.4920704179953917,1.660489879980411,0.277381451468603,27.58%,SORL1;ROCK2;TMED10;ROCK1;RTN1;RTN2;RELA;NTRK2;CASP3;PRNP;PICALM;RTN4,GO_Biological_Process_2025__Regulation of Amyloid-Beta Formation (GO:1902003)
GO:0036444,0.6267160932992484,1.6589916974318406,0.2786581751864491,7.66%,HSPA9;VDAC1;ITPR1;MCU,GO_Biological_Process_2025__Calcium Import Into the Mitochondrion (GO:0036444)
GO:0030242,-0.5357224377995892,-1.6568713623295324,0.5275042738954063,46.54%,WIPI1;ATG2B;ATG2A;WIPI2;PIK3R4;PIK3C3;SQSTM1,GO_Biological_Process_2025__Autophagy of Peroxisome (GO:0030242)
GO:0000425,-0.5357224377995892,-1.6568713623295324,0.5275042738954063,46.54%,WIPI1;ATG2B;ATG2A;WIPI2;PIK3R4;PIK3C3;SQSTM1,GO_Biological_Process_2025__Pexophagy (GO:0000425)
GO:1903320,0.5347711721545729,1.6517873911944696,0.2910945395430811,29.06%,CTNNB1;COPS5;COPS4;COPS6;HSP90AB1;COPS7A;COPS8;GPS1;COPS7B;HSP90AA1;COPS3,GO_Biological_Process_2025__Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320)
