Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Negative Regulation of Cholesterol Transport (GO:0032375),-0.941399582780201,-2.7066714436306323,0.0,0.0,0.0,6/6,5.99%,ADIPOQ;APOA2;APOC1;APOE;APOC2;APOC3
prerank,GO_Biological_Process_2025__Reverse Cholesterol Transport (GO:0043691),-0.583364982909229,-2.316307077460536,0.0,0.032938097140645994,0.048,13/13,41.83%,APOA4;APOA2;APOA1;APOE;LCAT;APOC2;APOM;APOC3;CLU;CETP;CES1;LIPG;LIPC
prerank,GO_Biological_Process_2025__Phospholipid Efflux (GO:0033700),-0.7007590132827325,-2.2694899927710406,0.0,0.032206139426409416,0.073,9/9,30.06%,APOA4;APOA2;APOA1;APOC1;APOE;APOC2;APOC3;ABCA7;APOA5
prerank,GO_Biological_Process_2025__T Cell Mediated Immunity (GO:0002456),-0.5573490315229775,-2.224969702283874,0.0,0.03431051785483957,0.105,13/13,44.42%,CR1;CR2;BTN3A3;CD8A;JAG1;CTSH;C4BPA;CRTAM;GNL1;HLA-A;CD46;MYO1G;CADM1
prerank,GO_Biological_Process_2025__Regulation of Fibrinolysis (GO:0051917),-0.5944971537001897,-2.1179474818067927,0.0,0.07356175028077604,0.252,9/9,40.67%,F12;KLKB1;PLG;SERPINF2;GLMN;THBD;VTN;SERPINE1;THBS1
prerank,GO_Biological_Process_2025__Gas Transport (GO:0015669),-0.7870686386044747,-2.0640668447908643,0.005076142131979695,0.06752309913832429,0.356,5/5,21.39%,HBB;HBD;HBG2;CA2;RHAG
prerank,GO_Biological_Process_2025__Carbon Dioxide Transport (GO:0015670),-0.7870686386044747,-2.0640668447908643,0.005076142131979695,0.06752309913832429,0.356,5/5,21.39%,HBB;HBD;HBG2;CA2;RHAG
prerank,GO_Biological_Process_2025__One-Carbon Compound Transport (GO:0019755),-0.7870686386044747,-2.0640668447908643,0.005076142131979695,0.06752309913832429,0.356,5/5,21.39%,HBB;HBD;HBG2;CA2;RHAG
prerank,GO_Biological_Process_2025__Negative Regulation of Lipid Metabolic Process (GO:0045833),-0.5355178639144234,-2.0621982901343587,0.0,0.06172843390061804,0.36,7/11,5.99%,CEACAM1;APOA2;APOC1;APOD;APOE;APOC2;APOC3
prerank,GO_Biological_Process_2025__Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002455),-0.7957906712172923,-2.0500994497685565,0.0,0.062033416281549944,0.393,5/5,20.52%,C1QB;C1QC;FCMR;CD81;C1R
prerank,Reactome_Pathways_2024__Activation of C3 and C5,-0.683089481626432,-2.0481812810492537,0.0,0.057591763788341625,0.399,5/7,4.49%,CFB;C2;CFP;C3;C5
