,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
59,GO:2000425,regulation of apoptotic cell clearance,GO:2000425,0.1479829,53.26344,196.4114,TGM2,Regulation Of Apoptotic Cell Clearance (GO:2000425)
60,GO:0051050,positive regulation of transport,GO:0051050,0.1479829,10.79781,43.84079,CEBPB;CDH3,Positive Regulation Of Transport (GO:0051050)
61,GO:1904862,inhibitory synapse assembly,GO:1904862,0.1479829,79.90323,317.3853,WNT5A,Inhibitory Synapse Assembly (GO:1904862)
62,GO:1900378,positive regulation of secondary metabolite biosynthetic process,GO:1900378,0.1479829,53.26344,196.4114,CDH3,Positive Regulation Of Secondary Metabolite Biosynthetic Process (GO:1900378)
63,GO:0048791,calcium ion-regulated exocytosis of neurotransmitter,GO:0048791,0.1479829,79.90323,317.3853,SYT1,Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)
64,GO:0048762,mesenchymal cell differentiation,GO:0048762,0.1479829,8.748782,32.25601,TGFBR3;WNT5A,Mesenchymal Cell Differentiation (GO:0048762)
65,GO:0019320,hexose catabolic process,GO:0019320,0.1479829,79.90323,317.3853,LRP5,Hexose Catabolic Process (GO:0019320)
66,GO:0003223,ventricular compact myocardium morphogenesis,GO:0003223,0.1479829,53.26344,196.4114,TGFBR3,Ventricular Compact Myocardium Morphogenesis (GO:0003223)
67,GO:0034440,lipid oxidation,GO:0034440,0.1479829,53.26344,196.4114,ADIPOR1,Lipid Oxidation (GO:0034440)
68,GO:0051345,positive regulation of hydrolase activity,GO:0051345,0.1479829,5.111458,18.95254,CTSS;TGM2;CCL26,Positive Regulation Of Hydrolase Activity (GO:0051345)
69,GO:0033622,integrin activation,GO:0033622,0.1516301,39.94355,138.5045,FERMT3,Integrin Activation (GO:0033622)
70,GO:0150104,transport across blood-brain barrier,GO:0150104,0.1516301,8.298445,29.82167,ABCB1;ABCC2,Transport Across Blood-Brain Barrier (GO:0150104)
71,GO:0150012,positive regulation of neuron projection arborization,GO:0150012,0.1516301,39.94355,138.5045,WNT5A,Positive Regulation Of Neuron Projection Arborization (GO:0150012)
72,GO:0060415,muscle tissue morphogenesis,GO:0060415,0.1516301,39.94355,138.5045,TGFBR3,Muscle Tissue Morphogenesis (GO:0060415)
73,GO:0008284,positive regulation of cell population proliferation,GO:0008284,0.1516301,3.187013,11.62926,PDGFRB;TGFBR3;WNT5A;LRP5;IL31RA,Positive Regulation Of Cell Population Proliferation (GO:0008284)
74,GO:0002501,peptide antigen assembly with MHC protein complex,GO:0002501,0.1516301,39.94355,138.5045,TAPBPL,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)
75,GO:0051451,myoblast migration,GO:0051451,0.1516301,39.94355,138.5045,THBS4,Myoblast Migration (GO:0051451)
76,GO:1903859,regulation of dendrite extension,GO:1903859,0.1516301,39.94355,138.5045,SYT1,Regulation Of Dendrite Extension (GO:1903859)
77,GO:0010447,response to acidic pH,GO:0010447,0.1540863,31.95161,105.066,CTSS,Response To Acidic pH (GO:0010447)
78,GO:0042634,regulation of hair cycle,GO:0042634,0.1540863,31.95161,105.066,CDH3,Regulation Of Hair Cycle (GO:0042634)
79,GO:0048732,gland development,GO:0048732,0.1540863,7.523446,25.73993,TGFBR3;NR0B1,Gland Development (GO:0048732)
80,GO:0032909,regulation of transforming growth factor beta2 production,GO:0032909,0.1540863,31.95161,105.066,CDH3,Regulation Of Transforming Growth Factor Beta2 Production (GO:0032909)
81,GO:2000178,negative regulation of neural precursor cell proliferation,GO:2000178,0.1540863,31.95161,105.066,WNT5A,Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178)
82,GO:1990440,positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress,GO:1990440,0.1540863,31.95161,105.066,CEBPB,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440)
83,GO:0042167,heme catabolic process,GO:0042167,0.1540863,31.95161,105.066,ABCC2,Heme Catabolic Process (GO:0042167)
84,GO:0007033,vacuole organization,GO:0007033,0.1540863,31.95161,105.066,NDP,Vacuole Organization (GO:0007033)
85,GO:0007167,enzyme-linked receptor protein signaling pathway,GO:0007167,0.1540863,7.030649,23.22094,PDGFRB;IL31RA,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)
86,GO:0043406,positive regulation of MAP kinase activity,GO:0043406,0.1540863,7.030649,23.22094,PDGFRB;WNT5A,Positive Regulation Of MAP Kinase Activity (GO:0043406)
87,GO:0030388,"fructose 1,6-bisphosphate metabolic process",GO:0030388,0.1544708,26.62366,83.5246,ALDOB,"Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)"
88,GO:0018243,protein O-linked glycosylation via threonine,GO:0018243,0.1544708,26.62366,83.5246,GALNT6,Protein O-linked Glycosylation Via Threonine (GO:0018243)
89,GO:0051240,positive regulation of multicellular organismal process,GO:0051240,0.1544708,3.308406,10.72368,CEBPB;ACADL;WNT5A;ADIPOR1,Positive Regulation Of Multicellular Organismal Process (GO:0051240)
90,GO:0051057,positive regulation of small GTPase mediated signal transduction,GO:0051057,0.1544708,26.62366,83.5246,TGM2,Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)
91,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,GO:0050731,0.1544708,6.880363,22.46538,IL31RA;THBS4,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)
92,GO:0009893,positive regulation of metabolic process,GO:0009893,0.1544708,6.880363,22.46538,CEBPB;ADIPOR1,Positive Regulation Of Metabolic Process (GO:0009893)
93,GO:0055123,digestive system development,GO:0055123,0.1622969,22.81797,68.609,CLMP,Digestive System Development (GO:0055123)
94,GO:0060612,adipose tissue development,GO:0060612,0.1622969,22.81797,68.609,LRP5,Adipose Tissue Development (GO:0060612)
95,GO:0032516,positive regulation of phosphoprotein phosphatase activity,GO:0032516,0.1622969,22.81797,68.609,PDGFRB,Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)
96,GO:0071248,cellular response to metal ion,GO:0071248,0.1657667,5.382514,15.29716,SYT1;WNT5A,Cellular Response To Metal Ion (GO:0071248)
