term,fdr,Odds Ratio,Combined Score,Genes,description
GO:2000780,0.149044,18.43194,52.7269,PARPBP,Negative Regulation Of Double-Strand Break Repair (GO:2000780)
GO:1902099,0.149044,18.43194,52.7269,HECW2,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)
GO:0019932,0.149044,18.43194,52.7269,MCTP2,Second-Messenger-Mediated Signaling (GO:0019932)
GO:0000086,0.1497801,16.69901,46.22437,MASTL,G2/M Transition Of Mitotic Cell Cycle (GO:0000086)
GO:0008589,0.1497801,16.69901,46.22437,GAS8,Regulation Of Smoothened Signaling Pathway (GO:0008589)
GO:0008277,0.1497801,16.19139,44.35081,KCTD8,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)
GO:0045910,0.1497801,16.19139,44.35081,PARPBP,Negative Regulation Of DNA Recombination (GO:0045910)
GO:0044839,0.1497801,15.71362,42.60116,MASTL,Cell Cycle G2/M Phase Transition (GO:0044839)
GO:0051726,0.1497801,5.08002,13.64387,MASTL;ANAPC11,Regulation Of Cell Cycle (GO:0051726)
GO:0009299,0.1497801,15.26316,40.96402,HIPK3,mRNA Transcription (GO:0009299)
GO:0034330,0.1497801,15.26316,40.96402,PPFIA3,Cell Junction Organization (GO:0034330)
GO:1903530,0.1497801,15.26316,40.96402,MCTP2,Regulation Of Secretion By Cell (GO:1903530)
GO:0019722,0.1550887,14.43528,37.98829,MCTP2,Calcium-Mediated Signaling (GO:0019722)
GO:0043588,0.1563278,14.05402,36.63287,AHDC1,Skin Development (GO:0043588)
GO:0030162,0.1613077,13.34868,34.15142,RHOBTB3,Regulation Of Proteolysis (GO:0030162)
GO:2000026,0.1771939,11.85965,29.03183,MYSM1,Regulation Of Multicellular Organismal Development (GO:2000026)
GO:0043069,0.1772583,4.309462,10.38708,ANGPTL4;HIPK3,Negative Regulation Of Programmed Cell Death (GO:0043069)
GO:0018107,0.1772583,11.35274,27.32869,HIPK3,Peptidyl-Threonine Phosphorylation (GO:0018107)
GO:0050804,0.1772583,11.11513,26.53775,MCTP2,Modulation Of Chemical Synaptic Transmission (GO:0050804)
GO:0032446,0.1772583,4.241453,10.11194,HECW2;ANAPC11,Protein Modification By Small Protein Conjugation (GO:0032446)
GO:0043161,0.1860265,4.080247,9.468315,RHOBTB3;ANAPC11,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)
GO:1901992,0.1879934,10.06157,23.09099,ANAPC11,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)
GO:1904018,0.1884856,9.874269,22.48904,ANGPTL4,Positive Regulation Of Vasculature Development (GO:1904018)
GO:0018210,0.1889576,9.69378,21.91221,HIPK3,Peptidyl-Threonine Modification (GO:0018210)
GO:0090263,0.1898441,9.351801,20.8282,FAM53B,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)
GO:0030111,0.1898441,9.351801,20.8282,FAM53B,Regulation Of Wnt Signaling Pathway (GO:0030111)
GO:0050808,0.1903241,9.033006,19.82854,PPFIA3,Synapse Organization (GO:0050808)
GO:0043066,0.1903241,3.648579,7.807547,ANGPTL4;HIPK3,Negative Regulation Of Apoptotic Process (GO:0043066)
GO:0051170,0.1903241,8.45614,18.04753,FAM53B,Import Into Nucleus (GO:0051170)
GO:0010569,0.1903241,8.45614,18.04753,PARPBP,Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)
GO:0006511,0.1903241,3.623762,7.714993,RHOBTB3;ANAPC11,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)
GO:0045766,0.1903241,8.323191,17.64237,ANGPTL4,Positive Regulation Of Angiogenesis (GO:0045766)
GO:0007268,0.1903241,8.194332,17.25164,PPFIA3,Chemical Synaptic Transmission (GO:0007268)
GO:1903829,0.1903241,8.194332,17.25164,GAS8,Positive Regulation Of Protein Localization (GO:1903829)
GO:0006606,0.1903241,8.194332,17.25164,FAM53B,Protein Import Into Nucleus (GO:0006606)
GO:0016567,0.1915435,3.516026,7.317051,HECW2;ANAPC11,Protein Ubiquitination (GO:0016567)
GO:0030177,0.1915435,7.716247,15.81937,FAM53B,Positive Regulation Of Wnt Signaling Pathway (GO:0030177)
GO:0072594,0.1915435,7.716247,15.81937,FAM53B,Establishment Of Protein Localization To Organelle (GO:0072594)
GO:1901990,0.1915435,7.716247,15.81937,HECW2,Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)
GO:0051246,0.1918185,7.605263,15.49092,RHOBTB3,Regulation Of Protein Metabolic Process (GO:0051246)
GO:0016071,0.1970571,7.290555,14.56819,HIPK3,mRNA Metabolic Process (GO:0016071)
GO:0042147,0.2075699,6.732845,12.96578,RHOBTB3,"Retrograde Transport, Endosome To Golgi (GO:0042147)"
GO:0006468,0.2075699,3.178618,6.113322,MASTL;HIPK3,Protein Phosphorylation (GO:0006468)
GO:0022603,0.214181,6.405834,12.04688,HECW2,Regulation Of Anatomical Structure Morphogenesis (GO:0022603)
GO:0044772,0.2187662,6.180539,11.42322,MASTL,Mitotic Cell Cycle Phase Transition (GO:0044772)
GO:0043393,0.2209329,6.038876,11.03514,GAS8,Regulation Of Protein Binding (GO:0043393)
GO:0007346,0.2453038,5.307895,9.085964,ANAPC11,Regulation Of Mitotic Cell Cycle (GO:0007346)
GO:0034504,0.2508289,5.052632,8.427805,FAM53B,Protein Localization To Nucleus (GO:0034504)
GO:0045765,0.2508289,5.052632,8.427805,ANGPTL4,Regulation Of Angiogenesis (GO:0045765)
GO:0016482,0.2566218,4.865282,7.952735,RHOBTB3,Cytosolic Transport (GO:0016482)
GO:0009966,0.2622314,4.691197,7.517612,KCTD8,Regulation Of Signal Transduction (GO:0009966)
GO:0060828,0.2976321,4.008373,5.87427,FAM53B,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)
GO:0042981,0.2980967,2.312158,3.361146,ANGPTL4;HIPK3,Regulation Of Apoptotic Process (GO:0042981)
GO:0043043,0.3031337,3.831808,5.467129,RPL3L,Peptide Biosynthetic Process (GO:0043043)
GO:0009967,0.311373,3.669956,5.100898,GAS8,Positive Regulation Of Signal Transduction (GO:0009967)
GO:0019941,0.328783,3.361716,4.423005,ANAPC11,Modification-Dependent Protein Catabolic Process (GO:0019941)
GO:0016197,0.328783,3.361716,4.423005,RHOBTB3,Endosomal Transport (GO:0016197)
GO:0060271,0.3294432,3.276888,4.241192,GAS8,Cilium Assembly (GO:0060271)
GO:0009059,0.3294432,3.276888,4.241192,RPL3L,Macromolecule Biosynthetic Process (GO:0009059)
GO:0022607,0.3331698,3.196172,4.070186,GAS8,Cellular Component Assembly (GO:0022607)
GO:0006351,0.3334072,3.157264,3.988463,HIPK3,DNA-templated Transcription (GO:0006351)
GO:0000209,0.3565345,2.860698,3.381372,ANAPC11,Protein Polyubiquitination (GO:0000209)
GO:0010498,0.3565345,2.84495,3.349949,RHOBTB3,Proteasomal Protein Catabolic Process (GO:0010498)
GO:0006338,0.3751686,2.6411,2.951022,MYSM1,Chromatin Remodeling (GO:0006338)
GO:0006325,0.3989336,2.395097,2.490137,MYSM1,Chromatin Organization (GO:0006325)
GO:0008285,0.3989336,2.372946,2.449806,GAS8,Negative Regulation Of Cell Population Proliferation (GO:0008285)
GO:0006412,0.3989336,2.36202,2.429987,RPL3L,Translation (GO:0006412)
GO:0010467,0.44898,2.00121,1.804497,RPL3L,Gene Expression (GO:0010467)
GO:0006886,0.4618823,1.903765,1.64592,FAM53B,Intracellular Protein Transport (GO:0006886)
GO:1903507,0.5011658,1.67101,1.287042,CIPC,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)
GO:0016310,0.5011658,1.659997,1.270797,HIPK3,Phosphorylation (GO:0016310)
GO:0048523,0.5128599,1.586673,1.164447,GAS8,Negative Regulation Of Cellular Process (GO:0048523)
GO:0006974,0.5173764,1.547526,1.108978,MASTL,DNA Damage Response (GO:0006974)
GO:0042127,0.6012428,1.214632,0.6777,GAS8,Regulation Of Cell Population Proliferation (GO:0042127)
GO:0036211,0.6768038,0.9782389,0.4218125,HIPK3,Protein Modification Process (GO:0036211)
GO:0006355,0.6949243,0.8763816,0.3440374,CIPC;ZNF14,Regulation Of DNA-templated Transcription (GO:0006355)
GO:0006357,0.6949243,0.8712384,0.3382539,ZNF14;MYSM1,Regulation Of Transcription By RNA Polymerase II (GO:0006357)
GO:0045944,0.7077745,0.8574748,0.3101993,MYSM1,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)
GO:0045892,0.7253889,0.8023168,0.2640261,CIPC,Negative Regulation Of DNA-templated Transcription (GO:0045892)
GO:0045893,0.8069784,0.6141005,0.131699,MYSM1,Positive Regulation Of DNA-templated Transcription (GO:0045893)
