Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Allograft Rejection	1.474537e-01	2.740967e-01	0	0	6.648026e+00	1.272592e+01	RPL3L
MSigDB_Hallmark_2020	KRAS Signaling Up	1.591770e-01	2.740967e-01	0	0	6.108893e+00	1.122655e+01	ANGPTL4
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	1.982192e-01	2.740967e-01	0	0	4.776671e+00	7.730479e+00	TNFRSF11B
MSigDB_Hallmark_2020	Hypoxia	2.263640e-01	2.740967e-01	0	0	4.102815e+00	6.095188e+00	ANGPTL4
MSigDB_Hallmark_2020	Apical Junction	2.309625e-01	2.740967e-01	0	0	4.008373e+00	5.874270e+00	TNFRSF11B
MSigDB_Hallmark_2020	Estrogen Response Early	2.476028e-01	2.740967e-01	0	0	3.695988e+00	5.159339e+00	RHOBTB3
MSigDB_Hallmark_2020	Glycolysis	2.740967e-01	2.740967e-01	0	0	3.276888e+00	4.241192e+00	ANGPTL4
MSigDB_Hallmark_2020	Adipogenesis	2.740967e-01	2.740967e-01	0	0	3.276888e+00	4.241192e+00	ANGPTL4
