term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0006303,0.2800082,13.24286,98.02586,PRKDC;PNKP;HMGB2;PRPF19,Double-Strand Break Repair via Nonhomologous End Joining (GO:0006303)
GO:0060260,0.2800082,inf,inf,DHX36;FOXO1,Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260)
GO:0002903,0.2800082,inf,inf,IRS2;BCL10,Negative Regulation of B Cell Apoptotic Process (GO:0002903)
GO:0050829,0.2800082,7.909646,55.56301,FCN2;PRB3;HMGB2;AZU1;ELANE,Defense Response to Gram-negative Bacterium (GO:0050829)
GO:0018345,0.4854039,16.4797,103.0213,ZDHHC5;GLUL;GOLGA7,Protein Palmitoylation (GO:0018345)
GO:2001034,0.5473569,65.63636,390.4686,PRKDC;PNKP,Positive Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001034)
GO:0042116,0.5569055,7.348073,41.15258,CRTC3;FCGR3B;AZU1;NMI,Macrophage Activation (GO:0042116)
GO:0032392,0.5569055,32.81313,173.1115,HMGB2;HMGB3,DNA Geometric Change (GO:0032392)
GO:0098937,0.5569055,32.81313,173.1115,KIF3B;STAU2,Anterograde Dendritic Transport (GO:0098937)
GO:0099111,0.5569055,32.81313,173.1115,KIFBP;DYNC1I1,Microtubule-Based Transport (GO:0099111)
GO:0042742,0.5569055,3.260671,17.12809,FCN2;PRB3;HMGB2;LCN2;S100A12;AZU1;EPX;ELANE,Defense Response to Bacterium (GO:0042742)
GO:0045648,0.5569055,9.881726,50.5403,PRKDC;HMGB2;GLUL,Positive Regulation of Erythrocyte Differentiation (GO:0045648)
GO:0043543,0.5569055,9.881726,50.5403,ZDHHC5;GLUL;FOXO1,Protein Acylation (GO:0043543)
GO:0033151,0.5569055,21.87205,104.6503,PRKDC;HMGB2,V(D)J Recombination (GO:0033151)
GO:1900153,0.5569055,21.87205,104.6503,DHX36;TNRC6B,"+ Reg of Nuclear-Transcribed mRNA Cat Proc, Deadenylation-Dep Decay (GO:1900153)"
GO:0047496,0.5569055,8.232234,38.64345,KIF3B;KIF1B;DYNC1I1,Vesicle Transport Along Microtubule (GO:0047496)
GO:2001141,0.5569055,3.192704,14.83616,FUS;DAPK3;TGFBRAP1;PPIE;EDF1;RBBP7;RPL6,Regulation of RNA Biosynthetic Process (GO:2001141)
GO:0050727,0.5569055,2.808772,12.52676,HCK;NAPEPLD;SAA2;S100A12;NMI;SELE;ELANE;BIRC2,Regulation of Inflammatory Response (GO:0050727)
GO:2001032,0.5569055,16.40152,72.1495,PRKDC;PNKP,Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001032)
GO:1901532,0.5569055,16.40152,72.1495,PRKDC;DHX36,Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532)
GO:0045639,0.5569055,7.054025,30.58754,PRKDC;HMGB2;GLUL,Positive Regulation of Myeloid Cell Differentiation (GO:0045639)
GO:0006302,0.5569055,3.761655,15.8407,PRKDC;PNKP;HMGB2;NUCKS1;PRPF19,Double-Strand Break Repair (GO:0006302)
GO:0006355,0.5569055,1.854771,7.755151,FUS;DAPK3;TGFBRAP1;HMGB2;EDF1;BCL10;FOXL1;EPX;RPL6;FOXO1;MTRES1;IRF3;DGKQ;NUP62;DHX36;SAFB2;PPIE;RBBP7,Regulation of DNA-templated Transcription (GO:0006355)
GO:0045646,0.5569055,6.582741,27.48768,PRKDC;HMGB2;GLUL,Regulation of Erythrocyte Differentiation (GO:0045646)
GO:0140374,0.5569055,4.553132,18.82147,OTUD4;IRF3;PRKRA;MX1,Antiviral Innate Immune Response (GO:0140374)
GO:0006506,0.5569055,13.11919,53.55507,PIGG;PIGH,GPI Anchor Biosynthetic Process (GO:0006506)
GO:0006505,0.5569055,13.11919,53.55507,PIGG;PIGH,GPI Anchor Metabolic Process (GO:0006505)
