Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Category
prerank,DGIdb_Drug_Targets_2024__CARFILZOMIB,0.5289983685537774,1.8537264089855727,0.0,0.1966866755380406,0.87,33/42,32.32%,PSMC4;PSMD11;PSMD13;PSMC6;PSMB10;PSMD1;PSMD5;PSMD7;PSMD6;PSMD14;PSMC3;PSMC2;PSMB8;PSMD8;ADRM1;PSMD12;PSMA7;PSMD3;PSMB9;PSMA5;PSMB3;PSMF1;PSMB1;PSMC5;PSMC1;PSMA4;PSMB4;PSMB5;PSMB2;PSMA2;PSMD9;PSMD2;PSMA1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__IL 2,0.624159256703846,1.7992994630747747,0.0010626992561105,0.1664283607520099,0.981,8/14,27.32%,ILF3;FYN;MAPK14;TG;VIM;CBL;CD40LG;PIK3CB,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PD 0166285,0.5035969801274048,1.7135874165702731,0.002002002002002,0.1911348839128255,1.0,24/35,36.15%,FGFR1;FYN;TNK2;JAK3;TAOK1;JAK2;PRKACA;STK3;MAP2K1;PRKAA1;PDGFRB;PDGFRA;MAP4K2;MAPK14;MINK1;YES1;PTK2;RPS6KA3;ACVR1;MAP2K2;MAP4K4;SYK;BTK;NTRK2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__RISPERIDONE,0.6305992793455414,1.70307139729548,0.0043196544276457,0.2017618134086035,1.0,6/10,16.10%,HTT;PSMD14;PPA2;RABEP1;FASN;NTS,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MIDOSTAURIN,0.570847181136823,1.7018964734786564,0.002063983488132,0.2014880606887999,1.0,14/17,35.59%,FGFR1;PRKCD;PRKCQ;JAK3;JAK2;PDGFRB;PDGFRA;JAK1;YES1;PRKCB;CBL;FGFR3;NPM1;IDH2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AST 487,0.5563778597265133,1.688894147362004,0.0041237113402061,0.2197656977840674,1.0,10/17,20.14%,FGFR1;FYN;TAOK1;JAK2;ROCK2;PRKACA;PDGFRB;PDGFRA;MAP4K2;MAPK14,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__VALPROIC ACID,0.5472171478494803,1.6546856915978896,0.0092592592592592,0.2598156871749822,1.0,8/17,16.89%,HLA-C;OGDH;ACADSB;MTHFR;APEH;RABEP1;HDAC6;COMT,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BORTEZOMIB,0.4524296556045376,1.6354125303758518,0.0,0.284712332773543,1.0,36/55,33.42%,PSMC4;PSMD11;PSMD13;PSMC6;PSMB10;PSMD1;PSMD5;PSMD7;PSMD6;PSMD14;PSMC3;PSMC2;PSMB8;PSMD8;ADRM1;PSMD12;PSMA7;PSMD3;PSMB9;HSPA4;PSMA5;PSMB3;PSMF1;PSMB1;PSMC5;PSMC1;PSMA4;PSMB4;FGFR3;PSMB5;PSMB2;PSMA2;PSMD9;PSMD2;PSMA1;NFKB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MESALAMINE,0.7333615372986543,1.5979605836002189,0.0169491525423728,0.3323664531660972,1.0,4/5,11.52%,HSD17B10;CHUK;IKBKB;GLS,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__GOSSYPOL,0.5472694011559277,1.5961766860414217,0.021030494216614,0.334957152486251,1.0,11/14,36.30%,HSD17B10;MTOR;HSPA4;YES1;BCL2L1;GALK1;ARSA;MAPK1;ATXN2;TGFB1;PIN1,DGIdb_Drug_Targets_2024
