term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0032486,0.8162256,3.587419,5.374858,RAP2A;RAP1A;RAP2B;RAPGEF2,Rap Protein Signal Transduction (GO:0032486)
GO:0035909,0.8162256,3.587419,5.374858,PDGFRB;EFEMP2;JAG1;MYLK,Aorta Morphogenesis (GO:0035909)
GO:0061909,0.8162256,3.587419,5.374858,TOM1;PIP4K2A;PIP4K2B;VPS39,Autophagosome-Lysosome Fusion (GO:0061909)
GO:0015701,0.8162256,3.587419,5.374858,CYB5R1;SLC4A1;RHAG;SLC4A2,Bicarbonate Transport (GO:0015701)
GO:0031214,0.8162256,3.587419,5.374858,COL1A1;FAM20C;FAM20A;DDR2,Biomineral Tissue Development (GO:0031214)
GO:0010815,0.8162256,3.587419,5.374858,XPNPEP1;CTSH;ECE1;IDE,Bradykinin Catabolic Process (GO:0010815)
GO:0017156,0.8162256,3.587419,5.374858,PPP3CB;VAMP7;MYH9;SDF4,Calcium-Ion Regulated Exocytosis (GO:0017156)
GO:0033631,0.8162256,3.587419,5.374858,ITGB1;VCAM1;ITGA4;NPNT,Cell-Cell Adhesion Mediated by Integrin (GO:0033631)
GO:0071243,0.8162256,3.587419,5.374858,VCP;DDX3X;GSTO1;PPIF,Cellular Response to Arsenic-Containing Substance (GO:0071243)
GO:0071353,0.8162256,3.587419,5.374858,STAT5A;SHPK;JAK3;JAK1,Cellular Response to Interleukin-4 (GO:0071353)
GO:0071223,0.8162256,3.587419,5.374858,NDUFA2;LBP;MAPK14;RELA,Cellular Response to Lipoteichoic Acid (GO:0071223)
GO:0071380,0.8162256,3.587419,5.374858,SFRP1;GNG2;GNB1;GNAS,Cellular Response to Prostaglandin E Stimulus (GO:0071380)
GO:0071379,0.8162256,3.587419,5.374858,SFRP1;GNG2;GNB1;GNAS,Cellular Response to Prostaglandin Stimulus (GO:0071379)
GO:0097067,0.8162256,3.587419,5.374858,RDX;CTSH;CTSS;CTSB,Cellular Response to Thyroid Hormone Stimulus (GO:0097067)
GO:0021952,0.8162256,3.587419,5.374858,KIFBP;MYCBP2;TSKU;PAFAH1B1,Central Nervous System Projection Neuron Axonogenesis (GO:0021952)
GO:0032964,0.8162256,3.587419,5.374858,COL1A1;RCN3;COL5A1;TRAPPC8,Collagen Biosynthetic Process (GO:0032964)
GO:0035995,0.8162256,3.587419,5.374858,TTR;CDH2;CTNNB1;PTK2,Detection of Muscle Stretch (GO:0035995)
GO:0048704,0.8162256,3.587419,5.374858,PDGFRA;COL2A1;EIF4A3;FGFR2,Embryonic Skeletal System Morphogenesis (GO:0048704)
GO:0071787,0.8162256,3.587419,5.374858,RTN2;RTN3;RTN1;RTN4,Endoplasmic Reticulum Tubular Network Formation (GO:0071787)
GO:0048245,0.8162256,3.587419,5.374858,LGALS3;CCL5;SCG2;CX3CL1,Eosinophil Chemotaxis (GO:0048245)
GO:0072677,0.8162256,3.587419,5.374858,LGALS3;CCL5;SCG2;CX3CL1,Eosinophil Migration (GO:0072677)
GO:0097734,0.8162256,3.587419,5.374858,COPS5;PDCD6IP;CD34;RAB11A,Extracellular Exosome Biogenesis (GO:0097734)
GO:0021610,0.8162256,3.587419,5.374858,NRP1;NRP2;SEMA3F;PLXNA4,Facial Nerve Morphogenesis (GO:0021610)
GO:0021612,0.8162256,3.587419,5.374858,NRP1;NRP2;SEMA3F;PLXNA4,Facial Nerve Structural Organization (GO:0021612)
GO:0030388,0.8162256,3.587419,5.374858,PFKL;ALDOC;PFKM;PFKP,"Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)"
GO:0036230,0.8162256,3.587419,5.374858,CCL5;PRKCD;CTSG;FCAR,Granulocyte Activation (GO:0036230)
GO:0030212,0.8162256,3.587419,5.374858,CEMIP;TGFB1;TNFAIP6;CD44,Hyaluronan Metabolic Process (GO:0030212)
GO:0070486,0.8162256,3.587419,5.374858,RAC2;S100A9;CD44;S100A8,Leukocyte Aggregation (GO:0070486)
GO:0010324,0.8162256,3.587419,5.374858,SNX3;HGS;CHMP4B;FNBP1L,Membrane Invagination (GO:0010324)
GO:0001707,0.8162256,3.587419,5.374858,ITGB1;SMAD2;ITGA2;ITGB3,Mesoderm Formation (GO:0001707)
GO:0072164,0.8162256,3.587419,5.374858,NPNT;BMP7;PKD1;FGFR2,Mesonephric Tubule Development (GO:0072164)
GO:0035520,0.8162256,3.587419,5.374858,USP47;USP15;USP7;USP9X,Monoubiquitinated Protein Deubiquitination (GO:0035520)
GO:0003159,0.8162256,3.587419,5.374858,BSG;CSNK2B;CTNNB1;CCM2,Morphogenesis of an Endothelium (GO:0003159)
GO:0050891,0.8162256,3.587419,5.374858,BPIFA1;GNAS;PRKCA;PRKACB,Multicellular Organismal-Level Water Homeostasis (GO:0050891)
GO:0044793,0.8162256,3.587419,5.374858,PSMC3;VAPA;VAPB;PTX3,Negative Regulation by Host of Viral Process (GO:0044793)
GO:2000320,0.8162256,3.587419,5.374858,STAT5A;LGALS1;LOXL3;JAK3,Negative Regulation of T-helper 17 Cell Differentiation (GO:2000320)
GO:0090281,0.8162256,3.587419,5.374858,PPP3CA;PPP3CB;PPP3R1;SLC30A1,Negative Regulation of Calcium Ion Import (GO:0090281)
GO:0034115,0.8162256,3.587419,5.374858,WNK1;MYADM;PRG2;APOA1,Negative Regulation of Heterotypic Cell-Cell Adhesion (GO:0034115)
GO:1902254,0.8162256,3.587419,5.374858,CD74;MUC1;S100A9;CD44,Negative Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902254)
GO:1902166,0.8162256,3.587419,5.374858,CD74;MUC1;S100A9;CD44,- Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902166)
GO:1903427,0.8162256,3.587419,5.374858,FYN;PARK7;ABCD1;SLC18A2,Negative Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903427)
GO:0072578,0.8162256,3.587419,5.374858,NLGN1;RELN;NRXN1;GPHN,Neurotransmitter-Gated Ion Channel Clustering (GO:0072578)
