term,fdr,Odds Ratio,Combined Score,Genes,description
ILORASERTIB,0.7747819,1.689005,6.305942,CAMK2B;CSF1R;PRKAA1;CAMK2D;ROCK1;SRC;ROCK2;FLT4;STK3;RPS6KA3;PAK1;SLK;PTK2B;FYN;JAK2;CAMK2G;MARK2;MAP4K4;PDGFRB;ACVR1;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K1;MAP2K2;SYK;PRKCD;MINK1;IRAK4;MAPK14;PTK2;FGR;HCK;FER;LCK;AXL;TAOK1;KIT;BTK;TYRO3;CAMK1;FGFR3;FRK;FGFR1,ILORASERTIB
LOVASTATIN,0.7747819,3.144928,11.38864,CETP;IDH1;LPL;PIK3CB;TFPI;THBS1;LIPA;APOA5;PIK3CG;NT5E;LEP;AKT1;APOB;LDLR,LOVASTATIN
ATENOLOL,0.7747819,4.490491,15.76548,FTO;LRRC15;TGFB1;GALNT2;PLA2G4A;BAX;SLC4A1;SNX9;ARAP1;LDLR,ATENOLOL
MASITINIB,0.7747819,4.490491,15.76548,PDGFRB;LYN;HCK;PDGFRA;CSF1R;SRC;KIT;FGFR3;FGFR2;PTK2,MASITINIB
AST 487,0.7747819,2.546454,8.776032,PDGFRB;CSF1R;NTRK2;PDGFRA;MAP4K2;ROCK2;MAPK14;HCK;LCK;TAOK1;KIT;TYRO3;FYN;PRKACA;JAK2;MAP4K4;FGFR1,AST 487
SUNITINIB,0.7747819,2.546454,8.776032,PDGFRB;CSF1R;PDGFRA;FLT4;PTEN;PDGFB;PDGFA;VEGFC;PTPN12;PTPRB;POR;EWSR1;PDGFD;PDGFC;KIT;FGFR2;FGFR1,SUNITINIB
EPTIFIBATIDE,0.7747819,inf,inf,FGB;FGA;ITGB3;ITGA2B;FGG,EPTIFIBATIDE
OCTREOTIDE,0.7747819,inf,inf,IGFBP1;TG;PIK3CB;MPO;PIK3CG,OCTREOTIDE
TRIAMTERENE,0.7747819,inf,inf,IDH1;GAA;HSPB1;JAK2;HSD17B10,TRIAMTERENE
PI 88,0.7747819,inf,inf,FLT4;HPSE;TFPI;FGFR2;FGFR1,PI 88
DABIGATRAN,0.7747819,inf,inf,NQO2;ADK;HYOU1;HNRNPC;F2,DABIGATRAN
IUPHAR.LIGAND:1713,0.7747819,inf,inf,APCS;ACTN2;ITPR1;ATP1B1;APEH,IUPHAR.LIGAND:1713
NINTEDANIB,0.7747819,4.040295,12.25398,PDGFRB;PDGFRA;FLT4;KIT;AKT1;FGFR4;FGFR3;FGFR2;FGFR1,NINTEDANIB
LAMIVUDINE,0.7747819,4.040295,12.25398,NT5C;ABCC4;ABCC1;PCYT2;HLA-B;PGK1;CMPK1;DCK;NME1,LAMIVUDINE
RISPERIDONE,0.7747819,4.040295,12.25398,TJP1;RABEP1;PPA2;PSMD14;FASN;LEP;HTT;NTS;LRP1B,RISPERIDONE
CLOZAPINE,0.7747819,2.134391,6.464403,NTRK2;ABCC1;PRKAB2;ITIH3;NQO2;SRC;CBX1;HLA-B;HLA-C;MTHFR;PIK3CG;SLC6A4;NT5E;RABEP1;FASN;LEP;HLA-DPB1;HLA-DRB3;FKBP5,CLOZAPINE
QUIZARTINIB,0.7747819,6.283324,18.97663,PDGFRB;CSF1R;PDGFRA;KIT;IDH2;CBL;JAK3,QUIZARTINIB
ROSIGLITAZONE,0.7747819,6.283324,18.97663,MAP2K3;RBP4;TG;CD40LG;SLC2A1;HSD17B10;PIK3CG,ROSIGLITAZONE
GILTERITINIB,0.7747819,6.283324,18.97663,EML4;AXL;IDH2;JAK2;CBL;JAK3;JAK1,GILTERITINIB
DOXORUBICIN,0.8219729,1.738565,5.096046,TOP2B;SRC;PIK3CB;PIK3CG;AKR7A2;NT5E;CASP3;TGM2;GSTM3;ABCC4;CBR1;NTRK2;G6PD;CPT1A;TGFB1;GPX3;XRCC1;RPSA;MAPK14;SOD2;SDHB;BMP7;LRP1B;COL1A2;FCGR2A;MTHFD1;APEX1;BAX;TOP1,DOXORUBICIN
DOVITINIB,0.8814336,1.609452,4.478642,CSF1R;CAMK2D;PRKAA1;ROCK2;SRC;FLT4;STK3;RPS6KA3;SLK;FYN;JAK2;CAMK2G;MARK2;MAP4K4;ACVR1;PDGFRB;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K1;MAP2K2;PRKCD;MINK1;HCK;LCK;AXL;KIT;BTK;TYRO3;FGFR4;FGFR3;FGFR2;FGFR1,DOVITINIB
METHOTREXATE,0.8814336,1.797663,4.93252,COL18A1;GSK3B;ABCC4;CPT1A;TPM3;IDH1;NOP2;ICAM3;HLA-C;PYGL;SOD2;BMP7;HSD17B10;GLS;HLA-E;ATIC;CDH2;APEX1;SLC16A7;S100A12;BAX;FGFR4;SLC29A1;PFDN4,METHOTREXATE
ENMD 2076,0.8814336,2.33483,6.018101,CSF1R;PDGFRA;SRC;FLT4;PTK2;LCK;KIT;FYN;JAK2;FGFR4;FGFR3;FGFR2;FGFR1,ENMD 2076
PHENYLEPHRINE,0.8814336,inf,inf,ITGAM;HSPA4;BAX;PIK3CG,PHENYLEPHRINE
CILENGITIDE,0.8814336,inf,inf,ITGB5;ITGB3;ITGAV;ITGA5,CILENGITIDE
ISTAROXIME,0.8814336,inf,inf,ATP2A2;ATP1B3;ATP1A1;ATP1B1,ISTAROXIME
IRINOTECAN,0.8814336,2.053048,5.238026,PDGFRB;ABCC4;RALBP1;MAP2K1;TGFB1;SHMT1;ISG15;KLC1;PIN1;KRAS;CSPG4;TOP1;PLCB1;FGFR3;CES2;CES1,IRINOTECAN
QUERCETIN,0.8814336,2.053048,5.238026,PON1;GSR;HSPB1;PIK3CB;F2;HSD17B10;RELA;NFKB1;NFKB2;APEX1;BAX;MBP;TOP1;APOB;CD34;GALK1,QUERCETIN
PD 0166285,0.8814336,1.669151,4.214438,CSF1R;PRKAA1;SRC;STK3;RPS6KA3;FYN;JAK2;PRKACA;JAK3;MAP4K4;ACVR1;PDGFRB;MAP4K2;PDGFRA;NTRK2;MAP2K1;MAP2K2;SYK;MINK1;MAPK14;PTK2;LCK;TAOK1;BTK;TYRO3;FGFR1,PD 0166285
TANDUTINIB,0.8814336,5.384179,13.43825,PDGFRB;ACVR1;CSF1R;PDGFRA;FLT4;KIT,TANDUTINIB
DIGITOXIN,0.8814336,5.384179,13.43825,TOP2B;IDH1;STAT3;ATP1B3;ATP1A1;ATP1B1,DIGITOXIN
XL999,0.8814336,5.384179,13.43825,PDGFRB;AXL;SRC;FLT4;KIT;FGFR2,XL999
E 3810,0.8814336,5.384179,13.43825,PDGFRB;PDGFRA;FLT4;FGFR3;FGFR2;FGFR1,E 3810
SULFASALAZINE,0.8814336,5.384179,13.43825,G6PD;NT5E;HLA-B;PTGS1;ACAT1;TYMP,SULFASALAZINE
BUPROPION,0.8814336,5.384179,13.43825,EPB41;SACM1L;APOE;COMT;SLC18A2;FKBP5,BUPROPION
VANDETANIB,0.8843815,1.796755,4.369358,PDGFRB;ACVR1;PDGFRA;MAP2K1;MAP2K2;ROCK2;SRC;FLT4;IDH1;PTEN;HTT;MAPK14;LCK;AXL;TYRO3;BTK;FYN;KRAS;MAP4K4;FGFR1,VANDETANIB
SOTRASTAURIN,0.8843815,1.658855,3.934755,PDGFRB;CAMK2B;GSK3B;MAP2K1;CAMK2D;PRKAA1;PRKCB;FLT4;PRKCD;MINK1;CAMK2A;PRKCA;STK3;RPS6KA3;FER;SLK;AKT2;TAOK1;CDK1;AKT1;PRKCQ;CAMK2G;PRKG1;MAP4K4,SOTRASTAURIN
LINIFANIB,0.8843815,1.572753,3.68576,CAMK2B;CSF1R;ROCK1;SRC;ROCK2;FLT4;SLK;CAMK2G;PRKG1;MARK2;PDGFRB;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K2;MINK1;IRAK4;MAPK14;PTK2;FER;AXL;FES;TAOK1;KIT;CAMK1;FGFR3;FRK,LINIFANIB
RG 1530,0.8843815,1.471183,3.435938,GSK3B;CSF1R;PRKAA1;SRC;FLT4;STK3;RPS6KA3;PAK1;SLK;MAPK1;FYN;JAK2;JAK3;PDGFRB;ACVR1;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K1;MAP2K2;SYK;PRKCD;IRAK4;MAPK14;PTK2;FER;LCK;TAOK1;KIT;BTK;CDK1;FGFR3;FGFR2;FRK;FGFR1,RG 1530
ACETAMINOPHEN,0.8843815,3.140669,6.666809,HSPA8;SULT1E1;PLA2G4A;COMT;CD44;PTGS1;HLA-DQB1,ACETAMINOPHEN
ENALAPRIL,0.8843815,3.140669,6.666809,DSP;DPP4;PNPT1;HSPA4;APEX1;GSR;PDE5A,ENALAPRIL
PEGINTERFERON ALFA 2A,0.8843815,3.140669,6.666809,HLA-B;IL18;HLA-A;CALR;NT5C2;SLC29A1;IFNAR1,PEGINTERFERON ALFA 2A
HEPARIN,0.8843815,1.945076,4.022854,SRGN;F10;VWF;HSPA4;TFPI;F2;PIK3CG;SERPINA5;LIPC;SDC1;HPSE;APOB;TGM2,HEPARIN
NIFEDIPINE,0.8843815,2.243826,4.616718,CAMK2B;HSPA4;CBX1;MAPK1;MYO9B;NTS;HSD17B10;MMP9;ELANE;NFKB1,NIFEDIPINE
BGJ398,0.8843815,2.243826,4.616718,PIK3C3;PIK3R1;PIK3CB;FGFR4;FGFR3;PIK3CG;PIK3R6;MTOR;FGFR2;FGFR1,BGJ398
MENADIONE,0.8843815,2.243826,4.616718,VKORC1L1;F7;NQO2;PROC;F9;MAOB;F10;PROS1;PROZ;F2,MENADIONE
THEOPHYLLINE,0.8843815,4.485544,8.912894,PRKAR2B;MAPKAPK2;PDE3A;PDE5A;MPO,THEOPHYLLINE
INFIGRATINIB,0.8843815,4.485544,8.912894,KIT;FGFR4;FGFR3;FGFR2;FGFR1,INFIGRATINIB
CRENOLANIB,0.8843815,4.485544,8.912894,PDGFRB;PDGFRA;IDH1;IDH2;CBL,CRENOLANIB
TRIFLUOPERAZINE,0.8843815,4.485544,8.912894,CAMK2B;CBX1;MAPK1;AKT1;APOB,TRIFLUOPERAZINE
TACROLIMUS,0.8843815,4.485544,8.912894,FKBP1A;HSD11B1;LEP;IL18;SPP1,TACROLIMUS
SARACATINIB,0.8843815,4.485544,8.912894,BCR;EML4;SRC;IDH1;DDR2,SARACATINIB
CISPLATIN,0.8843815,1.388656,2.699952,ACSS2;PTEN;HMGB1;HSD17B10;OSGEP;TMEM43;CASP3;TGM2;HSPA8;ABCC4;NTRK2;G6PD;RARS1;XRCC5;HSPA4;MDH2;STAT1;IDH1;CBX1;ACTL6A;XRCC1;ASS1;MTHFD1;APEX1;GNAS;BAX;BLMH;KRAS;TOP1;GCLM;FGFR3;CDH17;CD44;FGFR1,CISPLATIN
CARVEDILOL,0.8843815,inf,inf,LEP;GSR;BAX,CARVEDILOL
TANESPIMYCIN,0.8843815,inf,inf,HSP90AA1;HSP90AB1;MTOR,TANESPIMYCIN
PF 06651600,0.8843815,inf,inf,TEC;BTK;JAK3,PF 06651600
LEVOTHYROXINE,0.8843815,inf,inf,THBD;F9;SERPINE1,LEVOTHYROXINE
BEPRIDIL,0.8843815,inf,inf,TNNC1;IDH1;ATP1A1,BEPRIDIL
ACETYLDIGITOXIN,0.8843815,inf,inf,ATP1B3;ATP1A1;ATP1B1,ACETYLDIGITOXIN
DESLANOSIDE,0.8843815,inf,inf,ATP1B3;ATP1A1;ATP1B1,DESLANOSIDE
KETOCONAZOLE,0.8843815,inf,inf,HSP90AA1;CBX1;SNCA,KETOCONAZOLE
IUPHAR.LIGAND:2434,0.8843815,inf,inf,ATP2A3;ATP2A2;ATP2B1,IUPHAR.LIGAND:2434
VATALANIB,0.8843815,2.392813,4.502267,PDGFRB;PDGFRA;CSF1R;PTPRB;FLT4;KIT;FRK;STK3,VATALANIB
DIPYRIDAMOLE,0.8843815,2.392813,4.502267,HSP90AA1;ABCC1;HSP90AB1;TSG101;PDE3A;PDE5A;SLC29A1;HSD17B10,DIPYRIDAMOLE
FLUOROURACIL,0.8843815,1.475295,2.684507,PDGFRB;ABCC4;CBR1;MAP2K1;ABCC1;RALBP1;COLEC10;NLGN1;HSPA5;IGFBP3;PTEN;MTHFR;KLC1;OSGEP;TYMP;APEX1;DPYD;GNAS;KRAS;CSPG4;IGF2BP2;FGFR4;FGFR2,FLUOROURACIL
ATORVASTATIN,0.8843815,1.794945,3.162846,POR;ITGAM;LIPC;CD40LG;LEPR;MTHFR;TFPI;APOB;APOA5;PIK3CG;TGM2;HSPD1,ATORVASTATIN
CENISERTIB,0.8843815,1.287947,2.260096,CAMK2B;CAMK2D;PRKAA1;ROCK1;ROCK2;SRC;FLT4;CAMK2A;STK3;PAK1;TBK1;PTK2B;FYN;PRKACA;JAK2;JAK3;CAMK2G;MARK2;PRKG1;MAP4K4;PDGFRB;ACVR1;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K1;MAP2K2;SYK;PRKCD;MINK1;IRAK4;FER;LCK;AXL;TAOK1;KIT;BTK;CDK1;PRKCQ;FGFR3;FRK;FGFR1,CENISERTIB
DEXAMETHASONE,0.8843815,1.496347,2.598605,IGFBP1;HSPA8;VCAM1;TSC22D3;SERPINE1;IRS2;PYGL;UBR1;BMP7;RELA;GLS;TGFBR3;TJP1;F9;TG;RPS19;CTNNB1;APOB;CDH17;S100A10,DEXAMETHASONE
PRAVASTATIN,0.8843815,2.018871,3.450823,ADAMTS1;MTTP;MMP3;LPL;BAX;APOE;APOB;LDLR;RHOA,PRAVASTATIN
AZD 1152 HQPA,0.8843815,2.018871,3.450823,PDGFRB;LYN;MAP4K2;PDGFRA;PAK1;LCK;FLT4;BTK;MAP4K4,AZD 1152 HQPA
NILOTINIB,0.8843815,2.691239,4.565805,PDGFRB;BCR;PDGFRA;KIT;ABI1;DDR2,NILOTINIB
DIGOXIN,0.8843815,2.691239,4.565805,IDH1;STAT3;ATP1B3;ATP1A1;CCN2;ATP1B1,DIGOXIN
MESALAMINE,0.8843815,2.691239,4.565805,IKBKB;CHUK;APEX1;HSD17B10;PTGS1;GLS,MESALAMINE
FENRETINIDE,0.8843815,2.691239,4.565805,RBP4;IDH1;CBX1;ENO2;MTOR;NFKB1,FENRETINIDE
BRIVANIB,0.8843815,2.691239,4.565805,FLT4;FGFR1OP2;FGFR4;FGFR3;FGFR2;FGFR1,BRIVANIB
LENVATINIB,0.8843815,2.691239,4.565805,PDGFRB;PDGFRA;FLT4;KIT;FGFR2;FGFR1,LENVATINIB
ISOPROTERENOL,0.8843815,2.691239,4.565805,HSPA4;CBX1;SRI;CP;PIK3CG;MTOR,ISOPROTERENOL
AGS 16C3F,0.8843815,2.691239,4.565805,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,AGS 16C3F
REGORAFENIB,0.8843815,1.66668,2.757532,PDGFRB;PDGFRA;MAP2K1;FLT4;ARAF;PTEN;KIT;KRAS;FGFR3;FGFR2;FRK;FGFR1;DDR2,REGORAFENIB
DAUNORUBICIN,0.8843815,1.41075,2.267192,TOP2B;CBR1;GSTM3;NRP2;ABCC1;CPT1A;NPM1;GPX3;IDH1;IDH2;HTT;MTHFR;RPSA;SOD2;DCK;BMP7;HDAC6;AKR7A2;COL1A2;APEX1;TOP1;MAN1B1,DAUNORUBICIN
WARFARIN,0.8843815,1.794493,2.832197,CRP;VKORC1L1;FGFBP2;PROC;LRP1;VWF;ASPH;PROS1;MTHFR;STX4,WARFARIN
INSULIN,0.8843815,1.570475,2.456429,YWHAE;PCSK1;PTPN1;NOP2;LPL;SLC2A3;IRS2;ENO2;PIK3CG;IBSP;MBP;CCN2;ARF6;EIF4G1,INSULIN
TRIMIPRAMINE,0.8843815,2.093118,3.166265,CBX1;EPHX1;AKT1;HLA-A;COMT;SLC6A4;CES1,TRIMIPRAMINE
ANG1005,0.8843815,2.093118,3.166265,TUBB6;LRP1;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,ANG1005
OPIOIDS,0.8843815,2.093118,3.166265,RGS19;GAL;TAOK3;EXOC4;PDE3A;CLCC1;SLC18A2,OPIOIDS
DOCETAXEL,0.8843815,1.346537,2.02006,VAC14;ABCC1;ACSS2;TUBB;EPHX1;PTEN;XRCC1;TUBB4B;SOD2;TUBB4A;PPCDC;TUBA4A;TUBB6;PRDX4;TUBB1;PGP;RPL13;BAX;KRAS;GAS6;FGFR3;CD44;CHST3;FGFR1,DOCETAXEL
METFORMIN HYDROCHLORIDE,0.8843815,1.301855,1.952736,NDUFA13;NDUFA11;NDUFB10;NDUFA12;NDUFB11;NDUFA10;NDUFB3;NDUFB1;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA2;PRKAB1;MTOR;NDUFS8;NDUFS7;NDUFS5;GPD2;NDUFS4;NDUFAB1;NDUFS3;NDUFAF2;NDUFS2;NDUFS1,METFORMIN HYDROCHLORIDE
PAROXETINE,0.8843815,3.587419,5.374858,SRP19;REEP5;COMT;SLC6A4,PAROXETINE
RESERPINE,0.8843815,3.587419,5.374858,NT5E;CBX1;LPL;SLC18A2,RESERPINE
IMATINIB MESYLATE,0.8843815,3.587419,5.374858,BCR;IDH1;KIT;PDGFB,IMATINIB MESYLATE
AS703569,0.8843815,3.587419,5.374858,LYN;KIT;BTK;AKT1,AS703569
LUSUTROMBOPAG,0.8843815,3.587419,5.374858,PROC;PROS1;F2;F5,LUSUTROMBOPAG
PD173074,0.8843815,3.587419,5.374858,SRC;FGFR3;FGFR2;FGFR1,PD173074
XL820,0.8843815,3.587419,5.374858,PDGFRB;PDGFRA;FLT4;KIT,XL820
BUMETANIDE,0.8843815,3.587419,5.374858,SLC12A2;MAPK1;HSD17B10;ADD1,BUMETANIDE
BRYOSTATIN,0.8843815,3.587419,5.374858,PRKCB;PRKCD;PRKCA;PRKCQ,BRYOSTATIN
ERDAFITINIB,0.8843815,3.587419,5.374858,PTEN;FGFR3;FGFR2;FGFR1,ERDAFITINIB
PROPYLTHIOURACIL,0.8843815,3.587419,5.374858,LEP;MYO9B;PRKAB1;MPO,PROPYLTHIOURACIL
ZOLEDRONATE,0.8843815,3.587419,5.374858,COL1A1;FDPS;GGPS1;PPCDC,ZOLEDRONATE
PIMOZIDE,0.8843815,3.587419,5.374858,IDH1;CBX1;MAPK1;MTOR,PIMOZIDE
AMSACRINE,0.8843815,3.587419,5.374858,TOP2B;CBX1;HSD17B10;MTOR,AMSACRINE
PF 562271,0.8843815,1.238734,1.842881,GSK3B;CAMK2D;PRKAA1;ROCK1;SRC;ROCK2;FLT4;STK3;RPS6KA3;PAK1;SLK;TBK1;MAPK1;PTK2B;FYN;PRKACA;JAK2;JAK3;CAMK2G;MARK2;MAP4K4;PDGFRB;LYN;MAP4K2;NTRK2;MAP2K2;PRKCD;MINK1;IRAK4;PTK2;HCK;LCK;AXL;TAOK1;BTK;CDK1;PRKCQ;FGFR3;FRK;FGFR1,PF 562271
SNS 314,0.8843815,1.495641,2.223735,CAMK2B;PDGFRB;NTRK2;CAMK2D;ROCK2;MINK1;PRKCD;IRAK4;PTK2;SLK;KIT;TYRO3;CDK1;CAMK2G;FRK,SNS 314
PONATINIB,0.8843815,1.644899,2.425037,PDGFRB;EML4;BCR;PDGFRA;SRC;KIT;KRAS;FGFR4;FGFR3;FGFR2;FGFR1,PONATINIB
GOSSYPOL,0.8843815,1.538037,2.136464,ARSA;TGFB1;HSPA4;GAA;APEX1;CBX1;MAPK1;PIN1;HSD17B10;MTOR;BCL2L1;GALK1,GOSSYPOL
NICOTINE,0.8843815,1.794043,2.480721,POR;TGFB1;EPB41;NRXN1;BAX;APOE;CP;ELANE,NICOTINE
METHADONE,0.8843815,1.794043,2.480721,ACHE;NTRK2;POR;ALDH5A1;CDH2;TXNRD2;LEP;SLC6A4,METHADONE
MELATONIN,0.8843815,2.242063,2.904286,TGFB1;MAOB;BAX;GCLM;PIK3CG,MELATONIN
DS 7423,0.8843815,2.242063,2.904286,PTEN;PIK3CB;PIK3R1;MTOR;PIK3CG,DS 7423
MARIMASTAT,0.8843815,2.242063,2.904286,ADAM17;MMP7;MMP3;ADAM10;MMP9,MARIMASTAT
PF 04691502,0.8843815,2.242063,2.904286,PTEN;PIK3CB;PIK3R1;MTOR;PIK3CG,PF 04691502
BARASERTIB,0.8843815,2.242063,2.904286,PDGFRB;PDGFRA;LCK;KIT;FYN,BARASERTIB
INTERFERON BETA 1A,0.8843815,2.242063,2.904286,HLA-B;MBP;CD58;GAPVD1;IFNAR1,INTERFERON BETA 1A
VS 5584,0.8843815,2.242063,2.904286,PTEN;PIK3R1;PIK3CB;PIK3CG;MTOR,VS 5584
VASOPRESSIN,0.8843815,2.242063,2.904286,CAMK2B;SERPINE1;HSPB1;MAPK14;THBS4,VASOPRESSIN
TOFACITINIB,0.8843815,2.242063,2.904286,STAT5B;PTPN6;JAK2;JAK3;JAK1,TOFACITINIB
JNJ 26483327,0.8843815,2.242063,2.904286,LYN;LCK;SRC;FLT4;FYN,JNJ 26483327
MINAPRINE,0.8843815,inf,inf,ACHE;SLC6A4,MINAPRINE
GEMFIBROZIL,0.8843815,inf,inf,LEP;LDLR,GEMFIBROZIL
LABETALOL,0.8843815,inf,inf,LPL;HPSE,LABETALOL
CINNARIZINE,0.8843815,inf,inf,CFL1;CDK1,CINNARIZINE
BARDOXOLONE METHYL,0.8843815,inf,inf,IKBKB;AKT1,BARDOXOLONE METHYL
PILOCARPINE,0.8843815,inf,inf,NTRK2;ABCC1,PILOCARPINE
ASTEMIZOLE,0.8843815,inf,inf,IDH1;HPSE,ASTEMIZOLE
BMS 582949,0.8843815,inf,inf,AHSA1;MAPK14,BMS 582949
IUPHAR.LIGAND:1052,0.8843815,inf,inf,ADH4;ATP5ME,IUPHAR.LIGAND:1052
TRETINOIN,0.8843815,inf,inf,NPM1;RARRES1,TRETINOIN
TESTOSTERONE PROPIONATE,0.8843815,inf,inf,LCAT;TARDBP,TESTOSTERONE PROPIONATE
FINASTERIDE,0.8843815,inf,inf,FGFR1;TGM2,FINASTERIDE
